strategy,exit_method,regime_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,bear,83,0.3253012048192771,-2.0311024096385544,-168.5815
adx_initiation,atr_trail_1x,bull,118,0.3389830508474576,-3.2296093220338986,-381.0939
adx_initiation,atr_trail_1x,neutral,22,0.2727272727272727,-2.33765,-51.4283
adx_initiation,atr_trail_2x,bear,83,0.3614457831325301,-2.136874698795181,-177.3606
adx_initiation,atr_trail_2x,bull,118,0.3813559322033898,-2.3046169491525417,-271.94479999999993
adx_initiation,atr_trail_2x,neutral,22,0.4090909090909091,-0.9229863636363635,-20.305699999999998
adx_initiation,atr_trail_mae_conditional,bear,83,0.3253012048192771,-2.0311024096385544,-168.5815
adx_initiation,atr_trail_mae_conditional,bull,118,0.3389830508474576,-3.2296093220338986,-381.0939
adx_initiation,atr_trail_mae_conditional,neutral,22,0.2727272727272727,-2.33765,-51.4283
adx_initiation,atr_trail_vix_conditional,bear,83,0.2891566265060241,-1.580867469879518,-131.212
adx_initiation,atr_trail_vix_conditional,bull,118,0.3050847457627119,-1.9889364406779662,-234.6945
adx_initiation,atr_trail_vix_conditional,neutral,22,0.5,0.20158181818181797,4.434799999999996
adx_initiation,break_even_at_1r,bear,83,0.20481927710843373,-1.4150746987951808,-117.4512
adx_initiation,break_even_at_1r,bull,118,0.2627118644067797,14.85486186440678,1752.8737
adx_initiation,break_even_at_1r,neutral,22,0.3181818181818182,0.2951954545454545,6.494299999999999
adx_initiation,breakeven_plus_trail,bear,83,0.43373493975903615,2.7603734939759037,229.111
adx_initiation,breakeven_plus_trail,bull,118,0.5338983050847458,67.75744322033898,7995.3783
adx_initiation,breakeven_plus_trail,neutral,22,0.6363636363636364,4.904931818181819,107.9085
adx_initiation,chandelier_3x,bear,83,0.060240963855421686,0.47049759036144573,39.0513
adx_initiation,chandelier_3x,bull,118,0.1440677966101695,2.706130508474576,319.3234
adx_initiation,chandelier_3x,neutral,22,0.18181818181818182,1.5986545454545456,35.1704
adx_initiation,class_time_stop,bear,83,0.5542168674698795,4.065457831325301,337.433
