strategy,exit_method,vix_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,12.37,1,1.0,3.7677,3.7677
adx_initiation,atr_trail_1x,12.46,1,0.0,-6.2452,-6.2452
adx_initiation,atr_trail_1x,12.56,1,0.0,-5.001,-5.001
adx_initiation,atr_trail_1x,12.63,2,0.5,-0.8074499999999999,-1.6148999999999998
adx_initiation,atr_trail_1x,12.69,1,0.0,-0.6623,-0.6623
adx_initiation,atr_trail_1x,12.74,1,0.0,-4.4302,-4.4302
adx_initiation,atr_trail_1x,12.85,1,0.0,-51.6885,-51.6885
adx_initiation,atr_trail_1x,12.92,1,1.0,8.9212,8.9212
adx_initiation,atr_trail_1x,13.08,1,0.0,-31.7104,-31.7104
adx_initiation,atr_trail_1x,13.12,1,0.0,-0.3374,-0.3374
adx_initiation,atr_trail_1x,13.19,2,0.0,-3.1675,-6.335
adx_initiation,atr_trail_1x,13.34,1,0.0,-8.281,-8.281
adx_initiation,atr_trail_1x,13.35,1,0.0,0.0,0.0
adx_initiation,atr_trail_1x,13.41,1,0.0,-70.0,-70.0
adx_initiation,atr_trail_1x,13.42,1,1.0,1.0702,1.0702
adx_initiation,atr_trail_1x,13.48,1,1.0,0.4611,0.4611
adx_initiation,atr_trail_1x,13.6,2,0.0,-3.7594499999999997,-7.5188999999999995
adx_initiation,atr_trail_1x,13.63,1,0.0,-0.3322,-0.3322
adx_initiation,atr_trail_1x,13.93,1,0.0,-40.239,-40.239
adx_initiation,atr_trail_1x,14.01,2,0.0,-3.15935,-6.3187
adx_initiation,atr_trail_1x,14.04,1,0.0,-2.2598,-2.2598
adx_initiation,atr_trail_1x,14.08,1,1.0,29.5302,29.5302
adx_initiation,atr_trail_1x,14.19,1,0.0,-7.5002,-7.5002
adx_initiation,atr_trail_1x,14.25,3,0.3333333333333333,-4.559333333333334,-13.678
adx_initiation,atr_trail_1x,14.44,1,0.0,-2.2411,-2.2411
adx_initiation,atr_trail_1x,14.45,2,0.5,-1.0566499999999999,-2.1132999999999997
adx_initiation,atr_trail_1x,14.46,1,1.0,4.532,4.532
adx_initiation,atr_trail_1x,14.49,2,0.0,-5.46555,-10.9311
adx_initiation,atr_trail_1x,14.62,1,0.0,-6.6557,-6.6557
adx_initiation,atr_trail_1x,14.67,2,0.5,2.2171499999999997,4.4342999999999995
