strategy,exit_method,win_loss_outcome,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,loss,50,0.1,-2.348458,-117.4229
bollinger_lower,atr_trail_1x,win,43,0.32558139534883723,0.15976511627906975,6.8698999999999995
bollinger_lower,atr_trail_2x,loss,50,0.2,-3.258102,-162.9051
bollinger_lower,atr_trail_2x,win,43,0.5581395348837209,4.751190697674418,204.3012
bollinger_lower,break_even_at_1r,loss,50,0.0,-2.8170659999999996,-140.8533
bollinger_lower,break_even_at_1r,win,43,0.20930232558139536,1.6794790697674415,72.21759999999999
bollinger_lower,breakeven_plus_trail,loss,50,0.14,0.10120600000000023,5.060300000000011
bollinger_lower,breakeven_plus_trail,win,43,0.6511627906976745,10.218769767441861,439.4071
bollinger_lower,class_time_stop,loss,50,0.34,-2.8993400000000005,-144.967
bollinger_lower,class_time_stop,win,43,0.9069767441860465,8.737606976744187,375.7171
bollinger_lower,earnings_blackout,loss,50,0.76,101.392888,5069.6444
bollinger_lower,earnings_blackout,win,43,0.8604651162790697,70.98496046511629,3052.3533
bollinger_lower,fixed_4r_2r,loss,50,0.14,-3.762662,-188.1331
bollinger_lower,fixed_4r_2r,win,43,0.8372093023255814,7.910944186046511,340.1706
bollinger_lower,hybrid_50pct_target,loss,50,0.48,-0.596726,-29.8363
bollinger_lower,hybrid_50pct_target,win,43,1.0,9.653500000000001,415.1005
bollinger_lower,ma_exit_ema9,loss,50,0.36,-0.8299920000000001,-41.4996
bollinger_lower,ma_exit_ema9,win,43,0.5581395348837209,0.6273883720930232,26.9777
bollinger_lower,next_pivot_target,loss,50,0.62,-1.4239240000000002,-71.1962
bollinger_lower,next_pivot_target,win,43,1.0,5.273776744186047,226.7724
bollinger_lower,r_multiple_2r,loss,50,0.1,-2.7761899999999997,-138.80949999999999
bollinger_lower,r_multiple_2r,win,43,0.5581395348837209,1.9194302325581396,82.5355
bollinger_lower,r_multiple_3r,loss,50,0.06,-2.987934,-149.3967
bollinger_lower,r_multiple_3r,win,43,0.5348837209302325,3.2863906976744186,141.3148
bollinger_lower,regime_flip,loss,50,0.42,-2.307138,-115.3569
bollinger_lower,regime_flip,win,43,0.813953488372093,6.704274418604651,288.2838
bollinger_lower,time_stop_10d,loss,50,0.3,-2.440468,-122.0234
bollinger_lower,time_stop_10d,win,43,0.813953488372093,4.025897674418604,173.1136
bollinger_lower,time_stop_20d,loss,50,0.42,-2.307138,-115.3569
bollinger_lower,time_stop_20d,win,43,0.813953488372093,6.704274418604651,288.2838
bollinger_lower,trailing_10pct,loss,50,0.08,-6.092143999999999,-304.6072
bollinger_lower,trailing_10pct,win,43,1.0,15.084006976744186,648.6123
bollinger_lower,trailing_15pct,loss,50,0.24,0.921316,46.0658
bollinger_lower,trailing_15pct,win,43,0.7906976744186046,19.038313953488373,818.6475
bollinger_lower,trailing_5pct,loss,50,0.16,-3.182054,-159.1027
bollinger_lower,trailing_5pct,win,43,0.5813953488372093,3.849088372093023,165.5108
bollinger_tight,atr_trail_1x,loss,51,0.13725490196078433,-1.8601784313725491,-94.8691
bollinger_tight,atr_trail_1x,win,25,0.52,0.6302600000000002,15.756500000000003
bollinger_tight,atr_trail_2x,loss,51,0.13725490196078433,-3.513907843137255,-179.20929999999998
bollinger_tight,atr_trail_2x,win,25,0.68,3.283664,82.0916
bollinger_tight,break_even_at_1r,loss,51,0.0,-2.3039666666666667,-117.5023
bollinger_tight,break_even_at_1r,win,25,0.24,3.3075360000000003,82.6884
