strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
avwap_50_reclaim,next_pivot_target,298,0.698,0.7673,-0.6251,-186.2739,-354.535,12.6,0.9966,34.11,True
avwap_50_reclaim,class_time_stop,298,0.4497,0.7043,-1.9843,-591.3249,-953.0606,43.1,1.0,26.59,False
avwap_50_reclaim,breakeven_plus_trail,298,0.2685,0.7447,-1.0548,-314.3371,-515.0734,32.0,0.9799,26.41,False
avwap_50_reclaim,ma_exit_ema9,298,0.2685,0.6698,-0.9164,-273.0907,-416.5043,10.8,0.9899,24.44,False
avwap_50_reclaim,time_stop_10d,298,0.406,0.6243,-1.3541,-403.5301,-524.9015,14.5,1.0,24.41,False
avwap_50_reclaim,r_multiple_3r,298,0.2148,0.6895,-1.0313,-307.3282,-418.8533,13.2,0.9933,24.06,False
avwap_50_reclaim,r_multiple_2r,298,0.2718,0.6445,-1.0974,-327.034,-415.3582,9.3,0.9933,23.43,False
avwap_50_reclaim,time_stop_20d,298,0.4295,0.6204,-2.2395,-667.3638,-845.6271,28.9,1.0,23.31,False
avwap_50_reclaim,regime_flip,298,0.4295,0.6204,-2.2395,-667.3638,-845.6271,28.9,1.0,23.31,False
avwap_50_reclaim,hybrid_50pct_target,298,0.406,0.6278,-2.1814,-650.0679,-795.4333,52.9,0.9765,23.28,False
avwap_50_reclaim,trailing_5pct,298,0.2886,0.5433,-1.2497,-372.4169,-451.7575,12.7,0.9899,19.96,False
avwap_50_reclaim,fixed_4r_2r,298,0.2685,0.6039,-2.5172,-750.1246,-974.2562,32.1,0.9899,19.92,False
avwap_50_reclaim,trailing_15pct,298,0.2685,0.5752,-3.2384,-965.0303,-1037.5598,80.6,0.953,17.84,False
avwap_50_reclaim,trailing_10pct,298,0.302,0.5116,-2.4403,-727.214,-780.1715,39.4,0.9866,17.14,False
avwap_50_reclaim,multi_tier_partial,298,0.349,0.4139,-1.3234,-394.3602,-440.8136,6.1,1.0,15.18,False
avwap_50_reclaim,break_even_at_1r,298,0.1409,0.4512,-1.3884,-413.7473,-458.6584,14.0,0.9899,13.73,False
avwap_50_reclaim,earnings_blackout,298,0.3523,0.4569,-5.5823,-1663.5251,-1727.7705,85.5,0.0,11.74,False
avwap_50_reclaim,chandelier_3x,298,0.245,0.411,-2.6871,-800.7651,-890.5478,21.6,0.9899,11.43,False
avwap_50_reclaim,atr_trail_2x,298,0.2685,0.3846,-2.7715,-825.9161,-895.5283,17.7,0.9899,10.3,False
avwap_50_reclaim,smc_mitigation_zone,298,0.2987,0.3298,-1.3352,-397.8929,-446.4701,5.1,0.9899,9.98,False
avwap_50_reclaim,atr_trail_vix_conditional,298,0.2349,0.346,-1.9689,-586.7446,-663.8204,9.3,0.9899,8.83,False
avwap_50_reclaim,smart_money_reversal,298,0.2349,0.3209,-1.5751,-469.3743,-508.4782,6.4,1.0,8.66,False
avwap_50_reclaim,reverse_signal,298,0.2349,0.3177,-1.5982,-476.2755,-515.3794,6.4,0.9899,8.63,False
avwap_50_reclaim,atr_trail_mae_conditional,298,0.2349,0.3177,-1.5982,-476.2755,-515.3794,6.4,0.9899,8.63,False
avwap_50_reclaim,atr_trail_1x,298,0.2349,0.3177,-1.5982,-476.2755,-515.3794,6.4,0.9899,8.63,False
avwap_50_reclaim,mfe_lockin_trail,298,0.2349,0.298,-1.6444,-490.0193,-526.1564,6.0,0.9933,8.56,False
bollinger_lower,earnings_blackout,346,0.5087,1.4267,2.2881,791.6855,-219.3993,84.1,0.0,48.34,False
bollinger_lower,breakeven_plus_trail,346,0.2803,1.5023,1.388,480.2369,-208.6406,38.5,0.9653,44.62,True
bollinger_lower,hybrid_50pct_target,346,0.5289,1.1375,0.6423,222.223,-231.794,62.1,0.9509,41.54,False
bollinger_lower,trailing_15pct,346,0.3844,1.1289,0.8317,287.7821,-363.3445,107.1,0.922,39.5,False
bollinger_lower,r_multiple_3r,346,0.2919,1.1598,0.4087,141.4007,-212.4265,11.9,0.9942,38.03,False
bollinger_lower,r_multiple_2r,346,0.3526,1.0787,0.1842,63.7452,-208.4752,8.4,0.9971,37.12,False
bollinger_lower,reverse_signal,346,0.4624,1.0066,0.0291,10.0663,-353.8202,46.9,0.9682,37.11,False
bollinger_lower,next_pivot_target,346,0.7775,0.82,-0.3641,-125.9833,-201.6541,9.2,0.9971,37.05,False
bollinger_lower,time_stop_20d,346,0.4827,0.9749,-0.0991,-34.2938,-396.0156,28.7,1.0,36.57,False
bollinger_lower,regime_flip,346,0.4827,0.9749,-0.0991,-34.2938,-396.0156,28.7,1.0,36.57,False
bollinger_lower,trailing_10pct,346,0.341,0.9632,-0.1735,-60.0427,-370.9161,49.4,0.9624,34.09,False
bollinger_lower,chandelier_3x,346,0.052,1.1352,0.0582,20.151,-56.5208,4.2,1.0,33.46,False
bollinger_lower,ma_exit_ema9,346,0.3988,0.886,-0.1064,-36.8036,-94.6001,2.9,1.0,33.34,False
bollinger_lower,fixed_4r_2r,346,0.3353,0.9319,-0.316,-109.3288,-349.0661,28.1,0.974,33.11,False
bollinger_lower,time_stop_10d,346,0.4942,0.8154,-0.6156,-213.0103,-381.3464,14.4,1.0,32.31,False
bollinger_lower,class_time_stop,346,0.4595,0.7162,-0.8626,-298.4431,-390.0647,10.1,1.0,28.76,False
bollinger_lower,break_even_at_1r,346,0.1387,0.8529,-0.2854,-98.7615,-237.7919,15.0,0.9942,28.39,False
bollinger_lower,trailing_5pct,346,0.3353,0.7384,-0.6598,-228.3059,-336.1438,16.7,0.9913,27.83,False
bollinger_lower,atr_trail_vix_conditional,346,0.289,0.7401,-0.5063,-175.1872,-243.8514,8.6,1.0,27.41,False
bollinger_lower,atr_trail_2x,346,0.3324,0.6852,-1.0383,-359.2458,-455.238,18.8,0.9855,25.69,False
bollinger_lower,multi_tier_partial,346,0.3931,0.5975,-0.7076,-244.8181,-291.4045,5.4,1.0,24.29,False
bollinger_lower,smc_mitigation_zone,346,0.3497,0.5077,-0.5949,-205.8506,-248.6857,2.6,1.0,20.47,False
bollinger_lower,mfe_lockin_trail,346,0.2948,0.5062,-0.9022,-312.1557,-362.3971,5.3,1.0,19.13,False
bollinger_lower,smart_money_reversal,346,0.289,0.4719,-0.9686,-335.1318,-391.8158,5.6,1.0,17.5,False
bollinger_lower,atr_trail_mae_conditional,346,0.289,0.471,-0.9723,-336.4072,-393.0912,5.6,1.0,17.46,False
bollinger_lower,atr_trail_1x,346,0.289,0.471,-0.9723,-336.4072,-393.0912,5.6,1.0,17.46,False
turtle_soup_short,atr_trail_2x,443,0.3251,1.0707,0.2796,123.8605,-812.2258,23.6,0.9887,36.69,True
turtle_soup_short,time_stop_10d,443,0.4582,0.8172,-0.6129,-271.5173,-532.0134,14.5,1.0,31.82,False
turtle_soup_short,regime_flip,443,0.4086,0.7709,-1.1885,-526.5154,-760.3327,28.8,1.0,29.02,False
turtle_soup_short,time_stop_20d,443,0.4086,0.7709,-1.1885,-526.5154,-760.3327,28.8,1.0,29.02,False
turtle_soup_short,hybrid_50pct_target,443,0.4492,0.7482,-1.363,-603.819,-811.0726,51.8,0.9639,28.75,False
turtle_soup_short,multi_tier_partial,443,0.4131,0.7004,-0.7852,-347.8527,-677.2278,8.7,1.0,27.73,False
turtle_soup_short,atr_trail_vix_conditional,443,0.2889,0.7427,-0.7435,-329.3538,-814.3468,11.3,0.9955,27.13,False
turtle_soup_short,mfe_lockin_trail,443,0.2664,0.7191,-0.7685,-340.4354,-776.8767,8.5,1.0,26.09,False
turtle_soup_short,class_time_stop,443,0.4515,0.6518,-2.5032,-1108.9117,-1437.7325,43.0,1.0,24.25,False
turtle_soup_short,chandelier_3x,443,0.1783,0.6907,-1.0772,-477.2184,-836.2975,15.8,0.991,23.48,False
turtle_soup_short,smart_money_reversal,443,0.2664,0.6066,-1.0706,-474.2688,-735.2643,8.8,1.0,22.15,False
turtle_soup_short,reverse_signal,443,0.2664,0.6057,-1.0788,-477.8967,-738.8922,8.9,0.9977,22.11,False
turtle_soup_short,atr_trail_1x,443,0.2664,0.6057,-1.0788,-477.8967,-738.8922,8.9,0.9977,22.11,False
turtle_soup_short,atr_trail_mae_conditional,443,0.2664,0.6057,-1.0788,-477.8967,-738.8922,8.9,0.9977,22.11,False
turtle_soup_short,trailing_10pct,443,0.3093,0.6128,-1.8004,-797.5988,-992.9819,37.9,0.9819,21.91,False
turtle_soup_short,trailing_5pct,443,0.2957,0.5208,-1.2587,-557.616,-637.0093,12.8,0.9932,19.19,False
turtle_soup_short,next_pivot_target,443,0.7585,0.3787,-2.995,-1326.7629,-1465.2372,10.7,1.0,17.0,False
turtle_soup_short,earnings_blackout,443,0.3995,0.5446,-4.6111,-2042.7087,-2193.3153,84.7,0.0,16.63,False
turtle_soup_short,ma_exit_ema9,443,0.316,0.4488,-1.18,-522.7467,-583.8534,6.1,0.9977,16.56,False
turtle_soup_short,trailing_15pct,443,0.3002,0.5192,-3.39,-1501.7895,-1728.0877,67.2,0.9413,15.99,False
turtle_soup_short,smc_mitigation_zone,443,0.3228,0.3394,-1.6603,-735.5221,-782.5089,4.3,0.9977,10.22,False
turtle_soup_short,r_multiple_2r,443,0.2935,0.092,-21.3434,-9455.1081,-9648.8247,27.9,0.9842,4.4,False
turtle_soup_short,breakeven_plus_trail,443,0.2709,0.0976,-27.8686,-12345.7711,-12672.4683,50.2,0.9661,4.06,False
turtle_soup_short,fixed_4r_2r,443,0.2641,0.1083,-29.6476,-13133.8759,-13321.7329,51.0,0.9639,3.96,False
turtle_soup_short,r_multiple_3r,443,0.2032,0.0886,-21.7533,-9636.7187,-9810.2413,31.3,0.9797,3.05,False
turtle_soup_short,break_even_at_1r,443,0.1129,0.0454,-21.9097,-9706.0053,-9841.5423,29.8,0.9797,1.69,False
macd_crossover,breakeven_plus_trail,612,0.3088,2.1853,2.5575,1565.1784,-230.9954,42.6,0.9722,54.48,True
macd_crossover,hybrid_50pct_target,612,0.5784,1.2944,1.2077,739.141,-382.7667,64.9,0.9592,45.77,False
macd_crossover,regime_flip,612,0.5343,1.3143,1.1238,687.7384,-432.1442,28.9,1.0,45.3,False
macd_crossover,time_stop_20d,612,0.5343,1.3143,1.1238,687.7384,-432.1442,28.9,1.0,45.3,False
macd_crossover,class_time_stop,612,0.5147,1.2897,1.1295,691.264,-395.8538,36.1,1.0,44.63,False
macd_crossover,next_pivot_target,612,0.7304,1.1491,0.3196,195.584,-236.3531,14.3,0.9886,44.28,False
macd_crossover,earnings_blackout,612,0.5196,1.1745,1.0728,656.5454,-537.7564,84.9,0.0,42.7,False
macd_crossover,trailing_15pct,612,0.3922,1.2381,1.3554,829.4943,-610.3219,111.2,0.933,42.29,False
macd_crossover,fixed_4r_2r,612,0.3366,1.1671,0.7328,448.4951,-555.9992,30.4,0.9771,39.31,False
macd_crossover,time_stop_10d,612,0.4902,1.045,0.1144,69.9846,-240.122,14.6,1.0,38.43,False
macd_crossover,trailing_10pct,612,0.3775,1.0479,0.2021,123.6992,-461.5252,54.9,0.9706,36.92,False
macd_crossover,r_multiple_3r,612,0.2288,1.1353,0.3496,213.9758,-288.4676,12.8,0.9869,36.56,False
macd_crossover,r_multiple_2r,612,0.2892,1.0655,0.1555,95.1538,-221.0649,10.0,0.9902,35.87,False
macd_crossover,break_even_at_1r,612,0.1176,1.0256,0.0483,29.5614,-365.6762,16.5,0.9886,32.35,False
macd_crossover,ma_exit_ema9,612,0.3121,0.8225,-0.3041,-186.0914,-306.3861,7.5,0.9967,30.22,False
macd_crossover,atr_trail_2x,612,0.3301,0.797,-0.6443,-394.3366,-604.7798,19.4,0.9886,29.34,False
macd_crossover,trailing_5pct,612,0.3088,0.6894,-0.8015,-490.5069,-718.2335,16.6,0.9918,25.81,False
macd_crossover,multi_tier_partial,612,0.3709,0.5856,-0.7213,-441.4649,-519.6734,5.9,1.0,23.52,False
macd_crossover,chandelier_3x,612,0.1127,0.6267,-0.5343,-326.9954,-464.8427,8.7,0.9984,21.32,False
macd_crossover,smc_mitigation_zone,612,0.3366,0.5289,-0.5356,-327.7574,-348.8478,2.9,0.9984,21.2,False
macd_crossover,atr_trail_vix_conditional,612,0.2337,0.5451,-0.9725,-595.1692,-726.4162,8.2,0.9967,19.62,False
macd_crossover,smart_money_reversal,612,0.2288,0.4924,-0.9527,-583.0519,-686.9784,6.2,1.0,17.49,False
macd_crossover,reverse_signal,612,0.2288,0.4916,-0.9543,-584.0487,-687.9752,6.2,0.9967,17.46,False
macd_crossover,atr_trail_mae_conditional,612,0.2288,0.4916,-0.9543,-584.0487,-687.9752,6.2,0.9967,17.46,False
macd_crossover,atr_trail_1x,612,0.2288,0.4916,-0.9543,-584.0487,-687.9752,6.2,0.9967,17.46,False
macd_crossover,mfe_lockin_trail,612,0.2288,0.4176,-1.0931,-668.9814,-705.8061,5.7,0.9967,13.91,False
volume_spike_breakout,time_stop_10d,332,0.4819,3.6763,7.7974,2588.7348,-260.1541,14.6,1.0,67.23,True
volume_spike_breakout,time_stop_20d,332,0.4699,9.5069,40.4629,13433.6887,-355.0944,28.8,1.0,67.05,False
volume_spike_breakout,regime_flip,332,0.4699,9.5069,40.4629,13433.6887,-355.0944,28.8,1.0,67.05,False
volume_spike_breakout,class_time_stop,332,0.4367,8.4624,41.5028,13778.914,-477.0434,35.9,1.0,66.55,False
volume_spike_breakout,earnings_blackout,332,0.4367,6.2477,43.8025,14542.4281,-591.4351,84.4,0.0,66.55,False
volume_spike_breakout,breakeven_plus_trail,332,0.2982,3.7287,8.4499,2805.3745,-113.3674,38.1,0.9789,64.47,False
volume_spike_breakout,hybrid_50pct_target,332,0.5301,1.2187,0.9998,331.9239,-168.5913,57.3,0.9639,43.5,False
volume_spike_breakout,fixed_4r_2r,332,0.3283,1.2385,1.1711,388.7923,-338.2124,27.1,0.9819,41.06,False
volume_spike_breakout,r_multiple_3r,332,0.2831,1.2551,0.7474,248.135,-106.7123,10.9,0.994,40.02,False
volume_spike_breakout,next_pivot_target,332,0.5813,0.9644,-0.1178,-39.1088,-219.8591,15.1,0.988,37.8,False
volume_spike_breakout,r_multiple_2r,332,0.3253,1.0012,0.0033,1.0978,-147.3393,8.1,0.994,34.91,False
volume_spike_breakout,ma_exit_ema9,332,0.3735,0.9174,-0.2481,-82.3729,-220.0751,14.1,0.988,33.46,False
volume_spike_breakout,trailing_10pct,332,0.3434,0.8844,-0.5066,-168.1892,-353.5128,45.2,0.9759,31.88,False
volume_spike_breakout,trailing_5pct,332,0.3042,0.8041,-0.4868,-161.6164,-194.1507,16.7,0.9849,29.37,False
volume_spike_breakout,chandelier_3x,332,0.3524,0.7703,-1.0265,-340.7831,-396.2869,26.3,0.9819,28.4,False
volume_spike_breakout,multi_tier_partial,332,0.4036,0.6858,-0.5663,-188.0235,-244.5158,5.2,1.0,27.48,False
volume_spike_breakout,atr_trail_2x,332,0.3343,0.7322,-1.0051,-333.6943,-368.9025,19.8,0.9849,27.12,False
volume_spike_breakout,trailing_15pct,332,0.3253,0.7382,-1.7225,-571.8735,-883.2389,87.4,0.9307,26.08,False
volume_spike_breakout,break_even_at_1r,332,0.1175,0.7752,-0.4471,-148.4514,-201.0826,13.4,0.994,25.88,False
volume_spike_breakout,atr_trail_vix_conditional,332,0.1988,0.4299,-1.2814,-425.4123,-439.721,7.3,0.991,13.77,False
volume_spike_breakout,smc_mitigation_zone,332,0.2861,0.3469,-1.05,-348.5873,-358.4952,3.8,0.994,11.03,False
volume_spike_breakout,smart_money_reversal,332,0.2229,0.3679,-1.2317,-408.9406,-418.8485,5.5,1.0,11.02,False
volume_spike_breakout,reverse_signal,332,0.2199,0.3643,-1.2461,-413.708,-423.6159,5.7,0.994,10.75,False
volume_spike_breakout,atr_trail_mae_conditional,332,0.2199,0.3643,-1.2461,-413.708,-423.6159,5.7,0.994,10.75,False
volume_spike_breakout,atr_trail_1x,332,0.2199,0.3643,-1.2461,-413.708,-423.6159,5.7,0.994,10.75,False
volume_spike_breakout,mfe_lockin_trail,332,0.2199,0.3019,-1.3685,-454.3448,-464.2527,5.2,0.994,8.75,False
smc_liquidity_sweep_reversal,earnings_blackout,695,0.4734,1.2871,2.3496,1632.9645,-1569.5218,84.8,0.0,45.79,False
smc_liquidity_sweep_reversal,hybrid_50pct_target,695,0.4906,1.195,0.977,679.0424,-461.8302,63.1,0.9655,42.47,True
smc_liquidity_sweep_reversal,regime_flip,695,0.4647,1.1883,0.8717,605.8204,-622.9423,28.9,1.0,41.81,False
smc_liquidity_sweep_reversal,time_stop_20d,695,0.4647,1.1883,0.8717,605.8204,-622.9423,28.9,1.0,41.81,False
smc_liquidity_sweep_reversal,time_stop_10d,695,0.4993,1.1114,0.3719,258.4708,-389.2792,14.5,1.0,40.21,False
smc_liquidity_sweep_reversal,class_time_stop,695,0.495,1.0879,0.5232,363.6052,-857.8695,43.1,1.0,39.94,False
smc_liquidity_sweep_reversal,atr_trail_2x,695,0.3453,1.0106,0.0453,31.4728,-991.9924,22.8,0.9914,35.46,False
smc_liquidity_sweep_reversal,trailing_10pct,695,0.3194,0.9156,-0.3819,-265.4043,-703.2287,48.2,0.9813,32.41,False
