strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,long_ge_11d,133,0.3308270676691729,0.03612105263157895,4.8041
bollinger_lower,atr_trail_1x,medium_4_10d,42,0.16666666666666666,-3.122007142857143,-131.1243
bollinger_lower,atr_trail_1x,short_le_3d,15,0.13333333333333333,-3.3446333333333333,-50.1695
bollinger_lower,atr_trail_2x,long_ge_11d,133,0.47368421052631576,2.8416593984962404,377.9407
bollinger_lower,atr_trail_2x,medium_4_10d,42,0.16666666666666666,-6.90835,-290.15070000000003
bollinger_lower,atr_trail_2x,short_le_3d,15,0.3333333333333333,1.784706666666667,26.770600000000005
bollinger_lower,break_even_at_1r,long_ge_11d,133,0.22556390977443608,1.2539481203007516,166.77509999999998
bollinger_lower,break_even_at_1r,medium_4_10d,42,0.07142857142857142,-4.194552380952381,-176.1712
bollinger_lower,break_even_at_1r,short_le_3d,15,0.13333333333333333,-3.330766666666667,-49.9615
bollinger_lower,breakeven_plus_trail,long_ge_11d,133,0.45864661654135336,5.057021804511278,672.5839
bollinger_lower,breakeven_plus_trail,medium_4_10d,42,0.3333333333333333,-2.045409523809524,-85.9072
bollinger_lower,breakeven_plus_trail,short_le_3d,15,0.5333333333333333,10.770800000000001,161.562
bollinger_lower,class_time_stop,long_ge_11d,133,0.6240601503759399,3.765787969924812,500.8498
bollinger_lower,class_time_stop,medium_4_10d,42,0.3333333333333333,-4.412892857142857,-185.3415
bollinger_lower,class_time_stop,short_le_3d,15,0.5333333333333333,6.665733333333333,99.98599999999999
bollinger_lower,earnings_blackout,long_ge_11d,133,0.6917293233082706,39.038585714285716,5192.1319
bollinger_lower,earnings_blackout,medium_4_10d,42,0.6428571428571429,71.23435952380953,2991.8431
bollinger_lower,earnings_blackout,short_le_3d,15,0.8666666666666667,73.38399333333334,1100.7599
bollinger_lower,fixed_4r_2r,long_ge_11d,133,0.47368421052631576,3.6157285714285714,480.8919
bollinger_lower,fixed_4r_2r,medium_4_10d,42,0.19047619047619047,-6.200278571428571,-260.4117
bollinger_lower,fixed_4r_2r,short_le_3d,15,0.4666666666666667,9.782746666666668,146.74120000000002
bollinger_lower,hybrid_50pct_target,long_ge_11d,133,0.6917293233082706,5.796436842105264,770.9261
bollinger_lower,hybrid_50pct_target,medium_4_10d,42,0.21428571428571427,-1.12025,-47.0505
bollinger_lower,hybrid_50pct_target,short_le_3d,15,0.3333333333333333,1.5613866666666665,23.420799999999996
bollinger_lower,ma_exit_ema9,long_ge_11d,133,0.5338345864661654,0.5378127819548872,71.5291
bollinger_lower,ma_exit_ema9,medium_4_10d,42,0.5238095238095238,0.7064357142857143,29.6703
bollinger_lower,ma_exit_ema9,short_le_3d,15,0.3333333333333333,-1.19838,-17.9757
bollinger_lower,next_pivot_target,long_ge_11d,133,0.6842105263157895,3.409235338345865,453.42830000000004
bollinger_lower,next_pivot_target,medium_4_10d,42,0.19047619047619047,-5.3126452380952385,-223.1311
bollinger_lower,next_pivot_target,short_le_3d,15,0.26666666666666666,-4.15104,-62.2656
bollinger_lower,r_multiple_2r,long_ge_11d,133,0.518796992481203,3.6609496240601502,486.9063
bollinger_lower,r_multiple_2r,medium_4_10d,42,0.16666666666666666,-4.724861904761904,-198.4442
bollinger_lower,r_multiple_2r,short_le_3d,15,0.3333333333333333,2.1386200000000004,32.0793
bollinger_lower,r_multiple_3r,long_ge_11d,133,0.42105263157894735,4.320247368421053,574.5929
bollinger_lower,r_multiple_3r,medium_4_10d,42,0.11904761904761904,-4.592890476190476,-192.9014
bollinger_lower,r_multiple_3r,short_le_3d,15,0.3333333333333333,5.376826666666668,80.65240000000001
bollinger_lower,regime_flip,long_ge_11d,133,0.6240601503759399,4.075801503759398,542.0816
bollinger_lower,regime_flip,medium_4_10d,42,0.3333333333333333,-3.6670523809523807,-154.0162
bollinger_lower,regime_flip,short_le_3d,15,0.6,4.4194466666666665,66.29169999999999
bollinger_lower,time_stop_10d,long_ge_11d,133,0.6015037593984962,3.9108383458646614,520.1415
bollinger_lower,time_stop_10d,medium_4_10d,42,0.23809523809523808,-6.509035714285714,-273.3795
bollinger_lower,time_stop_10d,short_le_3d,15,0.6,0.2627599999999998,3.941399999999997
bollinger_lower,time_stop_20d,long_ge_11d,133,0.6240601503759399,4.075801503759398,542.0816
bollinger_lower,time_stop_20d,medium_4_10d,42,0.3333333333333333,-3.6670523809523807,-154.0162
bollinger_lower,time_stop_20d,short_le_3d,15,0.6,4.4194466666666665,66.29169999999999
bollinger_lower,trailing_10pct,long_ge_11d,133,0.5112781954887218,3.872742857142857,515.0748
bollinger_lower,trailing_10pct,medium_4_10d,42,0.07142857142857142,-6.6507476190476185,-279.3314
