exit_a,exit_b,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,a_total_pnl_pct,b_total_pnl_pct,edge,dominates,n_a,n_b
atr_trail_1x,atr_trail_2x,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,12.011800000000001,-45.2851,False,15,15
atr_trail_1x,break_even_at_1r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,-33.2084,-0.06490000000000151,False,15,15
atr_trail_1x,breakeven_plus_trail,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,7.374999999999997,-40.6483,False,15,15
atr_trail_1x,class_time_stop,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,61.1502,-94.42349999999999,False,15,15
atr_trail_1x,earnings_blackout,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,22.426899999999986,-55.70019999999998,False,15,15
atr_trail_1x,fixed_4r_2r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,40.6014,-73.87469999999999,False,15,15
atr_trail_1x,hybrid_50pct_target,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,-90.93440000000001,57.66110000000001,True,15,15
atr_trail_1x,ma_exit_ema9,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,-18.8542,-14.4191,False,15,15
atr_trail_1x,next_pivot_target,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,-7.422599999999999,-25.8507,False,15,15
atr_trail_1x,r_multiple_2r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,-2.6015000000000006,-30.671799999999998,False,15,15
atr_trail_1x,r_multiple_3r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,0.4037000000000006,-33.677,False,15,15
atr_trail_1x,regime_flip,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,10.218500000000002,-43.4918,False,15,15
atr_trail_1x,time_stop_10d,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,-4.913200000000001,-28.3601,False,15,15
atr_trail_1x,time_stop_20d,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,10.218500000000002,-43.4918,False,15,15
atr_trail_1x,trailing_10pct,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,20.0702,-53.3435,False,15,15
atr_trail_1x,trailing_15pct,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,-55.7847,22.511400000000002,True,15,15
atr_trail_1x,trailing_5pct,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2733,-17.2403,-16.032999999999998,False,15,15
atr_trail_2x,break_even_at_1r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,-33.2084,45.2202,True,15,15
atr_trail_2x,breakeven_plus_trail,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,7.374999999999997,4.636800000000004,True,15,15
atr_trail_2x,class_time_stop,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,61.1502,-49.1384,False,15,15
atr_trail_2x,earnings_blackout,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,22.426899999999986,-10.415099999999985,False,15,15
atr_trail_2x,fixed_4r_2r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,40.6014,-28.589599999999997,False,15,15
atr_trail_2x,hybrid_50pct_target,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,-90.93440000000001,102.9462,True,15,15
atr_trail_2x,ma_exit_ema9,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,-18.8542,30.866,True,15,15
atr_trail_2x,next_pivot_target,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,-7.422599999999999,19.4344,True,15,15
atr_trail_2x,r_multiple_2r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,-2.6015000000000006,14.613300000000002,True,15,15
atr_trail_2x,r_multiple_3r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,0.4037000000000006,11.6081,True,15,15
atr_trail_2x,regime_flip,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,10.218500000000002,1.7932999999999986,True,15,15
atr_trail_2x,time_stop_10d,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,-4.913200000000001,16.925,True,15,15
atr_trail_2x,time_stop_20d,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,10.218500000000002,1.7932999999999986,True,15,15
atr_trail_2x,trailing_10pct,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,20.0702,-8.058399999999999,False,15,15
atr_trail_2x,trailing_15pct,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,-55.7847,67.79650000000001,True,15,15
atr_trail_2x,trailing_5pct,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,12.011800000000001,-17.2403,29.252100000000002,True,15,15
break_even_at_1r,breakeven_plus_trail,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,7.374999999999997,-40.5834,False,15,15
break_even_at_1r,class_time_stop,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,61.1502,-94.3586,False,15,15
break_even_at_1r,earnings_blackout,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,22.426899999999986,-55.63529999999999,False,15,15
break_even_at_1r,fixed_4r_2r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,40.6014,-73.8098,False,15,15
break_even_at_1r,hybrid_50pct_target,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,-90.93440000000001,57.72600000000001,True,15,15
break_even_at_1r,ma_exit_ema9,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,-18.8542,-14.354199999999999,False,15,15
break_even_at_1r,next_pivot_target,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,-7.422599999999999,-25.7858,False,15,15
break_even_at_1r,r_multiple_2r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,-2.6015000000000006,-30.606899999999996,False,15,15
break_even_at_1r,r_multiple_3r,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,0.4037000000000006,-33.6121,False,15,15
break_even_at_1r,regime_flip,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,10.218500000000002,-43.4269,False,15,15
break_even_at_1r,time_stop_10d,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,-4.913200000000001,-28.295199999999998,False,15,15
break_even_at_1r,time_stop_20d,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,10.218500000000002,-43.4269,False,15,15
break_even_at_1r,trailing_10pct,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,20.0702,-53.2786,False,15,15
break_even_at_1r,trailing_15pct,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,-55.7847,22.576300000000003,True,15,15
break_even_at_1r,trailing_5pct,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,-33.2084,-17.2403,-15.968099999999996,False,15,15
breakeven_plus_trail,class_time_stop,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,7.374999999999997,61.1502,-53.7752,False,15,15
