strategy,exit_method,universe_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,T1ETF,7,0.2857142857142857,-0.5795714285714286,-4.057
bollinger_lower,atr_trail_1x,T1a,65,0.27692307692307694,-0.5264076923076922,-34.216499999999996
bollinger_lower,atr_trail_1x,T1c,24,0.375,0.26015416666666663,6.243699999999999
bollinger_lower,atr_trail_1x,T2,26,0.3076923076923077,-0.3184115384615384,-8.278699999999999
bollinger_lower,atr_trail_1x,T3,9,0.2222222222222222,-1.6491555555555553,-14.842399999999998
bollinger_lower,atr_trail_1x,unknown,59,0.23728813559322035,-2.0565898305084747,-121.3388
bollinger_lower,atr_trail_2x,T1ETF,7,0.42857142857142855,1.7121571428571427,11.9851
bollinger_lower,atr_trail_2x,T1a,65,0.4,1.1942430769230767,77.62579999999998
bollinger_lower,atr_trail_2x,T1c,24,0.5,1.0662583333333335,25.590200000000003
bollinger_lower,atr_trail_2x,T2,26,0.38461538461538464,0.047469230769230646,1.2341999999999969
bollinger_lower,atr_trail_2x,T3,9,0.5555555555555556,2.5611888888888887,23.0507
bollinger_lower,atr_trail_2x,unknown,59,0.3220338983050847,-0.42246440677966074,-24.925399999999982
bollinger_lower,break_even_at_1r,T1ETF,7,0.14285714285714285,0.23475714285714286,1.6433
bollinger_lower,break_even_at_1r,T1a,65,0.15384615384615385,0.8217230769230769,53.412
bollinger_lower,break_even_at_1r,T1c,24,0.25,-0.15697499999999995,-3.7673999999999985
bollinger_lower,break_even_at_1r,T2,26,0.11538461538461539,-0.5933615384615385,-15.4274
bollinger_lower,break_even_at_1r,T3,9,0.4444444444444444,-1.9555777777777779,-17.6002
bollinger_lower,break_even_at_1r,unknown,59,0.1864406779661017,-1.315557627118644,-77.61789999999999
bollinger_lower,breakeven_plus_trail,T1ETF,7,0.2857142857142857,1.0743571428571428,7.5205
bollinger_lower,breakeven_plus_trail,T1a,65,0.38461538461538464,4.042115384615385,262.7375
bollinger_lower,breakeven_plus_trail,T1c,24,0.4583333333333333,1.4391833333333335,34.540400000000005
bollinger_lower,breakeven_plus_trail,T2,26,0.38461538461538464,3.5442153846153848,92.1496
bollinger_lower,breakeven_plus_trail,T3,9,0.6666666666666666,4.619055555555556,41.5715
bollinger_lower,breakeven_plus_trail,unknown,59,0.4915254237288136,5.249477966101695,309.7192
bollinger_lower,class_time_stop,T1ETF,7,0.7142857142857143,2.0018857142857143,14.0132
bollinger_lower,class_time_stop,T1a,65,0.6153846153846154,2.3557184615384616,153.1217
bollinger_lower,class_time_stop,T1c,24,0.625,3.5031625,84.0759
bollinger_lower,class_time_stop,T2,26,0.46153846153846156,1.7444423076923075,45.35549999999999
bollinger_lower,class_time_stop,T3,9,0.3333333333333333,1.1797111111111116,10.617400000000004
bollinger_lower,class_time_stop,unknown,59,0.5084745762711864,1.8357728813559322,108.3106
bollinger_lower,earnings_blackout,T1ETF,7,1.0,36.95928571428571,258.715
bollinger_lower,earnings_blackout,T1a,65,0.7692307692307693,41.46115230769231,2694.9749
bollinger_lower,earnings_blackout,T1c,24,0.5416666666666666,15.7585,378.204
bollinger_lower,earnings_blackout,T2,26,0.6923076923076923,51.296823076923076,1333.7174
bollinger_lower,earnings_blackout,T3,9,0.6666666666666666,70.88991111111112,638.0092000000001
bollinger_lower,earnings_blackout,unknown,59,0.6440677966101694,67.47651525423728,3981.1144
bollinger_lower,fixed_4r_2r,T1ETF,7,0.5714285714285714,2.1338714285714286,14.9371
bollinger_lower,fixed_4r_2r,T1a,65,0.4,0.7425076923076924,48.263000000000005
bollinger_lower,fixed_4r_2r,T1c,24,0.5,1.3607500000000001,32.658
bollinger_lower,fixed_4r_2r,T2,26,0.38461538461538464,1.830184615384615,47.584799999999994
bollinger_lower,fixed_4r_2r,T3,9,0.4444444444444444,7.261955555555556,65.3576
bollinger_lower,fixed_4r_2r,unknown,59,0.3728813559322034,2.6851000000000003,158.42090000000002
bollinger_lower,hybrid_50pct_target,T1ETF,7,0.8571428571428571,3.1342857142857143,21.94
bollinger_lower,hybrid_50pct_target,T1a,65,0.6923076923076923,6.042752307692307,392.77889999999996
bollinger_lower,hybrid_50pct_target,T1c,24,0.5416666666666666,1.1084333333333334,26.602400000000003
bollinger_lower,hybrid_50pct_target,T2,26,0.6153846153846154,4.858280769230769,126.3153
bollinger_lower,hybrid_50pct_target,T3,9,0.4444444444444444,4.476144444444444,40.28529999999999
bollinger_lower,hybrid_50pct_target,unknown,59,0.3728813559322034,2.3622796610169488,139.37449999999998
bollinger_lower,ma_exit_ema9,T1ETF,7,0.42857142857142855,0.15122857142857146,1.0586000000000002
bollinger_lower,ma_exit_ema9,T1a,65,0.5076923076923077,-0.2527753846153846,-16.430400000000002
bollinger_lower,ma_exit_ema9,T1c,24,0.5,-0.20969583333333333,-5.0327
bollinger_lower,ma_exit_ema9,T2,26,0.5,2.060396153846154,53.5703
bollinger_lower,ma_exit_ema9,T3,9,0.6666666666666666,0.9752333333333336,8.777100000000003
bollinger_lower,ma_exit_ema9,unknown,59,0.5254237288135594,0.6996745762711865,41.2808
bollinger_lower,next_pivot_target,T1ETF,7,0.8571428571428571,0.9181,6.4267
bollinger_lower,next_pivot_target,T1a,65,0.6461538461538462,0.19921384615384613,12.948899999999998
bollinger_lower,next_pivot_target,T1c,24,0.5833333333333334,0.4827500000000002,11.586000000000004
bollinger_lower,next_pivot_target,T2,26,0.5769230769230769,2.978376923076923,77.4378
bollinger_lower,next_pivot_target,T3,9,0.5555555555555556,7.180255555555555,64.6223
bollinger_lower,next_pivot_target,unknown,59,0.3559322033898305,-0.08457796610169453,-4.990099999999978
bollinger_lower,r_multiple_2r,T1ETF,7,0.7142857142857143,1.613742857142857,11.296199999999999
bollinger_lower,r_multiple_2r,T1a,65,0.4307692307692308,1.0103584615384615,65.6733
bollinger_lower,r_multiple_2r,T1c,24,0.5,0.9008958333333333,21.6215
bollinger_lower,r_multiple_2r,T2,26,0.4230769230769231,2.795919230769231,72.6939
bollinger_lower,r_multiple_2r,T3,9,0.4444444444444444,2.6436555555555556,23.7929
bollinger_lower,r_multiple_2r,unknown,59,0.3559322033898305,2.1265016949152544,125.46360000000001
bollinger_lower,r_multiple_3r,T1ETF,7,0.2857142857142857,-0.10351428571428567,-0.7245999999999997
bollinger_lower,r_multiple_3r,T1a,65,0.3230769230769231,0.25744923076923076,16.7342
bollinger_lower,r_multiple_3r,T1c,24,0.4583333333333333,2.1691749999999996,52.060199999999995
bollinger_lower,r_multiple_3r,T2,26,0.4230769230769231,5.6422961538461545,146.6997
bollinger_lower,r_multiple_3r,T3,9,0.4444444444444444,6.315444444444444,56.839
bollinger_lower,r_multiple_3r,unknown,59,0.288135593220339,3.2328033898305084,190.7354
bollinger_lower,regime_flip,T1ETF,7,0.5714285714285714,0.8881571428571429,6.2171
bollinger_lower,regime_flip,T1a,65,0.6307692307692307,2.8616138461538463,186.00490000000002
bollinger_lower,regime_flip,T1c,24,0.5833333333333334,2.7439749999999994,65.85539999999999
bollinger_lower,regime_flip,T2,26,0.5,0.3322192307692309,8.637700000000002
bollinger_lower,regime_flip,T3,9,0.5555555555555556,3.903933333333333,35.1354
bollinger_lower,regime_flip,unknown,59,0.4915254237288136,2.584857627118644,152.5066
bollinger_lower,time_stop_10d,T1ETF,7,0.7142857142857143,1.4774142857142856,10.341899999999999
bollinger_lower,time_stop_10d,T1a,65,0.5538461538461539,0.9546800000000001,62.05420000000001
bollinger_lower,time_stop_10d,T1c,24,0.5833333333333334,0.5485791666666667,13.165900000000002
bollinger_lower,time_stop_10d,T2,26,0.5769230769230769,1.958707692307692,50.926399999999994
bollinger_lower,time_stop_10d,T3,9,0.4444444444444444,2.247422222222222,20.2268
bollinger_lower,time_stop_10d,unknown,59,0.423728813559322,1.5930203389830508,93.9882
bollinger_lower,time_stop_20d,T1ETF,7,0.5714285714285714,0.8881571428571429,6.2171
bollinger_lower,time_stop_20d,T1a,65,0.6307692307692307,2.8616138461538463,186.00490000000002
bollinger_lower,time_stop_20d,T1c,24,0.5833333333333334,2.7439749999999994,65.85539999999999
bollinger_lower,time_stop_20d,T2,26,0.5,0.3322192307692309,8.637700000000002
bollinger_lower,time_stop_20d,T3,9,0.5555555555555556,3.903933333333333,35.1354
bollinger_lower,time_stop_20d,unknown,59,0.4915254237288136,2.584857627118644,152.5066
bollinger_lower,trailing_10pct,T1ETF,7,0.42857142857142855,0.9067285714285713,6.347099999999999
bollinger_lower,trailing_10pct,T1a,65,0.5076923076923077,4.326547692307692,281.2256
bollinger_lower,trailing_10pct,T1c,24,0.5,2.1123833333333333,50.6972
bollinger_lower,trailing_10pct,T2,26,0.2692307692307692,-1.9890807692307695,-51.716100000000004
bollinger_lower,trailing_10pct,T3,9,0.3333333333333333,-1.9185777777777777,-17.2672
bollinger_lower,trailing_10pct,unknown,59,0.23728813559322035,-2.440362711864407,-143.9814
bollinger_lower,trailing_15pct,T1ETF,7,0.42857142857142855,1.8141428571428568,12.698999999999998
bollinger_lower,trailing_15pct,T1a,65,0.49230769230769234,4.64212,301.7378
bollinger_lower,trailing_15pct,T1c,24,0.375,-2.6612375,-63.8697
bollinger_lower,trailing_15pct,T2,26,0.46153846153846156,2.0800076923076922,54.0802
bollinger_lower,trailing_15pct,T3,9,0.4444444444444444,-1.174111111111111,-10.567
bollinger_lower,trailing_15pct,unknown,59,0.3389830508474576,0.1231864406779663,7.268000000000012
bollinger_lower,trailing_5pct,T1ETF,7,0.5714285714285714,1.4263571428571429,9.9845
bollinger_lower,trailing_5pct,T1a,65,0.36923076923076925,0.14795538461538452,9.617099999999994
bollinger_lower,trailing_5pct,T1c,24,0.5,2.803775,67.2906
bollinger_lower,trailing_5pct,T2,26,0.15384615384615385,-2.23165,-58.0229
bollinger_lower,trailing_5pct,T3,9,0.1111111111111111,-2.613311111111111,-23.5198
bollinger_lower,trailing_5pct,unknown,59,0.15254237288135594,-2.01965593220339,-119.1597
bollinger_tight,atr_trail_1x,T1ETF,1,0.0,-1.5622,-1.5622
bollinger_tight,atr_trail_1x,T1a,44,0.2727272727272727,-0.4801409090909091,-21.1262
bollinger_tight,atr_trail_1x,T1c,11,0.2727272727272727,-0.31643636363636357,-3.4807999999999995
bollinger_tight,atr_trail_1x,T2,21,0.42857142857142855,-0.2902904761904762,-6.0961
bollinger_tight,atr_trail_1x,T3,5,0.2,-3.01276,-15.0638
bollinger_tight,atr_trail_1x,unknown,42,0.23809523809523808,-2.2801261904761905,-95.7653
bollinger_tight,atr_trail_2x,T1ETF,1,0.0,-1.6227,-1.6227
bollinger_tight,atr_trail_2x,T1a,44,0.36363636363636365,0.043174999999999915,1.8996999999999962
bollinger_tight,atr_trail_2x,T1c,11,0.09090909090909091,-3.1249818181818183,-34.3748
bollinger_tight,atr_trail_2x,T2,21,0.38095238095238093,-2.0545809523809524,-43.1462
bollinger_tight,atr_trail_2x,T3,5,0.4,1.6013000000000006,8.006500000000003
bollinger_tight,atr_trail_2x,unknown,42,0.38095238095238093,-2.6007357142857144,-109.2309
bollinger_tight,break_even_at_1r,T1ETF,1,0.0,-1.5622,-1.5622
bollinger_tight,break_even_at_1r,T1a,44,0.09090909090909091,-0.5183795454545455,-22.8087
bollinger_tight,break_even_at_1r,T1c,11,0.09090909090909091,-1.9025363636363637,-20.9279
bollinger_tight,break_even_at_1r,T2,21,0.23809523809523808,1.3473380952380953,28.2941
bollinger_tight,break_even_at_1r,T3,5,0.4,6.12868,30.6434
bollinger_tight,break_even_at_1r,unknown,42,0.23809523809523808,-1.7639285714285713,-74.085
bollinger_tight,breakeven_plus_trail,T1ETF,1,0.0,0.0,0.0
bollinger_tight,breakeven_plus_trail,T1a,44,0.3181818181818182,2.5202431818181816,110.8907
bollinger_tight,breakeven_plus_trail,T1c,11,0.18181818181818182,-0.10077272727272722,-1.1084999999999994
bollinger_tight,breakeven_plus_trail,T2,21,0.38095238095238093,5.05105238095238,106.07209999999999
bollinger_tight,breakeven_plus_trail,T3,5,0.4,2.0030200000000002,10.0151
bollinger_tight,breakeven_plus_trail,unknown,42,0.5476190476190477,5.066635714285714,212.7987
bollinger_tight,class_time_stop,T1ETF,1,0.0,-0.464,-0.464
bollinger_tight,class_time_stop,T1a,44,0.5909090909090909,1.5979999999999999,70.312
bollinger_tight,class_time_stop,T1c,11,0.6363636363636364,-0.20575454545454555,-2.263300000000001
bollinger_tight,class_time_stop,T2,21,0.6666666666666666,1.3495857142857144,28.341300000000004
bollinger_tight,class_time_stop,T3,5,0.4,-2.0136399999999988,-10.068199999999994
bollinger_tight,class_time_stop,unknown,42,0.47619047619047616,-1.231290476190476,-51.71419999999999
bollinger_tight,earnings_blackout,T1ETF,1,1.0,63.292,63.292
bollinger_tight,earnings_blackout,T1a,44,0.6363636363636364,32.99104545454546,1451.606
bollinger_tight,earnings_blackout,T1c,11,0.5454545454545454,40.15263636363636,441.679
bollinger_tight,earnings_blackout,T2,21,0.7619047619047619,218.2717238095238,4583.7062
bollinger_tight,earnings_blackout,T3,5,0.8,9.663400000000001,48.31700000000001
bollinger_tight,earnings_blackout,unknown,42,0.6904761904761905,73.25709523809523,3076.798
bollinger_tight,fixed_4r_2r,T1ETF,1,0.0,-3.1244,-3.1244
bollinger_tight,fixed_4r_2r,T1a,44,0.45454545454545453,1.9500909090909089,85.80399999999999
bollinger_tight,fixed_4r_2r,T1c,11,0.45454545454545453,1.2984454545454542,14.282899999999996
bollinger_tight,fixed_4r_2r,T2,21,0.3333333333333333,-0.24181904761904718,-5.078199999999991
bollinger_tight,fixed_4r_2r,T3,5,0.4,-1.2073,-6.0365
