strategy,exit_method,smart_money_signal_present,n,win_rate,avg_pnl_pct,total_pnl_pct
pivot_r1_breakout,class_time_stop,no,121,0.4793388429752066,1.790517355371901,216.6526
pivot_r1_breakout,earnings_blackout,no,121,0.6033057851239669,20.41564380165289,2470.2929
pivot_r1_breakout,fixed_4r_2r,no,121,0.33884297520661155,-1.4081132231404958,-170.3817
pivot_r1_breakout,hybrid_50pct_target,no,121,0.5785123966942148,0.9982404958677685,120.7871
pivot_r1_breakout,ma_exit_ema9,no,121,0.4462809917355372,1.248580165289256,151.07819999999998
pivot_r1_breakout,next_pivot_target,no,121,0.5206611570247934,-0.32699008264462814,-39.5658
pivot_r1_breakout,r_multiple_2r,no,121,0.36363636363636365,-0.25815867768595036,-31.23719999999999
pivot_r1_breakout,r_multiple_3r,no,121,0.2809917355371901,-0.3113280991735537,-37.6707
pivot_r1_breakout,regime_flip,no,121,0.5289256198347108,2.058188429752066,249.0408
pivot_r1_breakout,time_stop_10d,no,121,0.5619834710743802,0.5461528925619835,66.0845
pivot_r1_breakout,time_stop_20d,no,121,0.5289256198347108,2.058188429752066,249.0408
pivot_r1_breakout,trailing_10pct,no,121,0.33884297520661155,-0.2346371900826447,-28.39110000000001
pivot_r1_breakout,trailing_15pct,no,121,0.3884297520661157,2.0713198347107435,250.62969999999999
pivot_r1_breakout,trailing_5pct,no,121,0.23140495867768596,-1.500388429752066,-181.547
pivot_r2_continuation,atr_trail_1x,no,12,0.25,-1.5483500000000001,-18.5802
pivot_r2_continuation,atr_trail_2x,no,12,0.4166666666666667,-2.3133666666666666,-27.760399999999997
pivot_r2_continuation,break_even_at_1r,no,12,0.08333333333333333,-2.2337166666666666,-26.8046
pivot_r2_continuation,breakeven_plus_trail,no,12,0.25,-0.6178083333333333,-7.4136999999999995
pivot_r2_continuation,class_time_stop,no,12,0.4166666666666667,-1.3778500000000002,-16.534200000000002
pivot_r2_continuation,earnings_blackout,no,12,0.5833333333333334,8.044308333333333,96.5317
pivot_r2_continuation,fixed_4r_2r,no,12,0.25,-2.530625,-30.3675
pivot_r2_continuation,hybrid_50pct_target,no,12,0.75,5.572058333333334,66.8647
pivot_r2_continuation,ma_exit_ema9,no,12,0.3333333333333333,-2.5933166666666665,-31.119799999999998
