exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,bear,Consumer Discretionary,unknown,crisis_atr_ge_5pct,medium_4_10d,5,0.0,-7.06336,-35.3168,-3.591584432388957
atr_trail_1x,bear,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,7,0.42857142857142855,1.002457142857143,7.017200000000001,0.5279494105201847
atr_trail_1x,bear,Financials,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.0,-2.81022,-14.0511,-4.192954927540159
atr_trail_1x,bear,Health Care,unknown,crisis_atr_ge_5pct,medium_4_10d,5,0.0,-7.83728,-39.1864,-4.266327856458634
atr_trail_1x,bear,Health Care,unknown,high_atr_2.5_5pct,long_ge_11d,7,0.5714285714285714,-0.2418571428571429,-1.6930000000000003,-0.30028630528239336
atr_trail_1x,bear,Industrials,unknown,high_atr_2.5_5pct,long_ge_11d,8,0.5,1.00035,8.0028,0.787445936361305
atr_trail_1x,bear,Information Technology,unknown,crisis_atr_ge_5pct,medium_4_10d,5,0.6,-2.13312,-10.6656,-0.9811143952263585
atr_trail_1x,bear,Information Technology,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.4,0.9476800000000001,4.7384,0.39096324363644447
atr_trail_1x,bear,Utilities,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.6,0.65644,3.2822,0.5625107292287173
atr_trail_1x,bull,Consumer Discretionary,unknown,crisis_atr_ge_5pct,long_ge_11d,5,0.2,-1.30212,-6.510599999999999,-0.4517340847753494
atr_trail_1x,bull,Consumer Discretionary,unknown,crisis_atr_ge_5pct,medium_4_10d,5,0.0,-4.409000000000001,-22.045,-3.012480933929468
atr_trail_1x,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,15,0.13333333333333333,-2.21822,-33.2733,-3.7042900897745787
atr_trail_1x,bull,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,7,0.14285714285714285,-1.7647285714285714,-12.3531,-2.573021942983074
atr_trail_1x,bull,Financials,unknown,high_atr_2.5_5pct,long_ge_11d,7,0.14285714285714285,-1.4595285714285713,-10.2167,-2.159937037806111
atr_trail_1x,bull,Financials,unknown,mid_atr_1_2.5pct,long_ge_11d,7,0.14285714285714285,-0.7608857142857143,-5.3262,-1.618656489230488
atr_trail_1x,bull,Health Care,unknown,crisis_atr_ge_5pct,long_ge_11d,13,0.46153846153846156,-0.5744692307692307,-7.4681,-0.9367500926375526
atr_trail_1x,bull,Health Care,unknown,crisis_atr_ge_5pct,medium_4_10d,16,0.125,-4.48753125,-71.8005,-2.834058595278817
atr_trail_1x,bull,Health Care,unknown,crisis_atr_ge_5pct,short_le_3d,5,0.2,1.6407,8.2035,0.1810924964004586
atr_trail_1x,bull,Health Care,unknown,high_atr_2.5_5pct,long_ge_11d,10,0.2,-2.12274,-21.2274,-3.458291296494662
atr_trail_1x,bull,Health Care,unknown,mid_atr_1_2.5pct,long_ge_11d,8,0.125,-0.9700124999999999,-7.7600999999999996,-1.7057791498243606
atr_trail_1x,bull,Industrials,unknown,crisis_atr_ge_5pct,medium_4_10d,6,0.5,3.654066666666667,21.924400000000002,0.7923485219202548
atr_trail_1x,bull,Industrials,unknown,high_atr_2.5_5pct,long_ge_11d,19,0.2631578947368421,-0.9558947368421054,-18.162000000000003,-1.4026407738516615
atr_trail_1x,bull,Industrials,unknown,mid_atr_1_2.5pct,long_ge_11d,9,0.3333333333333333,-0.3439444444444445,-3.0955000000000004,-0.7660370437097166
atr_trail_1x,bull,Information Technology,unknown,crisis_atr_ge_5pct,long_ge_11d,10,0.4,1.4111000000000002,14.111000000000002,0.44276346459921057
atr_trail_1x,bull,Information Technology,unknown,crisis_atr_ge_5pct,medium_4_10d,6,0.0,-7.313716666666667,-43.8823,-4.875978562012917
atr_trail_1x,bull,Information Technology,unknown,high_atr_2.5_5pct,long_ge_11d,16,0.3125,0.08914999999999998,1.4263999999999997,0.0911954439380365
atr_trail_1x,bull,Information Technology,unknown,high_atr_2.5_5pct,medium_4_10d,8,0.0,-3.399925,-27.1994,-6.366974273527509
atr_trail_1x,bull,Materials,unknown,crisis_atr_ge_5pct,medium_4_10d,6,0.16666666666666666,-1.8354666666666664,-11.012799999999999,-0.941090674857577
atr_trail_1x,bull,Materials,unknown,high_atr_2.5_5pct,long_ge_11d,7,0.0,-1.9313142857142858,-13.5192,-3.7686167750274686
atr_trail_1x,bull,Materials,unknown,mid_atr_1_2.5pct,long_ge_11d,7,0.14285714285714285,-0.6632285714285714,-4.6426,-1.6373540297810862
atr_trail_1x,bull,Real Estate,unknown,mid_atr_1_2.5pct,long_ge_11d,6,0.3333333333333333,-0.35469999999999996,-2.1281999999999996,-0.3520845772203666
atr_trail_1x,bull,Utilities,unknown,mid_atr_1_2.5pct,long_ge_11d,5,0.2,-1.27882,-6.3941,-2.593177058816734
atr_trail_1x,neutral,Communication Services,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.4,0.15719999999999995,0.7859999999999998,0.4643015135360666
atr_trail_1x,neutral,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,9,0.3333333333333333,-0.40926666666666667,-3.6834,-0.5957497541952537
atr_trail_1x,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,6,0.5,0.9506333333333336,5.703800000000001,0.38948258336775765
atr_trail_1x,neutral,Financials,unknown,high_atr_2.5_5pct,long_ge_11d,8,0.25,-0.7108749999999999,-5.686999999999999,-1.043086060121194
atr_trail_1x,neutral,Health Care,unknown,crisis_atr_ge_5pct,medium_4_10d,5,0.2,-1.2967399999999998,-6.483699999999999,-0.3241698044852704
atr_trail_1x,neutral,Health Care,unknown,crisis_atr_ge_5pct,short_le_3d,7,0.42857142857142855,-2.8032857142857144,-19.623,-0.6287910405602212
atr_trail_1x,neutral,Health Care,unknown,high_atr_2.5_5pct,long_ge_11d,7,0.42857142857142855,1.6150571428571427,11.305399999999999,0.8740013676616637
atr_trail_1x,neutral,Industrials,unknown,crisis_atr_ge_5pct,long_ge_11d,5,0.6,0.78576,3.9288,0.281893112746397
atr_trail_1x,neutral,Industrials,unknown,high_atr_2.5_5pct,long_ge_11d,9,0.3333333333333333,0.09518888888888893,0.8567000000000005,0.060876375424470004
atr_trail_1x,neutral,Information Technology,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.4,0.5140200000000001,2.5701000000000005,0.42219295191767225
atr_trail_2x,bear,Consumer Discretionary,unknown,crisis_atr_ge_5pct,medium_4_10d,5,0.0,-19.112299999999998,-95.5615,-4.324838006934538
atr_trail_2x,bear,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,7,0.42857142857142855,0.43875714285714296,3.071300000000001,0.2612796577513393
atr_trail_2x,bear,Financials,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.0,-4.3022800000000005,-21.511400000000002,-2.9878365181807514
atr_trail_2x,bear,Health Care,unknown,crisis_atr_ge_5pct,medium_4_10d,5,0.0,-14.04084,-70.2042,-3.5825978712972613
atr_trail_2x,bear,Health Care,unknown,high_atr_2.5_5pct,long_ge_11d,7,0.7142857142857143,2.895157142857143,20.2661,1.4662281858629054
atr_trail_2x,bear,Industrials,unknown,high_atr_2.5_5pct,long_ge_11d,8,0.5,1.4283499999999998,11.426799999999998,0.6696809479136875
atr_trail_2x,bear,Information Technology,unknown,crisis_atr_ge_5pct,medium_4_10d,5,0.2,-9.98254,-49.9127,-1.9213482753142883
atr_trail_2x,bear,Information Technology,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.8,3.61212,18.0606,2.522536629460673
atr_trail_2x,bear,Utilities,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.8,3.29764,16.4882,2.0212121392973526
atr_trail_2x,bull,Consumer Discretionary,unknown,crisis_atr_ge_5pct,long_ge_11d,5,0.4,-0.41094000000000025,-2.0547000000000013,-0.09014323866612953
atr_trail_2x,bull,Consumer Discretionary,unknown,crisis_atr_ge_5pct,medium_4_10d,5,0.0,-14.178540000000002,-70.8927,-3.1887891840223817
atr_trail_2x,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,15,0.3333333333333333,0.8007866666666668,12.011800000000001,0.3188401063308203
atr_trail_2x,bull,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,7,0.2857142857142857,-1.331942857142857,-9.323599999999999,-0.965856888189502
atr_trail_2x,bull,Financials,unknown,high_atr_2.5_5pct,long_ge_11d,7,0.42857142857142855,4.093999999999999,28.657999999999998,1.0579627405313372
atr_trail_2x,bull,Financials,unknown,mid_atr_1_2.5pct,long_ge_11d,7,0.5714285714285714,2.570442857142857,17.9931,0.9488271622116866
atr_trail_2x,bull,Health Care,unknown,crisis_atr_ge_5pct,long_ge_11d,13,0.6923076923076923,9.568223076923077,124.3869,1.7127655259573367
