strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,no,84,0.20238095238095238,-0.9036166666666665,-75.90379999999999
bollinger_lower,atr_trail_1x,yes,55,0.32727272727272727,-0.7202181818181819,-39.612
bollinger_lower,atr_trail_2x,no,84,0.36904761904761907,2.076016666666667,174.3854
bollinger_lower,atr_trail_2x,yes,55,0.4727272727272727,2.8228309090909094,155.25570000000002
bollinger_lower,break_even_at_1r,no,84,0.16666666666666666,-1.183720238095238,-99.4325
bollinger_lower,break_even_at_1r,yes,55,0.2,0.7847981818181821,43.16390000000001
bollinger_lower,breakeven_plus_trail,no,84,0.39285714285714285,3.505295238095238,294.4448
bollinger_lower,breakeven_plus_trail,yes,55,0.4909090909090909,7.543770909090909,414.9074
bollinger_lower,class_time_stop,no,84,0.4642857142857143,1.562302380952381,131.23340000000002
bollinger_lower,class_time_stop,yes,55,0.6181818181818182,2.9466127272727274,162.0637
bollinger_lower,earnings_blackout,no,84,0.6071428571428571,89.31471547619047,7502.4361
bollinger_lower,earnings_blackout,yes,55,0.5636363636363636,52.513943636363635,2888.2669
bollinger_lower,fixed_4r_2r,no,84,0.36904761904761907,3.1388035714285714,263.6595
bollinger_lower,fixed_4r_2r,yes,55,0.4727272727272727,4.626252727272727,254.44389999999999
bollinger_lower,hybrid_50pct_target,no,84,0.40476190476190477,0.8256333333333333,69.3532
bollinger_lower,hybrid_50pct_target,yes,55,0.6363636363636364,6.056632727272727,333.1148
bollinger_lower,ma_exit_ema9,no,84,0.5476190476190477,-0.15396190476190474,-12.932799999999999
bollinger_lower,ma_exit_ema9,yes,55,0.509090909090909,0.023507272727272727,1.2929
bollinger_lower,next_pivot_target,no,84,0.36904761904761907,-1.0768392857142859,-90.45450000000001
bollinger_lower,next_pivot_target,yes,55,0.6727272727272727,4.073329090909091,224.0331
bollinger_lower,r_multiple_2r,no,84,0.35714285714285715,1.0823857142857143,90.9204
bollinger_lower,r_multiple_2r,yes,55,0.43636363636363634,2.6836490909090913,147.60070000000002
bollinger_lower,r_multiple_3r,no,84,0.27380952380952384,1.1651845238095238,97.8755
bollinger_lower,r_multiple_3r,yes,55,0.34545454545454546,2.5382345454545456,139.6029
bollinger_lower,regime_flip,no,84,0.44047619047619047,1.0719928571428572,90.0474
bollinger_lower,regime_flip,yes,55,0.6181818181818182,4.437918181818182,244.0855
bollinger_lower,time_stop_10d,no,84,0.4880952380952381,1.441345238095238,121.073
bollinger_lower,time_stop_10d,yes,55,0.6181818181818182,3.5800472727272727,196.9026
bollinger_lower,time_stop_20d,no,84,0.44047619047619047,1.0719928571428572,90.0474
bollinger_lower,time_stop_20d,yes,55,0.6181818181818182,4.437918181818182,244.0855
bollinger_lower,trailing_10pct,no,84,0.2261904761904762,-3.68832380952381,-309.8192
bollinger_lower,trailing_10pct,yes,55,0.45454545454545453,5.222152727272728,287.21840000000003
bollinger_lower,trailing_15pct,no,84,0.30952380952380953,-1.3718666666666666,-115.23679999999999
bollinger_lower,trailing_15pct,yes,55,0.45454545454545453,3.42626,188.4443
bollinger_lower,trailing_5pct,no,84,0.17857142857142858,-2.0192845238095236,-169.6199
bollinger_lower,trailing_5pct,yes,55,0.38181818181818183,-0.3492290909090909,-19.2076
bollinger_tight,atr_trail_1x,no,70,0.2571428571428571,-2.692727142857143,-188.4909
bollinger_tight,atr_trail_1x,yes,56,0.3392857142857143,1.2337767857142858,69.09150000000001
bollinger_tight,atr_trail_2x,no,70,0.35714285714285715,-2.4319385714285713,-170.23569999999998
bollinger_tight,atr_trail_2x,yes,56,0.5178571428571429,5.106764285714285,285.9788
bollinger_tight,break_even_at_1r,no,70,0.15714285714285714,-3.111702857142857,-217.8192
bollinger_tight,break_even_at_1r,yes,56,0.25,3.266176785714286,182.9059
bollinger_tight,breakeven_plus_trail,no,70,0.5,4.427719999999999,309.94039999999995
bollinger_tight,breakeven_plus_trail,yes,56,0.5178571428571429,8.3480375,467.4901
bollinger_tight,class_time_stop,no,70,0.5714285714285714,3.695402857142857,258.6782
bollinger_tight,class_time_stop,yes,56,0.6785714285714286,9.058107142857143,507.254
bollinger_tight,earnings_blackout,no,70,0.6428571428571429,119.29969285714284,8350.9785
bollinger_tight,earnings_blackout,yes,56,0.5892857142857143,48.40824285714286,2710.8616
bollinger_tight,fixed_4r_2r,no,70,0.4,1.5112371428571427,105.78659999999999
bollinger_tight,fixed_4r_2r,yes,56,0.48214285714285715,5.575082142857142,312.20459999999997
bollinger_tight,hybrid_50pct_target,no,70,0.38571428571428573,0.8925071428571429,62.475500000000004
bollinger_tight,hybrid_50pct_target,yes,56,0.6428571428571429,6.005094642857143,336.2853
bollinger_tight,ma_exit_ema9,no,70,0.37142857142857144,-0.6275971428571429,-43.9318
bollinger_tight,ma_exit_ema9,yes,56,0.5535714285714286,0.4652392857142857,26.0534
bollinger_tight,next_pivot_target,no,70,0.42857142857142855,-2.0583685714285713,-144.0858
bollinger_tight,next_pivot_target,yes,56,0.8035714285714286,4.106208928571428,229.9477
bollinger_tight,r_multiple_2r,no,70,0.2714285714285714,-1.5364442857142855,-107.55109999999999
bollinger_tight,r_multiple_2r,yes,56,0.44642857142857145,3.0427767857142856,170.3955
bollinger_tight,r_multiple_3r,no,70,0.21428571428571427,-1.2846814285714285,-89.9277
bollinger_tight,r_multiple_3r,yes,56,0.4107142857142857,4.3199410714285715,241.9167
bollinger_tight,regime_flip,no,70,0.6142857142857143,2.8404171428571425,198.8292
bollinger_tight,regime_flip,yes,56,0.6607142857142857,7.784469642857142,435.9303
bollinger_tight,time_stop_10d,no,70,0.5142857142857142,0.2563785714285714,17.946499999999997
bollinger_tight,time_stop_10d,yes,56,0.6071428571428571,3.389132142857143,189.7914
bollinger_tight,time_stop_20d,no,70,0.6142857142857143,2.8404171428571425,198.8292
bollinger_tight,time_stop_20d,yes,56,0.6607142857142857,7.784469642857142,435.9303
bollinger_tight,trailing_10pct,no,70,0.2571428571428571,-3.4632214285714285,-242.4255
bollinger_tight,trailing_10pct,yes,56,0.48214285714285715,3.8012249999999996,212.8686
bollinger_tight,trailing_15pct,no,70,0.4,5.2171,365.197
bollinger_tight,trailing_15pct,yes,56,0.5178571428571429,6.474623214285714,362.5789
