strategy,exit_method,days_from_quarter_end_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,0,2,0.0,-7.99475,-15.9895
bollinger_lower,atr_trail_1x,3,1,0.0,-4.1833,-4.1833
bollinger_lower,atr_trail_1x,4,5,0.4,1.5235200000000002,7.617600000000001
bollinger_lower,atr_trail_1x,5,4,0.25,-2.4815750000000003,-9.926300000000001
bollinger_lower,atr_trail_1x,6,1,1.0,0.4381,0.4381
bollinger_lower,atr_trail_1x,7,4,0.0,-2.8326,-11.3304
bollinger_lower,atr_trail_1x,8,6,0.16666666666666666,-2.4825,-14.895
bollinger_lower,atr_trail_1x,10,1,1.0,2.2798,2.2798
bollinger_lower,atr_trail_1x,12,5,0.4,-1.42066,-7.1033
bollinger_lower,atr_trail_1x,13,1,0.0,-0.4291,-0.4291
bollinger_lower,atr_trail_1x,14,5,0.0,-2.30916,-11.5458
bollinger_lower,atr_trail_1x,15,2,0.0,-2.04405,-4.0881
bollinger_lower,atr_trail_1x,16,2,0.0,-4.2551,-8.5102
bollinger_lower,atr_trail_1x,17,7,0.14285714285714285,-3.488457142857143,-24.4192
bollinger_lower,atr_trail_1x,18,2,0.5,1.4726000000000001,2.9452000000000003
bollinger_lower,atr_trail_1x,22,1,0.0,-6.1303,-6.1303
bollinger_lower,atr_trail_1x,24,1,0.0,-0.4412,-0.4412
bollinger_lower,atr_trail_1x,25,1,0.0,-3.5979,-3.5979
bollinger_lower,atr_trail_1x,26,2,0.0,-3.3358,-6.6716
bollinger_lower,atr_trail_1x,27,1,0.0,-0.6525,-0.6525
bollinger_lower,atr_trail_1x,30,3,0.0,-2.14,-6.42
bollinger_lower,atr_trail_1x,31,1,0.0,-2.3005,-2.3005
bollinger_lower,atr_trail_1x,32,4,0.25,-0.8657250000000001,-3.4629000000000003
bollinger_lower,atr_trail_1x,34,2,0.0,-5.2164,-10.4328
bollinger_lower,atr_trail_1x,35,1,0.0,-3.7706,-3.7706
bollinger_lower,atr_trail_1x,38,2,0.0,-5.49575,-10.9915
bollinger_lower,atr_trail_1x,39,1,0.0,-0.0854,-0.0854
bollinger_lower,atr_trail_1x,40,1,0.0,-1.3219,-1.3219
bollinger_lower,atr_trail_1x,41,5,0.4,1.32024,6.6012
bollinger_lower,atr_trail_1x,42,2,1.0,8.555250000000001,17.110500000000002
bollinger_lower,atr_trail_1x,43,2,0.0,-3.42865,-6.8573
bollinger_lower,atr_trail_1x,44,1,0.0,-4.6474,-4.6474
bollinger_lower,atr_trail_1x,45,1,0.0,-1.9361,-1.9361
bollinger_lower,atr_trail_1x,49,1,0.0,-0.957,-0.957
bollinger_lower,atr_trail_1x,50,1,1.0,6.764,6.764
bollinger_lower,atr_trail_1x,51,4,0.75,1.4421250000000003,5.768500000000001
bollinger_lower,atr_trail_1x,52,7,0.14285714285714285,-6.656228571428572,-46.5936
bollinger_lower,atr_trail_1x,54,1,0.0,-0.0124,-0.0124
bollinger_lower,atr_trail_1x,55,3,1.0,19.063,57.189
bollinger_lower,atr_trail_1x,56,7,0.2857142857142857,-1.7330857142857143,-12.1316
bollinger_lower,atr_trail_1x,57,1,1.0,0.8857,0.8857
bollinger_lower,atr_trail_1x,60,4,0.0,-4.005649999999999,-16.022599999999997
bollinger_lower,atr_trail_1x,63,2,0.5,0.5909,1.1818
bollinger_lower,atr_trail_1x,66,2,0.5,2.36905,4.7381
bollinger_lower,atr_trail_1x,67,1,0.0,-0.2275,-0.2275
bollinger_lower,atr_trail_1x,68,3,0.3333333333333333,-1.2433333333333334,-3.7300000000000004
bollinger_lower,atr_trail_1x,72,1,1.0,8.9997,8.9997
bollinger_lower,atr_trail_1x,74,3,0.6666666666666666,3.6140666666666665,10.8422
bollinger_lower,atr_trail_1x,76,2,0.5,31.995600000000003,63.991200000000006
bollinger_lower,atr_trail_1x,77,1,0.0,-1.559,-1.559
bollinger_lower,atr_trail_1x,79,2,0.5,-0.39405,-0.7881
bollinger_lower,atr_trail_1x,81,2,0.5,-1.4381500000000003,-2.8763000000000005
bollinger_lower,atr_trail_1x,82,5,0.0,-4.97542,-24.8771
bollinger_lower,atr_trail_1x,83,3,0.0,-2.6355666666666666,-7.9067
bollinger_lower,atr_trail_1x,84,2,0.0,-4.2728,-8.5456
bollinger_lower,atr_trail_1x,87,1,0.0,-4.5008,-4.5008
bollinger_lower,atr_trail_2x,0,2,0.5,-5.773700000000001,-11.547400000000001
bollinger_lower,atr_trail_2x,3,1,0.0,-8.3666,-8.3666
bollinger_lower,atr_trail_2x,4,5,0.6,8.18176,40.9088
bollinger_lower,atr_trail_2x,5,4,0.25,5.48445,21.9378
bollinger_lower,atr_trail_2x,6,1,0.0,-8.5444,-8.5444
bollinger_lower,atr_trail_2x,7,4,0.5,2.0110250000000005,8.044100000000002
bollinger_lower,atr_trail_2x,8,6,0.16666666666666666,-5.791833333333333,-34.751
bollinger_lower,atr_trail_2x,10,1,0.0,-1.8437,-1.8437
bollinger_lower,atr_trail_2x,12,5,0.6,10.23976,51.1988
bollinger_lower,atr_trail_2x,13,1,1.0,5.3684,5.3684
bollinger_lower,atr_trail_2x,14,5,0.4,2.5643799999999994,12.821899999999998
bollinger_lower,atr_trail_2x,15,2,0.0,-4.4649,-8.9298
bollinger_lower,atr_trail_2x,16,2,0.0,-8.51025,-17.0205
bollinger_lower,atr_trail_2x,17,7,0.2857142857142857,-7.190542857142858,-50.333800000000004
bollinger_lower,atr_trail_2x,18,2,0.5,4.28655,8.5731
bollinger_lower,atr_trail_2x,22,1,1.0,7.5312,7.5312
bollinger_lower,atr_trail_2x,24,1,1.0,2.9105,2.9105
bollinger_lower,atr_trail_2x,25,1,0.0,-4.7513,-4.7513
bollinger_lower,atr_trail_2x,26,2,0.0,-4.5642499999999995,-9.128499999999999
bollinger_lower,atr_trail_2x,27,1,0.0,-2.7164,-2.7164
bollinger_lower,atr_trail_2x,30,3,0.3333333333333333,-0.8241999999999999,-2.4726
bollinger_lower,atr_trail_2x,31,1,0.0,-6.0085,-6.0085
bollinger_lower,atr_trail_2x,32,4,0.5,-0.6557999999999998,-2.6231999999999993
bollinger_lower,atr_trail_2x,34,2,0.0,-0.7091000000000001,-1.4182000000000001
bollinger_lower,atr_trail_2x,35,1,0.0,-14.5223,-14.5223
bollinger_lower,atr_trail_2x,38,2,0.0,-11.3746,-22.7492
bollinger_lower,atr_trail_2x,39,1,0.0,-2.8907,-2.8907
bollinger_lower,atr_trail_2x,40,1,0.0,-10.9394,-10.9394
bollinger_lower,atr_trail_2x,41,5,0.8,8.908080000000002,44.540400000000005
bollinger_lower,atr_trail_2x,42,2,1.0,12.9509,25.9018
bollinger_lower,atr_trail_2x,43,2,0.0,-5.77665,-11.5533
bollinger_lower,atr_trail_2x,44,1,0.0,-9.5864,-9.5864
bollinger_lower,atr_trail_2x,45,1,0.0,-7.7017,-7.7017
bollinger_lower,atr_trail_2x,49,1,0.0,-4.8291,-4.8291
