strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,Communication Services,10,0.0,-3.53095,-35.3095
bollinger_lower,atr_trail_1x,Consumer Discretionary,21,0.38095238095238093,-0.17323809523809525,-3.6380000000000003
bollinger_lower,atr_trail_1x,Consumer Staples,8,0.25,-2.0523249999999997,-16.418599999999998
bollinger_lower,atr_trail_1x,Emerging Markets,1,1.0,7.2649,7.2649
bollinger_lower,atr_trail_1x,Energy,4,0.25,1.512975,6.0519
bollinger_lower,atr_trail_1x,Financials,14,0.2857142857142857,-1.5078214285714284,-21.109499999999997
bollinger_lower,atr_trail_1x,Fixed Income,1,0.0,-0.8557,-0.8557
bollinger_lower,atr_trail_1x,Health Care,20,0.05,-4.344485000000001,-86.8897
bollinger_lower,atr_trail_1x,Industrials,8,0.375,3.8173,30.5384
bollinger_lower,atr_trail_1x,Information Technology,23,0.391304347826087,2.689726086956522,61.8637
bollinger_lower,atr_trail_1x,Materials,10,0.1,-3.41031,-34.1031
bollinger_lower,atr_trail_1x,Real Estate,12,0.3333333333333333,0.08038333333333351,0.9646000000000021
bollinger_lower,atr_trail_1x,Unknown,4,0.25,-3.892125,-15.5685
bollinger_lower,atr_trail_1x,Utilities,2,0.0,-2.3213,-4.6426
bollinger_lower,atr_trail_1x,Volatility,1,0.0,-3.6641,-3.6641
bollinger_lower,atr_trail_2x,Communication Services,10,0.5,3.63267,36.3267
bollinger_lower,atr_trail_2x,Consumer Discretionary,21,0.42857142857142855,2.3759571428571427,49.8951
bollinger_lower,atr_trail_2x,Consumer Staples,8,0.125,-3.5727124999999997,-28.581699999999998
bollinger_lower,atr_trail_2x,Emerging Markets,1,1.0,5.8799,5.8799
bollinger_lower,atr_trail_2x,Energy,4,0.75,7.573874999999999,30.295499999999997
bollinger_lower,atr_trail_2x,Financials,14,0.2857142857142857,6.435778571428571,90.1009
bollinger_lower,atr_trail_2x,Fixed Income,1,1.0,2.5034,2.5034
bollinger_lower,atr_trail_2x,Health Care,20,0.2,-2.17807,-43.5614
bollinger_lower,atr_trail_2x,Industrials,8,0.5,2.5613375000000005,20.490700000000004
bollinger_lower,atr_trail_2x,Information Technology,23,0.5652173913043478,6.143126086956522,141.2919
bollinger_lower,atr_trail_2x,Materials,10,0.2,-3.7811700000000004,-37.8117
bollinger_lower,atr_trail_2x,Real Estate,12,0.4166666666666667,1.797208333333333,21.566499999999998
bollinger_lower,atr_trail_2x,Unknown,4,1.0,11.126925,44.5077
bollinger_lower,atr_trail_2x,Utilities,2,0.5,2.0329,4.0658
bollinger_lower,atr_trail_2x,Volatility,1,0.0,-7.3282,-7.3282
bollinger_lower,break_even_at_1r,Communication Services,10,0.1,-0.78659,-7.8659
bollinger_lower,break_even_at_1r,Consumer Discretionary,21,0.23809523809523808,0.4050952380952382,8.507000000000001
bollinger_lower,break_even_at_1r,Consumer Staples,8,0.0,-2.3336875,-18.6695
bollinger_lower,break_even_at_1r,Emerging Markets,1,0.0,-0.0645,-0.0645
bollinger_lower,break_even_at_1r,Energy,4,0.25,3.64785,14.5914
