ticker,entry_date,exit_date,direction,strategy,category,sector,confidence_tier,regime,exit_reason,entry_price,exit_price,initial_stop,highest_close,trailing_stop_at_exit,pnl_pct,pnl_dollar,win,hold_days,max_adverse_excursion,max_favourable_excursion,signals_at_entry,context_bullets,context_paragraph,fail_reason,smart_money_score,macro_score,sentiment_score,conversion_pair_id,circuit_breaker_level,days_to_earnings,preliminary_tier,agent_reasoning,congressional_signal,insider_signal,institutional_signal,aaii_bullish,aaii_bearish,aaii_signal,cnn_fg_score,cnn_fg_label,trade_id,cost_pct,pnl_pct_gross,survivorship_haircut,combo_id
NVDA,2024-01-02,2024-01-08,short,macd_crossover,momentum,Information Technology,HIGH,bull,trailing_stop,47.3797,52.1594,52.1177,47.3797,52.1177,-10.311909523809526,-1008.81,False,6,-10.3321,0.126,"{'pivot': np.float64(49.4233), 'r1': np.float64(50.0957), 'r2': np.float64(50.6693), 'r3': np.float64(51.3417), 's1': np.float64(48.8497), 's2': np.float64(48.1773), 's3': np.float64(47.6037), 'cpr_top': np.float64(49.374), 'cpr_bottom': np.float64(49.4233), 'cpr_width': np.float64(0.0493), 'cpr_narrow': np.True_, 'cam_r4': np.float64(50.2073), 'cam_r3': np.float64(49.8646), 'cam_r2': np.float64(49.7504), 'cam_r1': np.float64(49.6362), 'cam_s1': np.float64(49.4078), 'cam_s2': np.float64(49.2936), 'cam_s3': np.float64(49.1794), 'cam_s4': np.float64(48.8367), 'wood_p': np.float64(49.5935), 'wood_r1': np.float64(50.436), 'wood_r2': np.float64(50.8395), 'wood_s1': np.float64(49.19), 'wood_s2': np.float64(48.3475), 'prev_high': np.float64(49.997), 'prev_low': np.float64(48.751), 'prev_close': np.float64(49.522), 'above_pivot': np.False_, 'above_r1': np.False_, 'above_r2': np.False_, 'below_s1': np.True_, 'below_s2': np.True_, 'near_pivot': np.False_, 'near_s1': np.False_, 'near_s2': np.True_, 'near_s3': np.False_, 'near_r1': np.False_, 'near_r2': np.False_, 'above_cpr': np.False_, 'inside_cpr': np.False_, 'below_cpr': np.True_, 'near_cam_s3': np.False_, 'near_cam_s4': np.False_, 'near_cam_r3': np.False_, 'above_cam_r3': np.False_, 'above_cam_r4': np.False_, 'below_cam_s3': np.True_, 'below_cam_s4': np.True_, 'above_wood_p': np.False_, 'near_wood_s1': np.False_, 'near_wood_r1': np.False_, 'above_prev_high': np.False_, 'below_prev_low': np.True_, 'near_prev_high': np.False_, 'near_prev_low': np.False_, 'near_prev_close': np.False_, 'gap_up_pct': np.float64(-0.561), 'gap_dn_pct': np.float64(0.561), 'gap_up_2pct': np.False_, 'gap_dn_2pct': np.False_, 'close_above_open': np.False_, 'close_below_open': np.True_, 'fib_236': np.float64(47.877), 'fib_382': np.float64(46.2245), 'fib_500': np.float64(44.889), 'fib_618': np.float64(43.5535), 'fib_786': np.float64(41.6521), 'fib_ext_127': np.float64(53.6265), 'fib_ext_162': np.float64(57.5425), 'swing_high': np.float64(50.548), 'swing_low': np.float64(39.23), 'near_fib_236': np.False_, 'near_fib_382': np.False_, 'near_fib_500': np.False_, 'near_fib_618': np.False_, 'near_fib_786': np.False_, 'at_key_fib': np.False_, 'vwap': 26.1274, 'vwap_upper_1': 27.4954, 'vwap_upper_2': 28.8633, 'vwap_lower_1': 24.7595, 'vwap_lower_2': 23.3915, 'above_vwap': True, 'pct_from_vwap': 84.358, 'avwap_252low': 36.7424, 'above_avwap_252low': True, 'pct_from_avwap_252low': 31.096, 'avwap_50low': 47.5157, 'above_avwap_50low': True, 'pct_from_avwap_50low': 1.373, 'avwap_20high': 49.1721, 'above_avwap_20high': False, 'pct_from_avwap_20high': -2.042, 'rsi_2': 6.06, 'rsi_2_oversold': True, 'rsi_2_overbought': False, 'rsi_2_bullish': False, 'rsi_2_rising': False, 'rsi_2_extreme_os': True, 'rsi_2_extreme_ob': False, 'rsi_9': 45.64, 'rsi_9_oversold': False, 'rsi_9_overbought': False, 'rsi_9_bullish': False, 'rsi_9_rising': False, 'rsi_9_extreme_os': False, 'rsi_9_extreme_ob': False, 'rsi_14': 49.93, 'rsi_14_oversold': False, 'rsi_14_overbought': False, 'rsi_14_bullish': False, 'rsi_14_rising': False, 'rsi_14_extreme_os': False, 'rsi_14_extreme_ob': False, 'rsi_21': 51.9, 'rsi_21_oversold': False, 'rsi_21_overbought': False, 'rsi_21_bullish': True, 'rsi_21_rising': False, 'rsi_21_extreme_os': False, 'rsi_21_extreme_ob': False, 'stochrsi_k': 63.53, 'stochrsi_d': 78.17, 'stochrsi_oversold': False, 'stochrsi_overbought': False, 'stochrsi_cross_up': False, 'stochrsi_cross_dn': True, 'stoch_k': 69.6, 'stoch_d': 76.04, 'stoch_oversold': False, 'stoch_overbought': False, 'stoch_bullish_cross': False, 'stoch_bearish_cross': True, 'macd_12_26_9_line': 0.5851, 'macd_12_26_9_signal': 0.6247, 'macd_12_26_9_hist': -0.0396, 'macd_12_26_9_bullish': False, 'macd_12_26_9_crossover_up': False, 'macd_12_26_9_crossover_dn': True, 'macd_8_21_5_line': 0.5075, 'macd_8_21_5_signal': 0.6241, 'macd_8_21_5_hist': -0.1166, 'macd_8_21_5_bullish': False, 'macd_8_21_5_crossover_up': False, 'macd_8_21_5_crossover_dn': True, 'ppo': 1.2133, 'ppo_signal': 1.3031, 'ppo_hist': -0.0898, 'ppo_bullish': False, 'ppo_crossover_up': False, 'ppo_crossover_dn': True, 'williams_r': -51.63, 'williams_r_oversold': False, 'williams_r_overbought': False, 'williams_r_rising': False, 'roc_12': np.float64(0.166), 'roc_positive': np.True_, 'roc_turning_up': np.False_, 'roc_turning_dn': np.False_, 'ao': 0.9233, 'ao_positive': True, 'ao_cross_up': False, 'ao_cross_dn': False, 'ao_twin_peaks_bull': False, 'uo': 51.51, 'uo_oversold': False, 'uo_overbought': False, 'ema_9_21_bullish': True, 'ema_9_21_golden_cross': False, 'ema_9_21_death_cross': False, 'sma_9_21_bullish': True, 'sma_9_21_golden_cross': False, 'price_above_ema_9': False, 'price_above_ema_21': False, 'price_above_sma_21': True, 'ema_20_50_bullish': True, 'ema_20_50_golden_cross': False, 'ema_20_50_death_cross': False, 'sma_20_50_bullish': True, 'sma_20_50_golden_cross': False, 'price_above_ema_20': False, 'price_above_ema_50': True, 'price_above_sma_50': True, 'ema_50_200_bullish': True, 'ema_50_200_golden_cross': False, 'ema_50_200_death_cross': False, 'sma_50_200_bullish': True, 'sma_50_200_golden_cross': False, 'price_above_ema_200': True, 'price_above_sma_200': True, 'dema': 49.2835, 'tema': 49.2603, 'tema_above_dema': False, 'tema_cross_up': False, 'tema_cross_dn': True, 'price_above_tema': False, 'price_above_dema': False, 'adx': 15.83, 'adx_di_plus': 20.51, 'adx_di_minus': 23.0, 'adx_trending': False, 'adx_strong': False, 'adx_di_bull': False, 'adx_cross_up': False, 'psar_bullish': False, 'psar_value': np.float64(50.433), 'psar_flip_up': False, 'psar_flip_dn': True, 'ichi_tenkan': 48.797, 'ichi_kijun': 47.7215, 'ichi_senkou_a': 46.9022, 'ichi_senkou_b': 44.889, 'ichi_above_cloud': True, 'ichi_below_cloud': False, 'ichi_tk_bullish': True, 'ichi_tk_cross_up': False, 'ichi_tk_bearish': False, 'ichi_tk_cross_dn': False, 'ichi_cloud_thick': True, 'ichi_weekly_above_cloud': True, 'ichi_weekly_below_cloud': False, 'ichi_weekly_in_cloud': False, 'supertrend_bullish': True, 'supertrend_value': 46.1686, 'supertrend_flip_up': False, 'supertrend_flip_dn': False, 'chandelier_long_value': 46.4863, 'chandelier_short_value': 48.9567, 'chandelier_long_bullish': True, 'chandelier_short_bearish': True, 'chandelier_long_flip_dn': False, 'chandelier_short_flip_up': False, 'hull_ma': 49.6332, 'hull_bullish': False, 'hull_flip_up': False, 'hull_flip_dn': True, 'price_above_hull': False, 'bb_20_20_upper': 50.8978, 'bb_20_20_lower': 45.3835, 'bb_20_20_mid': 48.1407, 'bb_20_20_bandwidth': 0.1145, 'bb_20_20_above_mid': True, 'bb_20_20_touch_lower': False, 'bb_20_20_touch_upper': False, 'bb_20_20_squeeze': False, 'bb_20_20_expanding': False, 'bb_20_15_upper': 50.2085, 'bb_20_15_lower': 46.0728, 'bb_20_15_mid': 48.1407, 'bb_20_15_bandwidth': 0.0859, 'bb_20_15_above_mid': True, 'bb_20_15_touch_lower': False, 'bb_20_15_touch_upper': False, 'bb_20_15_squeeze': False, 'bb_20_15_expanding': False, 'bb_10_20_upper': 50.4173, 'bb_10_20_lower': 47.8867, 'bb_10_20_mid': 49.152, 'bb_10_20_bandwidth': 0.0515, 'bb_10_20_above_mid': False, 'bb_10_20_touch_lower': False, 'bb_10_20_touch_upper': False, 'bb_10_20_squeeze': True, 'bb_10_20_expanding': True, 'kc_upper': 51.0819, 'kc_lower': 45.8732, 'kc_mid': 48.4775, 'inside_kc': True, 'kc_touch_lower': False, 'kc_touch_upper': False, 'dc10_upper': 50.433, 'dc10_lower': 47.595, 'dc10_mid': 49.014, 'dc10_breakout_up': False, 'dc10_breakout_dn': False, 'dc10_new_high': False, 'dc20_upper': 50.433, 'dc20_lower': 45.01, 'dc20_mid': 47.7215, 'dc20_breakout_up': False, 'dc20_breakout_dn': False, 'dc20_new_high': False, 'atr': 1.2555, 'atr_pct': 2.607, 'entry_stop_long': 45.657, 'entry_stop_short': 50.679, 'squeeze_in': False, 'squeeze_momentum': 48.924, 'squeeze_positive': True, 'squeeze_fire_up': False, 'squeeze_fire_dn': False, 'obv_bullish': True, 'obv_rising': True, 'obv_diverge_bull': True, 'vol_ratio_20d': 1.1, 'vol_above_avg': True, 'vol_spike_15x': False, 'vol_spike_2x': False, 'vol_spike_3x': False, 'ad_rising': False, 'cmf': 0.1729, 'cmf_positive': True, 'cmf_cross_up': False, 'cmf_cross_dn': False, 'mfi': 66.9, 'mfi_oversold': False, 'mfi_overbought': False, 'force_index_positive': False, 'force_index_cross_up': False, 'force_index_cross_dn': True, 'near_52w_high': np.False_, 'break_52w_high': np.False_, 'year_high': np.float64(50.548), 'near_52w_low': np.False_, 'break_52w_low': np.False_, 'year_low': np.float64(14.034), 'inside_bar': np.False_, 'outside_bar': np.False_, 'doji': np.False_, 'hammer': np.False_, 'shooting_star': np.False_, 'pin_bar': np.False_, 'marubozu_bull': np.False_, 'marubozu_bear': np.False_, 'bullish_engulfing': np.False_, 'bearish_engulfing': np.False_, 'morning_star': np.True_, 'evening_star': np.False_, 'three_white_soldiers': False, 'three_black_crows': False, 'resistance_break_retest': False, 'support_break_retest': False, 'cap_band': 'mega', 'vix_value': 13.2, 'vix_percentile': 0.123, 'vix_band': 'low', 'vix_band_low': True, 'vix_band_mid': False, 'vix_band_high': False, 'days_since_last_earnings': 42, 'within_pead_window': True, 'earnings_eps_yoy_growth': 12.7407, 'earnings_announcement_return': -0.0336, 'pead_positive_surprise': False, 'pead_negative_surprise': False, 'institutional_signal': 'buy', 'institutional_strong_buy': False, 'institutional_buy': True, 'institutional_negative': False, 'institutional_new_positions': 0, 'institutional_increased': 1, 'persistent_holders_4q': 6, 'persistent_holders_8q': 6, 'avg_position_age_quarters': 8.4, 'committed_growth_holders': 0, 'total_active_holders': 10, 'institutional_persistence_strong': False, 'institutional_persistence_growing': False, 'pre_fomc_d1': False, 'pre_fomc_d0': False, 'pre_fomc_window': False, 'days_until_fomc': 29, 'recent_8k_filed': False, 'days_since_8k': -1, 'smc_fvg_bullish_active': False, 'smc_fvg_bearish_active': True, 'smc_inverse_fvg_bullish': True, 'smc_inverse_fvg_bearish': True, 'smc_fvg_retest_long_zone': False, 'smc_fvg_retest_short_zone': False, 'smc_ob_bullish_active': True, 'smc_ob_bearish_active': False, 'smc_breaker_block_bullish': False, 'smc_breaker_block_bearish': False, 'smc_mitigation_block_long': False, 'smc_mitigation_block_short': False, 'smc_bos_bullish': False, 'smc_bos_bearish': False, 'smc_choch_bullish': True, 'smc_choch_bearish': False, 'smc_bos_retest_long': False, 'smc_bos_retest_short': False, 'smc_liquidity_swept_up': True, 'smc_liquidity_swept_dn': False, 'smc_equal_highs_swept': False, 'smc_equal_lows_swept': False, 'smc_ote_long_zone': False, 'smc_ote_short_zone': False, 'smc_retracement_pct': 15.9, 'smc_dealing_range_pct': 0.7897, 'smc_in_discount_zone': False, 'smc_in_premium_zone': True, 'head_shoulders_top_detected': False, 'head_shoulders_bottom_detected': False, 'double_top_detected': True, 'double_bottom_detected': False, 'double_top_peak': np.float64(50.409), 'double_top_neckline': 45.503, 'cup_handle_detected': True, 'cup_handle_rim': 50.548, 'cup_handle_depth_pct': 0.2022, 'cup_handle_breakout_level': 50.433, 'flag_bull_detected': False, 'flag_bear_detected': False, 'triangle_ascending_detected': False, 'triangle_descending_detected': False, 'triangle_symmetric_detected': False, 'pair_max_abs_zscore': 1.5899, 'pair_zscore_signed': 1.5899, 'pair_counterparty': 'ZBRA', 'pair_half_life': 20.38, 'pair_count_active': 4, 'news_count_7d': 137, 'news_article_count': 137, 'news_sentiment_score': 0.3391, 'news_sentiment_mean': 0.3391, 'news_bullish_pct': 0.4161, 'news_bearish_pct': 0.0657, 'news_sentiment_shift': -0.0216, 'news_prior_article_count': 107, 'news_uses_polygon_score': False, 'dow': 1, 'is_monday': False, 'is_friday': False, 'trading_day_of_month': 1, 'trading_days_left_in_month': 21, 'is_totm_window': True, 'is_january': True, 'is_pre_holiday': False, 'days_to_next_holiday': 13, 'is_halloween_period': True, 'is_summer_period': False, 'bond_equity_ratio': 0.207997, 'bond_equity_20d_pct_change': 0.0269, 'risk_off_regime_bond_signal': True, 'risk_on_regime_bond_signal': False, 'vix_today': 13.2, 'vix_vix3m_ratio': 0.8527, 'vix_term_contango': True, 'vix_term_backwardation': False, 'sector_strongest': 'XLV', 'sector_strongest_rs': 0.0232, 'sector_weakest': 'XLE', 'sector_weakest_rs': -0.0328, 'sector_rs_map': {'XLF': 0.0144, 'XLY': 0.0059, 'XLI': 0.0082, 'XLK': -0.0195, 'XLU': -0.0182, 'XLP': -0.0029, 'XLV': 0.0232, 'XLE': -0.0328}, 'defensive_leadership': True, 'gold_silver_ratio': 8.809238, 'gold_silver_20d_pct_change': 0.0704, 'risk_off_regime_gold_signal': True, 'dxy_proxy_close': 25.277, 'dxy_20d_pct_change': -0.0046, 'usd_strengthening': False, 'usd_weakening': False, 'vp_poc': 49.2747, 'vp_value_area_high': 50.2651, 'vp_value_area_low': 44.889, 'vp_close_above_poc': False, 'vp_close_below_poc': True, 'vp_in_value_area': True, 'vp_close_near_poc_pct': 0.0225, 'vp_above_value_area': False, 'vp_below_value_area': False, 'naked_poc_count': 6, 'naked_poc_nearest_distance_pct': 0.021780019930244206, 'xs_momentum_12_1': 2.2004, 'xs_momentum_decile': 10, 'xs_momentum_top_decile': True, 'xs_momentum_bottom_decile': False, 'xs_beta': 2.0041, 'xs_beta_decile': 9, 'xs_low_beta_decile': False, 'xs_high_beta_decile': True, 'xs_ivol': 0.2622, 'xs_ivol_decile': 9, 'xs_avoid_high_ivol': False, 'xs_max_anomaly': 0.0243, 'xs_max_anomaly_decile': 8, 'xs_avoid_high_max': True, 'xs_quality_gross_profitability': 0.2475, 'xs_quality_decile': 10, 'xs_quality_top_quintile': True, 'xs_quality_bottom_quintile': False, 'po3_bullish': False, 'po3_bearish': False, 'po3_close_position': 0.3371, 'po3_sweep_below_prior_low': True, 'po3_sweep_above_prior_high': False, 'weekly_close': 48.168, 'weekly_ema_10': 47.6421, 'weekly_ema_20': 45.7856, 'weekly_above_ema_10': True, 'weekly_above_ema_20': True, 'weekly_bias_bull': True, 'weekly_bias_bear': False, 'weekly_momentum_4w': 0.0139, 'weekly_momentum_pos': True, 'monthly_close': 48.168, 'monthly_sma_6': 46.349, 'monthly_sma_12': 40.3084, 'monthly_above_sma_6': True, 'monthly_above_sma_12': True, 'monthly_bias_bull': True, 'monthly_bias_bear': False, 'monthly_momentum_6m': 0.0308, 'monthly_momentum_pos': True, 'htf_aligned_bull': True, 'htf_aligned_bear': False, 'htf_disagreement': False, 'sector_etf': 'XLK', 'sector_etf_return_pct': 0.0, 'sector': 'Information Technology', 'cnn_fg_days_since_publish': 0}",['MACD 12/26/9 crossed below zero  -  momentum turning negative'],,Large loss  -  trailing stop could not prevent full decline,0,1,-1,,,,HIGH,{},buy,cluster_sell,buy,0.463291,0.250633,neutral,68.0,Greed,T-NVDA-2024-01-02-macd_crossover-S-0,0.2119047619047619,-10.0881,0.011904761904761904,macd_crossover__trailing_stop__bull
