strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
cpr_narrow_momentum,atr_trail_1x,no,1,0.0,-3.872,-3.872
cpr_narrow_momentum,atr_trail_1x,yes,5,0.6,2.51216,12.5608
cpr_narrow_momentum,atr_trail_2x,no,1,0.0,-6.1972,-6.1972
cpr_narrow_momentum,atr_trail_2x,yes,5,0.8,4.689220000000001,23.4461
cpr_narrow_momentum,atr_trail_mae_conditional,no,1,0.0,-3.872,-3.872
cpr_narrow_momentum,atr_trail_mae_conditional,yes,5,0.6,2.51216,12.5608
cpr_narrow_momentum,atr_trail_vix_conditional,no,1,0.0,-5.8081,-5.8081
cpr_narrow_momentum,atr_trail_vix_conditional,yes,5,0.6,1.8666399999999999,9.3332
cpr_narrow_momentum,break_even_at_1r,no,1,0.0,-3.872,-3.872
cpr_narrow_momentum,break_even_at_1r,yes,5,0.4,6.21232,31.061600000000002
cpr_narrow_momentum,breakeven_plus_trail,no,1,0.0,-7.7441,-7.7441
cpr_narrow_momentum,breakeven_plus_trail,yes,5,0.6,19.026980000000002,95.1349
cpr_narrow_momentum,chandelier_3x,no,1,0.0,-7.4903,-7.4903
cpr_narrow_momentum,chandelier_3x,yes,5,0.8,11.554179999999999,57.7709
cpr_narrow_momentum,class_time_stop,no,1,0.0,-17.2305,-17.2305
cpr_narrow_momentum,class_time_stop,yes,5,1.0,10.126660000000001,50.633300000000006
cpr_narrow_momentum,earnings_blackout,no,1,0.0,-92.2462,-92.2462
cpr_narrow_momentum,earnings_blackout,yes,5,0.8,31.04928,155.2464
cpr_narrow_momentum,fixed_4r_2r,no,1,0.0,-7.7441,-7.7441
cpr_narrow_momentum,fixed_4r_2r,yes,5,0.8,9.528880000000001,47.644400000000005
cpr_narrow_momentum,hybrid_50pct_target,no,1,0.0,-92.2462,-92.2462
cpr_narrow_momentum,hybrid_50pct_target,yes,5,1.0,14.964700000000002,74.82350000000001
cpr_narrow_momentum,ma_exit_ema9,no,1,0.0,-6.1033,-6.1033
cpr_narrow_momentum,ma_exit_ema9,yes,5,0.6,5.43714,27.1857
cpr_narrow_momentum,mfe_lockin_trail,no,1,0.0,-3.872,-3.872
cpr_narrow_momentum,mfe_lockin_trail,yes,5,0.6,2.28438,11.4219
cpr_narrow_momentum,multi_tier_partial,no,1,0.0,-3.872,-3.872
cpr_narrow_momentum,multi_tier_partial,yes,5,0.6,2.08432,10.4216
cpr_narrow_momentum,next_pivot_target,no,1,1.0,0.3395,0.3395
cpr_narrow_momentum,next_pivot_target,yes,5,1.0,4.77046,23.8523
cpr_narrow_momentum,r_multiple_2r,no,1,0.0,-3.872,-3.872
cpr_narrow_momentum,r_multiple_2r,yes,5,0.6,1.7596999999999998,8.798499999999999
cpr_narrow_momentum,r_multiple_3r,no,1,0.0,-3.872,-3.872
cpr_narrow_momentum,r_multiple_3r,yes,5,0.6,4.67488,23.3744
cpr_narrow_momentum,regime_flip,no,1,0.0,-19.7967,-19.7967
cpr_narrow_momentum,regime_flip,yes,5,0.8,9.153459999999999,45.7673
cpr_narrow_momentum,reverse_signal,no,1,0.0,-3.872,-3.872
cpr_narrow_momentum,reverse_signal,yes,5,0.6,2.51216,12.5608
cpr_narrow_momentum,smc_mitigation_zone,no,1,0.0,-3.872,-3.872
cpr_narrow_momentum,smc_mitigation_zone,yes,5,0.2,0.4086600000000001,2.0433000000000003
cpr_narrow_momentum,time_stop_10d,no,1,0.0,-9.3644,-9.3644
cpr_narrow_momentum,time_stop_10d,yes,5,0.8,5.656280000000001,28.2814
cpr_narrow_momentum,time_stop_20d,no,1,0.0,-19.7967,-19.7967
cpr_narrow_momentum,time_stop_20d,yes,5,0.8,9.153459999999999,45.7673
cpr_narrow_momentum,trailing_10pct,no,1,0.0,-7.7937,-7.7937
cpr_narrow_momentum,trailing_10pct,yes,5,0.6,12.02332,60.1166
cpr_narrow_momentum,trailing_15pct,no,1,0.0,-12.6934,-12.6934
cpr_narrow_momentum,trailing_15pct,yes,5,0.8,31.04928,155.2464
cpr_narrow_momentum,trailing_5pct,no,1,0.0,-5.0,-5.0
cpr_narrow_momentum,trailing_5pct,yes,5,0.6,3.7598399999999996,18.7992
