ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date,exit_reason,regime_at_entry,sector,confidence_tier,cap_band,vol_band,hold_duration_band,win_loss_outcome,universe_tier,smart_money_signal_present,vix_at_entry,entry_atr_ratio,mae_bucket,mfe_bucket,regime_changed_during_hold,earnings_during_hold,circuit_breaker_active_during_hold,news_sentiment_shift_during_hold,8K_filed_during_hold,day_of_week_at_entry,days_from_quarter_end_at_entry,vix_term_structure,hy_oas_band_at_entry,adv_bucket,volume_rank_within_sector,sector_momentum_vs_spy_at_entry
AAPL,cpr_narrow_momentum,2023-11-15,long,189.879,mfe_lockin_trail,-0.7304,False,15,188.4922,2023-11-30,mfe_pre_threshold_trail,neutral,Information Technology,VERY_HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.18,0.016430463611036502,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,46,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-10-20,short,41.1514,atr_trail_mae_conditional,-3.872,False,3,42.7448,2023-10-23,atr_trailing_stop,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,loss,T1c,no,21.71,0.0387204323546708,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,fri,72,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-11-08,long,47.6292,atr_trail_mae_conditional,2.8418,True,14,48.9827,2023-11-22,atr_trailing_stop,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.45,0.032383495838687194,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,53,unknown,normal_3_5,ge_500M,unknown,no_data
TSLA,cpr_narrow_momentum,2024-01-10,short,229.892,atr_trail_mae_conditional,5.5269,True,12,217.1861,2024-01-22,atr_trailing_stop,neutral,Consumer Discretionary,HIGH,unknown,low_lt_15,long_ge_11d,win,T1c,no,12.69,0.03442747029039723,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,81,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-12-15,long,49.4911,atr_trail_mae_conditional,-1.625,False,5,48.6868,2023-12-20,atr_trailing_stop,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,win,T1c,no,12.28,0.027851472284915874,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,16,unknown,normal_3_5,ge_500M,unknown,no_data
MSFT,cpr_narrow_momentum,2023-10-30,long,339.2758,atr_trail_mae_conditional,6.5475,True,11,361.49,2023-11-10,atr_trailing_stop,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,win,T1c,no,19.75,0.023354450862690473,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,62,unknown,normal_3_5,ge_500M,unknown,no_data
AAPL,cpr_narrow_momentum,2023-11-15,long,189.879,atr_trail_mae_conditional,-0.7304,False,15,188.4922,2023-11-30,atr_trailing_stop,neutral,Information Technology,VERY_HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.18,0.016430463611036502,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,46,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-10-20,short,41.1514,trailing_10pct,-7.7937,False,14,44.3586,2023-11-03,trailing_stop,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,loss,T1c,no,21.71,0.0387204323546708,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,fri,72,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-11-08,long,47.6292,trailing_10pct,-4.7473,False,26,45.3681,2023-12-04,trailing_stop,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.45,0.032383495838687194,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,53,unknown,normal_3_5,ge_500M,unknown,no_data
TSLA,cpr_narrow_momentum,2024-01-10,short,229.892,trailing_10pct,13.3654,True,36,199.166,2024-02-15,trailing_stop,neutral,Consumer Discretionary,HIGH,unknown,low_lt_15,long_ge_11d,win,T1c,no,12.69,0.03442747029039723,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,81,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-12-15,long,49.4911,trailing_10pct,34.3878,True,68,66.51,2024-02-21,trailing_stop,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,win,T1c,no,12.28,0.027851472284915874,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,16,unknown,normal_3_5,ge_500M,unknown,no_data
MSFT,cpr_narrow_momentum,2023-10-30,long,339.2758,trailing_10pct,21.9185,True,122,413.64,2024-02-29,end_of_data,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,win,T1c,no,19.75,0.023354450862690473,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,62,unknown,normal_3_5,ge_500M,unknown,no_data
AAPL,cpr_narrow_momentum,2023-11-15,long,189.879,trailing_10pct,-4.8078,False,106,180.75,2024-02-29,end_of_data,neutral,Information Technology,VERY_HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.18,0.016430463611036502,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,46,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-10-20,short,41.1514,trailing_5pct,-5.0,False,3,43.209,2023-10-23,trailing_stop,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,loss,T1c,no,21.71,0.0387204323546708,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,fri,72,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-11-08,long,47.6292,trailing_5pct,0.5445,True,14,47.8885,2023-11-22,trailing_stop,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.45,0.032383495838687194,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,53,unknown,normal_3_5,ge_500M,unknown,no_data
TSLA,cpr_narrow_momentum,2024-01-10,short,229.892,trailing_5pct,16.5863,True,15,191.7615,2024-01-25,trailing_stop,neutral,Consumer Discretionary,HIGH,unknown,low_lt_15,long_ge_11d,win,T1c,no,12.69,0.03442747029039723,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,81,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-12-15,long,49.4911,trailing_5pct,-4.0535,False,19,47.485,2024-01-03,trailing_stop,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,win,T1c,no,12.28,0.027851472284915874,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,16,unknown,normal_3_5,ge_500M,unknown,no_data
MSFT,cpr_narrow_momentum,2023-10-30,long,339.2758,trailing_5pct,7.1591,True,35,363.565,2023-12-04,trailing_stop,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,win,T1c,no,19.75,0.023354450862690473,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,62,unknown,normal_3_5,ge_500M,unknown,no_data
AAPL,cpr_narrow_momentum,2023-11-15,long,189.879,trailing_5pct,-1.4372,False,48,187.15,2024-01-02,trailing_stop,neutral,Information Technology,VERY_HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.18,0.016430463611036502,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,46,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-10-20,short,41.1514,trailing_15pct,-12.6934,False,19,46.3749,2023-11-08,trailing_stop,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,loss,T1c,no,21.71,0.0387204323546708,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,fri,72,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-11-08,long,47.6292,trailing_15pct,66.0998,True,113,79.112,2024-02-29,end_of_data,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.45,0.032383495838687194,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,53,unknown,normal_3_5,ge_500M,unknown,no_data
TSLA,cpr_narrow_momentum,2024-01-10,short,229.892,trailing_15pct,12.1849,True,50,201.88,2024-02-29,end_of_data,neutral,Consumer Discretionary,HIGH,unknown,low_lt_15,long_ge_11d,win,T1c,no,12.69,0.03442747029039723,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,81,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-12-15,long,49.4911,trailing_15pct,59.851,True,76,79.112,2024-02-29,end_of_data,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,win,T1c,no,12.28,0.027851472284915874,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,16,unknown,normal_3_5,ge_500M,unknown,no_data
MSFT,cpr_narrow_momentum,2023-10-30,long,339.2758,trailing_15pct,21.9185,True,122,413.64,2024-02-29,end_of_data,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,win,T1c,no,19.75,0.023354450862690473,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,62,unknown,normal_3_5,ge_500M,unknown,no_data
AAPL,cpr_narrow_momentum,2023-11-15,long,189.879,trailing_15pct,-4.8078,False,106,180.75,2024-02-29,end_of_data,neutral,Information Technology,VERY_HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.18,0.016430463611036502,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,46,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-10-20,short,41.1514,atr_trail_1x,-3.872,False,3,42.7448,2023-10-23,atr_trailing_stop,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,loss,T1c,no,21.71,0.0387204323546708,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,fri,72,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-11-08,long,47.6292,atr_trail_1x,2.8418,True,14,48.9827,2023-11-22,atr_trailing_stop,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.45,0.032383495838687194,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,53,unknown,normal_3_5,ge_500M,unknown,no_data
TSLA,cpr_narrow_momentum,2024-01-10,short,229.892,atr_trail_1x,5.5269,True,12,217.1861,2024-01-22,atr_trailing_stop,neutral,Consumer Discretionary,HIGH,unknown,low_lt_15,long_ge_11d,win,T1c,no,12.69,0.03442747029039723,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,81,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-12-15,long,49.4911,atr_trail_1x,-1.625,False,5,48.6868,2023-12-20,atr_trailing_stop,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,win,T1c,no,12.28,0.027851472284915874,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,16,unknown,normal_3_5,ge_500M,unknown,no_data
MSFT,cpr_narrow_momentum,2023-10-30,long,339.2758,atr_trail_1x,6.5475,True,11,361.49,2023-11-10,atr_trailing_stop,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,win,T1c,no,19.75,0.023354450862690473,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,62,unknown,normal_3_5,ge_500M,unknown,no_data
AAPL,cpr_narrow_momentum,2023-11-15,long,189.879,atr_trail_1x,-0.7304,False,15,188.4922,2023-11-30,atr_trailing_stop,neutral,Information Technology,VERY_HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.18,0.016430463611036502,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,46,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-10-20,short,41.1514,atr_trail_2x,-6.1972,False,13,43.7016,2023-11-02,atr_trailing_stop,neutral,Information Technology,HIGH,unknown,mid_15_25,long_ge_11d,loss,T1c,no,21.71,0.0387204323546708,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,fri,72,unknown,normal_3_5,ge_500M,unknown,no_data
NVDA,cpr_narrow_momentum,2023-11-08,long,47.6292,atr_trail_2x,-0.1527,False,20,47.5565,2023-11-28,atr_trailing_stop,neutral,Information Technology,HIGH,unknown,low_lt_15,long_ge_11d,loss,T1c,no,14.45,0.032383495838687194,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,wed,53,unknown,normal_3_5,ge_500M,unknown,no_data
