strategy,exit_method,days_from_quarter_end_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
cpr_narrow_momentum,atr_trail_1x,16,1,0.0,-1.625,-1.625
cpr_narrow_momentum,atr_trail_1x,46,1,0.0,-0.7304,-0.7304
cpr_narrow_momentum,atr_trail_1x,53,1,1.0,2.8418,2.8418
cpr_narrow_momentum,atr_trail_1x,62,1,1.0,6.5475,6.5475
cpr_narrow_momentum,atr_trail_1x,72,1,0.0,-3.872,-3.872
cpr_narrow_momentum,atr_trail_1x,81,1,1.0,5.5269,5.5269
cpr_narrow_momentum,atr_trail_2x,16,1,1.0,0.0294,0.0294
cpr_narrow_momentum,atr_trail_2x,46,1,1.0,1.2054,1.2054
cpr_narrow_momentum,atr_trail_2x,53,1,0.0,-0.1527,-0.1527
cpr_narrow_momentum,atr_trail_2x,62,1,1.0,8.7905,8.7905
cpr_narrow_momentum,atr_trail_2x,72,1,0.0,-6.1972,-6.1972
cpr_narrow_momentum,atr_trail_2x,81,1,1.0,13.5735,13.5735
cpr_narrow_momentum,atr_trail_mae_conditional,16,1,0.0,-1.625,-1.625
cpr_narrow_momentum,atr_trail_mae_conditional,46,1,0.0,-0.7304,-0.7304
cpr_narrow_momentum,atr_trail_mae_conditional,53,1,1.0,2.8418,2.8418
cpr_narrow_momentum,atr_trail_mae_conditional,62,1,1.0,6.5475,6.5475
cpr_narrow_momentum,atr_trail_mae_conditional,72,1,0.0,-3.872,-3.872
cpr_narrow_momentum,atr_trail_mae_conditional,81,1,1.0,5.5269,5.5269
cpr_narrow_momentum,atr_trail_vix_conditional,16,1,0.0,-0.9228,-0.9228
cpr_narrow_momentum,atr_trail_vix_conditional,46,1,0.0,-0.3409,-0.3409
cpr_narrow_momentum,atr_trail_vix_conditional,53,1,1.0,1.9101,1.9101
cpr_narrow_momentum,atr_trail_vix_conditional,62,1,1.0,6.5475,6.5475
cpr_narrow_momentum,atr_trail_vix_conditional,72,1,0.0,-5.8081,-5.8081
cpr_narrow_momentum,atr_trail_vix_conditional,81,1,1.0,2.1393,2.1393
cpr_narrow_momentum,break_even_at_1r,16,1,0.0,-2.7851,-2.7851
cpr_narrow_momentum,break_even_at_1r,46,1,0.0,-1.4372,-1.4372
cpr_narrow_momentum,break_even_at_1r,53,1,0.0,0.0,0.0
cpr_narrow_momentum,break_even_at_1r,62,1,1.0,21.9185,21.9185
cpr_narrow_momentum,break_even_at_1r,72,1,0.0,-3.872,-3.872
cpr_narrow_momentum,break_even_at_1r,81,1,1.0,13.3654,13.3654
cpr_narrow_momentum,breakeven_plus_trail,16,1,1.0,59.851,59.851
cpr_narrow_momentum,breakeven_plus_trail,46,1,0.0,0.0,0.0
cpr_narrow_momentum,breakeven_plus_trail,53,1,0.0,0.0,0.0
cpr_narrow_momentum,breakeven_plus_trail,62,1,1.0,21.9185,21.9185
cpr_narrow_momentum,breakeven_plus_trail,72,1,0.0,-7.7441,-7.7441
cpr_narrow_momentum,breakeven_plus_trail,81,1,1.0,13.3654,13.3654
cpr_narrow_momentum,chandelier_3x,16,1,1.0,37.9118,37.9118
cpr_narrow_momentum,chandelier_3x,46,1,1.0,0.9457,0.9457
cpr_narrow_momentum,chandelier_3x,53,1,0.0,-2.4603,-2.4603
cpr_narrow_momentum,chandelier_3x,62,1,1.0,7.7662,7.7662
cpr_narrow_momentum,chandelier_3x,72,1,0.0,-7.4903,-7.4903
cpr_narrow_momentum,chandelier_3x,81,1,1.0,13.6075,13.6075
cpr_narrow_momentum,class_time_stop,16,1,1.0,23.9859,23.9859
cpr_narrow_momentum,class_time_stop,46,1,1.0,2.5285,2.5285
cpr_narrow_momentum,class_time_stop,53,1,1.0,1.5134,1.5134
cpr_narrow_momentum,class_time_stop,62,1,1.0,9.7986,9.7986
cpr_narrow_momentum,class_time_stop,72,1,0.0,-17.2305,-17.2305
cpr_narrow_momentum,class_time_stop,81,1,1.0,12.8069,12.8069
cpr_narrow_momentum,earnings_blackout,16,1,1.0,59.851,59.851
cpr_narrow_momentum,earnings_blackout,46,1,0.0,-4.8078,-4.8078
cpr_narrow_momentum,earnings_blackout,53,1,1.0,66.0998,66.0998
cpr_narrow_momentum,earnings_blackout,62,1,1.0,21.9185,21.9185
cpr_narrow_momentum,earnings_blackout,72,1,0.0,-92.2462,-92.2462
cpr_narrow_momentum,earnings_blackout,81,1,1.0,12.1849,12.1849
cpr_narrow_momentum,fixed_4r_2r,16,1,1.0,11.1406,11.1406
cpr_narrow_momentum,fixed_4r_2r,46,1,0.0,-3.2861,-3.2861
cpr_narrow_momentum,fixed_4r_2r,53,1,1.0,12.9534,12.9534
cpr_narrow_momentum,fixed_4r_2r,62,1,1.0,9.3535,9.3535
cpr_narrow_momentum,fixed_4r_2r,72,1,0.0,-7.7441,-7.7441
cpr_narrow_momentum,fixed_4r_2r,81,1,1.0,17.483,17.483
cpr_narrow_momentum,hybrid_50pct_target,16,1,1.0,21.3716,21.3716
cpr_narrow_momentum,hybrid_50pct_target,46,1,1.0,2.4646,2.4646
cpr_narrow_momentum,hybrid_50pct_target,53,1,1.0,24.6781,24.6781
cpr_narrow_momentum,hybrid_50pct_target,62,1,1.0,14.4624,14.4624
cpr_narrow_momentum,hybrid_50pct_target,72,1,0.0,-92.2462,-92.2462
cpr_narrow_momentum,hybrid_50pct_target,81,1,1.0,11.8468,11.8468
cpr_narrow_momentum,ma_exit_ema9,16,1,0.0,-2.7886,-2.7886
cpr_narrow_momentum,ma_exit_ema9,46,1,0.0,-0.2365,-0.2365
cpr_narrow_momentum,ma_exit_ema9,53,1,1.0,2.2818,2.2818
cpr_narrow_momentum,ma_exit_ema9,62,1,1.0,10.3851,10.3851
cpr_narrow_momentum,ma_exit_ema9,72,1,0.0,-6.1033,-6.1033
cpr_narrow_momentum,ma_exit_ema9,81,1,1.0,17.5439,17.5439
cpr_narrow_momentum,mfe_lockin_trail,16,1,0.0,-1.625,-1.625
cpr_narrow_momentum,mfe_lockin_trail,46,1,0.0,-0.7304,-0.7304
cpr_narrow_momentum,mfe_lockin_trail,53,1,1.0,3.1533,3.1533
cpr_narrow_momentum,mfe_lockin_trail,62,1,1.0,6.5475,6.5475
cpr_narrow_momentum,mfe_lockin_trail,72,1,0.0,-3.872,-3.872
cpr_narrow_momentum,mfe_lockin_trail,81,1,1.0,4.0765,4.0765
cpr_narrow_momentum,multi_tier_partial,16,1,0.0,-1.625,-1.625
cpr_narrow_momentum,multi_tier_partial,46,1,0.0,-0.7304,-0.7304
cpr_narrow_momentum,multi_tier_partial,53,1,1.0,2.974,2.974
cpr_narrow_momentum,multi_tier_partial,62,1,1.0,4.518,4.518
cpr_narrow_momentum,multi_tier_partial,72,1,0.0,-3.872,-3.872
cpr_narrow_momentum,multi_tier_partial,81,1,1.0,5.285,5.285
cpr_narrow_momentum,next_pivot_target,16,1,1.0,8.3554,8.3554
cpr_narrow_momentum,next_pivot_target,46,1,1.0,4.9291,4.9291
cpr_narrow_momentum,next_pivot_target,53,1,1.0,9.715,9.715
cpr_narrow_momentum,next_pivot_target,62,1,1.0,0.2025,0.2025
cpr_narrow_momentum,next_pivot_target,72,1,1.0,0.3395,0.3395
cpr_narrow_momentum,next_pivot_target,81,1,1.0,0.6503,0.6503
cpr_narrow_momentum,r_multiple_2r,16,1,0.0,-2.7851,-2.7851
cpr_narrow_momentum,r_multiple_2r,46,1,1.0,3.2861,3.2861
cpr_narrow_momentum,r_multiple_2r,53,1,0.0,-3.2589,-3.2589
cpr_narrow_momentum,r_multiple_2r,62,1,1.0,4.6709,4.6709
cpr_narrow_momentum,r_multiple_2r,72,1,0.0,-3.872,-3.872
cpr_narrow_momentum,r_multiple_2r,81,1,1.0,6.8855,6.8855
cpr_narrow_momentum,r_multiple_3r,16,1,0.0,-2.7851,-2.7851
cpr_narrow_momentum,r_multiple_3r,46,1,1.0,4.9291,4.9291
cpr_narrow_momentum,r_multiple_3r,53,1,0.0,-3.2589,-3.2589
cpr_narrow_momentum,r_multiple_3r,62,1,1.0,7.0063,7.0063
cpr_narrow_momentum,r_multiple_3r,72,1,0.0,-3.872,-3.872
cpr_narrow_momentum,r_multiple_3r,81,1,1.0,17.483,17.483
cpr_narrow_momentum,regime_flip,16,1,1.0,13.2587,13.2587
