strategy,sector,sector_criteria,direction_mix,total_trades,win_rate,win_rate_ci_low,win_rate_ci_high,statistically_random,profit_factor,expected_value,win_loss_ratio,avg_win_pct,avg_loss_pct,max_drawdown_pct,total_roi_pct,sharpe_ratio,sharpe_daily,sortino_ratio,deflated_sharpe,psr,psr_note,tiered_min_trades,meets_tiered_min,pct_trades_near_event,pct_trades_near_fomc,pct_trades_near_cpi,pct_trades_near_nfp,win_rate_near_event,win_rate_far_from_event,win_rate_event_delta,event_wr_note,adf_statistic,adf_p_value,is_stationary,adf_note,chow_f_statistic,chow_p_value,has_structural_break,chow_note,sharpe_at_0bps,sharpe_at_5bps,sharpe_at_10bps,sharpe_at_20bps,avg_aep_pct,n_aep_eligible,poor_exit_timing,aep_note,calmar_ratio,kelly,avg_hold_days,best_trade_pct,worst_trade_pct,smart_money_lift,macro_correlation,regimes_profitable,regime_verdicts,best_regimes,passes_all,audit_flags,category,regime_bear_correction_2022,regime_rate_rising_2022_2023,regime_strong_bull_2023,regime_rate_falling_2024,regime_ai_sector_bull_2024,regime_tariff_shock_2025,regime_ai_divergence_2025_2026,regime_covid_crisis_2020
hull_rsi,Industrials,medium_volatility,1L/0S,1,1.0,0.2065,1.0,True,inf,9.6461,999.0,9.6461,0.0,0.0,9.6461,,0.0,999.0,,,insufficient_sample,300,False,0.0,0.0,0.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,,,,,0.5992,1,True,ok,0.0,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",72.0,9.6461,9.6461,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['win_rate_100.0pct_exceeds_audit_threshold', 'profit_factor_inf_exceeds_audit_threshold', 'ci_lower_20.6pct_may_be_random']",momentum,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
avwap_50_reclaim,Consumer Discretionary,medium_volatility,0L/2S,2,1.0,0.3424,1.0,True,inf,0.7925,999.0,0.7925,0.0,0.0,1.5851,3.9,13.001,999.0,,,insufficient_sample,100,False,0.0,0.0,0.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,3.9,3.654,3.408,2.916,0.9295,2,True,ok,0.0,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",36.0,1.1728,0.4123,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['win_rate_100.0pct_exceeds_audit_threshold', 'profit_factor_inf_exceeds_audit_threshold', 'ci_lower_34.2pct_may_be_random']",vwap,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
inside_bar_breakout,Communication Services,high_volatility,1L/0S,1,1.0,0.2065,1.0,True,inf,9.6914,999.0,9.6914,0.0,0.0,9.6914,,0.0,999.0,,,insufficient_sample,300,False,100.0,0.0,100.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,,,,,0.3509,1,False,ok,0.0,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",42.0,9.6914,9.6914,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['win_rate_100.0pct_exceeds_audit_threshold', 'profit_factor_inf_exceeds_audit_threshold', 'ci_lower_20.6pct_may_be_random']",breakout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
xs_momentum_top_decile,Consumer Staples,low_volatility,16L/0S,16,0.4375,0.231,0.6682,True,4.9547,9.5742,6.3703,27.4175,-4.304,-11.2961,153.1866,0.558,10.965,3.967,,,insufficient_sample,100,False,6.25,6.25,0.0,0.0,0.0,0.4667,-0.4667,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,0.558,0.555,0.552,0.546,0.5178,7,True,ok,2.099,"{'full_kelly_pct': 34.92, 'quarter_kelly_pct': 8.73, 'note': 'tier_may_be_undersizing'}",101.8,97.0541,-10.3695,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_4.95_exceeds_audit_threshold', 'ci_lower_23.1pct_may_be_random']",factor,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
buyback_8k_recent_long,Information Technology,high_volatility,17L/0S,17,0.3529,0.1731,0.587,True,0.7772,-0.4732,1.4248,4.6769,-3.2824,-24.7127,-8.0449,-0.245,-1.731,-0.376,,,insufficient_sample,60,False,82.35,0.0,0.0,82.35,0.3571,0.3333,0.0238,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-0.245,-0.271,-0.296,-0.348,0.6084,6,True,ok,-0.156,"{'full_kelly_pct': -10.12, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",30.9,10.9139,-9.5361,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_17.3pct_may_be_random'],event_driven,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
cmf_flip,Financials,medium_volatility,3L/0S,3,0.3333,0.0615,0.7923,True,5.1187,7.3942,10.2375,27.5684,-2.6929,-3.8176,22.1826,1.155,9.473,12.718,,,insufficient_sample,300,False,66.67,0.0,66.67,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,1.155,1.148,1.14,1.124,0.3311,1,False,ok,14.498,"{'full_kelly_pct': 26.82, 'quarter_kelly_pct': 6.71, 'note': 'reasonable'}",33.7,27.5684,-3.8176,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_5.12_exceeds_audit_threshold', 'ci_lower_6.2pct_may_be_random']",mean_reversion,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
po3_bullish,Utilities,low_volatility,24L/0S,24,0.2917,0.1491,0.4917,True,0.3274,-3.718,0.7952,6.2056,-7.8042,-67.2937,-89.2328,-1.266,-6.682,-2.722,,,insufficient_sample,100,False,16.67,4.17,8.33,4.17,0.25,0.3,-0.05,small_subgroup,-5.2253,0.0,True,ok,69.8538,0.0,True,structural_break_detected,-1.266,-1.284,-1.301,-1.335,0.3992,7,False,ok,-0.349,"{'full_kelly_pct': -59.91, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",39.9,11.4493,-16.3061,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_14.9pct_may_be_random'],po3,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
htf_aligned_breakout_long,Information Technology,high_volatility,7L/0S,7,0.2857,0.0822,0.6411,True,0.6403,-1.2267,1.6007,7.6422,-4.7743,-11.5672,-8.5871,-0.395,-1.975,-0.734,,,insufficient_sample,100,False,57.14,14.29,0.0,42.86,0.25,0.3333,-0.0833,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-0.395,-0.411,-0.427,-0.459,0.3482,2,False,ok,-0.737,"{'full_kelly_pct': -16.05, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",36.3,14.8798,-10.9407,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_8.2pct_may_be_random'],multi_timeframe,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
cpr_narrow_bullish,Emerging Markets,medium_volatility,7L/0S,7,0.2857,0.0822,0.6411,True,0.439,-3.4044,1.0975,9.3235,-8.4955,-19.002,-23.8307,-0.942,-4.549,-4.367,,,insufficient_sample,150,False,42.86,0.0,14.29,28.57,0.0,0.5,-0.5,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-0.942,-0.955,-0.969,-0.997,0.6082,2,True,ok,-1.094,"{'full_kelly_pct': -36.51, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",41.3,11.5987,-10.5836,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_8.2pct_may_be_random'],pivot,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
smc_inverse_fvg,Utilities,low_volatility,30L/54S,84,0.25,0.1697,0.3521,True,0.2712,-4.0064,0.8137,5.9644,-7.33,-97.7435,-336.5411,-1.494,-5.324,-2.798,-1.494,0.0,low_confidence,100,False,59.52,11.9,42.86,4.76,0.24,0.2647,-0.0247,ok,-3.547,0.0069,True,ok,122.3496,0.0,True,structural_break_detected,-1.494,-1.513,-1.531,-1.569,0.6865,21,True,ok,-0.281,"{'full_kelly_pct': -67.17, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",36.7,15.167,-16.7149,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_17.0pct_may_be_random'],smc,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
avwap_252_breakout,Financials,medium_volatility,4L/1S,5,0.2,0.0362,0.6245,True,0.0208,-13.8744,0.0832,1.4743,-17.7116,-52.4079,-69.3721,-0.786,-5.815,-0.777,,,insufficient_sample,100,False,0.0,0.0,0.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-0.786,-0.789,-0.792,-0.797,0.6014,1,True,ok,-0.269,"{'full_kelly_pct': -941.09, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",247.8,1.4743,-44.5247,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_3.6pct_may_be_random'],vwap,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
