strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,composite_score,recommended
smc_inverse_fvg,hybrid_50pct_target,84,0.6786,0.599,-4.307,-361.7855,-445.7387,230.1,27.14,True
smc_inverse_fvg,next_pivot_target,84,0.6667,0.5461,-1.3291,-111.6472,-134.3822,15.8,26.67,False
smc_inverse_fvg,earnings_blackout,84,0.5,0.9506,-1.38,-115.9167,-767.0338,1032.8,20.0,False
smc_inverse_fvg,class_time_stop,84,0.4762,0.6484,-1.984,-166.6555,-228.9263,36.8,19.05,False
smc_inverse_fvg,time_stop_10d,84,0.369,0.4641,-1.6486,-138.4846,-160.3999,14.6,14.76,False
smc_inverse_fvg,regime_flip,84,0.3571,0.3472,-3.4354,-288.5747,-307.5308,29.5,14.28,False
smc_inverse_fvg,time_stop_20d,84,0.3571,0.3472,-3.4354,-288.5747,-307.5308,29.5,14.28,False
smc_inverse_fvg,trailing_10pct,84,0.3452,0.4722,-2.7487,-230.8929,-280.8701,51.2,13.81,False
smc_inverse_fvg,trailing_15pct,84,0.3095,0.6175,-2.7158,-228.1238,-397.3306,100.9,12.38,False
smc_inverse_fvg,chandelier_3x,84,0.2857,0.3188,-2.9527,-248.0291,-270.5708,24.4,11.43,False
smc_inverse_fvg,breakeven_plus_trail,84,0.2619,0.5051,-1.7905,-150.3995,-187.8131,35.1,10.48,False
smc_inverse_fvg,multi_tier_partial,84,0.2619,0.2537,-1.6504,-138.6377,-143.8271,4.9,10.48,False
smc_inverse_fvg,atr_trail_2x,84,0.2381,0.2999,-2.8069,-235.7786,-248.6737,19.8,9.52,False
smc_inverse_fvg,fixed_4r_2r,84,0.2262,0.611,-2.2949,-192.7729,-304.1861,40.5,9.05,False
smc_inverse_fvg,trailing_5pct,84,0.1786,0.1861,-2.5604,-215.0776,-223.6397,13.8,7.14,False
smc_inverse_fvg,ma_exit_ema9,84,0.1786,0.2596,-2.4744,-207.8493,-226.8059,9.5,7.14,False
smc_inverse_fvg,r_multiple_2r,84,0.1667,0.4507,-1.7392,-146.0962,-175.5051,9.1,6.67,False
smc_inverse_fvg,mfe_lockin_trail,84,0.1548,0.1429,-1.9542,-164.1546,-162.3047,5.1,6.19,False
smc_inverse_fvg,atr_trail_mae_conditional,84,0.1429,0.1344,-1.997,-167.7452,-169.0948,5.4,5.72,False
smc_inverse_fvg,smc_mitigation_zone,84,0.1429,0.1399,-1.9054,-160.055,-161.4046,5.2,5.72,False
smc_inverse_fvg,reverse_signal,84,0.1429,0.1344,-1.997,-167.7452,-169.0948,5.4,5.72,False
smc_inverse_fvg,atr_trail_1x,84,0.1429,0.1344,-1.997,-167.7452,-169.0948,5.4,5.72,False
smc_inverse_fvg,atr_trail_vix_conditional,84,0.119,0.2082,-2.205,-185.2171,-189.1393,8.2,4.76,False
smc_inverse_fvg,r_multiple_3r,84,0.119,0.4156,-1.9865,-166.8683,-183.2174,11.0,4.76,False
smc_inverse_fvg,break_even_at_1r,84,0.0476,0.11,-2.2196,-186.4491,-183.8517,9.4,1.9,False
xs_momentum_top_decile,time_stop_20d,16,0.75,7.9159,3.4147,54.6356,-4.0175,29.0,83.97,True
xs_momentum_top_decile,regime_flip,16,0.75,7.9159,3.4147,54.6356,-4.0175,29.0,83.97,False
xs_momentum_top_decile,class_time_stop,16,0.6875,4.3666,3.2866,52.5861,-5.5824,36.2,79.13,False
xs_momentum_top_decile,hybrid_50pct_target,16,0.75,3.7794,6.9486,111.1771,-11.6538,135.8,72.52,False
xs_momentum_top_decile,time_stop_10d,16,0.5,1.6676,0.6007,9.6111,-9.3495,14.8,56.0,False
xs_momentum_top_decile,earnings_blackout,16,0.5625,1.9699,17.8808,286.093,-234.4161,833.9,51.6,False
xs_momentum_top_decile,trailing_10pct,16,0.5,2.5195,6.8354,109.366,-25.4992,123.2,50.0,False
xs_momentum_top_decile,trailing_15pct,16,0.4375,2.6586,8.0181,128.2893,-45.1824,184.1,47.5,False
xs_momentum_top_decile,r_multiple_3r,16,0.25,1.2589,0.4753,7.6052,-6.937,13.6,37.36,False
xs_momentum_top_decile,r_multiple_2r,16,0.3125,1.0779,0.133,2.1282,-6.937,9.8,34.43,False
xs_momentum_top_decile,next_pivot_target,16,0.8125,0.5102,-1.0295,-16.4713,-20.3428,8.9,32.5,False
xs_momentum_top_decile,fixed_4r_2r,16,0.4375,1.4852,1.7648,28.2364,-20.3428,40.8,32.06,False
xs_momentum_top_decile,breakeven_plus_trail,16,0.1875,1.3376,0.6074,9.7186,-13.6926,59.5,27.09,False
xs_momentum_top_decile,smc_mitigation_zone,16,0.25,0.3888,-0.6601,-10.5611,-8.8824,5.0,26.68,False
xs_momentum_top_decile,multi_tier_partial,16,0.3125,0.4274,-0.6952,-11.1227,-11.4971,6.0,25.25,False
xs_momentum_top_decile,chandelier_3x,16,0.125,0.4876,-0.502,-8.0323,-9.821,9.8,20.27,False
xs_momentum_top_decile,reverse_signal,16,0.1875,0.3014,-0.8567,-13.7072,-11.7603,6.0,19.86,False
xs_momentum_top_decile,atr_trail_1x,16,0.1875,0.3014,-0.8567,-13.7072,-11.7603,6.0,19.86,False
xs_momentum_top_decile,atr_trail_mae_conditional,16,0.1875,0.3014,-0.8567,-13.7072,-11.7603,6.0,19.86,False
xs_momentum_top_decile,mfe_lockin_trail,16,0.1875,0.2805,-0.8823,-14.1175,-12.1706,5.6,19.24,False
xs_momentum_top_decile,ma_exit_ema9,16,0.25,0.065,-1.8314,-29.3023,-19.3023,4.9,11.05,False
xs_momentum_top_decile,atr_trail_vix_conditional,16,0.125,0.1792,-1.3208,-21.1321,-16.302,5.2,10.55,False
