strategy,exit_method,mae_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,q4_ge_10pct,5,0.0,-2.16064,-10.8032
avwap_252_breakout,atr_trail_2x,q4_ge_10pct,5,0.0,-4.36704,-21.8352
avwap_252_breakout,atr_trail_mae_conditional,q4_ge_10pct,5,0.0,-2.16064,-10.8032
avwap_252_breakout,atr_trail_vix_conditional,q4_ge_10pct,5,0.0,-2.33886,-11.6943
avwap_252_breakout,break_even_at_1r,q4_ge_10pct,5,0.0,-2.11788,-10.5894
avwap_252_breakout,breakeven_plus_trail,q4_ge_10pct,5,0.0,-4.180960000000001,-20.9048
avwap_252_breakout,chandelier_3x,q4_ge_10pct,5,0.0,-0.27454,-1.3727
avwap_252_breakout,class_time_stop,q4_ge_10pct,5,0.2,-19.4773,-97.3865
avwap_252_breakout,earnings_blackout,q4_ge_10pct,5,0.2,-57.217060000000004,-286.0853
avwap_252_breakout,fixed_4r_2r,q4_ge_10pct,5,0.0,-6.417320000000001,-32.086600000000004
avwap_252_breakout,hybrid_50pct_target,q4_ge_10pct,5,0.8,2.8536,14.268
avwap_252_breakout,ma_exit_ema9,q4_ge_10pct,5,0.2,-2.24464,-11.2232
avwap_252_breakout,mfe_lockin_trail,q4_ge_10pct,5,0.0,-2.16064,-10.8032
avwap_252_breakout,multi_tier_partial,q4_ge_10pct,5,0.4,-1.82964,-9.1482
avwap_252_breakout,next_pivot_target,q4_ge_10pct,5,0.4,-3.974,-19.87
avwap_252_breakout,r_multiple_2r,q4_ge_10pct,5,0.4,-0.41581999999999997,-2.0791
avwap_252_breakout,r_multiple_3r,q4_ge_10pct,5,0.0,-2.92784,-14.6392
avwap_252_breakout,regime_flip,q4_ge_10pct,5,0.4,-18.9454,-94.727
avwap_252_breakout,reverse_signal,q4_ge_10pct,5,0.0,-2.16064,-10.8032
avwap_252_breakout,smc_mitigation_zone,q4_ge_10pct,5,0.2,-1.7171599999999998,-8.585799999999999
avwap_252_breakout,time_stop_10d,q4_ge_10pct,5,0.2,-1.5932,-7.966
avwap_252_breakout,time_stop_20d,q4_ge_10pct,5,0.4,-18.9454,-94.727
