ticker,entry_date,exit_date,direction,strategy,category,sector,confidence_tier,regime,exit_reason,entry_price,exit_price,initial_stop,highest_close,trailing_stop_at_exit,pnl_pct,pnl_dollar,win,hold_days,max_adverse_excursion,max_favourable_excursion,signals_at_entry,context_bullets,context_paragraph,fail_reason,smart_money_score,macro_score,sentiment_score,conversion_pair_id,circuit_breaker_level,days_to_earnings,preliminary_tier,agent_reasoning,congressional_signal,insider_signal,institutional_signal,aaii_bullish,aaii_bearish,aaii_signal,cnn_fg_score,cnn_fg_label,trade_id,cost_pct,pnl_pct_gross,survivorship_haircut
EIX,2022-05-10,2022-05-11,long,smc_inverse_fvg,smc,Utilities,HIGH,neutral,vix_spike_kill_switch_batch226,67.7091,67.5859,60.9382,67.7091,60.9382,-0.383984126984127,-18.2,False,1,0.0,0.0,"{'pivot': np.float64(70.0), 'r1': np.float64(70.86), 'r2': np.float64(71.66), 'r3': np.float64(72.52), 's1': np.float64(69.2), 's2': np.float64(68.34), 's3': np.float64(67.54), 'cpr_top': np.float64(69.97), 'cpr_bottom': np.float64(70.0), 'cpr_width': np.float64(0.03), 'cpr_narrow': np.True_, 'cam_r4': np.float64(70.973), 'cam_r3': np.float64(70.5165), 'cam_r2': np.float64(70.3643), 'cam_r1': np.float64(70.2122), 'cam_s1': np.float64(69.9078), 'cam_s2': np.float64(69.7557), 'cam_s3': np.float64(69.6035), 'cam_s4': np.float64(69.147), 'wood_p': np.float64(70.015), 'wood_r1': np.float64(70.89), 'wood_r2': np.float64(71.675), 'wood_s1': np.float64(69.23), 'wood_s2': np.float64(68.355), 'prev_high': np.float64(70.8), 'prev_low': np.float64(69.14), 'prev_close': np.float64(70.06), 'above_pivot': np.False_, 'above_r1': np.False_, 'above_r2': np.False_, 'below_s1': np.True_, 'below_s2': np.True_, 'near_pivot': np.False_, 'near_s1': np.False_, 'near_s2': np.False_, 'near_s3': np.True_, 'near_r1': np.False_, 'near_r2': np.False_, 'above_cpr': np.False_, 'inside_cpr': np.False_, 'below_cpr': np.True_, 'near_cam_s3': np.False_, 'near_cam_s4': np.False_, 'near_cam_r3': np.False_, 'above_cam_r3': np.False_, 'above_cam_r4': np.False_, 'below_cam_s3': np.True_, 'below_cam_s4': np.True_, 'above_wood_p': np.False_, 'near_wood_s1': np.False_, 'near_wood_r1': np.False_, 'above_prev_high': np.False_, 'below_prev_low': np.True_, 'near_prev_high': np.False_, 'near_prev_low': np.False_, 'near_prev_close': np.False_, 'gap_up_pct': np.float64(-0.999), 'gap_dn_pct': np.float64(0.999), 'gap_up_2pct': np.False_, 'gap_dn_2pct': np.False_, 'close_above_open': np.False_, 'close_below_open': np.True_, 'fib_236': np.float64(70.8562), 'fib_382': np.float64(69.3319), 'fib_500': np.float64(68.1), 'fib_618': np.float64(66.8681), 'fib_786': np.float64(65.1142), 'fib_ext_127': np.float64(76.1597), 'fib_ext_162': np.float64(79.7719), 'swing_high': np.float64(73.32), 'swing_low': np.float64(62.88), 'near_fib_236': np.False_, 'near_fib_382': np.False_, 'near_fib_500': np.False_, 'near_fib_618': np.False_, 'near_fib_786': np.False_, 'at_key_fib': np.False_, 'vwap': 61.8098, 'vwap_upper_1': 63.2495, 'vwap_upper_2': 64.6892, 'vwap_lower_1': 60.37, 'vwap_lower_2': 58.9303, 'above_vwap': True, 'pct_from_vwap': 9.19, 'avwap_50low': 68.4188, 'above_avwap_50low': False, 'pct_from_avwap_50low': -1.358, 'avwap_20high': 69.8381, 'above_avwap_20high': False, 'pct_from_avwap_20high': -3.362, 'rsi_2': 14.88, 'rsi_2_oversold': True, 'rsi_2_overbought': False, 'rsi_2_bullish': False, 'rsi_2_rising': False, 'rsi_2_extreme_os': True, 'rsi_2_extreme_ob': False, 'rsi_9': 37.1, 'rsi_9_oversold': False, 'rsi_9_overbought': False, 'rsi_9_bullish': False, 'rsi_9_rising': False, 'rsi_9_extreme_os': False, 'rsi_9_extreme_ob': False, 'rsi_14': 41.6, 'rsi_14_oversold': False, 'rsi_14_overbought': False, 'rsi_14_bullish': False, 'rsi_14_rising': False, 'rsi_14_extreme_os': False, 'rsi_14_extreme_ob': False, 'rsi_21': 45.69, 'rsi_21_oversold': False, 'rsi_21_overbought': False, 'rsi_21_bullish': False, 'rsi_21_rising': False, 'rsi_21_extreme_os': False, 'rsi_21_extreme_ob': False, 'stochrsi_k': 3.79, 'stochrsi_d': 26.07, 'stochrsi_oversold': True, 'stochrsi_overbought': False, 'stochrsi_cross_up': False, 'stochrsi_cross_dn': False, 'stoch_k': 35.56, 'stoch_d': 39.54, 'stoch_oversold': False, 'stoch_overbought': False, 'stoch_bullish_cross': False, 'stoch_bearish_cross': True, 'macd_12_26_9_line': -0.0679, 'macd_12_26_9_signal': 0.3532, 'macd_12_26_9_hist': -0.4211, 'macd_12_26_9_bullish': False, 'macd_12_26_9_crossover_up': False, 'macd_12_26_9_crossover_dn': False, 'macd_8_21_5_line': -0.4683, 'macd_8_21_5_signal': -0.2722, 'macd_8_21_5_hist': -0.1961, 'macd_8_21_5_bullish': False, 'macd_8_21_5_crossover_up': False, 'macd_8_21_5_crossover_dn': False, 'ppo': -0.0974, 'ppo_signal': 0.5067, 'ppo_hist': -0.6041, 'ppo_bullish': False, 'ppo_crossover_up': False, 'ppo_crossover_dn': False, 'williams_r': -89.69, 'williams_r_oversold': True, 'williams_r_overbought': False, 'williams_r_rising': False, 'roc_12': np.float64(-5.767), 'roc_positive': np.False_, 'roc_turning_up': np.False_, 'roc_turning_dn': np.False_, 'ao': -0.8153, 'ao_positive': False, 'ao_cross_up': False, 'ao_cross_dn': False, 'ao_twin_peaks_bull': False, 'uo': 42.95, 'uo_oversold': False, 'uo_overbought': False, 'ema_9_21_bullish': False, 'ema_9_21_golden_cross': False, 'ema_9_21_death_cross': False, 'sma_9_21_bullish': False, 'sma_9_21_golden_cross': False, 'price_above_ema_9': False, 'price_above_ema_21': False, 'price_above_sma_21': False, 'ema_20_50_bullish': True, 'ema_20_50_golden_cross': False, 'ema_20_50_death_cross': False, 'sma_20_50_bullish': True, 'sma_20_50_golden_cross': False, 'price_above_ema_20': False, 'price_above_ema_50': False, 'price_above_sma_50': False, 'ema_50_200_bullish': True, 'ema_50_200_golden_cross': False, 'ema_50_200_death_cross': False, 'sma_50_200_bullish': True, 'sma_50_200_golden_cross': False, 'price_above_ema_200': True, 'price_above_sma_200': True, 'dema': 69.88, 'tema': 68.8258, 'tema_above_dema': False, 'tema_cross_up': False, 'tema_cross_dn': False, 'price_above_tema': False, 'price_above_dema': False, 'adx': 29.23, 'adx_di_plus': 12.24, 'adx_di_minus': 23.0, 'adx_trending': True, 'adx_strong': False, 'adx_di_bull': False, 'adx_cross_up': False, 'psar_bullish': False, 'psar_value': np.float64(70.8), 'psar_flip_up': False, 'psar_flip_dn': True, 'ichi_tenkan': 69.11, 'ichi_kijun': 70.07, 'ichi_senkou_a': 66.7475, 'ichi_senkou_b': 64.465, 'ichi_above_cloud': True, 'ichi_below_cloud': False, 'ichi_tk_bullish': False, 'ichi_tk_cross_up': False, 'ichi_tk_bearish': True, 'ichi_tk_cross_dn': False, 'ichi_cloud_thick': True, 'supertrend_bullish': True, 'supertrend_value': 64.615, 'supertrend_flip_up': False, 'supertrend_flip_dn': False, 'chandelier_long_value': 68.5059, 'chandelier_short_value': 71.6341, 'chandelier_long_bullish': False, 'chandelier_short_bearish': True, 'chandelier_long_flip_dn': True, 'chandelier_short_flip_up': False, 'hull_ma': 68.6237, 'hull_bullish': False, 'hull_flip_up': False, 'hull_flip_dn': True, 'price_above_hull': False, 'bb_20_20_upper': 73.7872, 'bb_20_20_lower': 67.3808, 'bb_20_20_mid': 70.584, 'bb_20_20_bandwidth': 0.0908, 'bb_20_20_above_mid': False, 'bb_20_20_touch_lower': True, 'bb_20_20_touch_upper': False, 'bb_20_20_squeeze': False, 'bb_20_20_expanding': True, 'bb_20_15_upper': 72.9864, 'bb_20_15_lower': 68.1816, 'bb_20_15_mid': 70.584, 'bb_20_15_bandwidth': 0.0681, 'bb_20_15_above_mid': False, 'bb_20_15_touch_lower': True, 'bb_20_15_touch_upper': False, 'bb_20_15_squeeze': True, 'bb_20_15_expanding': True, 'bb_10_20_upper': 71.7065, 'bb_10_20_lower': 66.9655, 'bb_10_20_mid': 69.336, 'bb_10_20_bandwidth': 0.0684, 'bb_10_20_above_mid': False, 'bb_10_20_touch_lower': False, 'bb_10_20_touch_upper': False, 'bb_10_20_squeeze': True, 'bb_10_20_expanding': True, 'kc_upper': 73.0436, 'kc_lower': 66.5083, 'kc_mid': 69.776, 'inside_kc': True, 'kc_touch_lower': False, 'kc_touch_upper': False, 'dc10_upper': 71.4, 'dc10_lower': 66.82, 'dc10_mid': 69.11, 'dc10_breakout_up': False, 'dc10_breakout_dn': False, 'dc10_new_high': False, 'dc20_upper': 73.32, 'dc20_lower': 66.82, 'dc20_mid': 70.07, 'dc20_breakout_up': False, 'dc20_breakout_dn': False, 'dc20_new_high': False, 'atr': 1.7587, 'atr_pct': 2.606, 'entry_stop_long': 63.9725, 'entry_stop_short': 71.0075, 'squeeze_in': False, 'squeeze_momentum': 67.196, 'squeeze_positive': True, 'squeeze_fire_up': False, 'squeeze_fire_dn': False, 'obv_bullish': False, 'obv_rising': False, 'obv_diverge_bull': False, 'vol_ratio_20d': 1.61, 'vol_spike_15x': True, 'vol_spike_2x': False, 'vol_spike_3x': False, 'ad_rising': False, 'cmf': -0.1456, 'cmf_positive': False, 'cmf_cross_up': False, 'cmf_cross_dn': False, 'mfi': 42.48, 'mfi_oversold': False, 'mfi_overbought': False, 'force_index_positive': False, 'force_index_cross_up': False, 'force_index_cross_dn': False, 'near_52w_high': np.False_, 'break_52w_high': np.False_, 'year_high': np.float64(73.32), 'near_52w_low': np.False_, 'break_52w_low': np.False_, 'year_low': np.float64(54.14), 'inside_bar': np.False_, 'outside_bar': np.False_, 'doji': np.False_, 'hammer': np.False_, 'shooting_star': np.False_, 'pin_bar': np.False_, 'marubozu_bull': np.False_, 'marubozu_bear': np.False_, 'bullish_engulfing': np.False_, 'bearish_engulfing': np.False_, 'morning_star': np.False_, 'evening_star': np.True_, 'three_white_soldiers': False, 'three_black_crows': False, 'resistance_break_retest': False, 'support_break_retest': True, 'vix_value': 32.99, 'vix_percentile': 0.9762, 'vix_band': 'high', 'vix_band_low': False, 'vix_band_mid': False, 'vix_band_high': True, 'recent_8k_filed': False, 'days_since_8k': -1, 'smc_fvg_bullish_active': False, 'smc_fvg_bearish_active': False, 'smc_inverse_fvg_bullish': True, 'smc_fvg_retest_long_zone': False, 'smc_fvg_retest_short_zone': False, 'smc_inverse_fvg_bearish': False, 'smc_ob_bullish_active': False, 'smc_ob_bearish_active': False, 'smc_breaker_block_bullish': False, 'smc_breaker_block_bearish': False, 'smc_mitigation_block_long': False, 'smc_mitigation_block_short': False, 'smc_bos_bullish': False, 'smc_bos_bearish': False, 'smc_choch_bullish': False, 'smc_choch_bearish': False, 'smc_bos_retest_long': False, 'smc_bos_retest_short': False, 'smc_liquidity_swept_up': False, 'smc_liquidity_swept_dn': False, 'smc_equal_highs_swept': False, 'smc_equal_lows_swept': False, 'smc_ote_long_zone': False, 'smc_ote_short_zone': False, 'smc_retracement_pct': 120.3, 'smc_dealing_range_pct': 0.4416, 'smc_in_discount_zone': True, 'smc_in_premium_zone': False, 'xs_momentum_12_1': 0.2665, 'xs_momentum_decile': 8, 'xs_momentum_top_decile': False, 'xs_momentum_bottom_decile': False, 'xs_max_anomaly': 0.0284, 'xs_max_anomaly_decile': 3, 'xs_avoid_high_max': True, 'po3_bullish': False, 'po3_bearish': False, 'po3_close_position': 0.174, 'po3_sweep_below_prior_low': True, 'po3_sweep_above_prior_high': False, 'weekly_close': 67.49, 'weekly_ema_10': 68.5951, 'weekly_ema_20': 66.9273, 'weekly_above_ema_10': False, 'weekly_above_ema_20': True, 'weekly_bias_bull': False, 'weekly_bias_bear': False, 'weekly_momentum_4w': -0.0606, 'weekly_momentum_pos': False, 'htf_aligned_bull': False, 'htf_aligned_bear': False, 'htf_disagreement': False, 'sector_etf': 'XLU', 'sector_etf_return_pct': 0.0, 'sector': 'Utilities', 'cnn_fg_days_since_publish': 1}",['Inverse FVG (bearish FVG broken upward) - role flips to support'],,Price declined below trailing stop  -  trend reversed,0,-2,3,,,,HIGH,{},none,none,none,0.268722,0.528634,neutral,14.0,Extreme Fear,T-EIX-2022-05-10-smc_inverse_fvg-L-0,0.2,-0.182,0.001984126984126984
EA,2022-05-10,2022-05-11,short,smc_inverse_fvg,smc,Communication Services,HIGH,neutral,trailing_stop,114.12,125.6324,125.532,114.12,125.532,-10.291968253968253,-1008.8,False,1,-10.6467,0.0088,"{'pivot': np.float64(112.8433), 'r1': np.float64(113.9867), 'r2': np.float64(115.9333), 'r3': np.float64(117.0767), 's1': np.float64(110.8967), 's2': np.float64(109.7533), 's3': np.float64(107.8067), 'cpr_top': np.float64(113.245), 'cpr_bottom': np.float64(112.8433), 'cpr_width': np.float64(0.4017), 'cpr_narrow': np.True_, 'cam_r4': np.float64(113.7395), 'cam_r3': np.float64(112.8898), 'cam_r2': np.float64(112.6065), 'cam_r1': np.float64(112.3232), 'cam_s1': np.float64(111.7568), 'cam_s2': np.float64(111.4735), 'cam_s3': np.float64(111.1902), 'cam_s4': np.float64(110.3405), 'wood_p': np.float64(113.7675), 'wood_r1': np.float64(115.835), 'wood_r2': np.float64(116.8575), 'wood_s1': np.float64(112.745), 'wood_s2': np.float64(110.6775), 'prev_high': np.float64(114.79), 'prev_low': np.float64(111.7), 'prev_close': np.float64(112.04), 'above_pivot': np.False_, 'above_r1': np.False_, 'above_r2': np.False_, 'below_s1': np.False_, 'below_s2': np.False_, 'near_pivot': np.False_, 'near_s1': np.False_, 'near_s2': np.False_, 'near_s3': np.False_, 'near_r1': np.False_, 'near_r2': np.False_, 'above_cpr': np.False_, 'inside_cpr': np.False_, 'below_cpr': np.True_, 'near_cam_s3': np.False_, 'near_cam_s4': np.False_, 'near_cam_r3': np.False_, 'above_cam_r3': np.False_, 'above_cam_r4': np.False_, 'below_cam_s3': np.False_, 'below_cam_s4': np.False_, 'above_wood_p': np.False_, 'near_wood_s1': np.False_, 'near_wood_r1': np.False_, 'above_prev_high': np.False_, 'below_prev_low': np.True_, 'near_prev_high': np.False_, 'near_prev_low': np.True_, 'near_prev_close': np.False_, 'gap_up_pct': np.float64(0.91), 'gap_dn_pct': np.float64(-0.91), 'gap_up_2pct': np.False_, 'gap_dn_2pct': np.False_, 'close_above_open': np.False_, 'close_below_open': np.True_, 'fib_236': np.float64(126.3169), 'fib_382': np.float64(123.0535), 'fib_500': np.float64(120.416), 'fib_618': np.float64(117.7785), 'fib_786': np.float64(114.0233), 'fib_ext_127': np.float64(137.6717), 'fib_ext_162': np.float64(145.4055), 'swing_high': np.float64(131.592), 'swing_low': np.float64(109.24), 'near_fib_236': np.False_, 'near_fib_382': np.False_, 'near_fib_500': np.False_, 'near_fib_618': np.False_, 'near_fib_786': np.False_, 'at_key_fib': np.False_, 'vwap': 134.687, 'vwap_upper_1': 138.7604, 'vwap_upper_2': 142.8339, 'vwap_lower_1': 130.6136, 'vwap_lower_2': 126.5402, 'above_vwap': False, 'pct_from_vwap': -17.141, 'avwap_20high': 118.889, 'above_avwap_20high': False, 'pct_from_avwap_20high': -6.131, 'rsi_2': 4.98, 'rsi_2_oversold': True, 'rsi_2_overbought': False, 'rsi_2_bullish': False, 'rsi_2_rising': False, 'rsi_2_extreme_os': True, 'rsi_2_extreme_ob': False, 'rsi_9': 28.14, 'rsi_9_oversold': True, 'rsi_9_overbought': False, 'rsi_9_bullish': False, 'rsi_9_rising': False, 'rsi_9_extreme_os': False, 'rsi_9_extreme_ob': False, 'rsi_14': 32.43, 'rsi_14_oversold': False, 'rsi_14_overbought': False, 'rsi_14_bullish': False, 'rsi_14_rising': False, 'rsi_14_extreme_os': False, 'rsi_14_extreme_ob': False, 'rsi_21': 35.78, 'rsi_21_oversold': False, 'rsi_21_overbought': False, 'rsi_21_bullish': False, 'rsi_21_rising': False, 'rsi_21_extreme_os': False, 'rsi_21_extreme_ob': False, 'stochrsi_k': 1.11, 'stochrsi_d': 7.94, 'stochrsi_oversold': True, 'stochrsi_overbought': False, 'stochrsi_cross_up': False, 'stochrsi_cross_dn': False, 'stoch_k': 6.81, 'stoch_d': 13.77, 'stoch_oversold': True, 'stoch_overbought': False, 'stoch_bullish_cross': False, 'stoch_bearish_cross': False, 'macd_12_26_9_line': -2.77, 'macd_12_26_9_signal': -1.6233, 'macd_12_26_9_hist': -1.1467, 'macd_12_26_9_bullish': False, 'macd_12_26_9_crossover_up': False, 'macd_12_26_9_crossover_dn': False, 'macd_8_21_5_line': -3.6082, 'macd_8_21_5_signal': -2.4971, 'macd_8_21_5_hist': -1.1111, 'macd_8_21_5_bullish': False, 'macd_8_21_5_crossover_up': False, 'macd_8_21_5_crossover_dn': False, 'ppo': -2.2822, 'ppo_signal': -1.3242, 'ppo_hist': -0.958, 'ppo_bullish': False, 'ppo_crossover_up': False, 'ppo_crossover_dn': False, 'williams_r': -87.86, 'williams_r_oversold': True, 'williams_r_overbought': False, 'williams_r_rising': True, 'roc_12': np.float64(-12.874), 'roc_positive': np.False_, 'roc_turning_up': np.False_, 'roc_turning_dn': np.False_, 'ao': -6.5305, 'ao_positive': False, 'ao_cross_up': False, 'ao_cross_dn': False, 'ao_twin_peaks_bull': False, 'uo': 44.46, 'uo_oversold': False, 'uo_overbought': False, 'ema_9_21_bullish': False, 'ema_9_21_golden_cross': False, 'ema_9_21_death_cross': False, 'sma_9_21_bullish': False, 'sma_9_21_golden_cross': False, 'price_above_ema_9': False, 'price_above_ema_21': False, 'price_above_sma_21': False, 'ema_20_50_bullish': False, 'ema_20_50_golden_cross': False, 'ema_20_50_death_cross': False, 'sma_20_50_bullish': False, 'sma_20_50_golden_cross': False, 'price_above_ema_20': False, 'price_above_ema_50': False, 'price_above_sma_50': False, 'ema_50_200_bullish': False, 'ema_50_200_golden_cross': False, 'ema_50_200_death_cross': False, 'sma_50_200_bullish': False, 'sma_50_200_golden_cross': False, 'price_above_ema_200': False, 'price_above_sma_200': False, 'dema': 117.1349, 'tema': 115.4306, 'tema_above_dema': False, 'tema_cross_up': False, 'tema_cross_dn': False, 'price_above_tema': False, 'price_above_dema': False, 'adx': 26.29, 'adx_di_plus': 9.63, 'adx_di_minus': 34.22, 'adx_trending': True, 'adx_strong': False, 'adx_di_bull': False, 'adx_cross_up': False, 'psar_bullish': False, 'psar_value': np.float64(126.1754), 'psar_flip_up': False, 'psar_flip_dn': False, 'ichi_tenkan': 116.7675, 'ichi_kijun': 118.985, 'ichi_senkou_a': 125.558, 'ichi_senkou_b': 129.785, 'ichi_above_cloud': False, 'ichi_below_cloud': True, 'ichi_tk_bullish': False, 'ichi_tk_cross_up': False, 'ichi_tk_bearish': True, 'ichi_tk_cross_dn': False, 'ichi_cloud_thick': True, 'supertrend_bullish': True, 'supertrend_value': 101.4623, 'supertrend_flip_up': False, 'supertrend_flip_dn': False, 'chandelier_long_value': 118.3002, 'chandelier_short_value': 119.6198, 'chandelier_long_bullish': False, 'chandelier_short_bearish': True, 'chandelier_long_flip_dn': False, 'chandelier_short_flip_up': False, 'hull_ma': 116.4413, 'hull_bullish': False, 'hull_flip_up': False, 'hull_flip_dn': False, 'price_above_hull': False, 'bb_20_20_upper': 130.465, 'bb_20_20_lower': 112.671, 'bb_20_20_mid': 121.568, 'bb_20_20_bandwidth': 0.1464, 'bb_20_20_above_mid': False, 'bb_20_20_touch_lower': True, 'bb_20_20_touch_upper': False, 'bb_20_20_squeeze': False, 'bb_20_20_expanding': True, 'bb_20_15_upper': 128.2407, 'bb_20_15_lower': 114.8953, 'bb_20_15_mid': 121.568, 'bb_20_15_bandwidth': 0.1098, 'bb_20_15_above_mid': False, 'bb_20_15_touch_lower': True, 'bb_20_15_touch_upper': False, 'bb_20_15_squeeze': False, 'bb_20_15_expanding': True, 'bb_10_20_upper': 127.6286, 'bb_10_20_lower': 109.8614, 'bb_10_20_mid': 118.745, 'bb_10_20_bandwidth': 0.1496, 'bb_10_20_above_mid': False, 'bb_10_20_touch_lower': False, 'bb_10_20_touch_upper': False, 'bb_10_20_squeeze': False, 'bb_10_20_expanding': True, 'kc_upper': 127.4259, 'kc_lower': 113.4931, 'kc_mid': 120.4595, 'inside_kc': False, 'kc_touch_lower': True, 'kc_touch_upper': False, 'dc10_upper': 124.6, 'dc10_lower': 109.24, 'dc10_mid': 116.92, 'dc10_breakout_up': False, 'dc10_breakout_dn': False, 'dc10_new_high': False, 'dc20_upper': 128.68, 'dc20_lower': 109.24, 'dc20_mid': 118.96, 'dc20_breakout_up': False, 'dc20_breakout_dn': False, 'dc20_new_high': False, 'atr': 3.6162, 'atr_pct': 3.24, 'entry_stop_long': 104.3675, 'entry_stop_short': 118.8325, 'squeeze_in': False, 'squeeze_momentum': 113.0995, 'squeeze_positive': True, 'squeeze_fire_up': False, 'squeeze_fire_dn': False, 'obv_bullish': False, 'obv_rising': False, 'obv_diverge_bull': False, 'vol_ratio_20d': 2.57, 'vol_spike_15x': True, 'vol_spike_2x': True, 'vol_spike_3x': False, 'ad_rising': False, 'cmf': -0.0558, 'cmf_positive': False, 'cmf_cross_up': False, 'cmf_cross_dn': False, 'mfi': 39.74, 'mfi_oversold': False, 'mfi_overbought': False, 'force_index_positive': False, 'force_index_cross_up': False, 'force_index_cross_dn': False, 'near_52w_high': np.False_, 'break_52w_high': np.False_, 'year_high': np.float64(148.93), 'near_52w_low': np.False_, 'break_52w_low': np.False_, 'year_low': np.float64(109.24), 'inside_bar': np.False_, 'outside_bar': np.False_, 'doji': np.False_, 'hammer': np.False_, 'shooting_star': np.False_, 'pin_bar': np.False_, 'marubozu_bull': np.False_, 'marubozu_bear': np.False_, 'bullish_engulfing': np.False_, 'bearish_engulfing': np.False_, 'morning_star': np.False_, 'evening_star': np.False_, 'three_white_soldiers': False, 'three_black_crows': True, 'resistance_break_retest': False, 'support_break_retest': True, 'vix_value': 32.99, 'vix_percentile': 0.9762, 'vix_band': 'high', 'vix_band_low': False, 'vix_band_mid': False, 'vix_band_high': True, 'recent_8k_filed': True, 'days_since_8k': 0, 'smc_fvg_bullish_active': False, 'smc_fvg_bearish_active': True, 'smc_inverse_fvg_bearish': True, 'smc_fvg_retest_long_zone': False, 'smc_fvg_retest_short_zone': False, 'smc_inverse_fvg_bullish': False, 'smc_ob_bullish_active': False, 'smc_ob_bearish_active': False, 'smc_breaker_block_bullish': False, 'smc_breaker_block_bearish': False, 'smc_mitigation_block_long': False, 'smc_mitigation_block_short': False, 'smc_bos_bullish': False, 'smc_bos_bearish': False, 'smc_choch_bullish': False, 'smc_choch_bearish': False, 'smc_bos_retest_long': False, 'smc_bos_retest_short': False, 'smc_liquidity_swept_up': False, 'smc_liquidity_swept_dn': False, 'smc_equal_highs_swept': False, 'smc_equal_lows_swept': False, 'smc_ote_long_zone': False, 'smc_ote_short_zone': False, 'smc_retracement_pct': -24.8, 'smc_dealing_range_pct': 0.1056, 'smc_in_discount_zone': True, 'smc_in_premium_zone': False, 'xs_momentum_12_1': -0.1159, 'xs_momentum_decile': 3, 'xs_momentum_top_decile': False, 'xs_momentum_bottom_decile': False, 'xs_max_anomaly': 0.0352, 'xs_max_anomaly_decile': 6, 'xs_avoid_high_max': True, 'po3_bullish': False, 'po3_bearish': False, 'po3_close_position': 0.5376, 'po3_sweep_below_prior_low': True, 'po3_sweep_above_prior_high': False, 'weekly_close': 111.6, 'weekly_ema_10': 121.1965, 'weekly_ema_20': 125.3025, 'weekly_above_ema_10': False, 'weekly_above_ema_20': False, 'weekly_bias_bull': False, 'weekly_bias_bear': True, 'weekly_momentum_4w': -0.0897, 'weekly_momentum_pos': False, 'htf_aligned_bull': False, 'htf_aligned_bear': False, 'htf_disagreement': False, 'sector_etf': 'XLK', 'sector_etf_return_pct': 0.0, 'sector': 'Communication Services', 'cnn_fg_days_since_publish': 1}",['Inverse FVG (bullish FVG broken downward) - role flips to resistance'],,Large loss  -  trailing stop could not prevent full decline,2,-2,3,,,,HIGH,{},buy,none,none,0.268722,0.528634,neutral,14.0,Extreme Fear,T-EA-2022-05-10-smc_inverse_fvg-S-0,0.20198412698412702,-10.088,0.001984126984126984
