strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,long_ge_11d,4,0.0,-1.4937999999999998,-5.975199999999999
avwap_252_breakout,atr_trail_1x,short_le_3d,1,0.0,-4.828,-4.828
avwap_252_breakout,atr_trail_2x,long_ge_11d,4,0.0,-3.044825,-12.1793
avwap_252_breakout,atr_trail_2x,short_le_3d,1,0.0,-9.6559,-9.6559
avwap_252_breakout,atr_trail_mae_conditional,long_ge_11d,4,0.0,-1.4937999999999998,-5.975199999999999
avwap_252_breakout,atr_trail_mae_conditional,short_le_3d,1,0.0,-4.828,-4.828
avwap_252_breakout,atr_trail_vix_conditional,long_ge_11d,4,0.0,-1.1131,-4.4524
avwap_252_breakout,atr_trail_vix_conditional,short_le_3d,1,0.0,-7.2419,-7.2419
avwap_252_breakout,break_even_at_1r,long_ge_11d,4,0.0,-1.44035,-5.7614
avwap_252_breakout,break_even_at_1r,short_le_3d,1,0.0,-4.828,-4.828
avwap_252_breakout,breakeven_plus_trail,long_ge_11d,4,0.0,-2.8122249999999998,-11.248899999999999
avwap_252_breakout,breakeven_plus_trail,short_le_3d,1,0.0,-9.6559,-9.6559
avwap_252_breakout,chandelier_3x,long_ge_11d,4,0.0,-0.23220000000000002,-0.9288000000000001
avwap_252_breakout,chandelier_3x,short_le_3d,1,0.0,-0.4439,-0.4439
avwap_252_breakout,class_time_stop,long_ge_11d,4,0.25,-24.0837,-96.3348
avwap_252_breakout,class_time_stop,short_le_3d,1,0.0,-1.0517,-1.0517
avwap_252_breakout,earnings_blackout,long_ge_11d,4,0.25,-47.2325,-188.93
avwap_252_breakout,earnings_blackout,short_le_3d,1,0.0,-97.1553,-97.1553
avwap_252_breakout,fixed_4r_2r,long_ge_11d,4,0.0,-5.607675,-22.4307
avwap_252_breakout,fixed_4r_2r,short_le_3d,1,0.0,-9.6559,-9.6559
avwap_252_breakout,hybrid_50pct_target,long_ge_11d,4,0.75,0.85365,3.4146
avwap_252_breakout,hybrid_50pct_target,short_le_3d,1,1.0,10.8534,10.8534
avwap_252_breakout,ma_exit_ema9,long_ge_11d,4,0.25,-1.554125,-6.2165
avwap_252_breakout,ma_exit_ema9,short_le_3d,1,0.0,-5.0067,-5.0067
avwap_252_breakout,mfe_lockin_trail,long_ge_11d,4,0.0,-1.4937999999999998,-5.975199999999999
avwap_252_breakout,mfe_lockin_trail,short_le_3d,1,0.0,-4.828,-4.828
avwap_252_breakout,multi_tier_partial,long_ge_11d,4,0.5,-1.08005,-4.3202
avwap_252_breakout,multi_tier_partial,short_le_3d,1,0.0,-4.828,-4.828
avwap_252_breakout,next_pivot_target,long_ge_11d,4,0.5,-2.4675000000000002,-9.870000000000001
avwap_252_breakout,next_pivot_target,short_le_3d,1,0.0,-10.0,-10.0
avwap_252_breakout,r_multiple_2r,long_ge_11d,4,0.5,0.6872250000000001,2.7489000000000003
avwap_252_breakout,r_multiple_2r,short_le_3d,1,0.0,-4.828,-4.828
avwap_252_breakout,r_multiple_3r,long_ge_11d,4,0.0,-2.4528,-9.8112
avwap_252_breakout,r_multiple_3r,short_le_3d,1,0.0,-4.828,-4.828
avwap_252_breakout,regime_flip,long_ge_11d,4,0.25,-23.767325,-95.0693
avwap_252_breakout,regime_flip,short_le_3d,1,1.0,0.3423,0.3423
avwap_252_breakout,reverse_signal,long_ge_11d,4,0.0,-1.4937999999999998,-5.975199999999999
avwap_252_breakout,reverse_signal,short_le_3d,1,0.0,-4.828,-4.828
avwap_252_breakout,smc_mitigation_zone,long_ge_11d,4,0.25,-0.9394499999999999,-3.7577999999999996
avwap_252_breakout,smc_mitigation_zone,short_le_3d,1,0.0,-4.828,-4.828
avwap_252_breakout,time_stop_10d,long_ge_11d,4,0.25,-1.325375,-5.3015
avwap_252_breakout,time_stop_10d,short_le_3d,1,0.0,-2.6645,-2.6645
avwap_252_breakout,time_stop_20d,long_ge_11d,4,0.25,-23.767325,-95.0693
avwap_252_breakout,time_stop_20d,short_le_3d,1,1.0,0.3423,0.3423
avwap_252_breakout,trailing_10pct,long_ge_11d,4,0.25,-5.053025,-20.2121
avwap_252_breakout,trailing_10pct,short_le_3d,1,0.0,-10.0,-10.0
avwap_252_breakout,trailing_15pct,long_ge_11d,4,0.0,-8.125825,-32.5033
avwap_252_breakout,trailing_15pct,short_le_3d,1,1.0,1.2662,1.2662
avwap_252_breakout,trailing_5pct,long_ge_11d,4,0.25,-3.0873999999999997,-12.349599999999999
avwap_252_breakout,trailing_5pct,short_le_3d,1,0.0,-5.0,-5.0
buyback_8k_recent_long,atr_trail_1x,long_ge_11d,11,0.36363636363636365,-0.9705272727272728,-10.6758
buyback_8k_recent_long,atr_trail_1x,medium_4_10d,3,0.3333333333333333,-1.3427333333333333,-4.0282
buyback_8k_recent_long,atr_trail_1x,short_le_3d,3,0.3333333333333333,0.09583333333333321,0.28749999999999964
buyback_8k_recent_long,atr_trail_2x,long_ge_11d,11,0.2727272727272727,-1.0650272727272727,-11.7153
buyback_8k_recent_long,atr_trail_2x,medium_4_10d,3,0.0,-2.8616333333333333,-8.5849
buyback_8k_recent_long,atr_trail_2x,short_le_3d,3,0.3333333333333333,-0.17833333333333337,-0.5350000000000001
buyback_8k_recent_long,atr_trail_mae_conditional,long_ge_11d,11,0.36363636363636365,-0.9705272727272728,-10.6758
buyback_8k_recent_long,atr_trail_mae_conditional,medium_4_10d,3,0.3333333333333333,-1.3427333333333333,-4.0282
buyback_8k_recent_long,atr_trail_mae_conditional,short_le_3d,3,0.3333333333333333,0.09583333333333321,0.28749999999999964
buyback_8k_recent_long,atr_trail_vix_conditional,long_ge_11d,11,0.2727272727272727,-0.7149272727272727,-7.8642
buyback_8k_recent_long,atr_trail_vix_conditional,medium_4_10d,3,0.3333333333333333,-1.1537666666666666,-3.4613
buyback_8k_recent_long,atr_trail_vix_conditional,short_le_3d,3,0.3333333333333333,-0.06230000000000002,-0.18690000000000007
buyback_8k_recent_long,break_even_at_1r,long_ge_11d,11,0.18181818181818182,0.807181818181818,8.878999999999998
buyback_8k_recent_long,break_even_at_1r,medium_4_10d,3,0.0,-1.5363,-4.6089
buyback_8k_recent_long,break_even_at_1r,short_le_3d,3,0.0,-1.2989,-3.8967
buyback_8k_recent_long,breakeven_plus_trail,long_ge_11d,11,0.18181818181818182,-0.2611727272727274,-2.8729000000000013
buyback_8k_recent_long,breakeven_plus_trail,medium_4_10d,3,0.0,-3.0060000000000002,-9.018
buyback_8k_recent_long,breakeven_plus_trail,short_le_3d,3,0.0,0.0,0.0
buyback_8k_recent_long,chandelier_3x,long_ge_11d,11,0.2727272727272727,-0.4069272727272729,-4.476200000000002
buyback_8k_recent_long,chandelier_3x,medium_4_10d,3,0.0,-3.6388666666666665,-10.916599999999999
buyback_8k_recent_long,chandelier_3x,short_le_3d,3,0.3333333333333333,0.18793333333333337,0.5638000000000001
buyback_8k_recent_long,class_time_stop,long_ge_11d,11,0.45454545454545453,-1.8900454545454546,-20.7905
buyback_8k_recent_long,class_time_stop,medium_4_10d,3,0.6666666666666666,0.9412000000000001,2.8236000000000003
buyback_8k_recent_long,class_time_stop,short_le_3d,3,1.0,3.1865666666666663,9.5597
buyback_8k_recent_long,earnings_blackout,long_ge_11d,11,0.5454545454545454,-7.769709090909092,-85.4668
buyback_8k_recent_long,earnings_blackout,medium_4_10d,3,0.6666666666666666,0.06469999999999991,0.19409999999999972
buyback_8k_recent_long,earnings_blackout,short_le_3d,3,0.3333333333333333,-20.2937,-60.8811
buyback_8k_recent_long,fixed_4r_2r,long_ge_11d,11,0.18181818181818182,-3.2252545454545456,-35.4778
buyback_8k_recent_long,fixed_4r_2r,medium_4_10d,3,0.0,-3.917566666666667,-11.7527
buyback_8k_recent_long,fixed_4r_2r,short_le_3d,3,0.3333333333333333,0.4302333333333331,1.2906999999999993
buyback_8k_recent_long,hybrid_50pct_target,long_ge_11d,11,0.6363636363636364,0.15481818181818194,1.7030000000000012
buyback_8k_recent_long,hybrid_50pct_target,medium_4_10d,3,1.0,3.6480333333333337,10.9441
buyback_8k_recent_long,hybrid_50pct_target,short_le_3d,3,0.6666666666666666,-1.1754333333333333,-3.5263
buyback_8k_recent_long,ma_exit_ema9,long_ge_11d,11,0.45454545454545453,-0.5384363636363637,-5.9228000000000005
buyback_8k_recent_long,ma_exit_ema9,medium_4_10d,3,0.0,-2.8011666666666666,-8.4035
buyback_8k_recent_long,ma_exit_ema9,short_le_3d,3,0.6666666666666666,0.3692333333333333,1.1077
buyback_8k_recent_long,mfe_lockin_trail,long_ge_11d,11,0.36363636363636365,-0.6757363636363636,-7.4331
buyback_8k_recent_long,mfe_lockin_trail,medium_4_10d,3,0.3333333333333333,-1.3427333333333333,-4.0282
buyback_8k_recent_long,mfe_lockin_trail,short_le_3d,3,0.3333333333333333,-0.004033333333333407,-0.012100000000000222
buyback_8k_recent_long,multi_tier_partial,long_ge_11d,11,0.5454545454545454,-0.4249272727272728,-4.674200000000001
buyback_8k_recent_long,multi_tier_partial,medium_4_10d,3,0.3333333333333333,-1.2400666666666667,-3.7201999999999997
buyback_8k_recent_long,multi_tier_partial,short_le_3d,3,0.3333333333333333,-1.0465666666666666,-3.1397
buyback_8k_recent_long,next_pivot_target,long_ge_11d,11,0.45454545454545453,-1.257190909090909,-13.8291
buyback_8k_recent_long,next_pivot_target,medium_4_10d,3,0.0,-3.917566666666667,-11.7527
buyback_8k_recent_long,next_pivot_target,short_le_3d,3,0.6666666666666666,1.1914333333333331,3.574299999999999
buyback_8k_recent_long,r_multiple_2r,long_ge_11d,11,0.36363636363636365,-0.34608181818181816,-3.8068999999999997
buyback_8k_recent_long,r_multiple_2r,medium_4_10d,3,0.0,-1.9371333333333334,-5.8114
buyback_8k_recent_long,r_multiple_2r,short_le_3d,3,0.3333333333333333,0.21509999999999993,0.6452999999999998
buyback_8k_recent_long,r_multiple_3r,long_ge_11d,11,0.2727272727272727,-0.16535454545454548,-1.8189000000000002
buyback_8k_recent_long,r_multiple_3r,medium_4_10d,3,0.0,-1.9371333333333334,-5.8114
buyback_8k_recent_long,r_multiple_3r,short_le_3d,3,0.3333333333333333,0.9720999999999997,2.9162999999999992
buyback_8k_recent_long,regime_flip,long_ge_11d,11,0.45454545454545453,-0.5923545454545455,-6.5159
buyback_8k_recent_long,regime_flip,medium_4_10d,3,0.6666666666666666,0.6458333333333334,1.9375
buyback_8k_recent_long,regime_flip,short_le_3d,3,0.6666666666666666,1.9068666666666667,5.7206
buyback_8k_recent_long,reverse_signal,long_ge_11d,11,0.36363636363636365,-0.9705272727272728,-10.6758
buyback_8k_recent_long,reverse_signal,medium_4_10d,3,0.3333333333333333,-1.3427333333333333,-4.0282
buyback_8k_recent_long,reverse_signal,short_le_3d,3,0.3333333333333333,0.09583333333333321,0.28749999999999964
buyback_8k_recent_long,smc_mitigation_zone,long_ge_11d,11,0.36363636363636365,-0.9720545454545455,-10.6926
buyback_8k_recent_long,smc_mitigation_zone,medium_4_10d,3,0.3333333333333333,-1.0469333333333333,-3.1408
buyback_8k_recent_long,smc_mitigation_zone,short_le_3d,3,0.3333333333333333,0.09583333333333321,0.28749999999999964
buyback_8k_recent_long,time_stop_10d,long_ge_11d,11,0.5454545454545454,1.2025090909090907,13.227599999999999
buyback_8k_recent_long,time_stop_10d,medium_4_10d,3,0.3333333333333333,-2.4624666666666664,-7.3873999999999995
buyback_8k_recent_long,time_stop_10d,short_le_3d,3,0.3333333333333333,-0.5671666666666667,-1.7015000000000002
buyback_8k_recent_long,time_stop_20d,long_ge_11d,11,0.45454545454545453,-0.5923545454545455,-6.5159
buyback_8k_recent_long,time_stop_20d,medium_4_10d,3,0.6666666666666666,0.6458333333333334,1.9375
buyback_8k_recent_long,time_stop_20d,short_le_3d,3,0.6666666666666666,1.9068666666666667,5.7206
buyback_8k_recent_long,trailing_10pct,long_ge_11d,11,0.2727272727272727,-1.7574727272727273,-19.3322
buyback_8k_recent_long,trailing_10pct,medium_4_10d,3,0.0,-8.776933333333334,-26.3308
buyback_8k_recent_long,trailing_10pct,short_le_3d,3,0.0,-6.098299999999999,-18.2949
buyback_8k_recent_long,trailing_15pct,long_ge_11d,11,0.36363636363636365,-3.2588818181818184,-35.8477
buyback_8k_recent_long,trailing_15pct,medium_4_10d,3,0.6666666666666666,1.4632333333333332,4.3896999999999995
buyback_8k_recent_long,trailing_15pct,short_le_3d,3,0.0,-10.0928,-30.2784
