strategy,exit_method,regime_changed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
cpr_narrow_bullish,regime_flip,no,7,0.42857142857142855,3.072614285714286,21.508300000000002
cpr_narrow_bullish,reverse_signal,no,7,0.14285714285714285,-1.2858857142857143,-9.0012
cpr_narrow_bullish,smc_mitigation_zone,no,7,0.14285714285714285,-1.2858857142857143,-9.0012
cpr_narrow_bullish,time_stop_10d,no,7,0.42857142857142855,-0.7891571428571427,-5.524099999999999
cpr_narrow_bullish,time_stop_20d,no,7,0.42857142857142855,3.072614285714286,21.508300000000002
cpr_narrow_bullish,trailing_10pct,no,7,0.2857142857142857,-3.2474285714285713,-22.732
cpr_narrow_bullish,trailing_15pct,no,7,0.2857142857142857,31.945042857142855,223.6153
cpr_narrow_bullish,trailing_5pct,no,7,0.42857142857142855,1.9147857142857145,13.403500000000001
htf_aligned_breakout_long,atr_trail_1x,no,7,0.14285714285714285,-2.2149428571428573,-15.5046
htf_aligned_breakout_long,atr_trail_2x,no,7,0.2857142857142857,-2.2391,-15.6737
htf_aligned_breakout_long,atr_trail_mae_conditional,no,7,0.14285714285714285,-2.2149428571428573,-15.5046
htf_aligned_breakout_long,atr_trail_vix_conditional,no,7,0.14285714285714285,-2.5791,-18.0537
htf_aligned_breakout_long,break_even_at_1r,no,7,0.0,-3.2103428571428574,-22.4724
htf_aligned_breakout_long,breakeven_plus_trail,no,7,0.14285714285714285,-2.1451571428571428,-15.0161
htf_aligned_breakout_long,chandelier_3x,no,7,0.42857142857142855,-2.9665285714285714,-20.7657
htf_aligned_breakout_long,class_time_stop,no,7,0.42857142857142855,-3.0548,-21.3836
htf_aligned_breakout_long,earnings_blackout,no,7,0.5714285714285714,6.5308,45.7156
htf_aligned_breakout_long,fixed_4r_2r,no,7,0.2857142857142857,-3.2345285714285716,-22.6417
htf_aligned_breakout_long,hybrid_50pct_target,no,7,0.7142857142857143,1.2937428571428573,9.0562
htf_aligned_breakout_long,ma_exit_ema9,no,7,0.2857142857142857,-2.2691857142857144,-15.8843
htf_aligned_breakout_long,mfe_lockin_trail,no,7,0.14285714285714285,-2.2149428571428573,-15.5046
htf_aligned_breakout_long,multi_tier_partial,no,7,0.14285714285714285,-2.203985714285714,-15.4279
htf_aligned_breakout_long,next_pivot_target,no,7,0.5714285714285714,0.8028857142857143,5.6202000000000005
htf_aligned_breakout_long,r_multiple_2r,no,7,0.2857142857142857,-2.4740428571428574,-17.3183
htf_aligned_breakout_long,r_multiple_3r,no,7,0.2857142857142857,-2.0364857142857145,-14.255400000000002
htf_aligned_breakout_long,regime_flip,no,7,0.5714285714285714,-1.2071857142857143,-8.4503
htf_aligned_breakout_long,reverse_signal,no,7,0.14285714285714285,-2.2149428571428573,-15.5046
htf_aligned_breakout_long,smc_mitigation_zone,no,7,0.14285714285714285,-2.2149428571428573,-15.5046
htf_aligned_breakout_long,time_stop_10d,no,7,0.5714285714285714,-2.1209714285714285,-14.8468
htf_aligned_breakout_long,time_stop_20d,no,7,0.5714285714285714,-1.2071857142857143,-8.4503
htf_aligned_breakout_long,trailing_10pct,no,7,0.42857142857142855,1.6804714285714286,11.763300000000001
htf_aligned_breakout_long,trailing_15pct,no,7,0.42857142857142855,1.4177428571428574,9.924200000000003
htf_aligned_breakout_long,trailing_5pct,no,7,0.2857142857142857,-2.1628000000000003,-15.139600000000002
monthly_bias_momentum_long,atr_trail_1x,no,20,0.25,-0.938625,-18.7725
monthly_bias_momentum_long,atr_trail_2x,no,20,0.2,-1.92865,-38.573
monthly_bias_momentum_long,atr_trail_mae_conditional,no,20,0.25,-0.938625,-18.7725
monthly_bias_momentum_long,atr_trail_vix_conditional,no,20,0.1,-1.17309,-23.4618
monthly_bias_momentum_long,break_even_at_1r,no,20,0.05,-1.001695,-20.0339
monthly_bias_momentum_long,breakeven_plus_trail,no,20,0.15,-2.036245,-40.7249
monthly_bias_momentum_long,chandelier_3x,no,20,0.25,-2.382885,-47.6577
monthly_bias_momentum_long,class_time_stop,no,20,0.35,-5.803265,-116.0653
monthly_bias_momentum_long,earnings_blackout,no,20,0.7,44.61165,892.233
monthly_bias_momentum_long,fixed_4r_2r,no,20,0.3,-0.6997099999999998,-13.994199999999998
monthly_bias_momentum_long,hybrid_50pct_target,no,20,0.35,-4.933735,-98.6747
monthly_bias_momentum_long,ma_exit_ema9,no,20,0.25,-0.803515,-16.0703
monthly_bias_momentum_long,mfe_lockin_trail,no,20,0.25,-0.89265,-17.853
monthly_bias_momentum_long,multi_tier_partial,no,20,0.35,-0.716855,-14.3371
monthly_bias_momentum_long,next_pivot_target,no,20,0.55,-1.00898,-20.1796
monthly_bias_momentum_long,r_multiple_2r,no,20,0.3,-0.45389999999999997,-9.078
monthly_bias_momentum_long,r_multiple_3r,no,20,0.2,-0.622015,-12.4403
monthly_bias_momentum_long,regime_flip,no,20,0.3,-4.837715,-96.7543
monthly_bias_momentum_long,reverse_signal,no,20,0.25,-0.938625,-18.7725
monthly_bias_momentum_long,smc_mitigation_zone,no,20,0.25,-0.91128,-18.2256
monthly_bias_momentum_long,time_stop_10d,no,20,0.4,-2.39264,-47.8528
monthly_bias_momentum_long,time_stop_20d,no,20,0.3,-4.837715,-96.7543
monthly_bias_momentum_long,trailing_10pct,no,20,0.25,-5.191155,-103.8231
monthly_bias_momentum_long,trailing_15pct,no,20,0.15,-9.207980000000001,-184.1596
monthly_bias_momentum_long,trailing_5pct,no,20,0.25,-1.06955,-21.391
po3_bullish,atr_trail_1x,no,24,0.125,-1.1052375,-26.5257
po3_bullish,atr_trail_2x,no,24,0.25,-1.1683875,-28.0413
po3_bullish,atr_trail_mae_conditional,no,24,0.125,-1.1052375,-26.5257
po3_bullish,atr_trail_vix_conditional,no,24,0.20833333333333334,-0.39119583333333324,-9.388699999999998
po3_bullish,break_even_at_1r,no,24,0.041666666666666664,-0.9055749999999999,-21.7338
po3_bullish,breakeven_plus_trail,no,24,0.041666666666666664,-1.6928708333333333,-40.6289
po3_bullish,chandelier_3x,no,24,0.16666666666666666,-2.0223375,-48.5361
po3_bullish,class_time_stop,no,24,0.4166666666666667,-1.7001583333333334,-40.8038
po3_bullish,earnings_blackout,no,24,0.75,29.390716666666666,705.3772
po3_bullish,fixed_4r_2r,no,24,0.3333333333333333,0.3656041666666668,8.774500000000003
po3_bullish,hybrid_50pct_target,no,24,0.5416666666666666,-0.8832916666666667,-21.199
po3_bullish,ma_exit_ema9,no,24,0.3333333333333333,-0.491425,-11.7942
po3_bullish,mfe_lockin_trail,no,24,0.125,-1.1052375,-26.5257
po3_bullish,multi_tier_partial,no,24,0.3333333333333333,-0.8508208333333332,-20.4197
po3_bullish,next_pivot_target,no,24,0.7916666666666666,0.248475,5.9634
po3_bullish,r_multiple_2r,no,24,0.3333333333333333,-0.08572499999999998,-2.0573999999999995
po3_bullish,r_multiple_3r,no,24,0.25,0.06231666666666665,1.4955999999999996
po3_bullish,regime_flip,no,24,0.375,-2.5473791666666665,-61.1371
po3_bullish,reverse_signal,no,24,0.125,-1.1052375,-26.5257
po3_bullish,smc_mitigation_zone,no,24,0.16666666666666666,-0.9567333333333333,-22.9616
po3_bullish,time_stop_10d,no,24,0.4583333333333333,-0.36689583333333337,-8.8055
po3_bullish,time_stop_20d,no,24,0.375,-2.5473791666666665,-61.1371
po3_bullish,trailing_10pct,no,24,0.3333333333333333,0.5423999999999998,13.017599999999995
po3_bullish,trailing_15pct,no,24,0.25,-2.3946083333333332,-57.4706
po3_bullish,trailing_5pct,no,24,0.25,-1.7042958333333333,-40.9031
smc_inverse_fvg,atr_trail_1x,no,84,0.14285714285714285,-1.9969666666666668,-167.7452
smc_inverse_fvg,atr_trail_2x,no,84,0.23809523809523808,-2.8068880952380955,-235.7786
smc_inverse_fvg,atr_trail_mae_conditional,no,84,0.14285714285714285,-1.9969666666666668,-167.7452
smc_inverse_fvg,atr_trail_vix_conditional,no,84,0.11904761904761904,-2.2049654761904764,-185.21710000000002
smc_inverse_fvg,break_even_at_1r,no,84,0.047619047619047616,-2.219632142857143,-186.4491
smc_inverse_fvg,breakeven_plus_trail,no,84,0.2619047619047619,-1.790470238095238,-150.3995
smc_inverse_fvg,chandelier_3x,no,84,0.2857142857142857,-2.952727380952381,-248.0291
smc_inverse_fvg,class_time_stop,no,84,0.47619047619047616,-1.9839940476190479,-166.65550000000002
smc_inverse_fvg,earnings_blackout,no,84,0.5,-1.379960714285714,-115.91669999999998
smc_inverse_fvg,fixed_4r_2r,no,84,0.2261904761904762,-2.294915476190476,-192.7729
smc_inverse_fvg,hybrid_50pct_target,no,84,0.6785714285714286,-4.306970238095238,-361.7855
smc_inverse_fvg,ma_exit_ema9,no,84,0.17857142857142858,-2.4743964285714286,-207.8493
smc_inverse_fvg,mfe_lockin_trail,no,84,0.15476190476190477,-1.9542214285714283,-164.1546
smc_inverse_fvg,multi_tier_partial,no,84,0.2619047619047619,-1.6504488095238095,-138.6377
smc_inverse_fvg,next_pivot_target,no,84,0.6666666666666666,-1.3291333333333333,-111.6472
smc_inverse_fvg,r_multiple_2r,no,84,0.16666666666666666,-1.7392404761904763,-146.0962
smc_inverse_fvg,r_multiple_3r,no,84,0.11904761904761904,-1.986527380952381,-166.8683
smc_inverse_fvg,regime_flip,no,84,0.35714285714285715,-3.4354130952380952,-288.5747
smc_inverse_fvg,reverse_signal,no,84,0.14285714285714285,-1.9969666666666668,-167.7452
smc_inverse_fvg,smc_mitigation_zone,no,84,0.14285714285714285,-1.9054166666666668,-160.055
smc_inverse_fvg,time_stop_10d,no,84,0.36904761904761907,-1.6486261904761905,-138.4846
smc_inverse_fvg,time_stop_20d,no,84,0.35714285714285715,-3.4354130952380952,-288.5747
smc_inverse_fvg,trailing_10pct,no,84,0.34523809523809523,-2.748725,-230.8929
smc_inverse_fvg,trailing_15pct,no,84,0.30952380952380953,-2.715759523809524,-228.12380000000002
smc_inverse_fvg,trailing_5pct,no,84,0.17857142857142858,-2.560447619047619,-215.0776
stochrsi_oversold,atr_trail_1x,no,6,0.3333333333333333,-0.75375,-4.5225
stochrsi_oversold,atr_trail_2x,no,6,0.16666666666666666,-1.7213,-10.3278
stochrsi_oversold,atr_trail_mae_conditional,no,6,0.3333333333333333,-0.75375,-4.5225
stochrsi_oversold,atr_trail_vix_conditional,no,6,0.16666666666666666,-1.3904333333333334,-8.342600000000001
stochrsi_oversold,break_even_at_1r,no,6,0.16666666666666666,-1.6888166666666666,-10.1329
stochrsi_oversold,breakeven_plus_trail,no,6,0.16666666666666666,0.10566666666666658,0.6339999999999995
stochrsi_oversold,chandelier_3x,no,6,0.0,-0.13670000000000002,-0.8202
stochrsi_oversold,class_time_stop,no,6,0.3333333333333333,-3.0655,-18.393
stochrsi_oversold,earnings_blackout,no,6,0.8333333333333334,33.258500000000005,199.55100000000002
stochrsi_oversold,fixed_4r_2r,no,6,0.16666666666666666,-6.828600000000001,-40.9716
stochrsi_oversold,hybrid_50pct_target,no,6,0.6666666666666666,-0.8908833333333334,-5.3453
stochrsi_oversold,ma_exit_ema9,no,6,0.8333333333333334,0.24923333333333333,1.4954
stochrsi_oversold,mfe_lockin_trail,no,6,0.3333333333333333,-1.0194166666666666,-6.1165
stochrsi_oversold,multi_tier_partial,no,6,0.5,-0.7382333333333334,-4.4294
stochrsi_oversold,next_pivot_target,no,6,1.0,1.4158833333333334,8.4953
stochrsi_oversold,r_multiple_2r,no,6,0.16666666666666666,-2.1645833333333333,-12.9875
stochrsi_oversold,r_multiple_3r,no,6,0.16666666666666666,-1.9513166666666668,-11.7079
stochrsi_oversold,regime_flip,no,6,0.3333333333333333,0.26296666666666657,1.5777999999999994
stochrsi_oversold,reverse_signal,no,6,0.3333333333333333,-0.75375,-4.5225
stochrsi_oversold,smc_mitigation_zone,no,6,0.6666666666666666,0.7946666666666666,4.768
stochrsi_oversold,time_stop_10d,no,6,0.3333333333333333,-0.70735,-4.2441
stochrsi_oversold,time_stop_20d,no,6,0.3333333333333333,0.26296666666666657,1.5777999999999994
stochrsi_oversold,trailing_10pct,no,6,0.16666666666666666,-8.445066666666667,-50.6704
stochrsi_oversold,trailing_15pct,no,6,0.16666666666666666,-10.0862,-60.5172
stochrsi_oversold,trailing_5pct,no,6,0.16666666666666666,-2.8417499999999998,-17.0505
williams_r_oversold,atr_trail_1x,no,6,0.3333333333333333,-1.2881666666666667,-7.729
williams_r_oversold,atr_trail_2x,no,6,0.5,0.9384166666666666,5.6305
williams_r_oversold,atr_trail_mae_conditional,no,6,0.3333333333333333,-1.2881666666666667,-7.729
williams_r_oversold,atr_trail_vix_conditional,no,6,0.3333333333333333,-1.5761833333333335,-9.4571
williams_r_oversold,break_even_at_1r,no,6,0.0,-1.9870666666666665,-11.9224
williams_r_oversold,breakeven_plus_trail,no,6,0.16666666666666666,1.7258333333333329,10.354999999999997
williams_r_oversold,chandelier_3x,no,6,0.0,-0.40890000000000004,-2.4534000000000002
williams_r_oversold,class_time_stop,no,6,0.8333333333333334,1.409633333333333,8.457799999999999
williams_r_oversold,earnings_blackout,no,6,0.6666666666666666,11.144883333333334,66.86930000000001
williams_r_oversold,fixed_4r_2r,no,6,0.3333333333333333,0.33558333333333284,2.013499999999997
williams_r_oversold,hybrid_50pct_target,no,6,0.8333333333333334,4.487016666666666,26.9221
williams_r_oversold,ma_exit_ema9,no,6,0.3333333333333333,-0.8467166666666666,-5.080299999999999
williams_r_oversold,mfe_lockin_trail,no,6,0.3333333333333333,-1.2881666666666667,-7.729
williams_r_oversold,multi_tier_partial,no,6,0.3333333333333333,-1.2818833333333333,-7.6913
williams_r_oversold,next_pivot_target,no,6,0.6666666666666666,-0.3356166666666665,-2.013699999999999
williams_r_oversold,r_multiple_2r,no,6,0.3333333333333333,-0.7746666666666666,-4.648
williams_r_oversold,r_multiple_3r,no,6,0.16666666666666666,-1.2967333333333335,-7.780400000000001
williams_r_oversold,regime_flip,no,6,0.5,-0.23945000000000025,-1.4367000000000014
williams_r_oversold,reverse_signal,no,6,0.3333333333333333,-1.2881666666666667,-7.729
williams_r_oversold,smc_mitigation_zone,no,6,0.3333333333333333,-0.8467166666666666,-5.080299999999999
williams_r_oversold,time_stop_10d,no,6,0.3333333333333333,-1.4769333333333332,-8.8616
williams_r_oversold,time_stop_20d,no,6,0.5,-0.23945000000000025,-1.4367000000000014
williams_r_oversold,trailing_10pct,no,6,0.5,6.376233333333334,38.257400000000004
williams_r_oversold,trailing_15pct,no,6,0.6666666666666666,2.591133333333334,15.546800000000005
williams_r_oversold,trailing_5pct,no,6,0.3333333333333333,0.8800000000000002,5.280000000000001
xs_momentum_top_decile,atr_trail_1x,no,16,0.1875,-0.8567,-13.7072
xs_momentum_top_decile,atr_trail_2x,no,16,0.25,-1.86083125,-29.7733
xs_momentum_top_decile,atr_trail_mae_conditional,no,16,0.1875,-0.8567,-13.7072
xs_momentum_top_decile,atr_trail_vix_conditional,no,16,0.125,-1.32075625,-21.1321
xs_momentum_top_decile,break_even_at_1r,no,16,0.0,-1.57116875,-25.1387
xs_momentum_top_decile,breakeven_plus_trail,no,16,0.1875,0.6074124999999999,9.718599999999999
xs_momentum_top_decile,chandelier_3x,no,16,0.125,-0.50201875,-8.0323
xs_momentum_top_decile,class_time_stop,no,16,0.6875,3.28663125,52.5861
xs_momentum_top_decile,earnings_blackout,no,16,0.5625,17.8808125,286.093
xs_momentum_top_decile,fixed_4r_2r,no,16,0.4375,1.7647749999999998,28.236399999999996
xs_momentum_top_decile,hybrid_50pct_target,no,16,0.75,6.948568750000001,111.17710000000001
xs_momentum_top_decile,ma_exit_ema9,no,16,0.25,-1.8313937500000002,-29.302300000000002
xs_momentum_top_decile,mfe_lockin_trail,no,16,0.1875,-0.88234375,-14.1175
xs_momentum_top_decile,multi_tier_partial,no,16,0.3125,-0.69516875,-11.1227
xs_momentum_top_decile,next_pivot_target,no,16,0.8125,-1.02945625,-16.4713
xs_momentum_top_decile,r_multiple_2r,no,16,0.3125,0.1330124999999999,2.1281999999999983
xs_momentum_top_decile,r_multiple_3r,no,16,0.25,0.475325,7.6052
xs_momentum_top_decile,regime_flip,no,16,0.75,3.4147250000000002,54.635600000000004
xs_momentum_top_decile,reverse_signal,no,16,0.1875,-0.8567,-13.7072
xs_momentum_top_decile,smc_mitigation_zone,no,16,0.25,-0.66006875,-10.5611
xs_momentum_top_decile,time_stop_10d,no,16,0.5,0.60069375,9.6111
xs_momentum_top_decile,time_stop_20d,no,16,0.75,3.4147250000000002,54.635600000000004
xs_momentum_top_decile,trailing_10pct,no,16,0.5,6.835375,109.366
xs_momentum_top_decile,trailing_15pct,no,16,0.4375,8.01808125,128.2893
xs_momentum_top_decile,trailing_5pct,no,16,0.125,-2.18231875,-34.9171
