strategy,exit_method,universe_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,T1a,5,0.0,-2.16064,-10.8032
avwap_252_breakout,atr_trail_2x,T1a,5,0.0,-4.36704,-21.8352
avwap_252_breakout,atr_trail_mae_conditional,T1a,5,0.0,-2.16064,-10.8032
avwap_252_breakout,atr_trail_vix_conditional,T1a,5,0.0,-2.33886,-11.6943
avwap_252_breakout,break_even_at_1r,T1a,5,0.0,-2.11788,-10.5894
avwap_252_breakout,breakeven_plus_trail,T1a,5,0.0,-4.180960000000001,-20.9048
avwap_252_breakout,chandelier_3x,T1a,5,0.0,-0.27454,-1.3727
avwap_252_breakout,class_time_stop,T1a,5,0.2,-19.4773,-97.3865
avwap_252_breakout,earnings_blackout,T1a,5,0.2,-57.217060000000004,-286.0853
avwap_252_breakout,fixed_4r_2r,T1a,5,0.0,-6.417320000000001,-32.086600000000004
avwap_252_breakout,hybrid_50pct_target,T1a,5,0.8,2.8536,14.268
avwap_252_breakout,ma_exit_ema9,T1a,5,0.2,-2.24464,-11.2232
avwap_252_breakout,mfe_lockin_trail,T1a,5,0.0,-2.16064,-10.8032
avwap_252_breakout,multi_tier_partial,T1a,5,0.4,-1.82964,-9.1482
avwap_252_breakout,next_pivot_target,T1a,5,0.4,-3.974,-19.87
avwap_252_breakout,r_multiple_2r,T1a,5,0.4,-0.41581999999999997,-2.0791
avwap_252_breakout,r_multiple_3r,T1a,5,0.0,-2.92784,-14.6392
avwap_252_breakout,regime_flip,T1a,5,0.4,-18.9454,-94.727
avwap_252_breakout,reverse_signal,T1a,5,0.0,-2.16064,-10.8032
avwap_252_breakout,smc_mitigation_zone,T1a,5,0.2,-1.7171599999999998,-8.585799999999999
avwap_252_breakout,time_stop_10d,T1a,5,0.2,-1.5932,-7.966
avwap_252_breakout,time_stop_20d,T1a,5,0.4,-18.9454,-94.727
avwap_252_breakout,trailing_10pct,T1a,5,0.2,-6.04242,-30.2121
avwap_252_breakout,trailing_15pct,T1a,5,0.2,-6.24742,-31.237099999999998
avwap_252_breakout,trailing_5pct,T1a,5,0.2,-3.4699199999999997,-17.3496
buyback_8k_recent_long,atr_trail_1x,T1a,16,0.375,-0.7659,-12.2544
buyback_8k_recent_long,atr_trail_1x,T1c,1,0.0,-2.1621,-2.1621
buyback_8k_recent_long,atr_trail_2x,T1a,16,0.25,-1.2780500000000001,-20.448800000000002
buyback_8k_recent_long,atr_trail_2x,T1c,1,0.0,-0.3864,-0.3864
buyback_8k_recent_long,atr_trail_mae_conditional,T1a,16,0.375,-0.7659,-12.2544
buyback_8k_recent_long,atr_trail_mae_conditional,T1c,1,0.0,-2.1621,-2.1621
buyback_8k_recent_long,atr_trail_vix_conditional,T1a,16,0.3125,-0.4961875000000001,-7.939000000000002
buyback_8k_recent_long,atr_trail_vix_conditional,T1c,1,0.0,-3.5734,-3.5734
buyback_8k_recent_long,break_even_at_1r,T1a,16,0.125,0.1976812499999998,3.162899999999997
buyback_8k_recent_long,break_even_at_1r,T1c,1,0.0,-2.7895,-2.7895
buyback_8k_recent_long,breakeven_plus_trail,T1a,16,0.125,-0.7431812500000001,-11.890900000000002
buyback_8k_recent_long,breakeven_plus_trail,T1c,1,0.0,0.0,0.0
buyback_8k_recent_long,chandelier_3x,T1a,16,0.25,-0.74016875,-11.8427
buyback_8k_recent_long,chandelier_3x,T1c,1,0.0,-2.9863,-2.9863
buyback_8k_recent_long,class_time_stop,T1a,16,0.625,0.17295624999999998,2.7672999999999996
buyback_8k_recent_long,class_time_stop,T1c,1,0.0,-11.1745,-11.1745
buyback_8k_recent_long,earnings_blackout,T1a,16,0.5625,-8.0330625,-128.529
buyback_8k_recent_long,earnings_blackout,T1c,1,0.0,-17.6248,-17.6248
buyback_8k_recent_long,fixed_4r_2r,T1a,16,0.1875,-2.52255625,-40.3609
buyback_8k_recent_long,fixed_4r_2r,T1c,1,0.0,-5.5789,-5.5789
buyback_8k_recent_long,hybrid_50pct_target,T1a,16,0.75,1.1950500000000002,19.120800000000003
buyback_8k_recent_long,hybrid_50pct_target,T1c,1,0.0,-10.0,-10.0
buyback_8k_recent_long,ma_exit_ema9,T1a,16,0.375,-0.894425,-14.3108
buyback_8k_recent_long,ma_exit_ema9,T1c,1,1.0,1.0922,1.0922
buyback_8k_recent_long,mfe_lockin_trail,T1a,16,0.375,-0.58195625,-9.3113
buyback_8k_recent_long,mfe_lockin_trail,T1c,1,0.0,-2.1621,-2.1621
buyback_8k_recent_long,multi_tier_partial,T1a,16,0.5,-0.58575,-9.372
buyback_8k_recent_long,multi_tier_partial,T1c,1,0.0,-2.1621,-2.1621
buyback_8k_recent_long,next_pivot_target,T1a,16,0.4375,-1.0267875000000002,-16.428600000000003
