ticker,date,strategy,reason,close,next_open,atr
FMC,2022-05-05,buyback_8k_recent_long,dispersion_cb_dec128_z_3.60,,,
EBAY,2022-05-05,orb_stocks_in_play_short,dispersion_cb_dec128_z_3.60,,,
DTE,2022-05-05,buyback_8k_recent_long,dispersion_cb_dec128_z_3.60,,,
DISH,2022-05-05,xs_momentum_bottom_decile_short,dispersion_cb_dec128_z_3.60,,,
EXPE,2022-05-05,smc_inverse_fvg,dispersion_cb_dec128_z_3.60,,,
DRE,2022-05-05,smc_inverse_fvg,dispersion_cb_dec128_z_3.60,,,
CTSH,2022-05-05,smc_inverse_fvg,dispersion_cb_dec128_z_3.60,,,
EL,2022-05-05,smc_inverse_fvg,dispersion_cb_dec128_z_3.60,,,
EQR,2022-05-05,smc_inverse_fvg,dispersion_cb_dec128_z_3.60,,,
CZR,2022-05-05,xs_momentum_bottom_decile_short,dispersion_cb_dec128_z_3.60,,,
DISH,2022-05-06,orb_stocks_in_play_short,regime_affinity_block_neutral_batch203,,,
DISH,2022-05-06,xs_momentum_bottom_decile_short,regime_affinity_block_neutral_batch203,,,
DISH,2022-05-06,smc_inverse_fvg,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,avwap_50_reclaim,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,pivot_r1_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,pivot_r2_continuation,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,cpr_narrow_bullish,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,prev_day_high_break,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,hull_rsi,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,ichimoku_cloud_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,supertrend_macd,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,cpr_narrow_momentum,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,supertrend_macd_short,regime_affinity_block_neutral_batch203,,,
DISH,2022-05-06,hull_rsi_short,regime_affinity_block_neutral_batch203,,,
DISH,2022-05-06,prev_day_low_breakdown,regime_affinity_block_neutral_batch203,,,
DISH,2022-05-06,cpr_narrow_momentum_short,regime_affinity_block_neutral_batch203,,,
DISH,2022-05-06,dc20_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,r1_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,break_retest_volume,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,break_retest_confluence,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DISH,2022-05-06,lead_lag_sector_rotation,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,cmf_flip,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,smc_inverse_fvg,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,avwap_252_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,avwap_50_reclaim,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,pivot_r1_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,cpr_narrow_bullish,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,prev_day_high_break,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,macd_fast_crossover,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,hull_rsi,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,ichimoku_cloud_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,macd_ichimoku,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,cpr_narrow_momentum,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,hull_rsi_short,regime_affinity_block_neutral_batch203,,,
ETSY,2022-05-06,prev_day_low_breakdown,regime_affinity_block_neutral_batch203,,,
ETSY,2022-05-06,cpr_narrow_momentum_short,regime_affinity_block_neutral_batch203,,,
ETSY,2022-05-06,dc20_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,r1_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,break_retest_confluence,EVENT_SUPPRESSION_NFP_d0_dec348,,,
ETSY,2022-05-06,lead_lag_sector_rotation,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,smc_inverse_fvg,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,avwap_252_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,avwap_50_reclaim,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,pivot_r1_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,pivot_r2_continuation,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,cpr_narrow_bullish,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,prev_day_high_break,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,hull_rsi,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,ichimoku_cloud_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,cpr_narrow_momentum,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,hull_rsi_short,regime_affinity_block_neutral_batch203,,,
DVA,2022-05-06,prev_day_low_breakdown,regime_affinity_block_neutral_batch203,,,
DVA,2022-05-06,cpr_narrow_momentum_short,regime_affinity_block_neutral_batch203,,,
DVA,2022-05-06,dc20_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,r1_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,break_retest_volume,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,break_retest_confluence,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DVA,2022-05-06,lead_lag_sector_rotation,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,smc_inverse_fvg,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,avwap_50_reclaim,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,pivot_r1_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,cpr_narrow_bullish,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,prev_day_high_break,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,hull_rsi,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,ichimoku_cloud_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,supertrend_macd,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,cpr_narrow_momentum,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,supertrend_macd_short,regime_affinity_block_neutral_batch203,,,
DRE,2022-05-06,hull_rsi_short,regime_affinity_block_neutral_batch203,,,
DRE,2022-05-06,prev_day_low_breakdown,regime_affinity_block_neutral_batch203,,,
DRE,2022-05-06,cpr_narrow_momentum_short,regime_affinity_block_neutral_batch203,,,
DRE,2022-05-06,dc20_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,r1_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,break_retest_confluence,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DRE,2022-05-06,lead_lag_sector_rotation,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,smc_inverse_fvg,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,avwap_50_reclaim,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,pivot_r1_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,cpr_narrow_bullish,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,prev_day_high_break,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,hull_rsi,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,ichimoku_cloud_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,cpr_narrow_momentum,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,hull_rsi_short,regime_affinity_block_neutral_batch203,,,
DXCM,2022-05-06,prev_day_low_breakdown,regime_affinity_block_neutral_batch203,,,
DXCM,2022-05-06,cpr_narrow_momentum_short,regime_affinity_block_neutral_batch203,,,
DXCM,2022-05-06,dc20_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,r1_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,break_retest_confluence,EVENT_SUPPRESSION_NFP_d0_dec348,,,
DXCM,2022-05-06,lead_lag_sector_rotation,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FMC,2022-05-06,po3_bullish,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FMC,2022-05-06,bollinger_lower,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FMC,2022-05-06,bollinger_tight,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FMC,2022-05-06,smc_inverse_fvg,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FMC,2022-05-06,cpr_narrow_bullish,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FMC,2022-05-06,hull_rsi,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FMC,2022-05-06,ichimoku_cloud_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FMC,2022-05-06,cpr_narrow_momentum,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FMC,2022-05-06,hull_rsi_short,regime_affinity_block_neutral_batch203,,,
FMC,2022-05-06,cpr_narrow_momentum_short,regime_affinity_block_neutral_batch203,,,
FMC,2022-05-06,break_retest_confluence,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FMC,2022-05-06,lead_lag_sector_rotation,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FOX,2022-05-06,smc_inverse_fvg,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FOX,2022-05-06,avwap_50_reclaim,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FOX,2022-05-06,cpr_narrow_bullish,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FOX,2022-05-06,macd_fast_crossover,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FOX,2022-05-06,hull_rsi,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FOX,2022-05-06,ichimoku_cloud_breakout,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FOX,2022-05-06,cpr_narrow_momentum,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FOX,2022-05-06,hull_rsi_short,regime_affinity_block_neutral_batch203,,,
FOX,2022-05-06,cpr_narrow_momentum_short,regime_affinity_block_neutral_batch203,,,
FOX,2022-05-06,r1_break_retest,EVENT_SUPPRESSION_NFP_d0_dec348,,,
FOX,2022-05-06,break_retest_confluence,EVENT_SUPPRESSION_NFP_d0_dec348,,,
