ticker,date,strategy,scaler,multiplier
DXCM,2022-05-09,smc_inverse_fvg,per_position_vol_target,0.25
DISH,2022-05-09,smc_inverse_fvg,per_position_vol_target,0.25
FOX,2022-05-09,smc_inverse_fvg,per_position_vol_target,0.377
CZR,2022-05-09,smc_inverse_fvg,per_position_vol_target,0.25
EXR,2022-05-09,smc_inverse_fvg,per_position_vol_target,0.28
FTNT,2022-05-09,smc_inverse_fvg,correlation_cap_batch223,0.5
FTNT,2022-05-09,smc_inverse_fvg,per_position_vol_target,0.25
FCX,2022-05-09,smc_inverse_fvg,per_position_vol_target,0.25
DXC,2022-05-09,smc_inverse_fvg,per_position_vol_target,0.3022
EIX,2022-05-10,smc_inverse_fvg,per_position_vol_target,0.4835
EA,2022-05-10,smc_inverse_fvg,per_position_vol_target,0.3888
EQR,2022-05-10,smc_inverse_fvg,correlation_cap_batch223,0.5
EQR,2022-05-10,smc_inverse_fvg,per_position_vol_target,0.3641
DRE,2022-05-10,smc_inverse_fvg,correlation_cap_batch223,0.5
DRE,2022-05-10,smc_inverse_fvg,per_position_vol_target,0.264
DOV,2022-05-10,smc_inverse_fvg,per_position_vol_target,0.3703
CTSH,2022-05-10,smc_inverse_fvg,per_position_vol_target,0.3091
F,2022-05-12,smc_inverse_fvg,per_position_vol_target,0.25
EIX,2022-05-12,bollinger_tight,per_position_vol_target,0.4224
DIS,2022-05-12,smc_inverse_fvg,correlation_cap_batch223,0.5
DIS,2022-05-12,smc_inverse_fvg,per_position_vol_target,0.315
EXC,2022-05-12,smc_inverse_fvg,per_position_vol_target,0.4603
GD,2022-05-12,stochrsi_oversold,per_position_vol_target,0.4428
EMR,2022-05-12,smc_inverse_fvg,per_position_vol_target,0.3763
ETR,2022-05-12,stochrsi_oversold,per_position_vol_target,0.5015
DVA,2022-05-13,smc_inverse_fvg,per_position_vol_target,0.3368
CPB,2022-05-13,smc_inverse_fvg,per_position_vol_target,0.5494
GLD,2022-05-13,smc_inverse_fvg,per_position_vol_target,0.9268
DVN,2022-05-13,smc_inverse_fvg,per_position_vol_target,0.25
