strategy,exit_method,vix_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,14.28,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_1x,14.93,1,0.0,-0.2138,-0.2138
avwap_252_breakout,atr_trail_1x,21.23,1,0.0,-2.9901,-2.9901
avwap_252_breakout,atr_trail_1x,22.42,1,0.0,-2.6344,-2.6344
avwap_252_breakout,atr_trail_1x,31.37,1,0.0,-4.828,-4.828
avwap_252_breakout,atr_trail_2x,14.28,1,0.0,-0.8179,-0.8179
avwap_252_breakout,atr_trail_2x,14.93,1,0.0,-0.1125,-0.1125
avwap_252_breakout,atr_trail_2x,21.23,1,0.0,-5.9802,-5.9802
avwap_252_breakout,atr_trail_2x,22.42,1,0.0,-5.2687,-5.2687
avwap_252_breakout,atr_trail_2x,31.37,1,0.0,-9.6559,-9.6559
avwap_252_breakout,atr_trail_mae_conditional,14.28,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_mae_conditional,14.93,1,0.0,-0.2138,-0.2138
avwap_252_breakout,atr_trail_mae_conditional,21.23,1,0.0,-2.9901,-2.9901
avwap_252_breakout,atr_trail_mae_conditional,22.42,1,0.0,-2.6344,-2.6344
avwap_252_breakout,atr_trail_mae_conditional,31.37,1,0.0,-4.828,-4.828
avwap_252_breakout,atr_trail_vix_conditional,14.28,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_vix_conditional,14.93,1,0.0,-0.0971,-0.0971
avwap_252_breakout,atr_trail_vix_conditional,21.23,1,0.0,-2.2426,-2.2426
avwap_252_breakout,atr_trail_vix_conditional,22.42,1,0.0,-1.9758,-1.9758
avwap_252_breakout,atr_trail_vix_conditional,31.37,1,0.0,-7.2419,-7.2419
avwap_252_breakout,break_even_at_1r,14.28,1,0.0,-0.1369,-0.1369
avwap_252_breakout,break_even_at_1r,14.93,1,0.0,0.0,0.0
avwap_252_breakout,break_even_at_1r,21.23,1,0.0,-2.9901,-2.9901
