strategy,exit_method,day_of_week_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,fri,1,0.0,-0.2138,-0.2138
avwap_252_breakout,atr_trail_1x,mon,3,0.0,-3.484166666666667,-10.4525
avwap_252_breakout,atr_trail_1x,wed,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_2x,fri,1,0.0,-0.1125,-0.1125
avwap_252_breakout,atr_trail_2x,mon,3,0.0,-6.9682666666666675,-20.9048
avwap_252_breakout,atr_trail_2x,wed,1,0.0,-0.8179,-0.8179
avwap_252_breakout,atr_trail_mae_conditional,fri,1,0.0,-0.2138,-0.2138
avwap_252_breakout,atr_trail_mae_conditional,mon,3,0.0,-3.484166666666667,-10.4525
avwap_252_breakout,atr_trail_mae_conditional,wed,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_vix_conditional,fri,1,0.0,-0.0971,-0.0971
avwap_252_breakout,atr_trail_vix_conditional,mon,3,0.0,-3.8201,-11.4603
avwap_252_breakout,atr_trail_vix_conditional,wed,1,0.0,-0.1369,-0.1369
avwap_252_breakout,break_even_at_1r,fri,1,0.0,0.0,0.0
avwap_252_breakout,break_even_at_1r,mon,3,0.0,-3.484166666666667,-10.4525
avwap_252_breakout,break_even_at_1r,wed,1,0.0,-0.1369,-0.1369
avwap_252_breakout,breakeven_plus_trail,fri,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,mon,3,0.0,-6.9682666666666675,-20.9048
avwap_252_breakout,breakeven_plus_trail,wed,1,0.0,0.0,0.0
avwap_252_breakout,chandelier_3x,fri,1,0.0,-0.4899,-0.4899
avwap_252_breakout,chandelier_3x,mon,3,0.0,-0.2586,-0.7758
avwap_252_breakout,chandelier_3x,wed,1,0.0,-0.107,-0.107
avwap_252_breakout,class_time_stop,fri,1,0.0,-1.8572,-1.8572
avwap_252_breakout,class_time_stop,mon,3,0.3333333333333333,-29.91456666666667,-89.7437
avwap_252_breakout,class_time_stop,wed,1,0.0,-5.7856,-5.7856
avwap_252_breakout,earnings_blackout,fri,1,1.0,6.3471,6.3471
avwap_252_breakout,earnings_blackout,mon,3,0.0,-81.25743333333334,-243.7723
avwap_252_breakout,earnings_blackout,wed,1,0.0,-48.6601,-48.6601
avwap_252_breakout,fixed_4r_2r,fri,1,0.0,-4.692,-4.692
avwap_252_breakout,fixed_4r_2r,mon,3,0.0,-6.9682666666666675,-20.9048
avwap_252_breakout,fixed_4r_2r,wed,1,0.0,-6.4898,-6.4898
avwap_252_breakout,hybrid_50pct_target,fri,1,1.0,4.2426,4.2426
avwap_252_breakout,hybrid_50pct_target,mon,3,0.6666666666666666,2.421466666666667,7.2644
avwap_252_breakout,hybrid_50pct_target,wed,1,1.0,2.761,2.761
avwap_252_breakout,ma_exit_ema9,fri,1,1.0,2.685,2.685
avwap_252_breakout,ma_exit_ema9,mon,3,0.0,-4.590433333333333,-13.7713
avwap_252_breakout,ma_exit_ema9,wed,1,0.0,-0.1369,-0.1369
avwap_252_breakout,mfe_lockin_trail,fri,1,0.0,-0.2138,-0.2138
avwap_252_breakout,mfe_lockin_trail,mon,3,0.0,-3.484166666666667,-10.4525
avwap_252_breakout,mfe_lockin_trail,wed,1,0.0,-0.1369,-0.1369
avwap_252_breakout,multi_tier_partial,fri,1,1.0,0.782,0.782
avwap_252_breakout,multi_tier_partial,mon,3,0.0,-3.484166666666667,-10.4525
avwap_252_breakout,multi_tier_partial,wed,1,1.0,0.5223,0.5223
avwap_252_breakout,next_pivot_target,fri,1,0.0,-4.692,-4.692
avwap_252_breakout,next_pivot_target,mon,3,0.3333333333333333,-5.556433333333334,-16.6693
avwap_252_breakout,next_pivot_target,wed,1,1.0,1.4913,1.4913
avwap_252_breakout,r_multiple_2r,fri,1,1.0,4.692,4.692
avwap_252_breakout,r_multiple_2r,mon,3,0.0,-3.484166666666667,-10.4525
avwap_252_breakout,r_multiple_2r,wed,1,1.0,3.6814,3.6814
avwap_252_breakout,r_multiple_3r,fri,1,0.0,-2.346,-2.346
avwap_252_breakout,r_multiple_3r,mon,3,0.0,-3.484166666666667,-10.4525
avwap_252_breakout,r_multiple_3r,wed,1,0.0,-1.8407,-1.8407
avwap_252_breakout,regime_flip,fri,1,0.0,-0.7784,-0.7784
