strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,Consumer Staples,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_1x,Financials,3,0.0,-3.484166666666667,-10.4525
avwap_252_breakout,atr_trail_1x,Real Estate,1,0.0,-0.2138,-0.2138
avwap_252_breakout,atr_trail_2x,Consumer Staples,1,0.0,-0.8179,-0.8179
avwap_252_breakout,atr_trail_2x,Financials,3,0.0,-6.9682666666666675,-20.9048
avwap_252_breakout,atr_trail_2x,Real Estate,1,0.0,-0.1125,-0.1125
avwap_252_breakout,atr_trail_mae_conditional,Consumer Staples,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_mae_conditional,Financials,3,0.0,-3.484166666666667,-10.4525
avwap_252_breakout,atr_trail_mae_conditional,Real Estate,1,0.0,-0.2138,-0.2138
avwap_252_breakout,atr_trail_vix_conditional,Consumer Staples,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_vix_conditional,Financials,3,0.0,-3.8201,-11.4603
avwap_252_breakout,atr_trail_vix_conditional,Real Estate,1,0.0,-0.0971,-0.0971
avwap_252_breakout,break_even_at_1r,Consumer Staples,1,0.0,-0.1369,-0.1369
avwap_252_breakout,break_even_at_1r,Financials,3,0.0,-3.484166666666667,-10.4525
avwap_252_breakout,break_even_at_1r,Real Estate,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,Consumer Staples,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,Financials,3,0.0,-6.9682666666666675,-20.9048
avwap_252_breakout,breakeven_plus_trail,Real Estate,1,0.0,0.0,0.0
avwap_252_breakout,chandelier_3x,Consumer Staples,1,0.0,-0.107,-0.107
avwap_252_breakout,chandelier_3x,Financials,3,0.0,-0.2586,-0.7758
avwap_252_breakout,chandelier_3x,Real Estate,1,0.0,-0.4899,-0.4899
avwap_252_breakout,class_time_stop,Consumer Staples,1,0.0,-5.7856,-5.7856
avwap_252_breakout,class_time_stop,Financials,3,0.3333333333333333,-29.91456666666667,-89.7437
avwap_252_breakout,class_time_stop,Real Estate,1,0.0,-1.8572,-1.8572
avwap_252_breakout,earnings_blackout,Consumer Staples,1,0.0,-48.6601,-48.6601
avwap_252_breakout,earnings_blackout,Financials,3,0.0,-81.25743333333334,-243.7723
avwap_252_breakout,earnings_blackout,Real Estate,1,1.0,6.3471,6.3471
