ticker,entry_date,exit_date,direction,strategy,category,sector,confidence_tier,regime,exit_reason,entry_price,exit_price,initial_stop,highest_close,trailing_stop_at_exit,pnl_pct,pnl_dollar,win,hold_days,max_adverse_excursion,max_favourable_excursion,signals_at_entry,context_bullets,context_paragraph,fail_reason,smart_money_score,macro_score,sentiment_score,conversion_pair_id,circuit_breaker_level,days_to_earnings,preliminary_tier,agent_reasoning,congressional_signal,insider_signal,institutional_signal,aaii_bullish,aaii_bearish,aaii_signal,cnn_fg_score,cnn_fg_label
AMZN,2022-05-05,2022-05-09,long,bollinger_tight,mean_reversion,Consumer Discretionary,HIGH,crisis_CRISIS_FLAG,trailing_stop,115.1759,109.4171,103.6583,115.1759,109.41710499999999,-5.0,-500.0,False,4,-6.2677,3.3641,"{'pivot': np.float64(123.7038), 'r1': np.float64(128.2247), 'r2': np.float64(130.5208), 'r3': np.float64(135.0417), 's1': np.float64(121.4077), 's2': np.float64(116.8868), 's3': np.float64(114.5907), 'cpr_top': np.float64(122.5915), 'cpr_bottom': np.float64(123.7038), 'cpr_width': np.float64(1.1123), 'cam_r4': np.float64(129.6778), 'cam_r3': np.float64(127.8032), 'cam_r2': np.float64(127.1783), 'cam_r1': np.float64(126.5534), 'cam_s1': np.float64(125.3036), 'cam_s2': np.float64(124.6787), 'cam_s3': np.float64(124.0538), 'cam_s4': np.float64(122.1792), 'wood_p': np.float64(123.0958), 'wood_r1': np.float64(127.0085), 'wood_r2': np.float64(129.9128), 'wood_s1': np.float64(120.1915), 'wood_s2': np.float64(116.2788), 'prev_high': np.float64(126.0), 'prev_low': np.float64(119.183), 'prev_close': np.float64(125.9285), 'fib_236': np.float64(157.6724), 'fib_382': np.float64(149.5316), 'fib_500': np.float64(142.952), 'fib_618': np.float64(136.3724), 'fib_786': np.float64(127.0049), 'fib_ext_127': np.float64(185.9979), 'fib_ext_162': np.float64(205.2906), 'swing_high': np.float64(170.8315), 'swing_low': np.float64(115.0725), 'vwap': 162.5502, 'vwap_upper_1': 175.7075, 'vwap_upper_2': 188.8648, 'vwap_lower_1': 149.3929, 'vwap_lower_2': 136.2356, 'above_vwap': False, 'pct_from_vwap': -28.387, 'rsi_9': 20.92, 'rsi_9_oversold': True, 'rsi_9_overbought': False, 'rsi_9_bullish': False, 'rsi_9_rising': False, 'rsi_9_extreme_os': False, 'rsi_9_extreme_ob': False, 'rsi_14': 24.12, 'rsi_14_oversold': True, 'rsi_14_overbought': False, 'rsi_14_bullish': False, 'rsi_14_rising': False, 'rsi_14_extreme_os': False, 'rsi_14_extreme_ob': False, 'rsi_21': 23.55, 'rsi_21_oversold': True, 'rsi_21_overbought': False, 'rsi_21_bullish': False, 'rsi_21_rising': False, 'rsi_21_extreme_os': False, 'rsi_21_extreme_ob': False, 'stochrsi_k': 0.0, 'stochrsi_d': 12.08, 'stochrsi_oversold': True, 'stochrsi_overbought': False, 'stochrsi_cross_up': False, 'stochrsi_cross_dn': False, 'stoch_k': 12.14, 'stoch_d': 13.55, 'stoch_oversold': True, 'stoch_overbought': False, 'stoch_bullish_cross': False, 'stoch_bearish_cross': False, 'macd_12_26_9_line': -9.0034, 'macd_12_26_9_signal': -5.9104, 'macd_12_26_9_hist': -3.093, 'macd_12_26_9_bullish': False, 'macd_12_26_9_crossover_up': False, 'macd_12_26_9_crossover_dn': False, 'macd_8_21_5_line': -11.3074, 'macd_8_21_5_signal': -9.482, 'macd_8_21_5_hist': -1.8254, 'macd_8_21_5_bullish': False, 'macd_8_21_5_crossover_up': False, 'macd_8_21_5_crossover_dn': False, 'ppo': -6.3189, 'ppo_signal': -4.0523, 'ppo_hist': -2.2666, 'ppo_bullish': False, 'ppo_crossover_up': False, 'ppo_crossover_dn': False, 'williams_r': -96.94, 'williams_r_oversold': True, 'williams_r_overbought': False, 'williams_r_rising': False, 'roc_12': np.float64(-26.379), 'ao': -29.1366, 'ao_positive': False, 'ao_cross_up': False, 'ao_cross_dn': False, 'ao_twin_peaks_bull': False, 'uo': 41.22, 'uo_oversold': False, 'uo_overbought': False, 'ema_9_21_bullish': False, 'ema_9_21_golden_cross': False, 'ema_9_21_death_cross': False, 'sma_9_21_bullish': False, 'sma_9_21_golden_cross': False, 'price_above_ema_9': False, 'price_above_ema_21': False, 'price_above_sma_21': False, 'ema_20_50_bullish': False, 'ema_20_50_golden_cross': False, 'ema_20_50_death_cross': False, 'sma_20_50_bullish': False, 'sma_20_50_golden_cross': False, 'price_above_ema_20': False, 'price_above_ema_50': False, 'price_above_sma_50': False, 'ema_50_200_bullish': False, 'ema_50_200_golden_cross': False, 'ema_50_200_death_cross': False, 'sma_50_200_bullish': False, 'sma_50_200_golden_cross': False, 'price_above_ema_200': False, 'price_above_sma_200': False, 'dema': 128.705, 'tema': 121.7167, 'tema_above_dema': False, 'tema_cross_up': False, 'tema_cross_dn': False, 'price_above_tema': False, 'price_above_dema': False, 'adx': 31.28, 'adx_di_plus': 11.03, 'adx_di_minus': 41.96, 'adx_trending': True, 'adx_strong': False, 'adx_di_bull': False, 'adx_cross_up': False, 'psar_bullish': False, 'psar_value': np.float64(132.487), 'psar_flip_up': False, 'ichi_tenkan': 130.647, 'ichi_kijun': 142.0115, 'ichi_senkou_a': 156.8439, 'ichi_senkou_b': 152.202, 'ichi_above_cloud': False, 'ichi_below_cloud': True, 'ichi_tk_bullish': False, 'ichi_tk_cross_up': False, 'ichi_tk_bearish': True, 'ichi_tk_cross_dn': False, 'ichi_cloud_thick': True, 'supertrend_bullish': True, 'supertrend_value': 100.5541, 'supertrend_flip_up': False, 'supertrend_flip_dn': False, 'hull_ma': 128.6535, 'hull_bullish': False, 'hull_flip_up': False, 'hull_flip_dn': False, 'price_above_hull': False, 'bb_20_20_upper': 169.3868, 'bb_20_20_lower': 116.8678, 'bb_20_20_mid': 143.1273, 'bb_20_20_bandwidth': 0.3669, 'bb_20_20_above_mid': False, 'bb_20_20_touch_lower': True, 'bb_20_20_touch_upper': False, 'bb_20_20_squeeze': False, 'bb_20_20_expanding': True, 'bb_20_15_upper': 162.8219, 'bb_20_15_lower': 123.4327, 'bb_20_15_mid': 143.1273, 'bb_20_15_bandwidth': 0.2752, 'bb_20_15_above_mid': False, 'bb_20_15_touch_lower': True, 'bb_20_15_touch_upper': False, 'bb_20_15_squeeze': False, 'bb_20_15_expanding': True, 'bb_10_20_upper': 154.4123, 'bb_10_20_lower': 111.1775, 'bb_10_20_mid': 132.7949, 'bb_10_20_bandwidth': 0.3256, 'bb_10_20_above_mid': False, 'bb_10_20_touch_lower': False, 'bb_10_20_touch_upper': False, 'bb_10_20_squeeze': False, 'bb_10_20_expanding': True, 'kc_upper': 152.5564, 'kc_lower': 126.6966, 'kc_mid': 139.6265, 'inside_kc': False, 'kc_touch_lower': True, 'kc_touch_upper': False, 'dc10_upper': 149.615, 'dc10_lower': 115.0725, 'dc10_mid': 132.3438, 'dc10_breakout_up': False, 'dc10_breakout_dn': False, 'dc10_new_high': False, 'dc20_upper': 160.079, 'dc20_lower': 115.0725, 'dc20_mid': 137.5757, 'dc20_breakout_up': False, 'dc20_breakout_dn': False, 'dc20_new_high': False, 'atr': 6.8612, 'atr_pct': 5.894, 'entry_stop_long': 102.6845, 'entry_stop_short': 130.1295, 'squeeze_in': False, 'squeeze_momentum': 118.4577, 'squeeze_positive': True, 'squeeze_fire_up': False, 'squeeze_fire_dn': False, 'obv_bullish': False, 'obv_rising': True, 'obv_diverge_bull': True, 'vol_ratio_20d': 1.69, 'vol_spike_15x': True, 'vol_spike_2x': False, 'vol_spike_3x': False, 'ad_rising': True, 'cmf': -0.0848, 'cmf_positive': False, 'cmf_cross_up': False, 'cmf_cross_dn': False, 'mfi': 19.06, 'mfi_oversold': True, 'mfi_overbought': False, 'force_index_positive': False, 'force_index_cross_up': False, 'force_index_cross_dn': False, 'year_high': np.float64(188.6539), 'year_low': np.float64(115.0725), 'three_white_soldiers': False, 'three_black_crows': False, 'sector_etf': 'XLY', 'sector_etf_return_pct': 0.0, 'sector': 'Consumer Discretionary'}","['Price at tight lower Bollinger Band — extreme low', 'RSI oversold']",,Price declined below trailing stop — trend reversed,0,-4,3,,,,HIGH,{},none,none,none,0.268722,0.528634,neutral,16.0,Extreme Fear
JPM,2022-05-05,2022-05-10,long,ppo_crossover,momentum,Financials,HIGH,crisis_CRISIS_FLAG,trailing_stop,123.911,117.7154,111.5199,123.911,117.71544999999999,-5.0,-500.0,False,5,-5.1255,0.3059,"{'pivot': np.float64(125.7467), 'r1': np.float64(128.7533), 'r2': np.float64(130.4067), 'r3': np.float64(133.4133), 's1': np.float64(124.0933), 's2': np.float64(121.0867), 's3': np.float64(119.4333), 'cpr_top': np.float64(125.07), 'cpr_bottom': np.float64(125.7467), 'cpr_width': np.float64(0.6767), 'cam_r4': np.float64(129.663), 'cam_r3': np.float64(128.3815), 'cam_r2': np.float64(127.9543), 'cam_r1': np.float64(127.5272), 'cam_s1': np.float64(126.6728), 'cam_s2': np.float64(126.2457), 'cam_s3': np.float64(125.8185), 'cam_s4': np.float64(124.537), 'wood_p': np.float64(123.935), 'wood_r1': np.float64(125.13), 'wood_r2': np.float64(128.595), 'wood_s1': np.float64(120.47), 'wood_s2': np.float64(119.275), 'prev_high': np.float64(127.4), 'prev_low': np.float64(122.74), 'prev_close': np.float64(127.1), 'fib_236': np.float64(142.5969), 'fib_382': np.float64(137.9385), 'fib_500': np.float64(134.1734), 'fib_618': np.float64(130.4084), 'fib_786': np.float64(125.0481), 'fib_ext_127': np.float64(158.8056), 'fib_ext_162': np.float64(169.8454), 'swing_high': np.float64(150.1269), 'swing_low': np.float64(118.22), 'vwap': 152.1452, 'vwap_upper_1': 156.4291, 'vwap_upper_2': 160.7131, 'vwap_lower_1': 147.8612, 'vwap_lower_2': 143.5772, 'above_vwap': False, 'pct_from_vwap': -18.551, 'rsi_9': 43.49, 'rsi_9_oversold': False, 'rsi_9_overbought': False, 'rsi_9_bullish': False, 'rsi_9_rising': True, 'rsi_9_extreme_os': False, 'rsi_9_extreme_ob': False, 'rsi_14': 46.61, 'rsi_14_oversold': False, 'rsi_14_overbought': False, 'rsi_14_bullish': False, 'rsi_14_rising': False, 'rsi_14_extreme_os': False, 'rsi_14_extreme_ob': False, 'rsi_21': 39.41, 'rsi_21_oversold': False, 'rsi_21_overbought': False, 'rsi_21_bullish': False, 'rsi_21_rising': False, 'rsi_21_extreme_os': False, 'rsi_21_extreme_ob': False, 'stochrsi_k': 88.15, 'stochrsi_d': 94.27, 'stochrsi_oversold': False, 'stochrsi_overbought': True, 'stochrsi_cross_up': False, 'stochrsi_cross_dn': True, 'stoch_k': 42.27, 'stoch_d': 30.88, 'stoch_oversold': False, 'stoch_overbought': False, 'stoch_bullish_cross': False, 'stoch_bearish_cross': False, 'macd_12_26_9_line': -3.4468, 'macd_12_26_9_signal': -3.619, 'macd_12_26_9_hist': 0.1722, 'macd_12_26_9_bullish': True, 'macd_12_26_9_crossover_up': False, 'macd_12_26_9_crossover_dn': False, 'macd_8_21_5_line': -3.0791, 'macd_8_21_5_signal': -3.6199, 'macd_8_21_5_hist': 0.5408, 'macd_8_21_5_bullish': True, 'macd_8_21_5_crossover_up': False, 'macd_8_21_5_crossover_dn': False, 'ppo': -2.6844, 'ppo_signal': -2.7822, 'ppo_hist': 0.0978, 'ppo_bullish': True, 'ppo_crossover_up': True, 'ppo_crossover_dn': False, 'williams_r': -62.72, 'williams_r_oversold': False, 'williams_r_overbought': False, 'williams_r_rising': False, 'roc_12': np.float64(-5.491), 'ao': -9.3406, 'ao_positive': False, 'ao_cross_up': False, 'ao_cross_dn': False, 'ao_twin_peaks_bull': False, 'uo': 51.68, 'uo_oversold': False, 'uo_overbought': False, 'ema_9_21_bullish': False, 'ema_9_21_golden_cross': False, 'ema_9_21_death_cross': False, 'sma_9_21_bullish': False, 'sma_9_21_golden_cross': False, 'price_above_ema_9': False, 'price_above_ema_21': False, 'price_above_sma_21': False, 'ema_20_50_bullish': False, 'ema_20_50_golden_cross': False, 'ema_20_50_death_cross': False, 'sma_20_50_bullish': False, 'sma_20_50_golden_cross': False, 'price_above_ema_20': False, 'price_above_ema_50': False, 'price_above_sma_50': False, 'ema_50_200_bullish': False, 'ema_50_200_golden_cross': False, 'ema_50_200_death_cross': False, 'sma_50_200_bullish': False, 'sma_50_200_golden_cross': False, 'price_above_ema_200': False, 'price_above_sma_200': False, 'dema': 122.254, 'tema': 121.9151, 'tema_above_dema': False, 'tema_cross_up': False, 'tema_cross_dn': False, 'price_above_tema': True, 'price_above_dema': True, 'adx': 28.04, 'adx_di_plus': 22.14, 'adx_di_minus': 30.17, 'adx_trending': True, 'adx_strong': False, 'adx_di_bull': False, 'adx_cross_up': False, 'psar_bullish': True, 'psar_value': np.float64(118.4036), 'psar_flip_up': False, 'psar_flip_dn': False, 'ichi_tenkan': 122.81, 'ichi_kijun': 130.17, 'ichi_senkou_a': 140.1051, 'ichi_senkou_b': 148.54, 'ichi_above_cloud': False, 'ichi_below_cloud': True, 'ichi_tk_bullish': False, 'ichi_tk_cross_up': False, 'ichi_tk_bearish': True, 'ichi_tk_cross_dn': False, 'ichi_cloud_thick': True, 'supertrend_bullish': True, 'supertrend_value': 114.4397, 'supertrend_flip_up': False, 'supertrend_flip_dn': False, 'hull_ma': 121.3176, 'hull_bullish': False, 'hull_flip_up': False, 'hull_flip_dn': False, 'price_above_hull': True, 'bb_20_20_upper': 135.6319, 'bb_20_20_lower': 118.3161, 'bb_20_20_mid': 126.974, 'bb_20_20_bandwidth': 0.1364, 'bb_20_20_above_mid': False, 'bb_20_20_touch_lower': False, 'bb_20_20_touch_upper': False, 'bb_20_20_squeeze': False, 'bb_20_20_expanding': False, 'bb_20_15_upper': 133.4674, 'bb_20_15_lower': 120.4806, 'bb_20_15_mid': 126.974, 'bb_20_15_bandwidth': 0.1023, 'bb_20_15_above_mid': False, 'bb_20_15_touch_lower': False, 'bb_20_15_touch_upper': False, 'bb_20_15_squeeze': False, 'bb_20_15_expanding': False, 'bb_10_20_upper': 128.9391, 'bb_10_20_lower': 118.1049, 'bb_10_20_mid': 123.522, 'bb_10_20_bandwidth': 0.0877, 'bb_10_20_above_mid': True, 'bb_10_20_touch_lower': False, 'bb_10_20_touch_upper': False, 'bb_10_20_squeeze': False, 'bb_10_20_expanding': False, 'kc_upper': 134.308, 'kc_lower': 119.601, 'kc_mid': 126.9545, 'inside_kc': True, 'kc_touch_lower': False, 'kc_touch_upper': False, 'dc10_upper': 130.52, 'dc10_lower': 118.22, 'dc10_mid': 124.37, 'dc10_breakout_up': False, 'dc10_breakout_dn': False, 'dc10_new_high': False, 'dc20_upper': 134.9, 'dc20_lower': 118.22, 'dc20_mid': 126.56, 'dc20_breakout_up': False, 'dc20_breakout_dn': False, 'dc20_new_high': False, 'atr': 3.6378, 'atr_pct': 2.936, 'entry_stop_long': 116.6445, 'entry_stop_short': 131.1955, 'squeeze_in': False, 'squeeze_momentum': 124.3145, 'squeeze_positive': True, 'squeeze_fire_up': False, 'squeeze_fire_dn': False, 'obv_bullish': False, 'obv_rising': True, 'vol_ratio_20d': 0.97, 'vol_spike_15x': False, 'vol_spike_2x': False, 'vol_spike_3x': False, 'ad_rising': True, 'cmf': -0.0237, 'cmf_positive': False, 'cmf_cross_up': False, 'cmf_cross_dn': False, 'mfi': 41.02, 'mfi_oversold': False, 'mfi_overbought': False, 'force_index_positive': False, 'force_index_cross_up': False, 'force_index_cross_dn': True, 'year_high': np.float64(172.96), 'year_low': np.float64(118.22), 'three_white_soldiers': False, 'three_black_crows': False, 'sector_etf': 'XLF', 'sector_etf_return_pct': -2.913, 'sector': 'Financials'}","['PPO crossed above signal — momentum bullish', 'ADX confirms trend']",,Price declined below trailing stop — trend reversed,0,-4,3,,,,HIGH,{},none,none,none,0.268722,0.528634,neutral,16.0,Extreme Fear
NVDA,2022-05-09,2022-05-11,long,bollinger_lower,mean_reversion,Information Technology,HIGH,crisis_CRISIS_FLAG,trailing_stop,17.7686,16.8802,15.9917,17.7686,16.88017,-5.0,-500.0,False,2,-6.7569,2.4166,"{'pivot': np.float64(18.7257), 'r1': np.float64(19.4613), 'r2': np.float64(20.2477), 'r3': np.float64(20.9833), 's1': np.float64(17.9393), 's2': np.float64(17.2037), 's3': np.float64(16.4173), 'cpr_top': np.float64(18.751), 'cpr_bottom': np.float64(18.7257), 'cpr_width': np.float64(0.0253), 'cam_r4': np.float64(19.5121), 'cam_r3': np.float64(19.0936), 'cam_r2': np.float64(18.954), 'cam_r1': np.float64(18.8145), 'cam_s1': np.float64(18.5355), 'cam_s2': np.float64(18.396), 'cam_s3': np.float64(18.2564), 'cam_s4': np.float64(17.8379), 'wood_p': np.float64(18.7435), 'wood_r1': np.float64(19.497), 'wood_r2': np.float64(20.2655), 'wood_s1': np.float64(17.975), 'wood_s2': np.float64(17.2215), 'prev_high': np.float64(19.512), 'prev_low': np.float64(17.99), 'prev_close': np.float64(18.675), 'fib_236': np.float64(26.0859), 'fib_382': np.float64(24.3165), 'fib_500': np.float64(22.8865), 'fib_618': np.float64(21.4565), 'fib_786': np.float64(19.4205), 'fib_ext_127': np.float64(32.2424), 'fib_ext_162': np.float64(36.4355), 'swing_high': np.float64(28.946), 'swing_low': np.float64(16.827), 'vwap': 23.4432, 'vwap_upper_1': 24.8755, 'vwap_upper_2': 26.3077, 'vwap_lower_1': 22.011, 'vwap_lower_2': 20.5787, 'above_vwap': False, 'pct_from_vwap': -27.698, 'rsi_9': 38.72, 'rsi_9_oversold': False, 'rsi_9_overbought': False, 'rsi_9_bullish': False, 'rsi_9_rising': False, 'rsi_9_extreme_os': False, 'rsi_9_extreme_ob': False, 'rsi_14': 28.72, 'rsi_14_oversold': True, 'rsi_14_overbought': False, 'rsi_14_bullish': False, 'rsi_14_rising': False, 'rsi_14_extreme_os': False, 'rsi_14_extreme_ob': False, 'rsi_21': 29.4, 'rsi_21_oversold': True, 'rsi_21_overbought': False, 'rsi_21_bullish': False, 'rsi_21_rising': False, 'rsi_21_extreme_os': False, 'rsi_21_extreme_ob': False, 'stochrsi_k': 46.77, 'stochrsi_d': 71.8, 'stochrsi_oversold': False, 'stochrsi_overbought': False, 'stochrsi_cross_up': False, 'stochrsi_cross_dn': True, 'stoch_k': 9.8, 'stoch_d': 21.07, 'stoch_oversold': True, 'stoch_overbought': False, 'stoch_bullish_cross': False, 'stoch_bearish_cross': False, 'macd_12_26_9_line': -1.5024, 'macd_12_26_9_signal': -1.4071, 'macd_12_26_9_hist': -0.0953, 'macd_12_26_9_bullish': False, 'macd_12_26_9_crossover_up': False, 'macd_12_26_9_crossover_dn': True, 'macd_8_21_5_line': -1.519, 'macd_8_21_5_signal': -1.4599, 'macd_8_21_5_hist': -0.0591, 'macd_8_21_5_bullish': False, 'macd_8_21_5_crossover_up': False, 'macd_8_21_5_crossover_dn': True, 'ppo': -7.2132, 'ppo_signal': -6.5253, 'ppo_hist': -0.6879, 'ppo_bullish': False, 'ppo_crossover_up': False, 'ppo_crossover_dn': False, 'williams_r': -97.9, 'williams_r_oversold': True, 'williams_r_overbought': False, 'williams_r_rising': False, 'roc_12': np.float64(-16.018), 'ao': -3.9265, 'ao_positive': False, 'ao_cross_up': False, 'ao_cross_dn': False, 'ao_twin_peaks_bull': False, 'uo': 39.59, 'uo_oversold': False, 'uo_overbought': False, 'ema_9_21_bullish': False, 'ema_9_21_golden_cross': False, 'ema_9_21_death_cross': False, 'sma_9_21_bullish': False, 'sma_9_21_golden_cross': False, 'price_above_ema_9': False, 'price_above_ema_21': False, 'price_above_sma_21': False, 'ema_20_50_bullish': False, 'ema_20_50_golden_cross': False, 'ema_20_50_death_cross': False, 'sma_20_50_bullish': False, 'sma_20_50_golden_cross': False, 'price_above_ema_20': False, 'price_above_ema_50': False, 'price_above_sma_50': False, 'ema_50_200_bullish': False, 'ema_50_200_golden_cross': False, 'ema_50_200_death_cross': False, 'sma_50_200_bullish': False, 'sma_50_200_golden_cross': False, 'price_above_ema_200': False, 'price_above_sma_200': False, 'dema': 18.2537, 'tema': 17.6615, 'tema_above_dema': False, 'tema_cross_up': False, 'tema_cross_dn': False, 'price_above_tema': False, 'price_above_dema': False, 'adx': 29.1, 'adx_di_plus': 11.95, 'adx_di_minus': 26.21, 'adx_trending': True, 'adx_strong': False, 'adx_di_bull': False, 'adx_cross_up': True, 'psar_bullish': False, 'psar_value': np.float64(20.3518), 'psar_flip_up': False, 'ichi_tenkan': 18.6135, 'ichi_kijun': 22.1925, 'ichi_senkou_a': 26.0293, 'ichi_senkou_b': 24.798, 'ichi_above_cloud': False, 'ichi_below_cloud': True, 'ichi_tk_bullish': False, 'ichi_tk_cross_up': False, 'ichi_tk_bearish': True, 'ichi_tk_cross_dn': False, 'ichi_cloud_thick': True, 'supertrend_bullish': True, 'supertrend_value': 14.588, 'supertrend_flip_up': False, 'supertrend_flip_dn': False, 'hull_ma': 17.9778, 'hull_bullish': False, 'hull_flip_up': False, 'hull_flip_dn': True, 'price_above_hull': False, 'bb_20_20_upper': 23.0365, 'bb_20_20_lower': 17.105, 'bb_20_20_mid': 20.0708, 'bb_20_20_bandwidth': 0.2955, 'bb_20_20_above_mid': False, 'bb_20_20_touch_lower': True, 'bb_20_20_touch_upper': False, 'bb_20_20_squeeze': False, 'bb_20_20_expanding': True, 'bb_20_15_upper': 22.2951, 'bb_20_15_lower': 17.8464, 'bb_20_15_mid': 20.0708, 'bb_20_15_bandwidth': 0.2216, 'bb_20_15_above_mid': False, 'bb_20_15_touch_lower': True, 'bb_20_15_touch_upper': False, 'bb_20_15_squeeze': False, 'bb_20_15_expanding': True, 'bb_10_20_upper': 20.8249, 'bb_10_20_lower': 17.0691, 'bb_10_20_mid': 18.947, 'bb_10_20_bandwidth': 0.1982, 'bb_10_20_above_mid': False, 'bb_10_20_touch_lower': True, 'bb_10_20_touch_upper': False, 'bb_10_20_squeeze': False, 'bb_10_20_expanding': True, 'kc_upper': 23.0264, 'kc_lower': 17.4822, 'kc_mid': 20.2543, 'inside_kc': False, 'kc_touch_lower': True, 'kc_touch_upper': False, 'dc10_upper': 20.4, 'dc10_lower': 16.827, 'dc10_mid': 18.6135, 'dc10_breakout_up': False, 'dc10_breakout_dn': False, 'dc10_new_high': False, 'dc20_upper': 22.777, 'dc20_lower': 16.827, 'dc20_mid': 19.802, 'dc20_breakout_up': False, 'dc20_breakout_dn': False, 'dc20_new_high': False, 'atr': 1.3932, 'atr_pct': 8.219, 'entry_stop_long': 14.1636, 'entry_stop_short': 19.7364, 'squeeze_in': False, 'squeeze_momentum': 17.4023, 'squeeze_positive': True, 'squeeze_fire_up': False, 'squeeze_fire_dn': False, 'obv_bullish': False, 'obv_rising': False, 'obv_diverge_bull': False, 'vol_ratio_20d': 1.11, 'vol_spike_15x': False, 'vol_spike_2x': False, 'vol_spike_3x': False, 'ad_rising': False, 'cmf': -0.1537, 'cmf_positive': False, 'cmf_cross_up': False, 'cmf_cross_dn': False, 'mfi': 27.75, 'mfi_oversold': False, 'mfi_overbought': False, 'force_index_positive': False, 'force_index_cross_up': False, 'force_index_cross_dn': False, 'year_high': np.float64(34.647), 'year_low': np.float64(13.459), 'three_white_soldiers': False, 'three_black_crows': True, 'sector_etf': 'XLK', 'sector_etf_return_pct': -3.87, 'sector': 'Information Technology'}","['Price at lower Bollinger Band — statistically extreme low', 'RSI oversold', 'No strong trend']",,Price declined below trailing stop — trend reversed,0,-4,3,,,,HIGH,{},none,none,none,0.268722,0.528634,neutral,14.0,Extreme Fear
