strategy,exit_method,vix_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
double_bottom_long,atr_trail_1x,13.3,1,0.0,-2.3975,-2.3975
double_bottom_long,atr_trail_1x,14.19,1,1.0,1.1217,1.1217
double_bottom_long,atr_trail_1x,14.68,1,0.0,-1.8943,-1.8943
double_bottom_long,atr_trail_1x,16.6,1,0.0,-2.3512,-2.3512
double_bottom_long,atr_trail_1x,18.36,1,1.0,0.0329,0.0329
double_bottom_long,atr_trail_1x,19.7,1,0.0,-1.5951,-1.5951
double_bottom_long,atr_trail_1x,23.79,1,0.0,-0.4162,-0.4162
double_bottom_long,atr_trail_1x,38.57,1,1.0,0.0584,0.0584
double_bottom_long,atr_trail_2x,13.3,1,0.0,-4.9469,-4.9469
double_bottom_long,atr_trail_2x,14.19,1,0.0,-0.3379,-0.3379
double_bottom_long,atr_trail_2x,14.68,1,0.0,-3.8088,-3.8088
double_bottom_long,atr_trail_2x,16.6,1,0.0,-8.7696,-8.7696
double_bottom_long,atr_trail_2x,18.36,1,0.0,-1.51,-1.51
double_bottom_long,atr_trail_2x,19.7,1,0.0,-1.7653,-1.7653
double_bottom_long,atr_trail_2x,23.79,1,0.0,-0.9565,-0.9565
double_bottom_long,atr_trail_2x,38.57,1,0.0,-0.4845,-0.4845
double_bottom_long,atr_trail_mae_conditional,13.3,1,0.0,-2.3975,-2.3975
double_bottom_long,atr_trail_mae_conditional,14.19,1,1.0,1.1217,1.1217
double_bottom_long,atr_trail_mae_conditional,14.68,1,0.0,-1.8943,-1.8943
double_bottom_long,atr_trail_mae_conditional,16.6,1,0.0,-2.3512,-2.3512
double_bottom_long,atr_trail_mae_conditional,18.36,1,1.0,0.0329,0.0329
double_bottom_long,atr_trail_mae_conditional,19.7,1,0.0,-1.5951,-1.5951
double_bottom_long,atr_trail_mae_conditional,23.79,1,0.0,-0.4162,-0.4162
double_bottom_long,atr_trail_mae_conditional,38.57,1,1.0,0.0584,0.0584
double_bottom_long,atr_trail_vix_conditional,13.3,1,0.0,-0.6452,-0.6452
double_bottom_long,atr_trail_vix_conditional,14.19,1,1.0,1.1217,1.1217
double_bottom_long,atr_trail_vix_conditional,14.68,1,0.0,-1.8943,-1.8943
double_bottom_long,atr_trail_vix_conditional,16.6,1,0.0,-2.9515,-2.9515
double_bottom_long,atr_trail_vix_conditional,18.36,1,0.0,-0.7386,-0.7386
double_bottom_long,atr_trail_vix_conditional,19.7,1,0.0,-2.3926,-2.3926
double_bottom_long,atr_trail_vix_conditional,23.79,1,1.0,0.3495,0.3495
double_bottom_long,atr_trail_vix_conditional,38.57,1,1.0,0.8278,0.8278
double_bottom_long,break_even_at_1r,13.3,1,0.0,-3.4073,-3.4073
double_bottom_long,break_even_at_1r,14.19,1,0.0,0.0,0.0
double_bottom_long,break_even_at_1r,14.68,1,0.0,-2.7959,-2.7959
