strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
double_bottom_long,atr_trail_1x,Communication Services,3,0.3333333333333333,-0.903,-2.709
double_bottom_long,atr_trail_1x,Consumer Discretionary,1,0.0,-1.8943,-1.8943
double_bottom_long,atr_trail_1x,Information Technology,4,0.5,-0.7095,-2.838
double_bottom_long,atr_trail_2x,Communication Services,3,0.0,-3.4035333333333337,-10.210600000000001
double_bottom_long,atr_trail_2x,Consumer Discretionary,1,0.0,-3.8088,-3.8088
double_bottom_long,atr_trail_2x,Information Technology,4,0.0,-2.140025,-8.5601
double_bottom_long,atr_trail_mae_conditional,Communication Services,3,0.3333333333333333,-0.903,-2.709
double_bottom_long,atr_trail_mae_conditional,Consumer Discretionary,1,0.0,-1.8943,-1.8943
double_bottom_long,atr_trail_mae_conditional,Information Technology,4,0.5,-0.7095,-2.838
double_bottom_long,atr_trail_vix_conditional,Communication Services,3,0.6666666666666666,-0.5913999999999999,-1.7741999999999998
double_bottom_long,atr_trail_vix_conditional,Consumer Discretionary,1,0.0,-1.8943,-1.8943
double_bottom_long,atr_trail_vix_conditional,Information Technology,4,0.25,-0.663675,-2.6547
double_bottom_long,break_even_at_1r,Communication Services,3,0.0,-0.8153,-2.4459
double_bottom_long,break_even_at_1r,Consumer Discretionary,1,0.0,-2.7959,-2.7959
double_bottom_long,break_even_at_1r,Information Technology,4,0.0,-1.2506,-5.0024
double_bottom_long,breakeven_plus_trail,Communication Services,3,0.0,-1.6305666666666667,-4.8917
double_bottom_long,breakeven_plus_trail,Consumer Discretionary,1,0.0,-5.5918,-5.5918
double_bottom_long,breakeven_plus_trail,Information Technology,4,0.25,-1.817125,-7.2685
double_bottom_long,chandelier_3x,Communication Services,3,0.0,-0.16026666666666667,-0.4808
double_bottom_long,chandelier_3x,Consumer Discretionary,1,0.0,-3.9704,-3.9704
double_bottom_long,chandelier_3x,Information Technology,4,0.25,-0.827275,-3.3091
