strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
double_bottom_long,atr_trail_1x,no,5,0.4,-0.80206,-4.0103
double_bottom_long,atr_trail_1x,yes,3,0.3333333333333333,-1.1436666666666666,-3.431
double_bottom_long,atr_trail_2x,no,5,0.0,-3.30418,-16.5209
double_bottom_long,atr_trail_2x,yes,3,0.0,-2.0195333333333334,-6.0586
double_bottom_long,atr_trail_mae_conditional,no,5,0.4,-0.80206,-4.0103
double_bottom_long,atr_trail_mae_conditional,yes,3,0.3333333333333333,-1.1436666666666666,-3.431
double_bottom_long,atr_trail_vix_conditional,no,5,0.4,-0.57282,-2.8641
double_bottom_long,atr_trail_vix_conditional,yes,3,0.3333333333333333,-1.1530333333333334,-3.4591
double_bottom_long,break_even_at_1r,no,5,0.0,-1.1706400000000001,-5.8532
double_bottom_long,break_even_at_1r,yes,3,0.0,-1.4636666666666667,-4.391
double_bottom_long,breakeven_plus_trail,no,5,0.2,-2.4320399999999998,-12.1602
double_bottom_long,breakeven_plus_trail,yes,3,0.0,-1.8639333333333334,-5.5918
double_bottom_long,chandelier_3x,no,5,0.2,-0.6651,-3.3255
double_bottom_long,chandelier_3x,yes,3,0.0,-1.4782666666666666,-4.4348
double_bottom_long,class_time_stop,no,5,0.2,-3.12224,-15.6112
double_bottom_long,class_time_stop,yes,3,0.0,-3.3833333333333333,-10.15
double_bottom_long,earnings_blackout,no,5,0.6,4.59718,22.9859
double_bottom_long,earnings_blackout,yes,3,0.6666666666666666,11.800866666666666,35.4026
double_bottom_long,fixed_4r_2r,no,5,0.2,-4.39826,-21.9913
double_bottom_long,fixed_4r_2r,yes,3,0.0,-4.944566666666667,-14.8337
double_bottom_long,hybrid_50pct_target,no,5,0.4,-0.22237999999999986,-1.1118999999999992
double_bottom_long,hybrid_50pct_target,yes,3,0.6666666666666666,2.0815,6.2445
double_bottom_long,ma_exit_ema9,no,5,0.4,0.08815999999999997,0.44079999999999986
double_bottom_long,ma_exit_ema9,yes,3,0.0,-1.0427333333333333,-3.1281999999999996
double_bottom_long,mfe_lockin_trail,no,5,0.4,-0.80206,-4.0103
double_bottom_long,mfe_lockin_trail,yes,3,0.3333333333333333,-1.1436666666666666,-3.431
double_bottom_long,multi_tier_partial,no,5,0.4,-0.81884,-4.0942
double_bottom_long,multi_tier_partial,yes,3,0.3333333333333333,-0.8139333333333333,-2.4417999999999997
double_bottom_long,next_pivot_target,no,5,0.4,-2.4145600000000003,-12.0728
double_bottom_long,next_pivot_target,yes,3,0.6666666666666666,1.0882000000000003,3.2646000000000006
double_bottom_long,r_multiple_2r,no,5,0.2,-1.51472,-7.573600000000001
double_bottom_long,r_multiple_2r,yes,3,0.0,-2.4723,-7.4169
double_bottom_long,r_multiple_3r,no,5,0.2,-1.2212200000000002,-6.1061000000000005
double_bottom_long,r_multiple_3r,yes,3,0.0,-2.4723,-7.4169
double_bottom_long,regime_flip,no,5,0.2,-2.90542,-14.527099999999999
double_bottom_long,regime_flip,yes,3,0.0,-2.786966666666667,-8.3609
double_bottom_long,reverse_signal,no,5,0.4,-0.80206,-4.0103
double_bottom_long,reverse_signal,yes,3,0.3333333333333333,-1.1436666666666666,-3.431
double_bottom_long,smc_mitigation_zone,no,5,0.4,-0.3503,-1.7515
double_bottom_long,smc_mitigation_zone,yes,3,0.3333333333333333,-1.1436666666666666,-3.431
double_bottom_long,time_stop_10d,no,5,0.4,-1.9081800000000002,-9.5409
double_bottom_long,time_stop_10d,yes,3,0.6666666666666666,1.1132999999999997,3.339899999999999
double_bottom_long,time_stop_20d,no,5,0.2,-2.90542,-14.527099999999999
double_bottom_long,time_stop_20d,yes,3,0.0,-2.786966666666667,-8.3609
double_bottom_long,trailing_10pct,no,5,0.2,-4.85876,-24.2938
double_bottom_long,trailing_10pct,yes,3,0.0,-3.3194,-9.9582
double_bottom_long,trailing_15pct,no,5,0.6,4.59718,22.9859
double_bottom_long,trailing_15pct,yes,3,0.3333333333333333,2.4361,7.308300000000001
double_bottom_long,trailing_5pct,no,5,0.2,-2.66602,-13.3301
double_bottom_long,trailing_5pct,yes,3,0.0,-2.421133333333333,-7.2634
