strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
double_bottom_long,atr_trail_1x,long_ge_11d,5,0.2,-1.25404,-6.2702
double_bottom_long,atr_trail_1x,medium_4_10d,2,0.5,-0.61475,-1.2295
double_bottom_long,atr_trail_1x,short_le_3d,1,1.0,0.0584,0.0584
double_bottom_long,atr_trail_2x,long_ge_11d,5,0.0,-2.5975,-12.9875
double_bottom_long,atr_trail_2x,medium_4_10d,2,0.0,-4.55375,-9.1075
double_bottom_long,atr_trail_2x,short_le_3d,1,0.0,-0.4845,-0.4845
double_bottom_long,atr_trail_mae_conditional,long_ge_11d,5,0.2,-1.25404,-6.2702
double_bottom_long,atr_trail_mae_conditional,medium_4_10d,2,0.5,-0.61475,-1.2295
double_bottom_long,atr_trail_mae_conditional,short_le_3d,1,1.0,0.0584,0.0584
double_bottom_long,atr_trail_vix_conditional,long_ge_11d,5,0.2,-1.06424,-5.3212
double_bottom_long,atr_trail_vix_conditional,medium_4_10d,2,0.5,-0.9148999999999999,-1.8297999999999999
double_bottom_long,atr_trail_vix_conditional,short_le_3d,1,1.0,0.8278,0.8278
double_bottom_long,break_even_at_1r,long_ge_11d,5,0.0,-1.55966,-7.7983
double_bottom_long,break_even_at_1r,medium_4_10d,2,0.0,-1.22295,-2.4459
double_bottom_long,break_even_at_1r,short_le_3d,1,0.0,0.0,0.0
double_bottom_long,breakeven_plus_trail,long_ge_11d,5,0.0,-2.84066,-14.2033
double_bottom_long,breakeven_plus_trail,medium_4_10d,2,0.5,-1.77435,-3.5487
double_bottom_long,breakeven_plus_trail,short_le_3d,1,0.0,0.0,0.0
double_bottom_long,chandelier_3x,long_ge_11d,5,0.0,-1.76536,-8.8268
double_bottom_long,chandelier_3x,medium_4_10d,2,0.5,0.61065,1.2213
double_bottom_long,chandelier_3x,short_le_3d,1,0.0,-0.1548,-0.1548
double_bottom_long,class_time_stop,long_ge_11d,5,0.0,-2.51694,-12.5847
double_bottom_long,class_time_stop,medium_4_10d,2,0.5,-3.16765,-6.3353
double_bottom_long,class_time_stop,short_le_3d,1,0.0,-6.8412,-6.8412
double_bottom_long,earnings_blackout,long_ge_11d,5,0.4,5.471760000000001,27.358800000000002
double_bottom_long,earnings_blackout,medium_4_10d,2,1.0,6.2018,12.4036
double_bottom_long,earnings_blackout,short_le_3d,1,1.0,18.6261,18.6261
double_bottom_long,fixed_4r_2r,long_ge_11d,5,0.0,-4.66934,-23.3467
double_bottom_long,fixed_4r_2r,medium_4_10d,2,0.5,-3.7133000000000003,-7.4266000000000005
double_bottom_long,fixed_4r_2r,short_le_3d,1,0.0,-6.0517,-6.0517
double_bottom_long,hybrid_50pct_target,long_ge_11d,5,0.4,-0.3183999999999999,-1.5919999999999994
double_bottom_long,hybrid_50pct_target,medium_4_10d,2,0.5,-3.56365,-7.1273
double_bottom_long,hybrid_50pct_target,short_le_3d,1,1.0,13.8519,13.8519
double_bottom_long,ma_exit_ema9,long_ge_11d,5,0.2,-0.7703599999999999,-3.8518
double_bottom_long,ma_exit_ema9,medium_4_10d,2,0.5,0.9854499999999999,1.9708999999999999
double_bottom_long,ma_exit_ema9,short_le_3d,1,0.0,-0.8065,-0.8065
double_bottom_long,mfe_lockin_trail,long_ge_11d,5,0.2,-1.25404,-6.2702
double_bottom_long,mfe_lockin_trail,medium_4_10d,2,0.5,-0.61475,-1.2295
double_bottom_long,mfe_lockin_trail,short_le_3d,1,1.0,0.0584,0.0584
double_bottom_long,multi_tier_partial,long_ge_11d,5,0.2,-1.14432,-5.7216000000000005
double_bottom_long,multi_tier_partial,medium_4_10d,2,0.5,-0.9309999999999999,-1.8619999999999999
double_bottom_long,multi_tier_partial,short_le_3d,1,1.0,1.0476,1.0476
double_bottom_long,next_pivot_target,long_ge_11d,5,0.4,-2.0136399999999997,-10.0682
double_bottom_long,next_pivot_target,medium_4_10d,2,0.5,-2.1836,-4.3672
double_bottom_long,next_pivot_target,short_le_3d,1,1.0,5.6272,5.6272
double_bottom_long,r_multiple_2r,long_ge_11d,5,0.0,-2.49072,-12.4536
double_bottom_long,r_multiple_2r,medium_4_10d,2,0.5,0.24449999999999994,0.4889999999999999
double_bottom_long,r_multiple_2r,short_le_3d,1,0.0,-3.0259,-3.0259
double_bottom_long,r_multiple_3r,long_ge_11d,5,0.0,-2.49072,-12.4536
double_bottom_long,r_multiple_3r,medium_4_10d,2,0.5,0.9782500000000001,1.9565000000000001
double_bottom_long,r_multiple_3r,short_le_3d,1,0.0,-3.0259,-3.0259
double_bottom_long,regime_flip,long_ge_11d,5,0.0,-4.06526,-20.3263
double_bottom_long,regime_flip,medium_4_10d,2,0.5,-0.5862,-1.1724
double_bottom_long,regime_flip,short_le_3d,1,0.0,-1.3893,-1.3893
double_bottom_long,reverse_signal,long_ge_11d,5,0.2,-1.25404,-6.2702
double_bottom_long,reverse_signal,medium_4_10d,2,0.5,-0.61475,-1.2295
double_bottom_long,reverse_signal,short_le_3d,1,1.0,0.0584,0.0584
double_bottom_long,smc_mitigation_zone,long_ge_11d,5,0.2,-1.25404,-6.2702
double_bottom_long,smc_mitigation_zone,medium_4_10d,2,0.5,0.5146499999999999,1.0292999999999999
double_bottom_long,smc_mitigation_zone,short_le_3d,1,1.0,0.0584,0.0584
double_bottom_long,time_stop_10d,long_ge_11d,5,0.4,-1.8331400000000002,-9.165700000000001
double_bottom_long,time_stop_10d,medium_4_10d,2,0.5,-0.7401,-1.4802
double_bottom_long,time_stop_10d,short_le_3d,1,1.0,4.4449,4.4449
double_bottom_long,time_stop_20d,long_ge_11d,5,0.0,-4.06526,-20.3263
double_bottom_long,time_stop_20d,medium_4_10d,2,0.5,-0.5862,-1.1724
double_bottom_long,time_stop_20d,short_le_3d,1,0.0,-1.3893,-1.3893
double_bottom_long,trailing_10pct,long_ge_11d,5,0.0,-4.09198,-20.4599
double_bottom_long,trailing_10pct,medium_4_10d,2,0.5,-4.04005,-8.0801
double_bottom_long,trailing_10pct,short_le_3d,1,0.0,-5.712,-5.712
double_bottom_long,trailing_15pct,long_ge_11d,5,0.2,-0.1470999999999997,-0.7354999999999985
double_bottom_long,trailing_15pct,medium_4_10d,2,1.0,6.2018,12.4036
double_bottom_long,trailing_15pct,short_le_3d,1,1.0,18.6261,18.6261
double_bottom_long,trailing_5pct,long_ge_11d,5,0.0,-2.53862,-12.6931
double_bottom_long,trailing_5pct,medium_4_10d,2,0.5,-3.7133000000000003,-7.4266000000000005
double_bottom_long,trailing_5pct,short_le_3d,1,0.0,-0.4738,-0.4738
