strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,composite_score,recommended
double_bottom_long,earnings_blackout,8,0.625,8.4912,7.2986,58.3885,-6.4513,103.8,75.32,True
double_bottom_long,trailing_15pct,8,0.5,2.6115,3.7868,30.2942,-6.4513,84.9,70.32,False
double_bottom_long,hybrid_50pct_target,8,0.5,1.1868,0.6416,5.1326,-10.0,70.2,40.6,False
double_bottom_long,smc_mitigation_zone,8,0.375,0.1897,-0.6478,-5.1825,-4.4428,6.2,38.34,False
double_bottom_long,atr_trail_vix_conditional,8,0.375,0.2666,-0.7904,-6.3232,-4.812,9.9,37.78,False
double_bottom_long,time_stop_10d,8,0.5,0.6353,-0.7751,-6.201,-8.4234,13.6,37.36,False
double_bottom_long,multi_tier_partial,8,0.375,0.2448,-0.817,-6.536,-5.7124,5.9,36.43,False
double_bottom_long,reverse_signal,8,0.375,0.1402,-0.9302,-7.4413,-6.7016,6.6,34.95,False
double_bottom_long,mfe_lockin_trail,8,0.375,0.1402,-0.9302,-7.4413,-6.7016,6.6,34.95,False
double_bottom_long,atr_trail_1x,8,0.375,0.1402,-0.9302,-7.4413,-6.7016,6.6,34.95,False
double_bottom_long,atr_trail_mae_conditional,8,0.375,0.1402,-0.9302,-7.4413,-6.7016,6.6,34.95,False
double_bottom_long,ma_exit_ema9,8,0.25,0.6065,-0.3359,-2.6874,-4.0953,6.9,33.86,False
double_bottom_long,next_pivot_target,8,0.5,0.5718,-1.101,-8.8082,-12.2414,10.1,31.64,False
double_bottom_long,chandelier_3x,8,0.125,0.1475,-0.97,-7.7603,-3.7899,8.6,29.32,False
double_bottom_long,break_even_at_1r,8,0.0,0.0,-1.2805,-10.2442,-7.4483,8.6,18.83,False
double_bottom_long,breakeven_plus_trail,8,0.125,0.0703,-2.219,-17.752,-12.1602,19.2,16.76,False
double_bottom_long,r_multiple_3r,8,0.125,0.2456,-1.6904,-13.523,-13.4508,14.6,14.82,False
double_bottom_long,r_multiple_2r,8,0.125,0.1637,-1.8738,-14.9905,-13.4508,14.1,14.82,False
double_bottom_long,trailing_5pct,8,0.125,0.0612,-2.5742,-20.5935,-16.6231,18.0,10.07,False
double_bottom_long,regime_flip,8,0.125,0.0554,-2.861,-22.888,-17.0549,25.5,9.42,False
double_bottom_long,time_stop_20d,8,0.125,0.0554,-2.861,-22.888,-17.0549,25.5,9.42,False
double_bottom_long,trailing_10pct,8,0.125,0.0377,-4.2815,-34.252,-30.3189,39.2,5.0,False
double_bottom_long,fixed_4r_2r,8,0.125,0.0352,-4.6031,-36.825,-31.2332,20.0,5.0,False
double_bottom_long,class_time_stop,8,0.125,0.0495,-3.2202,-25.7612,-24.123,30.0,5.0,False
double_bottom_long,atr_trail_2x,8,0.0,0.0,-2.8224,-22.5795,-18.7707,16.0,1.84,False
