strategy,exit_method,day_of_week_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
double_bottom_long,atr_trail_1x,fri,1,1.0,0.0329,0.0329
double_bottom_long,atr_trail_1x,mon,4,0.5,-0.69155,-2.7662
double_bottom_long,atr_trail_1x,thu,2,0.0,-1.15525,-2.3105
double_bottom_long,atr_trail_1x,tue,1,0.0,-2.3975,-2.3975
double_bottom_long,atr_trail_2x,fri,1,0.0,-1.51,-1.51
double_bottom_long,atr_trail_2x,mon,4,0.0,-2.839325,-11.3573
double_bottom_long,atr_trail_2x,thu,2,0.0,-2.38265,-4.7653
double_bottom_long,atr_trail_2x,tue,1,0.0,-4.9469,-4.9469
double_bottom_long,atr_trail_mae_conditional,fri,1,1.0,0.0329,0.0329
double_bottom_long,atr_trail_mae_conditional,mon,4,0.5,-0.69155,-2.7662
double_bottom_long,atr_trail_mae_conditional,thu,2,0.0,-1.15525,-2.3105
double_bottom_long,atr_trail_mae_conditional,tue,1,0.0,-2.3975,-2.3975
double_bottom_long,atr_trail_vix_conditional,fri,1,0.0,-0.7386,-0.7386
double_bottom_long,atr_trail_vix_conditional,mon,4,0.5,-0.8486499999999999,-3.3945999999999996
double_bottom_long,atr_trail_vix_conditional,thu,2,0.5,-0.7724000000000001,-1.5448000000000002
double_bottom_long,atr_trail_vix_conditional,tue,1,0.0,-0.6452,-0.6452
double_bottom_long,break_even_at_1r,fri,1,0.0,0.0,0.0
double_bottom_long,break_even_at_1r,mon,4,0.0,-1.01025,-4.041
double_bottom_long,break_even_at_1r,thu,2,0.0,-1.39795,-2.7959
double_bottom_long,break_even_at_1r,tue,1,0.0,-3.4073,-3.4073
double_bottom_long,breakeven_plus_trail,fri,1,0.0,-1.7968,-1.7968
double_bottom_long,breakeven_plus_trail,mon,4,0.25,-0.887175,-3.5487
double_bottom_long,breakeven_plus_trail,thu,2,0.0,-2.7959,-5.5918
double_bottom_long,breakeven_plus_trail,tue,1,0.0,-6.8147,-6.8147
double_bottom_long,chandelier_3x,fri,1,0.0,-1.7968,-1.7968
double_bottom_long,chandelier_3x,mon,4,0.25,0.189225,0.7569
double_bottom_long,chandelier_3x,thu,2,0.0,-2.0873500000000003,-4.1747000000000005
double_bottom_long,chandelier_3x,tue,1,0.0,-2.5457,-2.5457
double_bottom_long,class_time_stop,fri,1,0.0,-1.7968,-1.7968
double_bottom_long,class_time_stop,mon,4,0.25,-3.711775,-14.8471
double_bottom_long,class_time_stop,thu,2,0.0,-1.71645,-3.4329
double_bottom_long,class_time_stop,tue,1,0.0,-5.6844,-5.6844
double_bottom_long,earnings_blackout,fri,1,0.0,-1.7968,-1.7968
double_bottom_long,earnings_blackout,mon,4,0.75,7.679150000000001,30.716600000000003
double_bottom_long,earnings_blackout,thu,2,1.0,17.57655,35.1531
double_bottom_long,earnings_blackout,tue,1,0.0,-5.6844,-5.6844
double_bottom_long,fixed_4r_2r,fri,1,0.0,-1.7968,-1.7968
double_bottom_long,fixed_4r_2r,mon,4,0.25,-4.167125,-16.6685
