strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
double_bottom_long,atr_trail_1x,no,7,0.42857142857142855,-0.8351714285714287,-5.8462000000000005
double_bottom_long,atr_trail_1x,yes,1,0.0,-1.5951,-1.5951
double_bottom_long,atr_trail_2x,no,7,0.0,-2.973457142857143,-20.8142
double_bottom_long,atr_trail_2x,yes,1,0.0,-1.7653,-1.7653
double_bottom_long,atr_trail_mae_conditional,no,7,0.42857142857142855,-0.8351714285714287,-5.8462000000000005
double_bottom_long,atr_trail_mae_conditional,yes,1,0.0,-1.5951,-1.5951
double_bottom_long,atr_trail_vix_conditional,no,7,0.42857142857142855,-0.5615142857142857,-3.9306
double_bottom_long,atr_trail_vix_conditional,yes,1,0.0,-2.3926,-2.3926
double_bottom_long,break_even_at_1r,no,7,0.0,-1.2355857142857143,-8.6491
double_bottom_long,break_even_at_1r,yes,1,0.0,-1.5951,-1.5951
double_bottom_long,breakeven_plus_trail,no,7,0.14285714285714285,-2.536,-17.752
double_bottom_long,breakeven_plus_trail,yes,1,0.0,0.0,0.0
double_bottom_long,chandelier_3x,no,7,0.14285714285714285,-1.0643857142857143,-7.4507
double_bottom_long,chandelier_3x,yes,1,0.0,-0.3096,-0.3096
double_bottom_long,class_time_stop,no,7,0.14285714285714285,-3.4415142857142853,-24.0906
double_bottom_long,class_time_stop,yes,1,0.0,-1.6706,-1.6706
double_bottom_long,earnings_blackout,no,7,0.7142857142857143,8.385942857142858,58.701600000000006
double_bottom_long,earnings_blackout,yes,1,0.0,-0.3131,-0.3131
double_bottom_long,fixed_4r_2r,no,7,0.14285714285714285,-4.804971428571428,-33.6348
double_bottom_long,fixed_4r_2r,yes,1,0.0,-3.1902,-3.1902
double_bottom_long,hybrid_50pct_target,no,7,0.42857142857142855,0.39142857142857157,2.740000000000001
double_bottom_long,hybrid_50pct_target,yes,1,1.0,2.3926,2.3926
double_bottom_long,ma_exit_ema9,no,7,0.2857142857142857,-0.15741428571428573,-1.1019
double_bottom_long,ma_exit_ema9,yes,1,0.0,-1.5855,-1.5855
double_bottom_long,mfe_lockin_trail,no,7,0.42857142857142855,-0.8351714285714287,-5.8462000000000005
double_bottom_long,mfe_lockin_trail,yes,1,0.0,-1.5951,-1.5951
double_bottom_long,multi_tier_partial,no,7,0.42857142857142855,-0.7058428571428571,-4.9409
double_bottom_long,multi_tier_partial,yes,1,0.0,-1.5951,-1.5951
double_bottom_long,next_pivot_target,no,7,0.5714285714285714,-0.8025714285714286,-5.618
double_bottom_long,next_pivot_target,yes,1,0.0,-3.1902,-3.1902
double_bottom_long,r_multiple_2r,no,7,0.14285714285714285,-1.9136285714285715,-13.3954
double_bottom_long,r_multiple_2r,yes,1,0.0,-1.5951,-1.5951
double_bottom_long,r_multiple_3r,no,7,0.14285714285714285,-1.7039857142857144,-11.927900000000001
double_bottom_long,r_multiple_3r,yes,1,0.0,-1.5951,-1.5951
double_bottom_long,regime_flip,no,7,0.14285714285714285,-3.107071428571429,-21.7495
double_bottom_long,regime_flip,yes,1,0.0,-1.1385,-1.1385
double_bottom_long,reverse_signal,no,7,0.42857142857142855,-0.8351714285714287,-5.8462000000000005
double_bottom_long,reverse_signal,yes,1,0.0,-1.5951,-1.5951
double_bottom_long,smc_mitigation_zone,no,7,0.42857142857142855,-0.5124857142857143,-3.5874
double_bottom_long,smc_mitigation_zone,yes,1,0.0,-1.5951,-1.5951
double_bottom_long,time_stop_10d,no,7,0.42857142857142855,-1.0131000000000003,-7.091700000000002
double_bottom_long,time_stop_10d,yes,1,1.0,0.8907,0.8907
double_bottom_long,time_stop_20d,no,7,0.14285714285714285,-3.107071428571429,-21.7495
double_bottom_long,time_stop_20d,yes,1,0.0,-1.1385,-1.1385
double_bottom_long,trailing_10pct,no,7,0.14285714285714285,-4.848414285714285,-33.9389
double_bottom_long,trailing_10pct,yes,1,0.0,-0.3131,-0.3131
double_bottom_long,trailing_15pct,no,7,0.5714285714285714,4.372471428571429,30.607300000000002
double_bottom_long,trailing_15pct,yes,1,0.0,-0.3131,-0.3131
double_bottom_long,trailing_5pct,no,7,0.14285714285714285,-2.5391857142857144,-17.7743
double_bottom_long,trailing_5pct,yes,1,0.0,-2.8192,-2.8192
