strategy,exit_method,vix_term_structure,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,unknown,56,0.14285714285714285,-1.2596821428571428,-70.5422
bollinger_lower,atr_trail_2x,unknown,56,0.35714285714285715,-0.2702589285714286,-15.1345
bollinger_lower,break_even_at_1r,unknown,56,0.08928571428571429,-0.40501607142857143,-22.6809
bollinger_lower,breakeven_plus_trail,unknown,56,0.35714285714285715,5.696308928571429,318.99330000000003
bollinger_lower,class_time_stop,unknown,56,0.5,1.7800339285714286,99.6819
bollinger_lower,earnings_blackout,unknown,56,0.5892857142857143,47.91337857142857,2683.1492
bollinger_lower,fixed_4r_2r,unknown,56,0.42857142857142855,2.037289285714286,114.08820000000001
bollinger_lower,hybrid_50pct_target,unknown,56,0.7142857142857143,-0.7036071428571429,-39.402
bollinger_lower,ma_exit_ema9,unknown,56,0.44642857142857145,-0.06557142857142854,-3.6719999999999984
bollinger_lower,next_pivot_target,unknown,56,0.8214285714285714,1.1389892857142858,63.7834
bollinger_lower,r_multiple_2r,unknown,56,0.35714285714285715,0.2110357142857143,11.818000000000001
bollinger_lower,r_multiple_3r,unknown,56,0.2857142857142857,0.5488714285714286,30.7368
bollinger_lower,regime_flip,unknown,56,0.6428571428571429,2.2760642857142854,127.4596
bollinger_lower,time_stop_10d,unknown,56,0.5178571428571429,1.1735428571428572,65.7184
bollinger_lower,time_stop_20d,unknown,56,0.6428571428571429,2.2760642857142854,127.4596
bollinger_lower,trailing_10pct,unknown,56,0.4642857142857143,4.278532142857143,239.5978
bollinger_lower,trailing_15pct,unknown,56,0.5,13.4154625,751.2659
bollinger_lower,trailing_5pct,unknown,56,0.32142857142857145,-0.32365000000000005,-18.1244
bollinger_tight,atr_trail_1x,unknown,48,0.14583333333333334,-1.1689083333333332,-56.1076
bollinger_tight,atr_trail_2x,unknown,48,0.3333333333333333,0.0017854166666667639,0.08570000000000466
bollinger_tight,break_even_at_1r,unknown,48,0.08333333333333333,-0.26018958333333325,-12.489099999999997
bollinger_tight,breakeven_plus_trail,unknown,48,0.25,3.786252083333333,181.74009999999998
bollinger_tight,class_time_stop,unknown,48,0.5,1.6543895833333335,79.4107
bollinger_tight,earnings_blackout,unknown,48,0.5208333333333334,95.35496666666667,4577.0384
bollinger_tight,fixed_4r_2r,unknown,48,0.3333333333333333,0.05737291666666664,2.753899999999999
bollinger_tight,hybrid_50pct_target,unknown,48,0.6458333333333334,-6.204995833333332,-297.83979999999997
bollinger_tight,ma_exit_ema9,unknown,48,0.375,-0.34888125000000003,-16.7463
bollinger_tight,next_pivot_target,unknown,48,0.8333333333333334,0.97585,46.8408
bollinger_tight,r_multiple_2r,unknown,48,0.3125,0.004545833333333427,0.2182000000000045
bollinger_tight,r_multiple_3r,unknown,48,0.22916666666666666,0.08982083333333336,4.311400000000002
bollinger_tight,regime_flip,unknown,48,0.5833333333333334,1.5879708333333333,76.2226
bollinger_tight,time_stop_10d,unknown,48,0.5208333333333334,0.4271416666666666,20.502799999999997
bollinger_tight,time_stop_20d,unknown,48,0.5833333333333334,1.5879708333333333,76.2226
bollinger_tight,trailing_10pct,unknown,48,0.3333333333333333,1.8747395833333333,89.9875
bollinger_tight,trailing_15pct,unknown,48,0.375,6.0971874999999995,292.66499999999996
bollinger_tight,trailing_5pct,unknown,48,0.3333333333333333,-0.43088958333333327,-20.682699999999997
cpr_narrow_bullish,atr_trail_1x,unknown,42,0.23809523809523808,-1.2096119047619047,-50.8037
cpr_narrow_bullish,atr_trail_2x,unknown,42,0.30952380952380953,-0.3470904761904761,-14.577799999999996
cpr_narrow_bullish,break_even_at_1r,unknown,42,0.09523809523809523,-0.8156690476190476,-34.2581
cpr_narrow_bullish,breakeven_plus_trail,unknown,42,0.2619047619047619,0.4414809523809524,18.5422
cpr_narrow_bullish,class_time_stop,unknown,42,0.5,-0.09487857142857138,-3.984899999999998
cpr_narrow_bullish,earnings_blackout,unknown,42,0.5476190476190477,-5.713488095238095,-239.96649999999997
cpr_narrow_bullish,fixed_4r_2r,unknown,42,0.23809523809523808,-1.6301285714285716,-68.4654
cpr_narrow_bullish,hybrid_50pct_target,unknown,42,0.47619047619047616,-20.409880952380952,-857.215
cpr_narrow_bullish,ma_exit_ema9,unknown,42,0.3333333333333333,-0.21462619047619053,-9.014300000000002
cpr_narrow_bullish,next_pivot_target,unknown,42,0.7142857142857143,-0.3807333333333333,-15.990799999999998
cpr_narrow_bullish,r_multiple_2r,unknown,42,0.30952380952380953,-0.35220952380952386,-14.792800000000002
cpr_narrow_bullish,r_multiple_3r,unknown,42,0.23809523809523808,-0.19778571428571426,-8.306999999999999
cpr_narrow_bullish,regime_flip,unknown,42,0.42857142857142855,0.056004761904761904,2.3522
cpr_narrow_bullish,time_stop_10d,unknown,42,0.5,0.21149761904761913,8.882900000000003
cpr_narrow_bullish,time_stop_20d,unknown,42,0.42857142857142855,0.056004761904761904,2.3522
cpr_narrow_bullish,trailing_10pct,unknown,42,0.3333333333333333,-1.7318476190476186,-72.73759999999999
cpr_narrow_bullish,trailing_15pct,unknown,42,0.38095238095238093,-0.4500357142857141,-18.90149999999999
cpr_narrow_bullish,trailing_5pct,unknown,42,0.2857142857142857,-1.1190119047619047,-46.9985
