exit_a,exit_b,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,a_total_pnl_pct,b_total_pnl_pct,edge,dominates,n_a,n_b
atr_trail_1x,atr_trail_2x,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,9.439700000000002,-23.691100000000002,False,13,13
atr_trail_1x,break_even_at_1r,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,-15.6049,1.3535000000000004,True,13,13
atr_trail_1x,breakeven_plus_trail,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,22.8538,-37.105199999999996,False,13,13
atr_trail_1x,class_time_stop,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,15.197699999999998,-29.449099999999998,False,13,13
atr_trail_1x,earnings_blackout,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,-247.96179999999998,233.7104,True,13,13
atr_trail_1x,fixed_4r_2r,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,-1.7497000000000007,-12.5017,False,13,13
atr_trail_1x,hybrid_50pct_target,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,-135.0675,120.81609999999999,True,13,13
atr_trail_1x,ma_exit_ema9,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,-2.2072999999999996,-12.0441,False,13,13
atr_trail_1x,next_pivot_target,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,8.635,-22.886400000000002,False,13,13
atr_trail_1x,r_multiple_2r,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,-14.2394,-0.012000000000000455,False,13,13
atr_trail_1x,r_multiple_3r,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,-16.5672,2.3157999999999994,True,13,13
atr_trail_1x,regime_flip,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,2.832900000000001,-17.084300000000002,False,13,13
atr_trail_1x,time_stop_10d,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,-8.690399999999999,-5.561000000000002,False,13,13
atr_trail_1x,time_stop_20d,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,2.832900000000001,-17.084300000000002,False,13,13
atr_trail_1x,trailing_10pct,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,8.661200000000003,-22.912600000000005,False,13,13
atr_trail_1x,trailing_15pct,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,-23.192899999999998,8.941499999999998,True,13,13
atr_trail_1x,trailing_5pct,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-14.2514,-6.019299999999998,-8.232100000000003,False,13,13
atr_trail_2x,break_even_at_1r,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,-15.6049,25.044600000000003,True,13,13
atr_trail_2x,breakeven_plus_trail,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,22.8538,-13.414099999999998,False,13,13
atr_trail_2x,class_time_stop,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,15.197699999999998,-5.757999999999996,False,13,13
atr_trail_2x,earnings_blackout,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,-247.96179999999998,257.4015,True,13,13
atr_trail_2x,fixed_4r_2r,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,-1.7497000000000007,11.189400000000003,True,13,13
atr_trail_2x,hybrid_50pct_target,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,-135.0675,144.5072,True,13,13
atr_trail_2x,ma_exit_ema9,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,-2.2072999999999996,11.647000000000002,True,13,13
atr_trail_2x,next_pivot_target,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,8.635,0.8047000000000022,True,13,13
atr_trail_2x,r_multiple_2r,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,-14.2394,23.679100000000002,True,13,13
atr_trail_2x,r_multiple_3r,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,-16.5672,26.0069,True,13,13
atr_trail_2x,regime_flip,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,2.832900000000001,6.606800000000002,True,13,13
atr_trail_2x,time_stop_10d,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,-8.690399999999999,18.1301,True,13,13
atr_trail_2x,time_stop_20d,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,2.832900000000001,6.606800000000002,True,13,13
atr_trail_2x,trailing_10pct,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,8.661200000000003,0.7784999999999993,True,13,13
atr_trail_2x,trailing_15pct,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,-23.192899999999998,32.6326,True,13,13
atr_trail_2x,trailing_5pct,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,9.439700000000002,-6.019299999999998,15.459,True,13,13
break_even_at_1r,breakeven_plus_trail,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-15.6049,22.8538,-38.4587,False,13,13
break_even_at_1r,class_time_stop,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-15.6049,15.197699999999998,-30.802599999999998,False,13,13
break_even_at_1r,earnings_blackout,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-15.6049,-247.96179999999998,232.3569,True,13,13
break_even_at_1r,fixed_4r_2r,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-15.6049,-1.7497000000000007,-13.8552,False,13,13
break_even_at_1r,hybrid_50pct_target,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-15.6049,-135.0675,119.4626,True,13,13
break_even_at_1r,ma_exit_ema9,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-15.6049,-2.2072999999999996,-13.3976,False,13,13
break_even_at_1r,next_pivot_target,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-15.6049,8.635,-24.2399,False,13,13
break_even_at_1r,r_multiple_2r,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,-15.6049,-14.2394,-1.3655000000000008,False,13,13
