strategy,exit_method,adv_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,100_500M,1,0.0,-1.0248,-1.0248
bollinger_lower,atr_trail_1x,ge_500M,55,0.14545454545454545,-1.2639527272727271,-69.5174
bollinger_lower,atr_trail_2x,100_500M,1,0.0,-1.4292,-1.4292
bollinger_lower,atr_trail_2x,ge_500M,55,0.36363636363636365,-0.24918727272727267,-13.705299999999998
bollinger_lower,break_even_at_1r,100_500M,1,0.0,0.0,0.0
bollinger_lower,break_even_at_1r,ge_500M,55,0.09090909090909091,-0.41238,-22.6809
bollinger_lower,breakeven_plus_trail,100_500M,1,0.0,0.0,0.0
bollinger_lower,breakeven_plus_trail,ge_500M,55,0.36363636363636365,5.799878181818182,318.99330000000003
bollinger_lower,class_time_stop,100_500M,1,0.0,-8.2185,-8.2185
bollinger_lower,class_time_stop,ge_500M,55,0.509090909090909,1.9618254545454545,107.9004
bollinger_lower,earnings_blackout,100_500M,1,1.0,19.2793,19.2793
bollinger_lower,earnings_blackout,ge_500M,55,0.5818181818181818,48.43399818181818,2663.8699
bollinger_lower,fixed_4r_2r,100_500M,1,0.0,-3.9145,-3.9145
bollinger_lower,fixed_4r_2r,ge_500M,55,0.43636363636363634,2.1455036363636366,118.0027
bollinger_lower,hybrid_50pct_target,100_500M,1,0.0,-10.0,-10.0
bollinger_lower,hybrid_50pct_target,ge_500M,55,0.7272727272727273,-0.5345818181818182,-29.402
bollinger_lower,ma_exit_ema9,100_500M,1,0.0,-0.8979,-0.8979
bollinger_lower,ma_exit_ema9,ge_500M,55,0.45454545454545453,-0.05043818181818179,-2.7740999999999985
bollinger_lower,next_pivot_target,100_500M,1,1.0,2.3752,2.3752
bollinger_lower,next_pivot_target,ge_500M,55,0.8181818181818182,1.1165127272727273,61.4082
bollinger_lower,r_multiple_2r,100_500M,1,0.0,-1.9572,-1.9572
bollinger_lower,r_multiple_2r,ge_500M,55,0.36363636363636365,0.25045818181818186,13.775200000000002
bollinger_lower,r_multiple_3r,100_500M,1,0.0,-1.9572,-1.9572
bollinger_lower,r_multiple_3r,ge_500M,55,0.2909090909090909,0.5944363636363637,32.694
bollinger_lower,regime_flip,100_500M,1,0.0,-7.6044,-7.6044
bollinger_lower,regime_flip,ge_500M,55,0.6545454545454545,2.4557090909090906,135.064
bollinger_lower,time_stop_10d,100_500M,1,0.0,-4.6196,-4.6196
bollinger_lower,time_stop_10d,ge_500M,55,0.5272727272727272,1.2788727272727272,70.338
bollinger_lower,time_stop_20d,100_500M,1,0.0,-7.6044,-7.6044
bollinger_lower,time_stop_20d,ge_500M,55,0.6545454545454545,2.4557090909090906,135.064
bollinger_lower,trailing_10pct,100_500M,1,0.0,-7.7182,-7.7182
bollinger_lower,trailing_10pct,ge_500M,55,0.4727272727272727,4.496654545454546,247.316
bollinger_lower,trailing_15pct,100_500M,1,0.0,-0.1277,-0.1277
bollinger_lower,trailing_15pct,ge_500M,55,0.509090909090909,13.661701818181818,751.3936
bollinger_lower,trailing_5pct,100_500M,1,0.0,-2.5914,-2.5914
bollinger_lower,trailing_5pct,ge_500M,55,0.32727272727272727,-0.28241818181818185,-15.533000000000001
bollinger_tight,atr_trail_1x,100_500M,1,0.0,-4.0122,-4.0122
bollinger_tight,atr_trail_1x,ge_500M,47,0.14893617021276595,-1.1084127659574468,-52.0954
bollinger_tight,atr_trail_2x,100_500M,1,1.0,6.4036,6.4036
bollinger_tight,atr_trail_2x,ge_500M,47,0.3191489361702128,-0.1344234042553191,-6.317899999999998
bollinger_tight,break_even_at_1r,100_500M,1,1.0,11.9299,11.9299
bollinger_tight,break_even_at_1r,ge_500M,47,0.06382978723404255,-0.5195531914893616,-24.418999999999997
bollinger_tight,breakeven_plus_trail,100_500M,1,1.0,11.9299,11.9299
bollinger_tight,breakeven_plus_trail,ge_500M,47,0.23404255319148937,3.6129829787234042,169.8102
bollinger_tight,class_time_stop,100_500M,1,1.0,12.4459,12.4459
bollinger_tight,class_time_stop,ge_500M,47,0.48936170212765956,1.424782978723404,66.9648
bollinger_tight,earnings_blackout,100_500M,1,1.0,130.288,130.288
bollinger_tight,earnings_blackout,ge_500M,47,0.5106382978723404,94.61171063829786,4446.7504
bollinger_tight,fixed_4r_2r,100_500M,1,1.0,20.2451,20.2451
bollinger_tight,fixed_4r_2r,ge_500M,47,0.3191489361702128,-0.37215319148936177,-17.491200000000003
bollinger_tight,hybrid_50pct_target,100_500M,1,1.0,13.0297,13.0297
bollinger_tight,hybrid_50pct_target,ge_500M,47,0.6382978723404256,-6.614244680851063,-310.86949999999996
bollinger_tight,ma_exit_ema9,100_500M,1,0.0,-1.9778,-1.9778
bollinger_tight,ma_exit_ema9,ge_500M,47,0.3829787234042553,-0.31422340425531914,-14.7685
bollinger_tight,next_pivot_target,100_500M,1,1.0,6.4993,6.4993
bollinger_tight,next_pivot_target,ge_500M,47,0.8297872340425532,0.8583297872340425,40.341499999999996
