strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,no,33,0.12121212121212122,-1.7334060606060606,-57.2024
bollinger_lower,atr_trail_1x,yes,23,0.17391304347826086,-0.5799913043478261,-13.3398
bollinger_lower,atr_trail_2x,no,33,0.2727272727272727,-1.8969242424242425,-62.5985
bollinger_lower,atr_trail_2x,yes,23,0.4782608695652174,2.0636521739130433,47.464
bollinger_lower,break_even_at_1r,no,33,0.030303030303030304,-1.4962030303030303,-49.3747
bollinger_lower,break_even_at_1r,yes,23,0.17391304347826086,1.1605999999999999,26.693799999999996
bollinger_lower,breakeven_plus_trail,no,33,0.30303030303030304,6.321942424242424,208.6241
bollinger_lower,breakeven_plus_trail,yes,23,0.43478260869565216,4.798660869565218,110.3692
bollinger_lower,class_time_stop,no,33,0.36363636363636365,-0.311409090909091,-10.276500000000004
bollinger_lower,class_time_stop,yes,23,0.6956521739130435,4.7808,109.9584
bollinger_lower,earnings_blackout,no,33,0.6666666666666666,69.78966666666668,2303.059
bollinger_lower,earnings_blackout,yes,23,0.4782608695652174,16.52566086956522,380.0902
bollinger_lower,fixed_4r_2r,no,33,0.3333333333333333,0.20343030303030316,6.713200000000004
bollinger_lower,fixed_4r_2r,yes,23,0.5652173913043478,4.668478260869565,107.375
bollinger_lower,hybrid_50pct_target,no,33,0.6363636363636364,-0.20295151515151483,-6.697399999999989
bollinger_lower,hybrid_50pct_target,yes,23,0.8260869565217391,-1.4219391304347826,-32.7046
bollinger_lower,ma_exit_ema9,no,33,0.45454545454545453,-0.40143333333333325,-13.247299999999997
bollinger_lower,ma_exit_ema9,yes,23,0.43478260869565216,0.41631739130434775,9.575299999999999
bollinger_lower,next_pivot_target,no,33,0.8181818181818182,1.3784939393939393,45.4903
bollinger_lower,next_pivot_target,yes,23,0.8260869565217391,0.7953521739130435,18.2931
bollinger_lower,r_multiple_2r,no,33,0.3333333333333333,-0.4160999999999999,-13.731299999999997
bollinger_lower,r_multiple_2r,yes,23,0.391304347826087,1.1108391304347827,25.549300000000002
bollinger_lower,r_multiple_3r,no,33,0.24242424242424243,-0.5153121212121211,-17.0053
bollinger_lower,r_multiple_3r,yes,23,0.34782608695652173,2.0757434782608697,47.7421
bollinger_lower,regime_flip,no,33,0.5454545454545454,0.7341818181818183,24.228
bollinger_lower,regime_flip,yes,23,0.782608695652174,4.4883304347826085,103.2316
bollinger_lower,time_stop_10d,no,33,0.45454545454545453,0.1195121212121212,3.9438999999999993
bollinger_lower,time_stop_10d,yes,23,0.6086956521739131,2.6858478260869565,61.7745
bollinger_lower,time_stop_20d,no,33,0.5454545454545454,0.7341818181818183,24.228
bollinger_lower,time_stop_20d,yes,23,0.782608695652174,4.4883304347826085,103.2316
bollinger_lower,trailing_10pct,no,33,0.30303030303030304,0.6333151515151516,20.899400000000004
bollinger_lower,trailing_10pct,yes,23,0.6956521739130435,9.508626086956522,218.6984
bollinger_lower,trailing_15pct,no,33,0.48484848484848486,12.240848484848486,403.94800000000004
