strategy,exit_method,adv_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,100_500M,8,0.125,-1.3155000000000001,-10.524000000000001
buyback_8k_recent_long,atr_trail_1x,25_100M,2,0.0,-2.7988,-5.5976
buyback_8k_recent_long,atr_trail_1x,ge_500M,3,0.0,-3.1443666666666665,-9.4331
buyback_8k_recent_long,atr_trail_2x,100_500M,8,0.5,0.014862500000000028,0.11890000000000023
buyback_8k_recent_long,atr_trail_2x,25_100M,2,0.5,-1.04645,-2.0929
buyback_8k_recent_long,atr_trail_2x,ge_500M,3,0.3333333333333333,0.40763333333333307,1.2228999999999992
buyback_8k_recent_long,atr_trail_mae_conditional,100_500M,8,0.125,-1.3155000000000001,-10.524000000000001
buyback_8k_recent_long,atr_trail_mae_conditional,25_100M,2,0.0,-2.7988,-5.5976
buyback_8k_recent_long,atr_trail_mae_conditional,ge_500M,3,0.0,-3.1443666666666665,-9.4331
buyback_8k_recent_long,atr_trail_vix_conditional,100_500M,8,0.25,-0.06890000000000007,-0.5512000000000006
buyback_8k_recent_long,atr_trail_vix_conditional,25_100M,2,0.5,-0.4654499999999997,-0.9308999999999994
buyback_8k_recent_long,atr_trail_vix_conditional,ge_500M,3,0.0,-4.572933333333333,-13.7188
buyback_8k_recent_long,break_even_at_1r,100_500M,8,0.0,-1.609875,-12.879
buyback_8k_recent_long,break_even_at_1r,25_100M,2,0.0,-2.7988,-5.5976
buyback_8k_recent_long,break_even_at_1r,ge_500M,3,0.0,-3.1443666666666665,-9.4331
buyback_8k_recent_long,breakeven_plus_trail,100_500M,8,0.5,3.3647875000000003,26.918300000000002
buyback_8k_recent_long,breakeven_plus_trail,25_100M,2,0.0,-3.63015,-7.2603
buyback_8k_recent_long,breakeven_plus_trail,ge_500M,3,0.3333333333333333,-1.4259666666666668,-4.277900000000001
buyback_8k_recent_long,chandelier_3x,100_500M,8,0.5,1.2028499999999998,9.622799999999998
buyback_8k_recent_long,chandelier_3x,25_100M,2,0.5,-3.63455,-7.2691
buyback_8k_recent_long,chandelier_3x,ge_500M,3,0.3333333333333333,-0.1101666666666669,-0.3305000000000007
buyback_8k_recent_long,class_time_stop,100_500M,8,0.75,3.7470624999999997,29.976499999999998
buyback_8k_recent_long,class_time_stop,25_100M,2,0.5,-8.7548,-17.5096
buyback_8k_recent_long,class_time_stop,ge_500M,3,0.3333333333333333,-2.6488666666666667,-7.9466
buyback_8k_recent_long,earnings_blackout,100_500M,8,0.625,8.9948125,71.9585
buyback_8k_recent_long,earnings_blackout,25_100M,2,0.5,-33.88765,-67.7753
buyback_8k_recent_long,earnings_blackout,ge_500M,3,0.3333333333333333,30.88996666666667,92.66990000000001
buyback_8k_recent_long,fixed_4r_2r,100_500M,8,0.375,0.9160125,7.3281
buyback_8k_recent_long,fixed_4r_2r,25_100M,2,0.5,0.2225999999999999,0.4451999999999998
buyback_8k_recent_long,fixed_4r_2r,ge_500M,3,0.3333333333333333,-0.06910000000000001,-0.20730000000000004
buyback_8k_recent_long,hybrid_50pct_target,100_500M,8,0.75,1.9116624999999998,15.293299999999999
buyback_8k_recent_long,hybrid_50pct_target,25_100M,2,0.5,-3.5552,-7.1104
buyback_8k_recent_long,hybrid_50pct_target,ge_500M,3,0.3333333333333333,-3.828666666666667,-11.486
buyback_8k_recent_long,ma_exit_ema9,100_500M,8,0.375,0.07402499999999992,0.5921999999999994
buyback_8k_recent_long,ma_exit_ema9,25_100M,2,0.5,-0.8461499999999997,-1.6922999999999995
buyback_8k_recent_long,ma_exit_ema9,ge_500M,3,0.3333333333333333,-0.06083333333333366,-0.182500000000001
buyback_8k_recent_long,mfe_lockin_trail,100_500M,8,0.125,-1.3155000000000001,-10.524000000000001
buyback_8k_recent_long,mfe_lockin_trail,25_100M,2,0.0,-2.7988,-5.5976
buyback_8k_recent_long,mfe_lockin_trail,ge_500M,3,0.0,-3.1443666666666665,-9.4331
buyback_8k_recent_long,multi_tier_partial,100_500M,8,0.25,-0.85415,-6.8332
buyback_8k_recent_long,multi_tier_partial,25_100M,2,0.0,-2.7988,-5.5976
buyback_8k_recent_long,multi_tier_partial,ge_500M,3,0.0,-3.1443666666666665,-9.4331
buyback_8k_recent_long,next_pivot_target,100_500M,8,0.625,-0.16541250000000005,-1.3233000000000004
buyback_8k_recent_long,next_pivot_target,25_100M,2,0.5,-0.7406000000000001,-1.4812000000000003
buyback_8k_recent_long,next_pivot_target,ge_500M,3,0.3333333333333333,-3.1590000000000003,-9.477
buyback_8k_recent_long,r_multiple_2r,100_500M,8,0.25,-0.41255,-3.3004
buyback_8k_recent_long,r_multiple_2r,25_100M,2,0.0,-2.7988,-5.5976
buyback_8k_recent_long,r_multiple_2r,ge_500M,3,0.0,-3.1443666666666665,-9.4331
buyback_8k_recent_long,r_multiple_3r,100_500M,8,0.25,0.22836250000000013,1.826900000000001
buyback_8k_recent_long,r_multiple_3r,25_100M,2,0.0,-2.7988,-5.5976
buyback_8k_recent_long,r_multiple_3r,ge_500M,3,0.0,-3.1443666666666665,-9.4331
buyback_8k_recent_long,regime_flip,100_500M,8,0.625,3.10675,24.854
buyback_8k_recent_long,regime_flip,25_100M,2,0.5,-4.57475,-9.1495
buyback_8k_recent_long,regime_flip,ge_500M,3,0.3333333333333333,-5.8028,-17.4084
buyback_8k_recent_long,reverse_signal,100_500M,8,0.125,-1.3155000000000001,-10.524000000000001
buyback_8k_recent_long,reverse_signal,25_100M,2,0.0,-2.7988,-5.5976
buyback_8k_recent_long,reverse_signal,ge_500M,3,0.0,-3.1443666666666665,-9.4331
buyback_8k_recent_long,smc_mitigation_zone,100_500M,8,0.125,-1.3155000000000001,-10.524000000000001
buyback_8k_recent_long,smc_mitigation_zone,25_100M,2,0.0,-2.7988,-5.5976
buyback_8k_recent_long,smc_mitigation_zone,ge_500M,3,0.0,-3.1443666666666665,-9.4331
buyback_8k_recent_long,time_stop_10d,100_500M,8,0.5,1.3211125,10.5689
buyback_8k_recent_long,time_stop_10d,25_100M,2,0.5,-9.836,-19.672
buyback_8k_recent_long,time_stop_10d,ge_500M,3,0.3333333333333333,-3.024366666666667,-9.0731
buyback_8k_recent_long,time_stop_20d,100_500M,8,0.625,3.10675,24.854
buyback_8k_recent_long,time_stop_20d,25_100M,2,0.5,-4.57475,-9.1495
buyback_8k_recent_long,time_stop_20d,ge_500M,3,0.3333333333333333,-5.8028,-17.4084
buyback_8k_recent_long,trailing_10pct,100_500M,8,0.625,2.24205,17.9364
buyback_8k_recent_long,trailing_10pct,25_100M,2,0.5,-4.611,-9.222
buyback_8k_recent_long,trailing_10pct,ge_500M,3,0.3333333333333333,-4.004766666666667,-12.0143
buyback_8k_recent_long,trailing_15pct,100_500M,8,0.625,2.453825,19.6306
buyback_8k_recent_long,trailing_15pct,25_100M,2,0.0,-9.9104,-19.8208
buyback_8k_recent_long,trailing_15pct,ge_500M,3,0.3333333333333333,0.19413333333333327,0.5823999999999998
buyback_8k_recent_long,trailing_5pct,100_500M,8,0.625,1.2657124999999998,10.125699999999998
buyback_8k_recent_long,trailing_5pct,25_100M,2,0.5,-1.06315,-2.1263
buyback_8k_recent_long,trailing_5pct,ge_500M,3,0.0,-5.0,-15.0
cmf_flip,atr_trail_1x,100_500M,3,0.3333333333333333,-0.694,-2.082
cmf_flip,atr_trail_1x,25_100M,2,0.0,-1.8538999999999999,-3.7077999999999998
cmf_flip,atr_trail_1x,5_25M,1,0.0,-4.8014,-4.8014
cmf_flip,atr_trail_1x,ge_500M,1,0.0,-0.0291,-0.0291
cmf_flip,atr_trail_2x,100_500M,3,0.6666666666666666,6.671499999999999,20.014499999999998
cmf_flip,atr_trail_2x,25_100M,2,0.0,-5.5434,-11.0868
cmf_flip,atr_trail_2x,5_25M,1,0.0,-4.4488,-4.4488
cmf_flip,atr_trail_2x,ge_500M,1,0.0,-0.0291,-0.0291
cmf_flip,atr_trail_mae_conditional,100_500M,3,0.3333333333333333,-0.694,-2.082
cmf_flip,atr_trail_mae_conditional,25_100M,2,0.0,-1.8538999999999999,-3.7077999999999998
cmf_flip,atr_trail_mae_conditional,5_25M,1,0.0,-4.8014,-4.8014
cmf_flip,atr_trail_mae_conditional,ge_500M,1,0.0,-0.0291,-0.0291
cmf_flip,atr_trail_vix_conditional,100_500M,3,0.3333333333333333,-1.3303333333333331,-3.9909999999999997
cmf_flip,atr_trail_vix_conditional,25_100M,2,0.0,-2.9999000000000002,-5.9998000000000005
cmf_flip,atr_trail_vix_conditional,5_25M,1,0.0,-2.2089,-2.2089
cmf_flip,atr_trail_vix_conditional,ge_500M,1,0.0,-0.0291,-0.0291
cmf_flip,break_even_at_1r,100_500M,3,0.3333333333333333,-1.5455666666666668,-4.6367
cmf_flip,break_even_at_1r,25_100M,2,0.0,-1.6194,-3.2388
cmf_flip,break_even_at_1r,5_25M,1,0.0,-4.8014,-4.8014
cmf_flip,break_even_at_1r,ge_500M,1,0.0,-0.0291,-0.0291
cmf_flip,breakeven_plus_trail,100_500M,3,0.6666666666666666,24.135633333333335,72.40690000000001
cmf_flip,breakeven_plus_trail,25_100M,2,0.0,-7.88625,-15.7725
cmf_flip,breakeven_plus_trail,5_25M,1,0.0,-9.5333,-9.5333
cmf_flip,breakeven_plus_trail,ge_500M,1,0.0,0.0,0.0
cmf_flip,chandelier_3x,100_500M,3,0.0,-0.2378,-0.7134
cmf_flip,chandelier_3x,25_100M,2,0.0,-0.19435000000000002,-0.38870000000000005
cmf_flip,chandelier_3x,5_25M,1,0.0,-0.2575,-0.2575
cmf_flip,chandelier_3x,ge_500M,1,0.0,-0.2623,-0.2623
cmf_flip,class_time_stop,100_500M,3,0.6666666666666666,6.9257333333333335,20.7772
cmf_flip,class_time_stop,25_100M,2,0.0,-20.13925,-40.2785
cmf_flip,class_time_stop,5_25M,1,0.0,-11.3649,-11.3649
cmf_flip,class_time_stop,ge_500M,1,1.0,6.1622,6.1622
cmf_flip,earnings_blackout,100_500M,3,0.6666666666666666,29.412633333333332,88.2379
cmf_flip,earnings_blackout,25_100M,2,0.5,-15.8205,-31.641
cmf_flip,earnings_blackout,5_25M,1,1.0,64.9005,64.9005
cmf_flip,earnings_blackout,ge_500M,1,1.0,24.6553,24.6553
cmf_flip,fixed_4r_2r,100_500M,3,0.6666666666666666,8.1387,24.4161
cmf_flip,fixed_4r_2r,25_100M,2,0.0,-7.88625,-15.7725
cmf_flip,fixed_4r_2r,5_25M,1,0.0,-9.5333,-9.5333
cmf_flip,fixed_4r_2r,ge_500M,1,0.0,-9.629,-9.629
cmf_flip,hybrid_50pct_target,100_500M,3,1.0,8.9948,26.984399999999997
cmf_flip,hybrid_50pct_target,25_100M,2,0.0,-10.0,-20.0
cmf_flip,hybrid_50pct_target,5_25M,1,0.0,-10.0,-10.0
cmf_flip,hybrid_50pct_target,ge_500M,1,0.0,-10.0,-10.0
cmf_flip,ma_exit_ema9,100_500M,3,0.3333333333333333,0.16109999999999994,0.48329999999999984
cmf_flip,ma_exit_ema9,25_100M,2,0.5,-0.24790000000000012,-0.49580000000000024
cmf_flip,ma_exit_ema9,5_25M,1,0.0,-1.1551,-1.1551
cmf_flip,ma_exit_ema9,ge_500M,1,1.0,1.6277,1.6277
cmf_flip,mfe_lockin_trail,100_500M,3,0.3333333333333333,-0.694,-2.082
cmf_flip,mfe_lockin_trail,25_100M,2,0.0,-1.8538999999999999,-3.7077999999999998
cmf_flip,mfe_lockin_trail,5_25M,1,0.0,-4.8014,-4.8014
cmf_flip,mfe_lockin_trail,ge_500M,1,0.0,-0.0291,-0.0291
cmf_flip,multi_tier_partial,100_500M,3,0.6666666666666666,0.3115000000000001,0.9345000000000003
cmf_flip,multi_tier_partial,25_100M,2,0.5,-0.80785,-1.6157
cmf_flip,multi_tier_partial,5_25M,1,0.0,-4.8014,-4.8014
cmf_flip,multi_tier_partial,ge_500M,1,1.0,1.5854,1.5854
cmf_flip,next_pivot_target,100_500M,3,1.0,4.006366666666667,12.0191
cmf_flip,next_pivot_target,25_100M,2,0.5,-4.7765,-9.553
cmf_flip,next_pivot_target,5_25M,1,0.0,-10.0,-10.0
cmf_flip,next_pivot_target,ge_500M,1,1.0,1.2632,1.2632
cmf_flip,r_multiple_2r,100_500M,3,0.6666666666666666,4.069366666666666,12.2081
cmf_flip,r_multiple_2r,25_100M,2,0.0,-4.05405,-8.1081
cmf_flip,r_multiple_2r,5_25M,1,0.0,-4.8014,-4.8014
cmf_flip,r_multiple_2r,ge_500M,1,0.0,-4.8145,-4.8145
cmf_flip,r_multiple_3r,100_500M,3,0.6666666666666666,6.740333333333333,20.221
cmf_flip,r_multiple_3r,25_100M,2,0.0,-4.05405,-8.1081
cmf_flip,r_multiple_3r,5_25M,1,0.0,-4.8014,-4.8014
cmf_flip,r_multiple_3r,ge_500M,1,0.0,-4.8145,-4.8145
cmf_flip,regime_flip,100_500M,3,0.6666666666666666,8.122166666666667,24.366500000000002
cmf_flip,regime_flip,25_100M,2,0.0,-16.2194,-32.4388
cmf_flip,regime_flip,5_25M,1,1.0,0.0791,0.0791
cmf_flip,regime_flip,ge_500M,1,1.0,2.441,2.441
cmf_flip,reverse_signal,100_500M,3,0.3333333333333333,-0.694,-2.082
cmf_flip,reverse_signal,25_100M,2,0.0,-1.8538999999999999,-3.7077999999999998
cmf_flip,reverse_signal,5_25M,1,0.0,-4.8014,-4.8014
cmf_flip,reverse_signal,ge_500M,1,0.0,-0.0291,-0.0291
cmf_flip,smc_mitigation_zone,100_500M,3,0.3333333333333333,-0.9846666666666666,-2.9539999999999997
cmf_flip,smc_mitigation_zone,25_100M,2,0.0,-1.3425,-2.685
cmf_flip,smc_mitigation_zone,5_25M,1,0.0,-1.1551,-1.1551
cmf_flip,smc_mitigation_zone,ge_500M,1,0.0,-0.0291,-0.0291
cmf_flip,time_stop_10d,100_500M,3,1.0,8.319366666666667,24.9581
cmf_flip,time_stop_10d,25_100M,2,0.0,-4.39065,-8.7813
cmf_flip,time_stop_10d,5_25M,1,0.0,-0.3136,-0.3136
cmf_flip,time_stop_10d,ge_500M,1,1.0,8.7106,8.7106
cmf_flip,time_stop_20d,100_500M,3,0.6666666666666666,8.122166666666667,24.366500000000002
cmf_flip,time_stop_20d,25_100M,2,0.0,-16.2194,-32.4388
cmf_flip,time_stop_20d,5_25M,1,1.0,0.0791,0.0791
cmf_flip,time_stop_20d,ge_500M,1,1.0,2.441,2.441
cmf_flip,trailing_10pct,100_500M,3,0.6666666666666666,3.5333,10.5999
cmf_flip,trailing_10pct,25_100M,2,0.0,-8.14825,-16.2965
cmf_flip,trailing_10pct,5_25M,1,0.0,-5.9402,-5.9402
