exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,neutral,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,9,0.2222222222222222,0.5472333333333332,4.9251,0.5519875651571117
atr_trail_1x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,7,0.14285714285714285,-0.5363285714285715,-3.7543000000000006,-0.5502347572408924
atr_trail_1x,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,6,0.3333333333333333,-0.48669999999999997,-2.9202,-0.7071454446924158
atr_trail_1x,neutral,Energy,unknown,high_25_40,long_ge_11d,8,0.125,-1.7627875,-14.1023,-2.3005815982816715
atr_trail_1x,neutral,Energy,unknown,mid_15_25,long_ge_11d,6,0.16666666666666666,-1.5879166666666666,-9.5275,-1.3977198964331385
atr_trail_1x,neutral,Financials,unknown,high_25_40,long_ge_11d,6,0.0,-2.63895,-15.8337,-6.524844824386826
atr_trail_1x,neutral,Financials,unknown,mid_15_25,long_ge_11d,5,0.0,-1.63692,-8.1846,-3.56615831418988
atr_trail_1x,neutral,Health Care,unknown,high_25_40,long_ge_11d,6,0.3333333333333333,-1.4969333333333334,-8.9816,-2.134897436776309
atr_trail_1x,neutral,Industrials,unknown,high_25_40,long_ge_11d,7,0.2857142857142857,-1.6051,-11.2357,-2.308765647539665
atr_trail_1x,neutral,Industrials,unknown,low_lt_15,long_ge_11d,8,0.375,0.3159625,2.5277,0.35401481230429743
atr_trail_1x,neutral,Information Technology,unknown,high_25_40,long_ge_11d,6,0.0,-3.015333333333333,-18.092,-3.6661316301922504
atr_trail_1x,neutral,Information Technology,unknown,low_lt_15,long_ge_11d,6,0.6666666666666666,0.21106666666666665,1.2664,0.29753752214776097
atr_trail_1x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,9,0.0,-2.812822222222222,-25.3154,-6.374630602641876
atr_trail_1x,neutral,Utilities,unknown,high_25_40,long_ge_11d,6,0.16666666666666666,-2.2757166666666664,-13.6543,-3.4085198148360356
atr_trail_2x,neutral,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,9,0.3333333333333333,3.2472111111111115,29.2249,1.0532784035174343
atr_trail_2x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,7,0.5714285714285714,2.0670428571428574,14.4693,1.2600629980384643
atr_trail_2x,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,6,0.3333333333333333,-0.41216666666666657,-2.4729999999999994,-0.21357696650848051
atr_trail_2x,neutral,Energy,unknown,high_25_40,long_ge_11d,8,0.375,-1.47365,-11.7892,-0.5689136791127644
atr_trail_2x,neutral,Energy,unknown,mid_15_25,long_ge_11d,6,0.16666666666666666,-1.4460333333333333,-8.6762,-0.8605828997110563
atr_trail_2x,neutral,Financials,unknown,high_25_40,long_ge_11d,6,0.16666666666666666,-3.6682666666666663,-22.0096,-2.8669335880967055
atr_trail_2x,neutral,Financials,unknown,mid_15_25,long_ge_11d,5,0.4,-2.3090400000000004,-11.545200000000001,-1.7042339746962238
atr_trail_2x,neutral,Health Care,unknown,high_25_40,long_ge_11d,6,0.0,-2.65255,-15.9153,-3.208774924729673
atr_trail_2x,neutral,Industrials,unknown,high_25_40,long_ge_11d,7,0.2857142857142857,-1.7381428571428572,-12.167,-0.7335318038079948
atr_trail_2x,neutral,Industrials,unknown,low_lt_15,long_ge_11d,8,0.5,3.1731875,25.3855,1.334419512975379
atr_trail_2x,neutral,Information Technology,unknown,high_25_40,long_ge_11d,6,0.0,-4.4876499999999995,-26.9259,-4.03249143974045
atr_trail_2x,neutral,Information Technology,unknown,low_lt_15,long_ge_11d,6,0.8333333333333334,2.09365,12.5619,1.9589977767644207
atr_trail_2x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,9,0.4444444444444444,3.592877777777778,32.3359,0.7387195089791031
atr_trail_2x,neutral,Utilities,unknown,high_25_40,long_ge_11d,6,0.0,-4.305983333333333,-25.8359,-6.768939553877417
atr_trail_mae_conditional,neutral,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,9,0.2222222222222222,0.5472333333333332,4.9251,0.5519875651571117
atr_trail_mae_conditional,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,7,0.14285714285714285,-0.5363285714285715,-3.7543000000000006,-0.5502347572408924
atr_trail_mae_conditional,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,6,0.3333333333333333,-0.48669999999999997,-2.9202,-0.7071454446924158
atr_trail_mae_conditional,neutral,Energy,unknown,high_25_40,long_ge_11d,8,0.125,-1.7627875,-14.1023,-2.3005815982816715
atr_trail_mae_conditional,neutral,Energy,unknown,mid_15_25,long_ge_11d,6,0.16666666666666666,-1.5879166666666666,-9.5275,-1.3977198964331385
atr_trail_mae_conditional,neutral,Financials,unknown,high_25_40,long_ge_11d,6,0.0,-2.63895,-15.8337,-6.524844824386826
atr_trail_mae_conditional,neutral,Financials,unknown,mid_15_25,long_ge_11d,5,0.0,-1.63692,-8.1846,-3.56615831418988
