strategy,exit_method,universe_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,T1a,13,0.07692307692307693,-1.9657461538461538,-25.5547
buyback_8k_recent_long,atr_trail_2x,T1a,13,0.46153846153846156,-0.057776923076923205,-0.7511000000000017
buyback_8k_recent_long,atr_trail_mae_conditional,T1a,13,0.07692307692307693,-1.9657461538461538,-25.5547
buyback_8k_recent_long,atr_trail_vix_conditional,T1a,13,0.23076923076923078,-1.1693,-15.2009
buyback_8k_recent_long,break_even_at_1r,T1a,13,0.0,-2.1469,-27.9097
buyback_8k_recent_long,breakeven_plus_trail,T1a,13,0.38461538461538464,1.1830846153846153,15.380099999999999
buyback_8k_recent_long,chandelier_3x,T1a,13,0.46153846153846156,0.155630769230769,2.023199999999997
buyback_8k_recent_long,class_time_stop,T1a,13,0.6153846153846154,0.34771538461538437,4.520299999999997
buyback_8k_recent_long,earnings_blackout,T1a,13,0.5384615384615384,7.450238461538461,96.8531
buyback_8k_recent_long,fixed_4r_2r,T1a,13,0.38461538461538464,0.582,7.565999999999999
buyback_8k_recent_long,hybrid_50pct_target,T1a,13,0.6153846153846154,-0.2540846153846154,-3.3031000000000006
buyback_8k_recent_long,ma_exit_ema9,T1a,13,0.38461538461538464,-0.09866153846153848,-1.2826000000000002
buyback_8k_recent_long,mfe_lockin_trail,T1a,13,0.07692307692307693,-1.9657461538461538,-25.5547
buyback_8k_recent_long,multi_tier_partial,T1a,13,0.15384615384615385,-1.6818384615384616,-21.8639
buyback_8k_recent_long,next_pivot_target,T1a,13,0.5384615384615384,-0.9447307692307694,-12.281500000000001
buyback_8k_recent_long,r_multiple_2r,T1a,13,0.15384615384615385,-1.4100846153846154,-18.3311
buyback_8k_recent_long,r_multiple_3r,T1a,13,0.15384615384615385,-1.015676923076923,-13.2038
buyback_8k_recent_long,regime_flip,T1a,13,0.5384615384615384,-0.1310692307692309,-1.7039000000000017
buyback_8k_recent_long,reverse_signal,T1a,13,0.07692307692307693,-1.9657461538461538,-25.5547
buyback_8k_recent_long,smc_mitigation_zone,T1a,13,0.07692307692307693,-1.9657461538461538,-25.5547
buyback_8k_recent_long,time_stop_10d,T1a,13,0.46153846153846156,-1.3981692307692308,-18.1762
buyback_8k_recent_long,time_stop_20d,T1a,13,0.5384615384615384,-0.1310692307692309,-1.7039000000000017
buyback_8k_recent_long,trailing_10pct,T1a,13,0.5384615384615384,-0.2538384615384615,-3.2998999999999996
buyback_8k_recent_long,trailing_15pct,T1a,13,0.46153846153846156,0.03016923076923083,0.39220000000000077
buyback_8k_recent_long,trailing_5pct,T1a,13,0.46153846153846156,-0.5385076923076924,-7.000600000000001
cmf_flip,atr_trail_1x,T1a,5,0.2,-1.8832999999999998,-9.4165
cmf_flip,atr_trail_1x,T1c,2,0.0,-0.6019,-1.2038
cmf_flip,atr_trail_2x,T1a,5,0.2,-2.45392,-12.2696
cmf_flip,atr_trail_2x,T1c,2,0.5,8.3597,16.7194
cmf_flip,atr_trail_mae_conditional,T1a,5,0.2,-1.8832999999999998,-9.4165
cmf_flip,atr_trail_mae_conditional,T1c,2,0.0,-0.6019,-1.2038
cmf_flip,atr_trail_vix_conditional,T1a,5,0.2,-2.2049999999999996,-11.024999999999999
cmf_flip,atr_trail_vix_conditional,T1c,2,0.0,-0.6019,-1.2038
cmf_flip,break_even_at_1r,T1a,5,0.2,-2.30044,-11.5022
cmf_flip,break_even_at_1r,T1c,2,0.0,-0.6019,-1.2038
cmf_flip,breakeven_plus_trail,T1a,5,0.2,-4.98998,-24.9499
cmf_flip,breakeven_plus_trail,T1c,2,0.5,36.0255,72.051
cmf_flip,chandelier_3x,T1a,5,0.0,-0.19302000000000002,-0.9651000000000001
cmf_flip,chandelier_3x,T1c,2,0.0,-0.3284,-0.6568
cmf_flip,class_time_stop,T1a,5,0.2,-10.29382,-51.469100000000005
cmf_flip,class_time_stop,T1c,2,1.0,13.382550000000002,26.765100000000004
cmf_flip,earnings_blackout,T1a,5,0.8,33.580499999999994,167.90249999999997
cmf_flip,earnings_blackout,T1c,2,0.5,-10.874899999999998,-21.749799999999997
cmf_flip,fixed_4r_2r,T1a,5,0.2,-4.31508,-21.575400000000002
cmf_flip,fixed_4r_2r,T1c,2,0.5,5.5283500000000005,11.056700000000001
cmf_flip,hybrid_50pct_target,T1a,5,0.4,-3.71824,-18.5912
cmf_flip,hybrid_50pct_target,T1c,2,0.5,2.7878,5.5756
cmf_flip,ma_exit_ema9,T1a,5,0.4,0.17581999999999987,0.8790999999999993
cmf_flip,ma_exit_ema9,T1c,2,0.5,-0.20950000000000002,-0.41900000000000004
cmf_flip,mfe_lockin_trail,T1a,5,0.2,-1.8832999999999998,-9.4165
cmf_flip,mfe_lockin_trail,T1c,2,0.0,-0.6019,-1.2038
cmf_flip,multi_tier_partial,T1a,5,0.4,-1.28466,-6.423299999999999
cmf_flip,multi_tier_partial,T1c,2,1.0,1.26305,2.5261
cmf_flip,next_pivot_target,T1a,5,0.6,-2.55234,-12.761700000000001
cmf_flip,next_pivot_target,T1c,2,1.0,3.2455000000000003,6.4910000000000005
cmf_flip,r_multiple_2r,T1a,5,0.2,-2.20886,-11.0443
cmf_flip,r_multiple_2r,T1c,2,0.5,2.7642,5.5284
cmf_flip,r_multiple_3r,T1a,5,0.2,-1.64056,-8.2028
cmf_flip,r_multiple_3r,T1c,2,0.5,5.3499,10.6998
cmf_flip,regime_flip,T1a,5,0.4,-6.940039999999999,-34.700199999999995
cmf_flip,regime_flip,T1c,2,1.0,14.574,29.148
cmf_flip,reverse_signal,T1a,5,0.2,-1.8832999999999998,-9.4165
cmf_flip,reverse_signal,T1c,2,0.0,-0.6019,-1.2038
cmf_flip,smc_mitigation_zone,T1a,5,0.2,-0.94948,-4.7474
cmf_flip,smc_mitigation_zone,T1c,2,0.0,-1.0379,-2.0758
cmf_flip,time_stop_10d,T1a,5,0.4,1.09672,5.483599999999999
cmf_flip,time_stop_10d,T1c,2,1.0,9.5451,19.0902
cmf_flip,time_stop_20d,T1a,5,0.4,-6.940039999999999,-34.700199999999995
cmf_flip,time_stop_20d,T1c,2,1.0,14.574,29.148
cmf_flip,trailing_10pct,T1a,5,0.2,-5.45476,-27.2738
cmf_flip,trailing_10pct,T1c,2,0.5,6.738300000000001,13.476600000000001
cmf_flip,trailing_15pct,T1a,5,0.2,-2.9973200000000007,-14.986600000000003
cmf_flip,trailing_15pct,T1c,2,0.5,27.308100000000003,54.616200000000006
cmf_flip,trailing_5pct,T1a,5,0.2,-2.0319,-10.1595
cmf_flip,trailing_5pct,T1c,2,0.0,-0.6019,-1.2038
htf_aligned_breakout_long,atr_trail_1x,T1a,7,0.14285714285714285,-1.315,-9.205
htf_aligned_breakout_long,atr_trail_1x,T1c,1,0.0,-3.623,-3.623
htf_aligned_breakout_long,atr_trail_2x,T1a,7,0.2857142857142857,-2.285942857142857,-16.0016
htf_aligned_breakout_long,atr_trail_2x,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,atr_trail_mae_conditional,T1a,7,0.14285714285714285,-1.315,-9.205
htf_aligned_breakout_long,atr_trail_mae_conditional,T1c,1,0.0,-3.623,-3.623
htf_aligned_breakout_long,atr_trail_vix_conditional,T1a,7,0.14285714285714285,-1.3085428571428572,-9.1598
htf_aligned_breakout_long,atr_trail_vix_conditional,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,break_even_at_1r,T1a,7,0.0,-0.9715285714285714,-6.8007
htf_aligned_breakout_long,break_even_at_1r,T1c,1,0.0,-3.8036,-3.8036
htf_aligned_breakout_long,breakeven_plus_trail,T1a,7,0.2857142857142857,-0.5323285714285715,-3.7263
htf_aligned_breakout_long,breakeven_plus_trail,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,chandelier_3x,T1a,7,0.42857142857142855,-0.2903857142857143,-2.0327
htf_aligned_breakout_long,chandelier_3x,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,class_time_stop,T1a,7,0.5714285714285714,4.6798142857142855,32.7587
htf_aligned_breakout_long,class_time_stop,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,earnings_blackout,T1a,7,1.0,53.9112,377.3784
htf_aligned_breakout_long,earnings_blackout,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,fixed_4r_2r,T1a,7,0.2857142857142857,-2.6334857142857144,-18.4344
htf_aligned_breakout_long,fixed_4r_2r,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,hybrid_50pct_target,T1a,7,0.5714285714285714,-0.6881285714285712,-4.816899999999999
htf_aligned_breakout_long,hybrid_50pct_target,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,ma_exit_ema9,T1a,7,0.42857142857142855,-1.5459,-10.8213
htf_aligned_breakout_long,ma_exit_ema9,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,mfe_lockin_trail,T1a,7,0.14285714285714285,-1.315,-9.205
htf_aligned_breakout_long,mfe_lockin_trail,T1c,1,0.0,-3.623,-3.623
htf_aligned_breakout_long,multi_tier_partial,T1a,7,0.5714285714285714,-0.3123285714285715,-2.1863000000000006
htf_aligned_breakout_long,multi_tier_partial,T1c,1,0.0,-3.623,-3.623
htf_aligned_breakout_long,next_pivot_target,T1a,7,0.5714285714285714,-1.4319285714285714,-10.0235
htf_aligned_breakout_long,next_pivot_target,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,r_multiple_2r,T1a,7,0.2857142857142857,-1.3281142857142858,-9.296800000000001
htf_aligned_breakout_long,r_multiple_2r,T1c,1,0.0,-3.8036,-3.8036
htf_aligned_breakout_long,r_multiple_3r,T1a,7,0.2857142857142857,-1.0168571428571431,-7.118000000000001
htf_aligned_breakout_long,r_multiple_3r,T1c,1,0.0,-3.8036,-3.8036
htf_aligned_breakout_long,regime_flip,T1a,7,0.5714285714285714,5.330014285714285,37.3101
htf_aligned_breakout_long,regime_flip,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,reverse_signal,T1a,7,0.14285714285714285,-1.315,-9.205
htf_aligned_breakout_long,reverse_signal,T1c,1,0.0,-3.623,-3.623
htf_aligned_breakout_long,smc_mitigation_zone,T1a,7,0.14285714285714285,-1.315,-9.205
htf_aligned_breakout_long,smc_mitigation_zone,T1c,1,0.0,-3.623,-3.623
htf_aligned_breakout_long,time_stop_10d,T1a,7,0.8571428571428571,2.585928571428571,18.101499999999998
htf_aligned_breakout_long,time_stop_10d,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,time_stop_20d,T1a,7,0.5714285714285714,5.330014285714285,37.3101
htf_aligned_breakout_long,time_stop_20d,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,trailing_10pct,T1a,7,0.2857142857142857,-2.960771428571429,-20.7254
htf_aligned_breakout_long,trailing_10pct,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,trailing_15pct,T1a,7,0.5714285714285714,0.5528142857142857,3.8697
htf_aligned_breakout_long,trailing_15pct,T1c,1,1.0,1.1814,1.1814
htf_aligned_breakout_long,trailing_5pct,T1a,7,0.2857142857142857,-1.6785285714285716,-11.7497
htf_aligned_breakout_long,trailing_5pct,T1c,1,0.0,-4.9096,-4.9096
monthly_bias_momentum_long,atr_trail_1x,T1ETF,1,0.0,-1.4481,-1.4481
monthly_bias_momentum_long,atr_trail_1x,T1a,14,0.21428571428571427,-1.3951214285714284,-19.531699999999997
monthly_bias_momentum_long,atr_trail_1x,T1c,7,0.0,-2.1179,-14.8253
monthly_bias_momentum_long,atr_trail_2x,T1ETF,1,1.0,2.8333,2.8333
monthly_bias_momentum_long,atr_trail_2x,T1a,14,0.21428571428571427,-1.4862714285714282,-20.807799999999997
monthly_bias_momentum_long,atr_trail_2x,T1c,7,0.2857142857142857,6.335414285714285,44.347899999999996
monthly_bias_momentum_long,atr_trail_mae_conditional,T1ETF,1,0.0,-1.4481,-1.4481
monthly_bias_momentum_long,atr_trail_mae_conditional,T1a,14,0.21428571428571427,-1.3951214285714284,-19.531699999999997
monthly_bias_momentum_long,atr_trail_mae_conditional,T1c,7,0.0,-2.1179,-14.8253
monthly_bias_momentum_long,atr_trail_vix_conditional,T1ETF,1,1.0,2.8333,2.8333
monthly_bias_momentum_long,atr_trail_vix_conditional,T1a,14,0.21428571428571427,-0.9307357142857143,-13.0303
monthly_bias_momentum_long,atr_trail_vix_conditional,T1c,7,0.14285714285714285,-1.4398428571428572,-10.0789
monthly_bias_momentum_long,break_even_at_1r,T1ETF,1,1.0,2.8333,2.8333
monthly_bias_momentum_long,break_even_at_1r,T1a,14,0.07142857142857142,-1.6547714285714286,-23.1668
monthly_bias_momentum_long,break_even_at_1r,T1c,7,0.14285714285714285,-1.269557142857143,-8.8869
monthly_bias_momentum_long,breakeven_plus_trail,T1ETF,1,1.0,2.8333,2.8333
monthly_bias_momentum_long,breakeven_plus_trail,T1a,14,0.21428571428571427,2.7391,38.3474
monthly_bias_momentum_long,breakeven_plus_trail,T1c,7,0.7142857142857143,20.597071428571432,144.17950000000002
monthly_bias_momentum_long,chandelier_3x,T1ETF,1,1.0,2.8333,2.8333
monthly_bias_momentum_long,chandelier_3x,T1a,14,0.21428571428571427,-2.8185571428571428,-39.4598
monthly_bias_momentum_long,chandelier_3x,T1c,7,0.2857142857142857,14.340142857142856,100.381
monthly_bias_momentum_long,class_time_stop,T1ETF,1,1.0,2.8333,2.8333
monthly_bias_momentum_long,class_time_stop,T1a,14,0.2857142857142857,-2.5201857142857143,-35.2826
monthly_bias_momentum_long,class_time_stop,T1c,7,0.8571428571428571,10.08582857142857,70.60079999999999
monthly_bias_momentum_long,earnings_blackout,T1ETF,1,1.0,2.8333,2.8333
monthly_bias_momentum_long,earnings_blackout,T1a,14,0.7142857142857143,57.96650714285715,811.5311
monthly_bias_momentum_long,earnings_blackout,T1c,7,0.7142857142857143,120.58749999999999,844.1125
monthly_bias_momentum_long,fixed_4r_2r,T1ETF,1,1.0,2.8333,2.8333
monthly_bias_momentum_long,fixed_4r_2r,T1a,14,0.21428571428571427,-2.5406642857142856,-35.5693
monthly_bias_momentum_long,fixed_4r_2r,T1c,7,0.42857142857142855,6.426842857142858,44.9879
monthly_bias_momentum_long,hybrid_50pct_target,T1ETF,1,1.0,2.8333,2.8333
monthly_bias_momentum_long,hybrid_50pct_target,T1a,14,0.5714285714285714,1.5729642857142856,22.0215
monthly_bias_momentum_long,hybrid_50pct_target,T1c,7,1.0,17.061742857142857,119.4322
monthly_bias_momentum_long,ma_exit_ema9,T1ETF,1,1.0,2.8333,2.8333
