strategy,exit_method,days_from_quarter_end_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,17,1,0.0,-3.0141,-3.0141
buyback_8k_recent_long,atr_trail_1x,18,1,0.0,-1.565,-1.565
buyback_8k_recent_long,atr_trail_1x,52,2,0.0,-3.96535,-7.9307
buyback_8k_recent_long,atr_trail_1x,56,1,0.0,-2.2362,-2.2362
buyback_8k_recent_long,atr_trail_1x,59,5,0.2,-1.2049800000000002,-6.024900000000001
buyback_8k_recent_long,atr_trail_1x,64,1,0.0,-1.7253,-1.7253
buyback_8k_recent_long,atr_trail_1x,75,1,0.0,-0.94,-0.94
buyback_8k_recent_long,atr_trail_1x,79,1,0.0,-2.1185,-2.1185
buyback_8k_recent_long,atr_trail_2x,17,1,1.0,13.4865,13.4865
buyback_8k_recent_long,atr_trail_2x,18,1,0.0,-3.1299,-3.1299
buyback_8k_recent_long,atr_trail_2x,52,2,0.0,-7.9307,-15.8614
buyback_8k_recent_long,atr_trail_2x,56,1,1.0,0.5022,0.5022
buyback_8k_recent_long,atr_trail_2x,59,5,0.6,2.2584,11.292
buyback_8k_recent_long,atr_trail_2x,64,1,0.0,-4.1643,-4.1643
buyback_8k_recent_long,atr_trail_2x,75,1,1.0,0.7863,0.7863
buyback_8k_recent_long,atr_trail_2x,79,1,0.0,-3.6625,-3.6625
buyback_8k_recent_long,atr_trail_mae_conditional,17,1,0.0,-3.0141,-3.0141
buyback_8k_recent_long,atr_trail_mae_conditional,18,1,0.0,-1.565,-1.565
buyback_8k_recent_long,atr_trail_mae_conditional,52,2,0.0,-3.96535,-7.9307
buyback_8k_recent_long,atr_trail_mae_conditional,56,1,0.0,-2.2362,-2.2362
buyback_8k_recent_long,atr_trail_mae_conditional,59,5,0.2,-1.2049800000000002,-6.024900000000001
buyback_8k_recent_long,atr_trail_mae_conditional,64,1,0.0,-1.7253,-1.7253
buyback_8k_recent_long,atr_trail_mae_conditional,75,1,0.0,-0.94,-0.94
buyback_8k_recent_long,atr_trail_mae_conditional,79,1,0.0,-2.1185,-2.1185
buyback_8k_recent_long,atr_trail_vix_conditional,17,1,0.0,-4.5211,-4.5211
buyback_8k_recent_long,atr_trail_vix_conditional,18,1,0.0,-1.1737,-1.1737
buyback_8k_recent_long,atr_trail_vix_conditional,52,2,0.0,-5.948,-11.896
buyback_8k_recent_long,atr_trail_vix_conditional,56,1,0.0,-4.0693,-4.0693
buyback_8k_recent_long,atr_trail_vix_conditional,59,5,0.6,2.60916,13.0458
buyback_8k_recent_long,atr_trail_vix_conditional,64,1,0.0,-1.7253,-1.7253
buyback_8k_recent_long,atr_trail_vix_conditional,75,1,0.0,-2.1144,-2.1144
buyback_8k_recent_long,atr_trail_vix_conditional,79,1,0.0,-2.7469,-2.7469
buyback_8k_recent_long,break_even_at_1r,17,1,0.0,-3.0141,-3.0141
buyback_8k_recent_long,break_even_at_1r,18,1,0.0,-1.565,-1.565
buyback_8k_recent_long,break_even_at_1r,52,2,0.0,-3.96535,-7.9307
buyback_8k_recent_long,break_even_at_1r,56,1,0.0,-3.5961,-3.5961
buyback_8k_recent_long,break_even_at_1r,59,5,0.0,-1.1277000000000001,-5.6385000000000005
buyback_8k_recent_long,break_even_at_1r,64,1,0.0,-1.7253,-1.7253
buyback_8k_recent_long,break_even_at_1r,75,1,0.0,-2.3215,-2.3215
buyback_8k_recent_long,break_even_at_1r,79,1,0.0,-2.1185,-2.1185
buyback_8k_recent_long,breakeven_plus_trail,17,1,1.0,7.9857,7.9857
