strategy,exit_method,day_of_week_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,fri,10,0.1,-1.81233,-18.1233
buyback_8k_recent_long,atr_trail_1x,mon,1,0.0,-3.6302,-3.6302
buyback_8k_recent_long,atr_trail_1x,thu,1,0.0,-2.2362,-2.2362
buyback_8k_recent_long,atr_trail_1x,wed,1,0.0,-1.565,-1.565
buyback_8k_recent_long,atr_trail_2x,fri,10,0.5,0.9136899999999999,9.136899999999999
buyback_8k_recent_long,atr_trail_2x,mon,1,0.0,-7.2603,-7.2603
buyback_8k_recent_long,atr_trail_2x,thu,1,1.0,0.5022,0.5022
buyback_8k_recent_long,atr_trail_2x,wed,1,0.0,-3.1299,-3.1299
buyback_8k_recent_long,atr_trail_mae_conditional,fri,10,0.1,-1.81233,-18.1233
buyback_8k_recent_long,atr_trail_mae_conditional,mon,1,0.0,-3.6302,-3.6302
buyback_8k_recent_long,atr_trail_mae_conditional,thu,1,0.0,-2.2362,-2.2362
buyback_8k_recent_long,atr_trail_mae_conditional,wed,1,0.0,-1.565,-1.565
buyback_8k_recent_long,atr_trail_vix_conditional,fri,10,0.3,-0.45126999999999995,-4.5127
buyback_8k_recent_long,atr_trail_vix_conditional,mon,1,0.0,-5.4452,-5.4452
buyback_8k_recent_long,atr_trail_vix_conditional,thu,1,0.0,-4.0693,-4.0693
buyback_8k_recent_long,atr_trail_vix_conditional,wed,1,0.0,-1.1737,-1.1737
buyback_8k_recent_long,break_even_at_1r,fri,10,0.0,-1.9118400000000002,-19.1184
buyback_8k_recent_long,break_even_at_1r,mon,1,0.0,-3.6302,-3.6302
buyback_8k_recent_long,break_even_at_1r,thu,1,0.0,-3.5961,-3.5961
buyback_8k_recent_long,break_even_at_1r,wed,1,0.0,-1.565,-1.565
buyback_8k_recent_long,breakeven_plus_trail,fri,10,0.5,2.5770299999999997,25.7703
buyback_8k_recent_long,breakeven_plus_trail,mon,1,0.0,-7.2603,-7.2603
buyback_8k_recent_long,breakeven_plus_trail,thu,1,0.0,0.0,0.0
buyback_8k_recent_long,breakeven_plus_trail,wed,1,0.0,-3.1299,-3.1299
buyback_8k_recent_long,chandelier_3x,fri,10,0.6,1.6015299999999997,16.015299999999996
buyback_8k_recent_long,chandelier_3x,mon,1,0.0,-10.8905,-10.8905
buyback_8k_recent_long,chandelier_3x,thu,1,0.0,-0.2245,-0.2245
buyback_8k_recent_long,chandelier_3x,wed,1,0.0,-2.8771,-2.8771
buyback_8k_recent_long,class_time_stop,fri,10,0.7,3.00112,30.0112
buyback_8k_recent_long,class_time_stop,mon,1,0.0,-24.7318,-24.7318
buyback_8k_recent_long,class_time_stop,thu,1,1.0,0.1002,0.1002
buyback_8k_recent_long,class_time_stop,wed,1,0.0,-0.8593,-0.8593
buyback_8k_recent_long,earnings_blackout,fri,10,0.6,14.621039999999999,146.2104
buyback_8k_recent_long,earnings_blackout,mon,1,0.0,-81.7025,-81.7025
buyback_8k_recent_long,earnings_blackout,thu,1,1.0,39.4661,39.4661
buyback_8k_recent_long,earnings_blackout,wed,1,0.0,-7.1209,-7.1209
buyback_8k_recent_long,fixed_4r_2r,fri,10,0.5,2.51484,25.1484
buyback_8k_recent_long,fixed_4r_2r,mon,1,0.0,-7.2603,-7.2603
buyback_8k_recent_long,fixed_4r_2r,thu,1,0.0,-7.1922,-7.1922
buyback_8k_recent_long,fixed_4r_2r,wed,1,0.0,-3.1299,-3.1299
buyback_8k_recent_long,hybrid_50pct_target,fri,10,0.7,0.99522,9.9522
buyback_8k_recent_long,hybrid_50pct_target,mon,1,0.0,-10.0,-10.0
buyback_8k_recent_long,hybrid_50pct_target,thu,1,0.0,-10.0,-10.0
buyback_8k_recent_long,hybrid_50pct_target,wed,1,1.0,6.7447,6.7447
buyback_8k_recent_long,ma_exit_ema9,fri,10,0.4,0.7780100000000001,7.780100000000001
buyback_8k_recent_long,ma_exit_ema9,mon,1,0.0,-7.8198,-7.8198
buyback_8k_recent_long,ma_exit_ema9,thu,1,1.0,1.4299,1.4299
buyback_8k_recent_long,ma_exit_ema9,wed,1,0.0,-2.6728,-2.6728
buyback_8k_recent_long,mfe_lockin_trail,fri,10,0.1,-1.81233,-18.1233
buyback_8k_recent_long,mfe_lockin_trail,mon,1,0.0,-3.6302,-3.6302
buyback_8k_recent_long,mfe_lockin_trail,thu,1,0.0,-2.2362,-2.2362
buyback_8k_recent_long,mfe_lockin_trail,wed,1,0.0,-1.565,-1.565
buyback_8k_recent_long,multi_tier_partial,fri,10,0.2,-1.4432500000000001,-14.432500000000001
buyback_8k_recent_long,multi_tier_partial,mon,1,0.0,-3.6302,-3.6302
buyback_8k_recent_long,multi_tier_partial,thu,1,0.0,-2.2362,-2.2362
buyback_8k_recent_long,multi_tier_partial,wed,1,0.0,-1.565,-1.565
buyback_8k_recent_long,next_pivot_target,fri,10,0.6,-0.7763899999999999,-7.7639
buyback_8k_recent_long,next_pivot_target,mon,1,0.0,-7.2603,-7.2603
buyback_8k_recent_long,next_pivot_target,thu,1,1.0,5.8726,5.8726
buyback_8k_recent_long,next_pivot_target,wed,1,0.0,-3.1299,-3.1299
buyback_8k_recent_long,r_multiple_2r,fri,10,0.2,-0.9539800000000002,-9.539800000000001
buyback_8k_recent_long,r_multiple_2r,mon,1,0.0,-3.6302,-3.6302
buyback_8k_recent_long,r_multiple_2r,thu,1,0.0,-3.5961,-3.5961
buyback_8k_recent_long,r_multiple_2r,wed,1,0.0,-1.565,-1.565
