strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,Energy,2,0.0,-2.17735,-4.3547
buyback_8k_recent_long,atr_trail_1x,Financials,2,0.0,-1.6451500000000001,-3.2903000000000002
buyback_8k_recent_long,atr_trail_1x,Health Care,1,0.0,-1.4598,-1.4598
buyback_8k_recent_long,atr_trail_1x,Information Technology,3,0.3333333333333333,-2.1903,-6.5709
buyback_8k_recent_long,atr_trail_1x,Materials,1,0.0,-3.6302,-3.6302
buyback_8k_recent_long,atr_trail_1x,Real Estate,2,0.0,-1.4537,-2.9074
buyback_8k_recent_long,atr_trail_1x,Utilities,2,0.0,-1.6707,-3.3414
buyback_8k_recent_long,atr_trail_2x,Energy,2,0.5,-1.5801500000000002,-3.1603000000000003
buyback_8k_recent_long,atr_trail_2x,Financials,2,0.0,-3.6471,-7.2942
buyback_8k_recent_long,atr_trail_2x,Health Care,1,1.0,5.6091,5.6091
buyback_8k_recent_long,atr_trail_2x,Information Technology,3,0.6666666666666666,4.027933333333333,12.0838
buyback_8k_recent_long,atr_trail_2x,Materials,1,0.0,-7.2603,-7.2603
buyback_8k_recent_long,atr_trail_2x,Real Estate,2,1.0,2.9768499999999998,5.9536999999999995
buyback_8k_recent_long,atr_trail_2x,Utilities,2,0.0,-3.34145,-6.6829
buyback_8k_recent_long,atr_trail_mae_conditional,Energy,2,0.0,-2.17735,-4.3547
buyback_8k_recent_long,atr_trail_mae_conditional,Financials,2,0.0,-1.6451500000000001,-3.2903000000000002
buyback_8k_recent_long,atr_trail_mae_conditional,Health Care,1,0.0,-1.4598,-1.4598
buyback_8k_recent_long,atr_trail_mae_conditional,Information Technology,3,0.3333333333333333,-2.1903,-6.5709
buyback_8k_recent_long,atr_trail_mae_conditional,Materials,1,0.0,-3.6302,-3.6302
buyback_8k_recent_long,atr_trail_mae_conditional,Real Estate,2,0.0,-1.4537,-2.9074
buyback_8k_recent_long,atr_trail_mae_conditional,Utilities,2,0.0,-1.6707,-3.3414
buyback_8k_recent_long,atr_trail_vix_conditional,Energy,2,0.0,-3.4081,-6.8162
buyback_8k_recent_long,atr_trail_vix_conditional,Financials,2,0.0,-1.4495,-2.899
buyback_8k_recent_long,atr_trail_vix_conditional,Health Care,1,1.0,5.6091,5.6091
buyback_8k_recent_long,atr_trail_vix_conditional,Information Technology,3,0.3333333333333333,-1.0124333333333333,-3.0373
buyback_8k_recent_long,atr_trail_vix_conditional,Materials,1,0.0,-5.4452,-5.4452
buyback_8k_recent_long,atr_trail_vix_conditional,Real Estate,2,0.5,1.1999500000000003,2.3999000000000006
buyback_8k_recent_long,atr_trail_vix_conditional,Utilities,2,0.0,-2.5061,-5.0122
buyback_8k_recent_long,break_even_at_1r,Energy,2,0.0,-2.8573,-5.7146
buyback_8k_recent_long,break_even_at_1r,Financials,2,0.0,-1.6451500000000001,-3.2903000000000002
buyback_8k_recent_long,break_even_at_1r,Health Care,1,0.0,0.0,0.0
buyback_8k_recent_long,break_even_at_1r,Information Technology,3,0.0,-2.5481000000000003,-7.6443
buyback_8k_recent_long,break_even_at_1r,Materials,1,0.0,-3.6302,-3.6302
buyback_8k_recent_long,break_even_at_1r,Real Estate,2,0.0,-2.14445,-4.2889
buyback_8k_recent_long,break_even_at_1r,Utilities,2,0.0,-1.6707,-3.3414
buyback_8k_recent_long,breakeven_plus_trail,Energy,2,0.0,-1.83125,-3.6625
buyback_8k_recent_long,breakeven_plus_trail,Financials,2,0.0,-1.56495,-3.1299
buyback_8k_recent_long,breakeven_plus_trail,Health Care,1,1.0,7.628,7.628
buyback_8k_recent_long,breakeven_plus_trail,Information Technology,3,0.6666666666666666,4.1808,12.542399999999999
buyback_8k_recent_long,breakeven_plus_trail,Materials,1,0.0,-7.2603,-7.2603
buyback_8k_recent_long,breakeven_plus_trail,Real Estate,2,0.5,1.2099,2.4198
buyback_8k_recent_long,breakeven_plus_trail,Utilities,2,0.5,3.4213,6.8426
buyback_8k_recent_long,chandelier_3x,Energy,2,0.0,-1.50045,-3.0009
buyback_8k_recent_long,chandelier_3x,Financials,2,0.0,-3.4838500000000003,-6.967700000000001
buyback_8k_recent_long,chandelier_3x,Health Care,1,1.0,9.107,9.107
buyback_8k_recent_long,chandelier_3x,Information Technology,3,0.6666666666666666,3.219133333333333,9.657399999999999
buyback_8k_recent_long,chandelier_3x,Materials,1,0.0,-10.8905,-10.8905
