strategy,exit_method,sector_momentum_vs_spy_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,no_data,13,0.07692307692307693,-1.9657461538461538,-25.5547
buyback_8k_recent_long,atr_trail_2x,no_data,13,0.46153846153846156,-0.057776923076923205,-0.7511000000000017
buyback_8k_recent_long,atr_trail_mae_conditional,no_data,13,0.07692307692307693,-1.9657461538461538,-25.5547
buyback_8k_recent_long,atr_trail_vix_conditional,no_data,13,0.23076923076923078,-1.1693,-15.2009
buyback_8k_recent_long,break_even_at_1r,no_data,13,0.0,-2.1469,-27.9097
buyback_8k_recent_long,breakeven_plus_trail,no_data,13,0.38461538461538464,1.1830846153846153,15.380099999999999
buyback_8k_recent_long,chandelier_3x,no_data,13,0.46153846153846156,0.155630769230769,2.023199999999997
buyback_8k_recent_long,class_time_stop,no_data,13,0.6153846153846154,0.34771538461538437,4.520299999999997
buyback_8k_recent_long,earnings_blackout,no_data,13,0.5384615384615384,7.450238461538461,96.8531
buyback_8k_recent_long,fixed_4r_2r,no_data,13,0.38461538461538464,0.582,7.565999999999999
buyback_8k_recent_long,hybrid_50pct_target,no_data,13,0.6153846153846154,-0.2540846153846154,-3.3031000000000006
buyback_8k_recent_long,ma_exit_ema9,no_data,13,0.38461538461538464,-0.09866153846153848,-1.2826000000000002
buyback_8k_recent_long,mfe_lockin_trail,no_data,13,0.07692307692307693,-1.9657461538461538,-25.5547
buyback_8k_recent_long,multi_tier_partial,no_data,13,0.15384615384615385,-1.6818384615384616,-21.8639
buyback_8k_recent_long,next_pivot_target,no_data,13,0.5384615384615384,-0.9447307692307694,-12.281500000000001
buyback_8k_recent_long,r_multiple_2r,no_data,13,0.15384615384615385,-1.4100846153846154,-18.3311
buyback_8k_recent_long,r_multiple_3r,no_data,13,0.15384615384615385,-1.015676923076923,-13.2038
buyback_8k_recent_long,regime_flip,no_data,13,0.5384615384615384,-0.1310692307692309,-1.7039000000000017
buyback_8k_recent_long,reverse_signal,no_data,13,0.07692307692307693,-1.9657461538461538,-25.5547
buyback_8k_recent_long,smc_mitigation_zone,no_data,13,0.07692307692307693,-1.9657461538461538,-25.5547
buyback_8k_recent_long,time_stop_10d,no_data,13,0.46153846153846156,-1.3981692307692308,-18.1762
buyback_8k_recent_long,time_stop_20d,no_data,13,0.5384615384615384,-0.1310692307692309,-1.7039000000000017
buyback_8k_recent_long,trailing_10pct,no_data,13,0.5384615384615384,-0.2538384615384615,-3.2998999999999996
buyback_8k_recent_long,trailing_15pct,no_data,13,0.46153846153846156,0.03016923076923083,0.39220000000000077
buyback_8k_recent_long,trailing_5pct,no_data,13,0.46153846153846156,-0.5385076923076924,-7.000600000000001
cmf_flip,atr_trail_1x,no_data,7,0.14285714285714285,-1.5171857142857144,-10.6203
cmf_flip,atr_trail_2x,no_data,7,0.2857142857142857,0.6356857142857143,4.4498
cmf_flip,atr_trail_mae_conditional,no_data,7,0.14285714285714285,-1.5171857142857144,-10.6203
cmf_flip,atr_trail_vix_conditional,no_data,7,0.14285714285714285,-1.7469714285714286,-12.2288
cmf_flip,break_even_at_1r,no_data,7,0.14285714285714285,-1.8151428571428572,-12.706
cmf_flip,breakeven_plus_trail,no_data,7,0.2857142857142857,6.7287285714285705,47.101099999999995
cmf_flip,chandelier_3x,no_data,7,0.0,-0.23170000000000002,-1.6219000000000001
cmf_flip,class_time_stop,no_data,7,0.42857142857142855,-3.5291428571428574,-24.704
cmf_flip,earnings_blackout,no_data,7,0.7142857142857143,20.87895714285714,146.15269999999998
cmf_flip,fixed_4r_2r,no_data,7,0.2857142857142857,-1.5026714285714287,-10.5187
cmf_flip,hybrid_50pct_target,no_data,7,0.42857142857142855,-1.859371428571429,-13.015600000000003
cmf_flip,ma_exit_ema9,no_data,7,0.42857142857142855,0.06572857142857126,0.46009999999999884
cmf_flip,mfe_lockin_trail,no_data,7,0.14285714285714285,-1.5171857142857144,-10.6203
cmf_flip,multi_tier_partial,no_data,7,0.5714285714285714,-0.5567428571428571,-3.8971999999999998
cmf_flip,next_pivot_target,no_data,7,0.7142857142857143,-0.8958142857142858,-6.270700000000001
cmf_flip,r_multiple_2r,no_data,7,0.2857142857142857,-0.7879857142857142,-5.515899999999999
cmf_flip,r_multiple_3r,no_data,7,0.2857142857142857,0.3567142857142858,2.4970000000000008
cmf_flip,regime_flip,no_data,7,0.5714285714285714,-0.7931714285714282,-5.552199999999997
cmf_flip,reverse_signal,no_data,7,0.14285714285714285,-1.5171857142857144,-10.6203
cmf_flip,smc_mitigation_zone,no_data,7,0.14285714285714285,-0.9747428571428571,-6.8232
cmf_flip,time_stop_10d,no_data,7,0.5714285714285714,3.5105428571428567,24.5738
cmf_flip,time_stop_20d,no_data,7,0.5714285714285714,-0.7931714285714282,-5.552199999999997
cmf_flip,trailing_10pct,no_data,7,0.2857142857142857,-1.9710285714285714,-13.7972
cmf_flip,trailing_15pct,no_data,7,0.2857142857142857,5.661371428571428,39.629599999999996
cmf_flip,trailing_5pct,no_data,7,0.14285714285714285,-1.6233285714285712,-11.363299999999999
htf_aligned_breakout_long,atr_trail_1x,no_data,8,0.125,-1.6035000000000001,-12.828000000000001
htf_aligned_breakout_long,atr_trail_2x,no_data,8,0.375,-1.852525,-14.8202
htf_aligned_breakout_long,atr_trail_mae_conditional,no_data,8,0.125,-1.6035000000000001,-12.828000000000001
htf_aligned_breakout_long,atr_trail_vix_conditional,no_data,8,0.25,-0.9973000000000001,-7.978400000000001
htf_aligned_breakout_long,break_even_at_1r,no_data,8,0.0,-1.3255375,-10.6043
htf_aligned_breakout_long,breakeven_plus_trail,no_data,8,0.375,-0.3181125,-2.5449
htf_aligned_breakout_long,chandelier_3x,no_data,8,0.5,-0.10641250000000005,-0.8513000000000004
htf_aligned_breakout_long,class_time_stop,no_data,8,0.625,4.242512499999999,33.940099999999994
htf_aligned_breakout_long,earnings_blackout,no_data,8,1.0,47.319975,378.5598
htf_aligned_breakout_long,fixed_4r_2r,no_data,8,0.375,-2.156625,-17.253
htf_aligned_breakout_long,hybrid_50pct_target,no_data,8,0.625,-0.4544374999999998,-3.6354999999999986
htf_aligned_breakout_long,ma_exit_ema9,no_data,8,0.5,-1.2049875,-9.6399
htf_aligned_breakout_long,mfe_lockin_trail,no_data,8,0.125,-1.6035000000000001,-12.828000000000001
htf_aligned_breakout_long,multi_tier_partial,no_data,8,0.5,-0.7261625,-5.8093
htf_aligned_breakout_long,next_pivot_target,no_data,8,0.625,-1.1052625,-8.8421
htf_aligned_breakout_long,r_multiple_2r,no_data,8,0.25,-1.63755,-13.1004
htf_aligned_breakout_long,r_multiple_3r,no_data,8,0.25,-1.3652000000000002,-10.921600000000002
htf_aligned_breakout_long,regime_flip,no_data,8,0.625,4.8114375,38.4915
htf_aligned_breakout_long,reverse_signal,no_data,8,0.125,-1.6035000000000001,-12.828000000000001
htf_aligned_breakout_long,smc_mitigation_zone,no_data,8,0.125,-1.6035000000000001,-12.828000000000001
htf_aligned_breakout_long,time_stop_10d,no_data,8,0.875,2.4103624999999997,19.282899999999998
htf_aligned_breakout_long,time_stop_20d,no_data,8,0.625,4.8114375,38.4915
htf_aligned_breakout_long,trailing_10pct,no_data,8,0.375,-2.443,-19.544
htf_aligned_breakout_long,trailing_15pct,no_data,8,0.625,0.6313875,5.0511
htf_aligned_breakout_long,trailing_5pct,no_data,8,0.25,-2.0824125,-16.6593
monthly_bias_momentum_long,atr_trail_1x,no_data,22,0.13636363636363635,-1.6275045454545456,-35.8051
monthly_bias_momentum_long,atr_trail_2x,no_data,22,0.2727272727272727,1.1987909090909092,26.373400000000004
monthly_bias_momentum_long,atr_trail_mae_conditional,no_data,22,0.13636363636363635,-1.6275045454545456,-35.8051
monthly_bias_momentum_long,atr_trail_vix_conditional,no_data,22,0.22727272727272727,-0.9216318181818182,-20.2759
monthly_bias_momentum_long,break_even_at_1r,no_data,22,0.13636363636363635,-1.3281999999999998,-29.220399999999998
monthly_bias_momentum_long,breakeven_plus_trail,no_data,22,0.4090909090909091,8.425463636363638,185.36020000000002
monthly_bias_momentum_long,chandelier_3x,no_data,22,0.2727272727272727,2.8979318181818177,63.75449999999999
monthly_bias_momentum_long,class_time_stop,no_data,22,0.5,1.7341590909090911,38.151500000000006
monthly_bias_momentum_long,earnings_blackout,no_data,22,0.7272727272727273,75.38531363636363,1658.4769
