strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,composite_score,recommended
xs_momentum_top_decile,time_stop_10d,23,0.4348,0.8616,-0.4584,-10.5437,-26.0811,15.2,17.39,False
xs_momentum_top_decile,chandelier_3x,23,0.1739,1.3304,0.4185,9.625,-21.6741,13.0,16.87,False
xs_momentum_top_decile,atr_trail_vix_conditional,23,0.2609,0.5514,-0.9973,-22.9379,-29.1429,7.6,10.44,False
xs_momentum_top_decile,reverse_signal,23,0.2174,0.3173,-1.1797,-27.1322,-25.6846,6.4,8.7,False
xs_momentum_top_decile,mfe_lockin_trail,23,0.2174,0.3132,-1.1867,-27.2943,-25.6846,5.6,8.7,False
xs_momentum_top_decile,atr_trail_mae_conditional,23,0.2174,0.3173,-1.1797,-27.1322,-25.6846,6.4,8.7,False
xs_momentum_top_decile,atr_trail_1x,23,0.2174,0.3173,-1.1797,-27.1322,-25.6846,6.4,8.7,False
xs_momentum_top_decile,break_even_at_1r,23,0.087,0.8466,-0.2638,-6.0684,-26.5177,18.2,3.48,False
smc_inverse_fvg,hybrid_50pct_target,93,0.6667,0.5085,-6.6631,-619.6705,-771.2383,290.5,26.67,True
smc_inverse_fvg,next_pivot_target,93,0.6129,0.3468,-2.2214,-206.5881,-212.8686,29.1,24.52,False
smc_inverse_fvg,class_time_stop,93,0.4516,0.7309,-1.198,-111.4131,-165.8967,36.8,18.06,False
smc_inverse_fvg,earnings_blackout,93,0.4194,0.3876,-20.9411,-1947.5252,-2350.7375,976.3,16.78,False
smc_inverse_fvg,regime_flip,93,0.3871,0.6318,-1.5311,-142.3944,-161.3665,29.7,15.48,False
smc_inverse_fvg,time_stop_20d,93,0.3871,0.6318,-1.5311,-142.3944,-161.3665,29.7,15.48,False
smc_inverse_fvg,time_stop_10d,93,0.3441,0.4511,-2.1805,-202.7833,-228.3121,15.1,13.76,False
smc_inverse_fvg,multi_tier_partial,93,0.2688,0.2934,-1.5713,-146.1264,-164.3956,6.1,10.75,False
smc_inverse_fvg,trailing_10pct,93,0.2473,0.308,-3.7134,-345.3463,-360.4631,73.3,9.89,False
smc_inverse_fvg,breakeven_plus_trail,93,0.2258,0.4421,-2.0297,-188.7575,-208.5141,27.6,9.03,False
smc_inverse_fvg,atr_trail_2x,93,0.2151,0.3016,-2.8712,-267.0237,-283.9934,18.4,8.6,False
smc_inverse_fvg,ma_exit_ema9,93,0.2151,0.4389,-1.8017,-167.5596,-197.8314,11.5,8.6,False
smc_inverse_fvg,trailing_15pct,93,0.2043,0.3839,-4.6365,-431.1969,-445.9576,107.2,8.17,False
smc_inverse_fvg,chandelier_3x,93,0.2043,0.3125,-3.1584,-293.7293,-310.3703,21.4,8.17,False
smc_inverse_fvg,fixed_4r_2r,93,0.1935,0.4017,-3.7247,-346.395,-382.3297,31.0,7.74,False
smc_inverse_fvg,reverse_signal,93,0.172,0.1568,-2.024,-188.2359,-202.5358,6.2,6.88,False
smc_inverse_fvg,smc_mitigation_zone,93,0.172,0.1582,-2.0029,-186.2732,-200.5731,6.1,6.88,False
smc_inverse_fvg,atr_trail_1x,93,0.172,0.1568,-2.024,-188.2359,-202.5358,6.2,6.88,False
smc_inverse_fvg,atr_trail_mae_conditional,93,0.172,0.1568,-2.024,-188.2359,-202.5358,6.2,6.88,False
smc_inverse_fvg,mfe_lockin_trail,93,0.172,0.1585,-2.0201,-187.8722,-200.9335,6.1,6.88,False
smc_inverse_fvg,atr_trail_vix_conditional,93,0.172,0.1859,-2.5858,-240.4798,-259.3872,8.5,6.88,False
smc_inverse_fvg,r_multiple_2r,93,0.172,0.3829,-1.9615,-182.4165,-215.4308,9.4,6.88,False
smc_inverse_fvg,trailing_5pct,93,0.1613,0.2235,-2.4457,-227.4533,-241.7532,43.6,6.45,False
smc_inverse_fvg,r_multiple_3r,93,0.1183,0.3048,-2.3659,-220.0252,-249.6957,11.1,4.73,False
smc_inverse_fvg,break_even_at_1r,93,0.1075,0.2802,-1.7473,-162.4975,-177.6143,10.5,4.3,False
htf_aligned_breakout_long,earnings_blackout,8,1.0,999.0,47.32,378.5598,0.0,676.4,100.0,True
htf_aligned_breakout_long,time_stop_10d,8,0.875,6.2902,2.4104,19.2829,-3.645,14.8,89.53,False
htf_aligned_breakout_long,regime_flip,8,0.625,2.3801,4.8114,38.4915,-11.275,25.9,68.09,False
htf_aligned_breakout_long,time_stop_20d,8,0.625,2.3801,4.8114,38.4915,-11.275,25.9,68.09,False
htf_aligned_breakout_long,class_time_stop,8,0.625,2.065,4.2425,33.9401,-11.5302,31.2,67.7,False
htf_aligned_breakout_long,trailing_15pct,8,0.625,1.1637,0.6314,5.0511,-11.8721,119.1,42.1,False
htf_aligned_breakout_long,multi_tier_partial,8,0.5,0.4062,-0.7262,-5.8093,-8.6965,5.1,36.96,False
htf_aligned_breakout_long,chandelier_3x,8,0.5,0.9516,-0.1064,-0.8513,-12.8062,20.8,30.79,False
htf_aligned_breakout_long,ma_exit_ema9,8,0.5,0.3907,-1.205,-9.6399,-14.8124,13.6,27.78,False
htf_aligned_breakout_long,atr_trail_vix_conditional,8,0.25,0.216,-0.9973,-7.9784,-9.0761,9.4,26.39,False
htf_aligned_breakout_long,next_pivot_target,8,0.625,0.5519,-1.1053,-8.8421,-19.7346,9.6,25.4,False
htf_aligned_breakout_long,hybrid_50pct_target,8,0.625,0.8788,-0.4544,-3.6355,-20.0,50.0,25.0,False
htf_aligned_breakout_long,atr_trail_2x,8,0.375,0.2382,-1.8525,-14.8202,-14.6358,15.0,23.05,False
htf_aligned_breakout_long,r_multiple_3r,8,0.25,0.4568,-1.3652,-10.9216,-13.7863,9.9,19.32,False
htf_aligned_breakout_long,r_multiple_2r,8,0.25,0.3484,-1.6376,-13.1004,-13.7863,9.9,19.32,False
htf_aligned_breakout_long,breakeven_plus_trail,8,0.375,0.855,-0.3181,-2.5449,-17.5512,26.2,18.67,False
htf_aligned_breakout_long,trailing_5pct,8,0.25,0.1717,-2.0824,-16.6593,-14.9081,15.6,17.64,False
htf_aligned_breakout_long,fixed_4r_2r,8,0.375,0.4313,-2.1566,-17.253,-19.7346,17.0,15.4,False
htf_aligned_breakout_long,smc_mitigation_zone,8,0.125,0.0307,-1.6035,-12.828,-13.2343,7.0,15.15,False
htf_aligned_breakout_long,mfe_lockin_trail,8,0.125,0.0307,-1.6035,-12.828,-13.2343,7.0,15.15,False
htf_aligned_breakout_long,reverse_signal,8,0.125,0.0307,-1.6035,-12.828,-13.2343,7.0,15.15,False
htf_aligned_breakout_long,atr_trail_1x,8,0.125,0.0307,-1.6035,-12.828,-13.2343,7.0,15.15,False
htf_aligned_breakout_long,atr_trail_mae_conditional,8,0.125,0.0307,-1.6035,-12.828,-13.2343,7.0,15.15,False
htf_aligned_breakout_long,trailing_10pct,8,0.375,0.4223,-2.443,-19.544,-26.9109,30.1,15.0,False
htf_aligned_breakout_long,break_even_at_1r,8,0.0,0.0,-1.3255,-10.6043,-10.6043,5.6,14.09,False
monthly_bias_momentum_long,breakeven_plus_trail,22,0.4091,6.2893,8.4255,185.3602,-11.3372,72.0,59.36,True
monthly_bias_momentum_long,hybrid_50pct_target,22,0.7273,4.1893,6.5585,144.287,-20.0,121.6,59.09,False
monthly_bias_momentum_long,earnings_blackout,22,0.7273,36.1039,75.3853,1658.4769,-27.6678,763.2,59.09,False
monthly_bias_momentum_long,trailing_15pct,22,0.5455,2.8606,7.4647,164.2233,-34.9806,189.3,51.82,False
monthly_bias_momentum_long,trailing_10pct,22,0.4545,1.9471,4.1958,92.3074,-35.2773,87.8,46.59,False
monthly_bias_momentum_long,time_stop_20d,22,0.6364,1.6793,1.8333,40.332,-20.4624,27.7,45.84,False
monthly_bias_momentum_long,regime_flip,22,0.6364,1.6793,1.8333,40.332,-20.4624,27.7,45.84,False
monthly_bias_momentum_long,class_time_stop,22,0.5,1.586,1.7342,38.1515,-22.1577,34.8,37.58,False
monthly_bias_momentum_long,chandelier_3x,22,0.2727,1.8641,2.8979,63.7545,-31.7329,23.8,36.83,False
monthly_bias_momentum_long,atr_trail_2x,22,0.2727,1.4631,1.1988,26.3734,-18.7883,19.3,26.62,False
monthly_bias_momentum_long,next_pivot_target,22,0.5455,0.7912,-0.5005,-11.0112,-36.6049,9.9,21.82,False
monthly_bias_momentum_long,fixed_4r_2r,22,0.3182,1.1606,0.5569,12.2519,-35.461,23.0,17.55,False
monthly_bias_momentum_long,time_stop_10d,22,0.3182,0.9171,-0.257,-5.6551,-44.1337,14.3,12.73,False
monthly_bias_momentum_long,multi_tier_partial,22,0.2727,0.2176,-1.3662,-30.0562,-30.8312,6.2,10.91,False
monthly_bias_momentum_long,atr_trail_vix_conditional,22,0.2273,0.3284,-0.9216,-20.2759,-25.488,7.3,9.09,False
monthly_bias_momentum_long,smc_mitigation_zone,22,0.2273,0.1545,-1.3667,-30.0676,-30.0949,5.8,9.09,False
monthly_bias_momentum_long,r_multiple_2r,22,0.2273,0.4979,-1.2288,-27.0331,-39.3269,9.0,9.09,False
monthly_bias_momentum_long,r_multiple_3r,22,0.2273,0.7527,-0.6052,-13.3135,-34.5896,9.4,9.09,False
monthly_bias_momentum_long,ma_exit_ema9,22,0.1818,0.9671,-0.0709,-1.5608,-41.3018,9.7,7.27,False
monthly_bias_momentum_long,trailing_5pct,22,0.1818,0.4491,-1.8019,-39.6427,-47.3395,23.2,7.27,False
monthly_bias_momentum_long,reverse_signal,22,0.1364,0.1166,-1.6275,-35.8051,-35.8324,6.2,5.46,False
monthly_bias_momentum_long,mfe_lockin_trail,22,0.1364,0.1221,-1.6172,-35.5792,-35.6065,6.2,5.46,False
monthly_bias_momentum_long,atr_trail_mae_conditional,22,0.1364,0.1166,-1.6275,-35.8051,-35.8324,6.2,5.46,False
monthly_bias_momentum_long,atr_trail_1x,22,0.1364,0.1166,-1.6275,-35.8051,-35.8324,6.2,5.46,False
monthly_bias_momentum_long,break_even_at_1r,22,0.1364,0.2594,-1.3282,-29.2204,-35.4501,14.2,5.46,False
po3_bullish,trailing_10pct,12,0.3333,1.6703,2.06,24.7205,-11.8012,84.8,45.74,True
po3_bullish,trailing_5pct,12,0.3333,1.5964,1.1291,13.5487,-10.6082,31.2,45.31,False
po3_bullish,hybrid_50pct_target,12,0.6667,1.5136,1.2963,15.5561,-20.2895,74.5,42.08,False
po3_bullish,next_pivot_target,12,0.75,1.1327,0.2054,2.4653,-18.2769,16.8,36.57,False
po3_bullish,multi_tier_partial,12,0.4167,0.5838,-0.6061,-7.2737,-6.8375,8.2,36.41,False
po3_bullish,time_stop_20d,12,0.5833,1.3169,1.0023,12.0272,-31.6874,29.2,32.84,False
po3_bullish,regime_flip,12,0.5833,1.3169,1.0023,12.0272,-31.6874,29.2,32.84,False
po3_bullish,time_stop_10d,12,0.5,1.1373,0.3696,4.4349,-18.0854,15.8,26.99,False
po3_bullish,class_time_stop,12,0.5833,1.0829,0.306,3.672,-35.9197,35.7,25.82,False
po3_bullish,smc_mitigation_zone,12,0.25,0.5191,-0.6517,-7.8209,-9.4663,8.0,25.8,False
po3_bullish,reverse_signal,12,0.25,0.471,-0.7901,-9.4813,-9.4663,8.2,25.8,False
po3_bullish,atr_trail_1x,12,0.25,0.471,-0.7901,-9.4813,-9.4663,8.2,25.8,False
po3_bullish,atr_trail_mae_conditional,12,0.25,0.471,-0.7901,-9.4813,-9.4663,8.2,25.8,False
po3_bullish,mfe_lockin_trail,12,0.25,0.5364,-0.6925,-8.3105,-9.5861,7.9,25.62,False
po3_bullish,atr_trail_2x,12,0.25,0.6057,-0.7857,-9.4282,-13.0941,15.8,20.36,False
po3_bullish,breakeven_plus_trail,12,0.25,0.8653,-0.2035,-2.4424,-14.3006,40.4,18.55,False
po3_bullish,atr_trail_vix_conditional,12,0.25,0.2196,-1.3121,-15.7447,-14.6026,5.8,18.1,False
po3_bullish,earnings_blackout,12,0.4167,0.6252,-7.6435,-91.7224,-86.4565,827.7,16.67,False
po3_bullish,chandelier_3x,12,0.25,0.7604,-0.5548,-6.6578,-16.3842,22.5,15.42,False
po3_bullish,fixed_4r_2r,12,0.3333,0.6997,-1.1683,-14.02,-18.9184,39.7,14.95,False
po3_bullish,trailing_15pct,12,0.3333,0.8,-0.9918,-11.9018,-35.6749,167.0,13.33,False
po3_bullish,r_multiple_2r,12,0.1667,0.3609,-1.3966,-16.7586,-17.5815,8.1,10.3,False
po3_bullish,break_even_at_1r,12,0.0,0.0,-1.6053,-19.2634,-14.2071,10.0,8.69,False
po3_bullish,ma_exit_ema9,12,0.1667,0.2285,-1.77,-21.24,-22.6665,11.8,6.67,False
po3_bullish,r_multiple_3r,12,0.0833,0.1845,-1.9818,-23.7814,-18.7251,11.0,5.24,False
