strategy,exit_method,entry_atr_ratio,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,0.018989314823611773,1,1.0,2.1366,2.1366
bollinger_lower,atr_trail_1x,0.019790725828291538,1,1.0,5.4939,5.4939
bollinger_lower,atr_trail_1x,0.021718413888980957,1,0.0,-0.1737,-0.1737
bollinger_lower,atr_trail_1x,0.03161753846830626,1,0.0,-0.6211,-0.6211
bollinger_lower,atr_trail_1x,0.03482106839268646,1,0.0,-2.1845,-2.1845
bollinger_lower,atr_trail_1x,0.03759121499978452,1,0.0,-1.9581,-1.9581
bollinger_lower,atr_trail_1x,0.04922446457155594,1,0.0,-4.9224,-4.9224
bollinger_lower,atr_trail_2x,0.018989314823611773,1,1.0,0.5139,0.5139
bollinger_lower,atr_trail_2x,0.019790725828291538,1,1.0,20.6737,20.6737
bollinger_lower,atr_trail_2x,0.021718413888980957,1,0.0,-2.0312,-2.0312
bollinger_lower,atr_trail_2x,0.03161753846830626,1,1.0,5.9684,5.9684
bollinger_lower,atr_trail_2x,0.03482106839268646,1,0.0,-5.6042,-5.6042
bollinger_lower,atr_trail_2x,0.03759121499978452,1,0.0,-12.0925,-12.0925
bollinger_lower,atr_trail_2x,0.04922446457155594,1,0.0,-10.9983,-10.9983
bollinger_lower,break_even_at_1r,0.018989314823611773,1,0.0,-0.1527,-0.1527
bollinger_lower,break_even_at_1r,0.019790725828291538,1,1.0,31.9455,31.9455
bollinger_lower,break_even_at_1r,0.021718413888980957,1,0.0,0.0,0.0
bollinger_lower,break_even_at_1r,0.03161753846830626,1,0.0,0.0,0.0
bollinger_lower,break_even_at_1r,0.03482106839268646,1,0.0,-3.4821,-3.4821
bollinger_lower,break_even_at_1r,0.03759121499978452,1,0.0,-3.7591,-3.7591
bollinger_lower,break_even_at_1r,0.04922446457155594,1,0.0,-4.9224,-4.9224
bollinger_lower,breakeven_plus_trail,0.018989314823611773,1,1.0,23.4624,23.4624
bollinger_lower,breakeven_plus_trail,0.019790725828291538,1,1.0,31.9455,31.9455
bollinger_lower,breakeven_plus_trail,0.021718413888980957,1,0.0,0.0,0.0
bollinger_lower,breakeven_plus_trail,0.03161753846830626,1,1.0,11.705,11.705
bollinger_lower,breakeven_plus_trail,0.03482106839268646,1,0.0,0.0,0.0
bollinger_lower,breakeven_plus_trail,0.03759121499978452,1,0.0,-7.5182,-7.5182
bollinger_lower,breakeven_plus_trail,0.04922446457155594,1,0.0,-9.8449,-9.8449
bollinger_lower,class_time_stop,0.018989314823611773,1,1.0,7.1643,7.1643
bollinger_lower,class_time_stop,0.019790725828291538,1,1.0,15.638,15.638
bollinger_lower,class_time_stop,0.021718413888980957,1,1.0,1.1325,1.1325
bollinger_lower,class_time_stop,0.03161753846830626,1,1.0,10.5502,10.5502
