strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,composite_score,recommended
break_retest_confluence,next_pivot_target,5,0.8,1.5027,1.0054,5.0272,-10.0,4.0,62.08,False
break_retest_confluence,r_multiple_2r,5,0.4,1.9832,1.9407,9.7034,-9.8697,11.8,60.69,False
break_retest_confluence,breakeven_plus_trail,5,0.2,4.2538,3.5765,17.8824,-5.4958,15.0,59.76,False
break_retest_confluence,atr_trail_2x,5,0.4,1.7319,1.4657,7.3287,-10.0129,15.8,52.94,False
break_retest_confluence,atr_trail_1x,5,0.6,0.7355,-0.3164,-1.5821,-1.834,6.2,51.25,False
break_retest_confluence,time_stop_10d,5,0.4,1.7966,2.0374,10.1868,-12.7871,14.8,50.72,False
break_retest_confluence,class_time_stop,5,0.6,1.4033,1.609,8.0452,-13.2631,37.0,46.2,False
break_retest_confluence,ma_exit_ema9,5,0.4,0.536,-0.6516,-3.2582,-1.3874,6.0,43.92,False
break_retest_confluence,trailing_5pct,5,0.4,0.1854,-1.8345,-9.1727,-6.2397,9.8,36.64,False
break_retest_confluence,r_multiple_3r,5,0.2,1.4473,1.1862,5.9311,-13.2594,15.2,31.53,False
break_retest_confluence,hybrid_50pct_target,5,0.6,0.319,-13.1864,-65.9321,-86.8226,205.0,24.0,False
break_retest_confluence,regime_flip,5,0.4,1.0138,0.0646,0.3228,-15.5944,29.8,23.02,False
break_retest_confluence,time_stop_20d,5,0.4,1.0138,0.0646,0.3228,-15.5944,29.8,23.02,False
break_retest_confluence,trailing_10pct,5,0.2,0.5683,-1.5902,-7.9512,-18.4193,20.8,10.37,False
break_retest_confluence,fixed_4r_2r,5,0.2,0.9657,-0.1818,-0.9089,-26.4962,32.6,8.0,False
break_retest_confluence,trailing_15pct,5,0.2,0.742,-1.3771,-6.8855,-26.6849,55.6,8.0,False
break_retest_confluence,earnings_blackout,5,0.2,0.3372,-33.7209,-168.6047,-220.0496,886.6,8.0,False
