strategy,exit_method,sector_momentum_vs_spy_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_tight,atr_trail_1x,spy_mild_down_neg5_0,2,0.0,-2.4761,-4.9522
bollinger_tight,atr_trail_1x,spy_mild_up_0_5pct,3,0.0,-3.1999333333333335,-9.5998
bollinger_tight,atr_trail_1x,spy_strong_up_gt_5pct,2,0.0,-2.96985,-5.9397
bollinger_tight,atr_trail_2x,spy_mild_down_neg5_0,2,0.0,-5.1056,-10.2112
bollinger_tight,atr_trail_2x,spy_mild_up_0_5pct,3,0.0,-5.121966666666666,-15.3659
bollinger_tight,atr_trail_2x,spy_strong_up_gt_5pct,2,0.0,-8.28905,-16.5781
bollinger_tight,break_even_at_1r,spy_mild_down_neg5_0,2,0.0,-2.2538,-4.5076
bollinger_tight,break_even_at_1r,spy_mild_up_0_5pct,3,0.0,-3.1999333333333335,-9.5998
bollinger_tight,break_even_at_1r,spy_strong_up_gt_5pct,2,0.0,-3.1071,-6.2142
bollinger_tight,breakeven_plus_trail,spy_mild_down_neg5_0,2,0.0,-4.5076,-9.0152
bollinger_tight,breakeven_plus_trail,spy_mild_up_0_5pct,3,0.0,-6.0474000000000006,-18.142200000000003
bollinger_tight,breakeven_plus_trail,spy_strong_up_gt_5pct,2,0.0,-6.2142,-12.4284
bollinger_tight,class_time_stop,spy_mild_down_neg5_0,2,0.5,-9.226700000000001,-18.453400000000002
bollinger_tight,class_time_stop,spy_mild_up_0_5pct,3,0.3333333333333333,-7.207266666666666,-21.621799999999997
bollinger_tight,class_time_stop,spy_strong_up_gt_5pct,2,1.0,7.6325,15.265
bollinger_tight,earnings_blackout,spy_mild_down_neg5_0,2,0.5,-16.63775,-33.2755
bollinger_tight,earnings_blackout,spy_mild_up_0_5pct,3,0.3333333333333333,-6.586366666666666,-19.759099999999997
bollinger_tight,earnings_blackout,spy_strong_up_gt_5pct,2,1.0,7.6325,15.265
bollinger_tight,fixed_3r_2r,spy_mild_down_neg5_0,2,0.0,-7.996700000000001,-15.993400000000001
bollinger_tight,fixed_3r_2r,spy_mild_up_0_5pct,3,0.0,-6.0474000000000006,-18.142200000000003
bollinger_tight,fixed_3r_2r,spy_strong_up_gt_5pct,2,0.0,-8.28905,-16.5781
bollinger_tight,hybrid_50pct_target,spy_mild_down_neg5_0,2,0.5,-16.63775,-33.2755
bollinger_tight,hybrid_50pct_target,spy_mild_up_0_5pct,3,0.3333333333333333,-6.586366666666666,-19.759099999999997
bollinger_tight,hybrid_50pct_target,spy_strong_up_gt_5pct,2,1.0,7.9822500000000005,15.964500000000001
bollinger_tight,ma_exit_ema9,spy_mild_down_neg5_0,2,0.5,-1.2228,-2.4456
bollinger_tight,ma_exit_ema9,spy_mild_up_0_5pct,3,0.3333333333333333,-0.633,-1.899
bollinger_tight,ma_exit_ema9,spy_strong_up_gt_5pct,2,0.5,-1.24235,-2.4847
bollinger_tight,next_pivot_target,spy_mild_down_neg5_0,2,0.5,-2.44825,-4.8965
bollinger_tight,next_pivot_target,spy_mild_up_0_5pct,3,0.3333333333333333,-6.227966666666667,-18.6839
bollinger_tight,next_pivot_target,spy_strong_up_gt_5pct,2,0.0,-10.0,-20.0
bollinger_tight,r_multiple_2r,spy_mild_down_neg5_0,2,0.5,1.2353,2.4706
bollinger_tight,r_multiple_2r,spy_mild_up_0_5pct,3,0.0,-3.1999333333333335,-9.5998
