strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,no,5,0.0,-2.65912,-13.2956
avwap_252_breakout,atr_trail_1x,yes,3,0.0,-1.6223,-4.8669
avwap_252_breakout,atr_trail_2x,no,5,0.2,-2.3906600000000005,-11.953300000000002
avwap_252_breakout,atr_trail_2x,yes,3,0.3333333333333333,-1.5280666666666667,-4.5842
avwap_252_breakout,atr_trail_mae_conditional,no,5,0.0,-2.65912,-13.2956
avwap_252_breakout,atr_trail_mae_conditional,yes,3,0.0,-1.6223,-4.8669
avwap_252_breakout,atr_trail_vix_conditional,no,5,0.2,-2.9095199999999997,-14.5476
avwap_252_breakout,atr_trail_vix_conditional,yes,3,0.0,-1.8259999999999998,-5.478
avwap_252_breakout,break_even_at_1r,no,5,0.0,-2.87772,-14.3886
avwap_252_breakout,break_even_at_1r,yes,3,0.0,-1.6223,-4.8669
avwap_252_breakout,breakeven_plus_trail,no,5,0.4,-0.3131599999999999,-1.5657999999999994
avwap_252_breakout,breakeven_plus_trail,yes,3,0.0,-1.4437333333333333,-4.3312
avwap_252_breakout,chandelier_3x,no,5,0.2,-3.0284000000000004,-15.142000000000001
avwap_252_breakout,chandelier_3x,yes,3,0.0,-1.9787666666666668,-5.9363
avwap_252_breakout,class_time_stop,no,5,0.4,1.2883200000000001,6.441600000000001
avwap_252_breakout,class_time_stop,yes,3,0.6666666666666666,-0.35376666666666673,-1.0613000000000001
avwap_252_breakout,earnings_blackout,no,5,0.4,-25.420399999999997,-127.10199999999999
avwap_252_breakout,earnings_blackout,yes,3,0.3333333333333333,-20.182266666666667,-60.546800000000005
avwap_252_breakout,fixed_4r_2r,no,5,0.2,-2.9560000000000004,-14.780000000000001
avwap_252_breakout,fixed_4r_2r,yes,3,0.0,-4.383566666666667,-13.1507
avwap_252_breakout,hybrid_50pct_target,no,5,1.0,8.69518,43.4759
avwap_252_breakout,hybrid_50pct_target,yes,3,1.0,3.383566666666667,10.1507
avwap_252_breakout,ma_exit_ema9,no,5,0.0,-4.24164,-21.2082
avwap_252_breakout,ma_exit_ema9,yes,3,0.3333333333333333,-0.8113333333333331,-2.4339999999999993
avwap_252_breakout,mfe_lockin_trail,no,5,0.0,-2.65912,-13.2956
avwap_252_breakout,mfe_lockin_trail,yes,3,0.3333333333333333,-0.0590666666666666,-0.1771999999999998
avwap_252_breakout,multi_tier_partial,no,5,0.2,-2.2988799999999996,-11.494399999999999
avwap_252_breakout,multi_tier_partial,yes,3,0.3333333333333333,-0.6003666666666667,-1.8011000000000001
avwap_252_breakout,next_pivot_target,no,5,0.8,-0.2823399999999999,-1.4116999999999997
avwap_252_breakout,next_pivot_target,yes,3,0.0,-4.383566666666667,-13.1507
avwap_252_breakout,r_multiple_2r,no,5,0.2,-1.4319399999999998,-7.159699999999999
avwap_252_breakout,r_multiple_2r,yes,3,0.3333333333333333,0.3310666666666667,0.9932000000000001
avwap_252_breakout,r_multiple_3r,no,5,0.2,-0.70904,-3.5452
avwap_252_breakout,r_multiple_3r,yes,3,0.0,-2.1917666666666666,-6.5753
avwap_252_breakout,regime_flip,no,5,0.4,-1.69108,-8.4554
avwap_252_breakout,regime_flip,yes,3,0.0,-2.1544333333333334,-6.4633
avwap_252_breakout,reverse_signal,no,5,0.0,-2.65912,-13.2956
avwap_252_breakout,reverse_signal,yes,3,0.0,-1.6223,-4.8669
avwap_252_breakout,smc_mitigation_zone,no,5,0.0,-2.65912,-13.2956
avwap_252_breakout,smc_mitigation_zone,yes,3,0.0,-1.6223,-4.8669
avwap_252_breakout,time_stop_10d,no,5,0.4,-0.5854799999999998,-2.9273999999999987
avwap_252_breakout,time_stop_10d,yes,3,0.6666666666666666,2.5172000000000003,7.5516000000000005
avwap_252_breakout,time_stop_20d,no,5,0.4,-1.69108,-8.4554
avwap_252_breakout,time_stop_20d,yes,3,0.0,-2.1544333333333334,-6.4633
avwap_252_breakout,trailing_10pct,no,5,0.4,-0.8027799999999999,-4.0139
avwap_252_breakout,trailing_10pct,yes,3,0.6666666666666666,0.945,2.835
avwap_252_breakout,trailing_15pct,no,5,0.4,-4.5431,-22.7155
avwap_252_breakout,trailing_15pct,yes,3,0.3333333333333333,-3.3830666666666667,-10.1492
avwap_252_breakout,trailing_5pct,no,5,0.0,-4.0678600000000005,-20.3393
avwap_252_breakout,trailing_5pct,yes,3,0.0,-2.2133333333333334,-6.64
avwap_50_reclaim,atr_trail_1x,no,9,0.4444444444444444,0.9169444444444443,8.2525
avwap_50_reclaim,atr_trail_1x,yes,9,0.3333333333333333,0.8769888888888888,7.892899999999999
avwap_50_reclaim,atr_trail_2x,no,9,0.4444444444444444,1.1169111111111114,10.052200000000003
avwap_50_reclaim,atr_trail_2x,yes,9,0.2222222222222222,1.5496777777777777,13.947099999999999
avwap_50_reclaim,atr_trail_mae_conditional,no,9,0.4444444444444444,0.9169444444444443,8.2525
