strategy,exit_method,days_from_quarter_end_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,6,1,0.0,-0.8144,-0.8144
avwap_252_breakout,atr_trail_1x,12,1,0.0,-4.811,-4.811
avwap_252_breakout,atr_trail_1x,16,1,0.0,-3.1806,-3.1806
avwap_252_breakout,atr_trail_1x,18,1,0.0,-1.8869,-1.8869
avwap_252_breakout,atr_trail_1x,27,1,0.0,-0.5964,-0.5964
avwap_252_breakout,atr_trail_1x,56,1,0.0,-2.1656,-2.1656
avwap_252_breakout,atr_trail_1x,70,1,0.0,-3.3226,-3.3226
avwap_252_breakout,atr_trail_1x,79,1,0.0,-1.385,-1.385
avwap_252_breakout,atr_trail_2x,6,1,0.0,-0.8144,-0.8144
avwap_252_breakout,atr_trail_2x,12,1,0.0,-6.631,-6.631
avwap_252_breakout,atr_trail_2x,16,1,0.0,-6.8219,-6.8219
avwap_252_breakout,atr_trail_2x,18,1,1.0,0.5614,0.5614
avwap_252_breakout,atr_trail_2x,27,1,1.0,12.6269,12.6269
avwap_252_breakout,atr_trail_2x,56,1,0.0,-4.3312,-4.3312
avwap_252_breakout,atr_trail_2x,70,1,0.0,-6.6452,-6.6452
avwap_252_breakout,atr_trail_2x,79,1,0.0,-4.4821,-4.4821
avwap_252_breakout,atr_trail_mae_conditional,6,1,0.0,-0.8144,-0.8144
avwap_252_breakout,atr_trail_mae_conditional,12,1,0.0,-4.811,-4.811
avwap_252_breakout,atr_trail_mae_conditional,16,1,0.0,-3.1806,-3.1806
avwap_252_breakout,atr_trail_mae_conditional,18,1,0.0,-1.8869,-1.8869
avwap_252_breakout,atr_trail_mae_conditional,27,1,0.0,-0.5964,-0.5964
avwap_252_breakout,atr_trail_mae_conditional,56,1,0.0,-2.1656,-2.1656
avwap_252_breakout,atr_trail_mae_conditional,70,1,0.0,-3.3226,-3.3226
avwap_252_breakout,atr_trail_mae_conditional,79,1,0.0,-1.385,-1.385
avwap_252_breakout,atr_trail_vix_conditional,6,1,0.0,-0.8144,-0.8144
avwap_252_breakout,atr_trail_vix_conditional,12,1,0.0,-7.2165,-7.2165
avwap_252_breakout,atr_trail_vix_conditional,16,1,0.0,-2.3854,-2.3854
avwap_252_breakout,atr_trail_vix_conditional,18,1,0.0,-1.4152,-1.4152
avwap_252_breakout,atr_trail_vix_conditional,27,1,1.0,1.3236,1.3236
avwap_252_breakout,atr_trail_vix_conditional,56,1,0.0,-3.2484,-3.2484
avwap_252_breakout,atr_trail_vix_conditional,70,1,0.0,-5.3694,-5.3694
avwap_252_breakout,atr_trail_vix_conditional,79,1,0.0,-0.8999,-0.8999
avwap_252_breakout,break_even_at_1r,6,1,0.0,-0.8144,-0.8144
avwap_252_breakout,break_even_at_1r,12,1,0.0,-4.811,-4.811
avwap_252_breakout,break_even_at_1r,16,1,0.0,-3.1806,-3.1806
avwap_252_breakout,break_even_at_1r,18,1,0.0,-1.8869,-1.8869
avwap_252_breakout,break_even_at_1r,27,1,0.0,0.0,0.0
avwap_252_breakout,break_even_at_1r,56,1,0.0,-2.1656,-2.1656
avwap_252_breakout,break_even_at_1r,70,1,0.0,-3.3226,-3.3226
avwap_252_breakout,break_even_at_1r,79,1,0.0,-3.0744,-3.0744
avwap_252_breakout,breakeven_plus_trail,6,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,12,1,0.0,-9.622,-9.622
avwap_252_breakout,breakeven_plus_trail,16,1,0.0,-6.3612,-6.3612
avwap_252_breakout,breakeven_plus_trail,18,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,27,1,1.0,13.1441,13.1441
avwap_252_breakout,breakeven_plus_trail,56,1,0.0,-4.3312,-4.3312
avwap_252_breakout,breakeven_plus_trail,70,1,1.0,7.4221,7.4221
avwap_252_breakout,breakeven_plus_trail,79,1,0.0,-6.1488,-6.1488
avwap_252_breakout,chandelier_3x,6,1,0.0,-0.8144,-0.8144
avwap_252_breakout,chandelier_3x,12,1,0.0,-9.2819,-9.2819
avwap_252_breakout,chandelier_3x,16,1,0.0,-6.8219,-6.8219
avwap_252_breakout,chandelier_3x,18,1,0.0,-0.5206,-0.5206
avwap_252_breakout,chandelier_3x,27,1,1.0,11.909,11.909
avwap_252_breakout,chandelier_3x,56,1,0.0,-4.6013,-4.6013
avwap_252_breakout,chandelier_3x,70,1,0.0,-6.5715,-6.5715
avwap_252_breakout,chandelier_3x,79,1,0.0,-4.3757,-4.3757
avwap_252_breakout,class_time_stop,6,1,1.0,2.3292,2.3292
avwap_252_breakout,class_time_stop,12,1,0.0,-9.8685,-9.8685
avwap_252_breakout,class_time_stop,16,1,0.0,-10.1971,-10.1971
avwap_252_breakout,class_time_stop,18,1,0.0,-3.8252,-3.8252
avwap_252_breakout,class_time_stop,27,1,1.0,20.6882,20.6882
avwap_252_breakout,class_time_stop,56,1,1.0,0.4347,0.4347
avwap_252_breakout,class_time_stop,70,1,1.0,7.4221,7.4221
avwap_252_breakout,class_time_stop,79,1,0.0,-1.6031,-1.6031
avwap_252_breakout,earnings_blackout,6,1,0.0,-57.8402,-57.8402
avwap_252_breakout,earnings_blackout,12,1,1.0,36.7586,36.7586
avwap_252_breakout,earnings_blackout,16,1,0.0,-46.2472,-46.2472
avwap_252_breakout,earnings_blackout,18,1,1.0,15.7487,15.7487
avwap_252_breakout,earnings_blackout,27,1,0.0,-72.3395,-72.3395
avwap_252_breakout,earnings_blackout,56,1,0.0,-18.4553,-18.4553
avwap_252_breakout,earnings_blackout,70,1,1.0,7.4221,7.4221
avwap_252_breakout,earnings_blackout,79,1,0.0,-52.696,-52.696
avwap_252_breakout,fixed_4r_2r,6,1,0.0,-5.0457,-5.0457
avwap_252_breakout,fixed_4r_2r,12,1,0.0,-9.622,-9.622
avwap_252_breakout,fixed_4r_2r,16,1,0.0,-6.8219,-6.8219
avwap_252_breakout,fixed_4r_2r,18,1,0.0,-3.7738,-3.7738
avwap_252_breakout,fixed_4r_2r,27,1,1.0,14.4579,14.4579
avwap_252_breakout,fixed_4r_2r,56,1,0.0,-4.3312,-4.3312
avwap_252_breakout,fixed_4r_2r,70,1,0.0,-6.6452,-6.6452
avwap_252_breakout,fixed_4r_2r,79,1,0.0,-6.1488,-6.1488
avwap_252_breakout,hybrid_50pct_target,6,1,1.0,3.7842,3.7842
avwap_252_breakout,hybrid_50pct_target,12,1,1.0,11.304,11.304
avwap_252_breakout,hybrid_50pct_target,16,1,1.0,8.1445,8.1445
avwap_252_breakout,hybrid_50pct_target,18,1,1.0,2.8304,2.8304
avwap_252_breakout,hybrid_50pct_target,27,1,1.0,11.9937,11.9937
avwap_252_breakout,hybrid_50pct_target,56,1,1.0,3.5361,3.5361
avwap_252_breakout,hybrid_50pct_target,70,1,1.0,7.4221,7.4221
avwap_252_breakout,hybrid_50pct_target,79,1,1.0,4.6116,4.6116
avwap_252_breakout,ma_exit_ema9,6,1,0.0,-2.6066,-2.6066
avwap_252_breakout,ma_exit_ema9,12,1,0.0,-4.8664,-4.8664
avwap_252_breakout,ma_exit_ema9,16,1,0.0,-5.3497,-5.3497
avwap_252_breakout,ma_exit_ema9,18,1,1.0,1.9791,1.9791
avwap_252_breakout,ma_exit_ema9,27,1,0.0,-2.2915,-2.2915
avwap_252_breakout,ma_exit_ema9,56,1,0.0,-1.8065,-1.8065
avwap_252_breakout,ma_exit_ema9,70,1,0.0,-4.2445,-4.2445
avwap_252_breakout,ma_exit_ema9,79,1,0.0,-4.4561,-4.4561
avwap_252_breakout,mfe_lockin_trail,6,1,1.0,3.8753,3.8753
avwap_252_breakout,mfe_lockin_trail,12,1,0.0,-4.811,-4.811
avwap_252_breakout,mfe_lockin_trail,16,1,0.0,-3.1806,-3.1806
avwap_252_breakout,mfe_lockin_trail,18,1,0.0,-1.8869,-1.8869
avwap_252_breakout,mfe_lockin_trail,27,1,0.0,-0.5964,-0.5964
avwap_252_breakout,mfe_lockin_trail,56,1,0.0,-2.1656,-2.1656
avwap_252_breakout,mfe_lockin_trail,70,1,0.0,-3.3226,-3.3226
avwap_252_breakout,mfe_lockin_trail,79,1,0.0,-1.385,-1.385
avwap_252_breakout,multi_tier_partial,6,1,1.0,2.2514,2.2514
avwap_252_breakout,multi_tier_partial,12,1,0.0,-4.811,-4.811
avwap_252_breakout,multi_tier_partial,16,1,0.0,-3.1806,-3.1806
avwap_252_breakout,multi_tier_partial,18,1,0.0,-1.8869,-1.8869
avwap_252_breakout,multi_tier_partial,27,1,1.0,1.2048,1.2048
avwap_252_breakout,multi_tier_partial,56,1,0.0,-2.1656,-2.1656
avwap_252_breakout,multi_tier_partial,70,1,0.0,-3.3226,-3.3226
avwap_252_breakout,multi_tier_partial,79,1,0.0,-1.385,-1.385
avwap_252_breakout,next_pivot_target,6,1,0.0,-5.0457,-5.0457
avwap_252_breakout,next_pivot_target,12,1,1.0,0.1358,0.1358
avwap_252_breakout,next_pivot_target,16,1,1.0,0.7185,0.7185
avwap_252_breakout,next_pivot_target,18,1,0.0,-3.7738,-3.7738
avwap_252_breakout,next_pivot_target,27,1,1.0,0.0442,0.0442
avwap_252_breakout,next_pivot_target,56,1,0.0,-4.3312,-4.3312
avwap_252_breakout,next_pivot_target,70,1,1.0,3.8386,3.8386
avwap_252_breakout,next_pivot_target,79,1,0.0,-6.1488,-6.1488
avwap_252_breakout,r_multiple_2r,6,1,1.0,5.0457,5.0457
avwap_252_breakout,r_multiple_2r,12,1,0.0,-4.811,-4.811
avwap_252_breakout,r_multiple_2r,16,1,0.0,-3.1806,-3.1806
avwap_252_breakout,r_multiple_2r,18,1,0.0,-1.8869,-1.8869
avwap_252_breakout,r_multiple_2r,27,1,1.0,7.2289,7.2289
avwap_252_breakout,r_multiple_2r,56,1,0.0,-2.1656,-2.1656
avwap_252_breakout,r_multiple_2r,70,1,0.0,-3.3226,-3.3226
avwap_252_breakout,r_multiple_2r,79,1,0.0,-3.0744,-3.0744
avwap_252_breakout,r_multiple_3r,6,1,0.0,-2.5228,-2.5228
avwap_252_breakout,r_multiple_3r,12,1,0.0,-4.811,-4.811
avwap_252_breakout,r_multiple_3r,16,1,0.0,-3.1806,-3.1806
avwap_252_breakout,r_multiple_3r,18,1,0.0,-1.8869,-1.8869
avwap_252_breakout,r_multiple_3r,27,1,1.0,10.8434,10.8434
avwap_252_breakout,r_multiple_3r,56,1,0.0,-2.1656,-2.1656
avwap_252_breakout,r_multiple_3r,70,1,0.0,-3.3226,-3.3226
avwap_252_breakout,r_multiple_3r,79,1,0.0,-3.0744,-3.0744
avwap_252_breakout,regime_flip,6,1,0.0,-0.4912,-0.4912
avwap_252_breakout,regime_flip,12,1,0.0,-10.0472,-10.0472
avwap_252_breakout,regime_flip,16,1,0.0,-13.7159,-13.7159
avwap_252_breakout,regime_flip,18,1,0.0,-2.8225,-2.8225
avwap_252_breakout,regime_flip,27,1,1.0,8.464,8.464
avwap_252_breakout,regime_flip,56,1,0.0,-3.1496,-3.1496
avwap_252_breakout,regime_flip,70,1,1.0,7.4221,7.4221
avwap_252_breakout,regime_flip,79,1,0.0,-0.5784,-0.5784
avwap_252_breakout,reverse_signal,6,1,0.0,-0.8144,-0.8144
avwap_252_breakout,reverse_signal,12,1,0.0,-4.811,-4.811
avwap_252_breakout,reverse_signal,16,1,0.0,-3.1806,-3.1806
avwap_252_breakout,reverse_signal,18,1,0.0,-1.8869,-1.8869
avwap_252_breakout,reverse_signal,27,1,0.0,-0.5964,-0.5964
avwap_252_breakout,reverse_signal,56,1,0.0,-2.1656,-2.1656
avwap_252_breakout,reverse_signal,70,1,0.0,-3.3226,-3.3226
avwap_252_breakout,reverse_signal,79,1,0.0,-1.385,-1.385
avwap_252_breakout,smc_mitigation_zone,6,1,0.0,-0.8144,-0.8144
avwap_252_breakout,smc_mitigation_zone,12,1,0.0,-4.811,-4.811
avwap_252_breakout,smc_mitigation_zone,16,1,0.0,-3.1806,-3.1806
avwap_252_breakout,smc_mitigation_zone,18,1,0.0,-1.8869,-1.8869
avwap_252_breakout,smc_mitigation_zone,27,1,0.0,-0.5964,-0.5964
avwap_252_breakout,smc_mitigation_zone,56,1,0.0,-2.1656,-2.1656
avwap_252_breakout,smc_mitigation_zone,70,1,0.0,-3.3226,-3.3226
avwap_252_breakout,smc_mitigation_zone,79,1,0.0,-1.385,-1.385
avwap_252_breakout,time_stop_10d,6,1,1.0,4.4739,4.4739
avwap_252_breakout,time_stop_10d,12,1,0.0,-1.8294,-1.8294
