strategy,exit_method,universe_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,T1a,5,0.0,-2.01592,-10.0796
avwap_252_breakout,atr_trail_1x,T2,1,0.0,-1.8869,-1.8869
avwap_252_breakout,atr_trail_1x,unknown,2,0.0,-3.098,-6.196
avwap_252_breakout,atr_trail_2x,T1a,5,0.2,-1.1971600000000004,-5.985800000000002
avwap_252_breakout,atr_trail_2x,T2,1,1.0,0.5614,0.5614
avwap_252_breakout,atr_trail_2x,unknown,2,0.0,-5.55655,-11.1131
avwap_252_breakout,atr_trail_mae_conditional,T1a,5,0.0,-2.01592,-10.0796
avwap_252_breakout,atr_trail_mae_conditional,T2,1,0.0,-1.8869,-1.8869
avwap_252_breakout,atr_trail_mae_conditional,unknown,2,0.0,-3.098,-6.196
avwap_252_breakout,atr_trail_vix_conditional,T1a,5,0.2,-2.0987999999999998,-10.494
avwap_252_breakout,atr_trail_vix_conditional,T2,1,0.0,-1.4152,-1.4152
avwap_252_breakout,atr_trail_vix_conditional,unknown,2,0.0,-4.0582,-8.1164
avwap_252_breakout,break_even_at_1r,T1a,5,0.0,-1.89664,-9.4832
avwap_252_breakout,break_even_at_1r,T2,1,0.0,-1.8869,-1.8869
avwap_252_breakout,break_even_at_1r,unknown,2,0.0,-3.9427,-7.8854
avwap_252_breakout,breakeven_plus_trail,T1a,5,0.4,1.9747599999999998,9.8738
avwap_252_breakout,breakeven_plus_trail,T2,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,unknown,2,0.0,-7.8854,-15.7708
avwap_252_breakout,chandelier_3x,T1a,5,0.2,-1.38002,-6.9001
avwap_252_breakout,chandelier_3x,T2,1,0.0,-0.5206,-0.5206
avwap_252_breakout,chandelier_3x,unknown,2,0.0,-6.8288,-13.6576
avwap_252_breakout,class_time_stop,T1a,5,0.8,4.135419999999999,20.677099999999996
avwap_252_breakout,class_time_stop,T2,1,0.0,-3.8252,-3.8252
avwap_252_breakout,class_time_stop,unknown,2,0.0,-5.735799999999999,-11.471599999999999
avwap_252_breakout,earnings_blackout,T1a,5,0.2,-37.492020000000004,-187.4601
avwap_252_breakout,earnings_blackout,T2,1,1.0,15.7487,15.7487
avwap_252_breakout,earnings_blackout,unknown,2,0.5,-7.968699999999998,-15.937399999999997
avwap_252_breakout,fixed_4r_2r,T1a,5,0.2,-1.6772199999999997,-8.386099999999999
avwap_252_breakout,fixed_4r_2r,T2,1,0.0,-3.7738,-3.7738
avwap_252_breakout,fixed_4r_2r,unknown,2,0.0,-7.8854,-15.7708
avwap_252_breakout,hybrid_50pct_target,T1a,5,1.0,6.97612,34.8806
avwap_252_breakout,hybrid_50pct_target,T2,1,1.0,2.8304,2.8304
avwap_252_breakout,hybrid_50pct_target,unknown,2,1.0,7.957800000000001,15.915600000000001
avwap_252_breakout,ma_exit_ema9,T1a,5,0.0,-3.25976,-16.2988
avwap_252_breakout,ma_exit_ema9,T2,1,1.0,1.9791,1.9791
avwap_252_breakout,ma_exit_ema9,unknown,2,0.0,-4.66125,-9.3225
avwap_252_breakout,mfe_lockin_trail,T1a,5,0.2,-1.07798,-5.3899
avwap_252_breakout,mfe_lockin_trail,T2,1,0.0,-1.8869,-1.8869
avwap_252_breakout,mfe_lockin_trail,unknown,2,0.0,-3.098,-6.196
avwap_252_breakout,multi_tier_partial,T1a,5,0.4,-1.0425200000000001,-5.2126
avwap_252_breakout,multi_tier_partial,T2,1,0.0,-1.8869,-1.8869
avwap_252_breakout,multi_tier_partial,unknown,2,0.0,-3.098,-6.196
avwap_252_breakout,next_pivot_target,T1a,5,0.6,-0.95512,-4.7756
avwap_252_breakout,next_pivot_target,T2,1,0.0,-3.7738,-3.7738
avwap_252_breakout,next_pivot_target,unknown,2,0.5,-3.0065,-6.013
avwap_252_breakout,r_multiple_2r,T1a,5,0.4,0.7211600000000001,3.605800000000001
avwap_252_breakout,r_multiple_2r,T2,1,0.0,-1.8869,-1.8869
avwap_252_breakout,r_multiple_2r,unknown,2,0.0,-3.9427,-7.8854
avwap_252_breakout,r_multiple_3r,T1a,5,0.2,-0.06963999999999979,-0.34819999999999895
avwap_252_breakout,r_multiple_3r,T2,1,0.0,-1.8869,-1.8869
avwap_252_breakout,r_multiple_3r,unknown,2,0.0,-3.9427,-7.8854
avwap_252_breakout,regime_flip,T1a,5,0.4,-0.2941199999999998,-1.4705999999999992
avwap_252_breakout,regime_flip,T2,1,0.0,-2.8225,-2.8225
avwap_252_breakout,regime_flip,unknown,2,0.0,-5.3128,-10.6256
avwap_252_breakout,reverse_signal,T1a,5,0.0,-2.01592,-10.0796
avwap_252_breakout,reverse_signal,T2,1,0.0,-1.8869,-1.8869
avwap_252_breakout,reverse_signal,unknown,2,0.0,-3.098,-6.196
avwap_252_breakout,smc_mitigation_zone,T1a,5,0.0,-2.01592,-10.0796
avwap_252_breakout,smc_mitigation_zone,T2,1,0.0,-1.8869,-1.8869
avwap_252_breakout,smc_mitigation_zone,unknown,2,0.0,-3.098,-6.196
avwap_252_breakout,time_stop_10d,T1a,5,0.6,1.1217000000000001,5.608500000000001
avwap_252_breakout,time_stop_10d,T2,1,1.0,3.6738,3.6738
avwap_252_breakout,time_stop_10d,unknown,2,0.0,-2.32905,-4.6581
avwap_252_breakout,time_stop_20d,T1a,5,0.4,-0.2941199999999998,-1.4705999999999992
avwap_252_breakout,time_stop_20d,T2,1,0.0,-2.8225,-2.8225
avwap_252_breakout,time_stop_20d,unknown,2,0.0,-5.3128,-10.6256
avwap_252_breakout,trailing_10pct,T1a,5,0.8,3.8893,19.4465
avwap_252_breakout,trailing_10pct,T2,1,0.0,-6.0453,-6.0453
avwap_252_breakout,trailing_10pct,unknown,2,0.0,-7.290050000000001,-14.580100000000002
avwap_252_breakout,trailing_15pct,T1a,5,0.6,-0.002979999999999805,-0.014899999999999025
avwap_252_breakout,trailing_15pct,T2,1,0.0,-8.5161,-8.5161
avwap_252_breakout,trailing_15pct,unknown,2,0.0,-12.16685,-24.3337
avwap_252_breakout,trailing_5pct,T1a,5,0.0,-3.59026,-17.9513
avwap_252_breakout,trailing_5pct,T2,1,0.0,-0.8256,-0.8256
avwap_252_breakout,trailing_5pct,unknown,2,0.0,-4.1012,-8.2024
avwap_50_reclaim,atr_trail_1x,T1a,8,0.25,-0.7377375,-5.9019
avwap_50_reclaim,atr_trail_1x,T1c,1,1.0,0.6294,0.6294
avwap_50_reclaim,atr_trail_1x,T2,1,0.0,-0.2419,-0.2419
avwap_50_reclaim,atr_trail_1x,unknown,8,0.5,2.7074749999999996,21.659799999999997
avwap_50_reclaim,atr_trail_2x,T1a,8,0.25,-0.3367625000000001,-2.6941000000000006
avwap_50_reclaim,atr_trail_2x,T1c,1,0.0,-3.4872,-3.4872
avwap_50_reclaim,atr_trail_2x,T2,1,0.0,-0.7758,-0.7758
avwap_50_reclaim,atr_trail_2x,unknown,8,0.5,3.8695500000000003,30.956400000000002
avwap_50_reclaim,atr_trail_mae_conditional,T1a,8,0.25,-0.7377375,-5.9019
avwap_50_reclaim,atr_trail_mae_conditional,T1c,1,1.0,0.6294,0.6294
avwap_50_reclaim,atr_trail_mae_conditional,T2,1,0.0,-0.2419,-0.2419
avwap_50_reclaim,atr_trail_mae_conditional,unknown,8,0.5,2.7074749999999996,21.659799999999997
avwap_50_reclaim,atr_trail_vix_conditional,T1a,8,0.25,-0.3772999999999999,-3.0183999999999993
avwap_50_reclaim,atr_trail_vix_conditional,T1c,1,1.0,1.1846,1.1846
avwap_50_reclaim,atr_trail_vix_conditional,T2,1,0.0,-0.3047,-0.3047
avwap_50_reclaim,atr_trail_vix_conditional,unknown,8,0.25,0.5767749999999996,4.614199999999997
avwap_50_reclaim,break_even_at_1r,T1a,8,0.0,-1.39565,-11.1652
avwap_50_reclaim,break_even_at_1r,T1c,1,0.0,0.0,0.0
avwap_50_reclaim,break_even_at_1r,T2,1,0.0,-0.2138,-0.2138
avwap_50_reclaim,break_even_at_1r,unknown,8,0.5,6.4146,51.3168
avwap_50_reclaim,breakeven_plus_trail,T1a,8,0.0,-0.4841875,-3.8735
avwap_50_reclaim,breakeven_plus_trail,T1c,1,0.0,0.0,0.0
avwap_50_reclaim,breakeven_plus_trail,T2,1,1.0,9.8809,9.8809
avwap_50_reclaim,breakeven_plus_trail,unknown,8,0.5,5.090400000000001,40.723200000000006
avwap_50_reclaim,chandelier_3x,T1a,8,0.625,0.7519125,6.0153
avwap_50_reclaim,chandelier_3x,T1c,1,0.0,-5.5237,-5.5237
avwap_50_reclaim,chandelier_3x,T2,1,0.0,-1.0718,-1.0718
avwap_50_reclaim,chandelier_3x,unknown,8,0.5,-22.587225,-180.6978
avwap_50_reclaim,class_time_stop,T1a,8,0.625,1.871475,14.9718
avwap_50_reclaim,class_time_stop,T1c,1,1.0,8.3074,8.3074
avwap_50_reclaim,class_time_stop,T2,1,1.0,15.74,15.74
avwap_50_reclaim,class_time_stop,unknown,8,0.5,-23.5078375,-188.0627
avwap_50_reclaim,earnings_blackout,T1a,8,0.25,-15.784287500000001,-126.27430000000001
avwap_50_reclaim,earnings_blackout,T1c,1,1.0,14.2997,14.2997
avwap_50_reclaim,earnings_blackout,T2,1,0.0,-81.6861,-81.6861
avwap_50_reclaim,earnings_blackout,unknown,8,0.375,-66.396975,-531.1758
avwap_50_reclaim,fixed_4r_2r,T1a,8,0.375,1.4621875000000002,11.697500000000002
avwap_50_reclaim,fixed_4r_2r,T1c,1,0.0,-8.5909,-8.5909
avwap_50_reclaim,fixed_4r_2r,T2,1,1.0,13.0642,13.0642
avwap_50_reclaim,fixed_4r_2r,unknown,8,0.5,5.89435,47.1548
avwap_50_reclaim,hybrid_50pct_target,T1a,8,1.0,5.0715375,40.5723
avwap_50_reclaim,hybrid_50pct_target,T1c,1,1.0,18.5423,18.5423
avwap_50_reclaim,hybrid_50pct_target,T2,1,1.0,9.8395,9.8395
avwap_50_reclaim,hybrid_50pct_target,unknown,8,0.875,13.1942875,105.5543
avwap_50_reclaim,ma_exit_ema9,T1a,8,0.125,-0.7035875,-5.6287
avwap_50_reclaim,ma_exit_ema9,T1c,1,0.0,-0.9636,-0.9636
avwap_50_reclaim,ma_exit_ema9,T2,1,0.0,-0.2251,-0.2251
avwap_50_reclaim,ma_exit_ema9,unknown,8,0.5,3.6259499999999996,29.007599999999996
avwap_50_reclaim,mfe_lockin_trail,T1a,8,0.25,-0.7671625,-6.1373
avwap_50_reclaim,mfe_lockin_trail,T1c,1,1.0,0.6294,0.6294
avwap_50_reclaim,mfe_lockin_trail,T2,1,0.0,-0.2419,-0.2419
avwap_50_reclaim,mfe_lockin_trail,unknown,8,0.5,2.6723,21.3784
avwap_50_reclaim,multi_tier_partial,T1a,8,0.5,-0.3318875000000001,-2.655100000000001
avwap_50_reclaim,multi_tier_partial,T1c,1,1.0,1.8514,1.8514
avwap_50_reclaim,multi_tier_partial,T2,1,1.0,0.9462,0.9462
avwap_50_reclaim,multi_tier_partial,unknown,8,0.75,3.5203249999999997,28.162599999999998
avwap_50_reclaim,next_pivot_target,T1a,8,1.0,2.8623000000000003,22.898400000000002
avwap_50_reclaim,next_pivot_target,T1c,1,0.0,-8.5909,-8.5909
avwap_50_reclaim,next_pivot_target,T2,1,1.0,9.7981,9.7981
avwap_50_reclaim,next_pivot_target,unknown,8,0.625,-1.8783625,-15.0269
avwap_50_reclaim,r_multiple_2r,T1a,8,0.375,0.008437499999999987,0.0674999999999999
avwap_50_reclaim,r_multiple_2r,T1c,1,0.0,-4.2955,-4.2955
avwap_50_reclaim,r_multiple_2r,T2,1,1.0,6.5321,6.5321
avwap_50_reclaim,r_multiple_2r,unknown,8,0.5,4.8517625,38.8141
avwap_50_reclaim,r_multiple_3r,T1a,8,0.25,-0.6939000000000002,-5.5512000000000015
avwap_50_reclaim,r_multiple_3r,T1c,1,0.0,-4.2955,-4.2955
avwap_50_reclaim,r_multiple_3r,T2,1,1.0,9.7981,9.7981
avwap_50_reclaim,r_multiple_3r,unknown,8,0.5,5.7501375,46.0011
avwap_50_reclaim,regime_flip,T1a,8,0.75,3.1319500000000002,25.055600000000002
avwap_50_reclaim,regime_flip,T1c,1,0.0,-1.1897,-1.1897
avwap_50_reclaim,regime_flip,T2,1,1.0,14.7011,14.7011
avwap_50_reclaim,regime_flip,unknown,8,0.5,-23.5125375,-188.1003
avwap_50_reclaim,reverse_signal,T1a,8,0.25,-0.7377375,-5.9019
avwap_50_reclaim,reverse_signal,T1c,1,1.0,0.6294,0.6294
avwap_50_reclaim,reverse_signal,T2,1,0.0,-0.2419,-0.2419
avwap_50_reclaim,reverse_signal,unknown,8,0.5,2.7074749999999996,21.659799999999997
avwap_50_reclaim,smc_mitigation_zone,T1a,8,0.25,-1.2005500000000002,-9.604400000000002
avwap_50_reclaim,smc_mitigation_zone,T1c,1,1.0,0.6294,0.6294
avwap_50_reclaim,smc_mitigation_zone,T2,1,0.0,-0.2419,-0.2419
avwap_50_reclaim,smc_mitigation_zone,unknown,8,0.375,0.47550000000000003,3.8040000000000003
avwap_50_reclaim,time_stop_10d,T1a,8,0.75,0.7238,5.7904
avwap_50_reclaim,time_stop_10d,T1c,1,0.0,-1.1332,-1.1332
avwap_50_reclaim,time_stop_10d,T2,1,1.0,8.1719,8.1719
avwap_50_reclaim,time_stop_10d,unknown,8,0.625,-22.0200875,-176.1607
avwap_50_reclaim,time_stop_20d,T1a,8,0.75,3.1319500000000002,25.055600000000002
avwap_50_reclaim,time_stop_20d,T1c,1,0.0,-1.1897,-1.1897
avwap_50_reclaim,time_stop_20d,T2,1,1.0,14.7011,14.7011
avwap_50_reclaim,time_stop_20d,unknown,8,0.5,-23.5125375,-188.1003
avwap_50_reclaim,trailing_10pct,T1a,8,0.25,-1.4978625,-11.9829
avwap_50_reclaim,trailing_10pct,T1c,1,0.0,-4.7794,-4.7794
avwap_50_reclaim,trailing_10pct,T2,1,0.0,-0.7758,-0.7758
avwap_50_reclaim,trailing_10pct,unknown,8,0.375,2.0227250000000003,16.181800000000003
avwap_50_reclaim,trailing_15pct,T1a,8,0.125,-3.8655500000000003,-30.924400000000002
avwap_50_reclaim,trailing_15pct,T1c,1,0.0,-4.3413,-4.3413
avwap_50_reclaim,trailing_15pct,T2,1,1.0,5.7845,5.7845
avwap_50_reclaim,trailing_15pct,unknown,8,0.5,1.3109,10.4872
avwap_50_reclaim,trailing_5pct,T1a,8,0.375,-1.083125,-8.665
avwap_50_reclaim,trailing_5pct,T1c,1,0.0,-0.0167,-0.0167
avwap_50_reclaim,trailing_5pct,T2,1,0.0,-0.7758,-0.7758
avwap_50_reclaim,trailing_5pct,unknown,8,0.375,-0.07408750000000008,-0.5927000000000007
bollinger_lower,atr_trail_1x,T1a,7,0.42857142857142855,-0.6976142857142856,-4.883299999999999
bollinger_lower,atr_trail_1x,T1c,1,0.0,-1.5463,-1.5463
bollinger_lower,atr_trail_1x,T2,3,0.0,-4.177866666666667,-12.5336
bollinger_lower,atr_trail_1x,unknown,9,0.1111111111111111,-1.928777777777778,-17.359
bollinger_lower,atr_trail_2x,T1a,7,0.42857142857142855,1.6771714285714288,11.740200000000002
bollinger_lower,atr_trail_2x,T1c,1,0.0,-0.2297,-0.2297
bollinger_lower,atr_trail_2x,T2,3,0.0,-7.654433333333333,-22.9633
bollinger_lower,atr_trail_2x,unknown,9,0.3333333333333333,-3.4664888888888887,-31.1984
bollinger_lower,atr_trail_mae_conditional,T1a,7,0.42857142857142855,-0.6976142857142856,-4.883299999999999
bollinger_lower,atr_trail_mae_conditional,T1c,1,0.0,-1.5463,-1.5463
bollinger_lower,atr_trail_mae_conditional,T2,3,0.0,-4.177866666666667,-12.5336
bollinger_lower,atr_trail_mae_conditional,unknown,9,0.1111111111111111,-1.928777777777778,-17.359
bollinger_lower,atr_trail_vix_conditional,T1a,7,0.2857142857142857,-1.4598285714285715,-10.2188
bollinger_lower,atr_trail_vix_conditional,T1c,1,0.0,-0.9591,-0.9591
bollinger_lower,atr_trail_vix_conditional,T2,3,0.0,-4.631333333333333,-13.893999999999998
bollinger_lower,atr_trail_vix_conditional,unknown,9,0.2222222222222222,-1.4186222222222222,-12.7676
bollinger_lower,break_even_at_1r,T1a,7,0.0,-1.213642857142857,-8.4955
bollinger_lower,break_even_at_1r,T1c,1,0.0,0.0,0.0
bollinger_lower,break_even_at_1r,T2,3,0.0,-4.177866666666667,-12.5336
bollinger_lower,break_even_at_1r,unknown,9,0.1111111111111111,-2.6514,-23.8626
bollinger_lower,breakeven_plus_trail,T1a,7,0.2857142857142857,2.4354714285714283,17.048299999999998
bollinger_lower,breakeven_plus_trail,T1c,1,0.0,0.0,0.0
bollinger_lower,breakeven_plus_trail,T2,3,0.0,-5.682300000000001,-17.0469
bollinger_lower,breakeven_plus_trail,unknown,9,0.4444444444444444,-2.1863777777777784,-19.677400000000006
bollinger_lower,chandelier_3x,T1a,7,0.0,-0.16774285714285714,-1.1742
bollinger_lower,chandelier_3x,T1c,1,0.0,-0.1245,-0.1245
