strategy,exit_method,hy_oas_band_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,compressed_lt_3,3,0.0,-2.91,-8.73
avwap_252_breakout,atr_trail_1x,no_data,2,0.0,-1.49,-2.98
avwap_252_breakout,atr_trail_1x,normal_3_5,3,0.0,-2.1508333333333334,-6.4525
avwap_252_breakout,atr_trail_2x,compressed_lt_3,3,0.3333333333333333,-0.2164333333333337,-0.6493000000000011
avwap_252_breakout,atr_trail_2x,no_data,2,0.0,-2.5728,-5.1456
avwap_252_breakout,atr_trail_2x,normal_3_5,3,0.3333333333333333,-3.5808666666666666,-10.7426
avwap_252_breakout,atr_trail_mae_conditional,compressed_lt_3,3,0.0,-2.91,-8.73
avwap_252_breakout,atr_trail_mae_conditional,no_data,2,0.0,-1.49,-2.98
avwap_252_breakout,atr_trail_mae_conditional,normal_3_5,3,0.0,-2.1508333333333334,-6.4525
avwap_252_breakout,atr_trail_vix_conditional,compressed_lt_3,3,0.3333333333333333,-3.7540999999999998,-11.2623
avwap_252_breakout,atr_trail_vix_conditional,no_data,2,0.0,-2.0314,-4.0628
avwap_252_breakout,atr_trail_vix_conditional,normal_3_5,3,0.0,-1.5668333333333333,-4.7005
avwap_252_breakout,break_even_at_1r,compressed_lt_3,3,0.0,-2.7112,-8.1336
avwap_252_breakout,break_even_at_1r,no_data,2,0.0,-1.49,-2.98
avwap_252_breakout,break_even_at_1r,normal_3_5,3,0.0,-2.7139666666666664,-8.1419
avwap_252_breakout,breakeven_plus_trail,compressed_lt_3,3,0.6666666666666666,3.648066666666667,10.9442
avwap_252_breakout,breakeven_plus_trail,no_data,2,0.0,-2.1656,-4.3312
avwap_252_breakout,breakeven_plus_trail,normal_3_5,3,0.0,-4.17,-12.51
avwap_252_breakout,chandelier_3x,compressed_lt_3,3,0.3333333333333333,-1.3148,-3.9444
avwap_252_breakout,chandelier_3x,no_data,2,0.0,-2.70785,-5.4157
avwap_252_breakout,chandelier_3x,normal_3_5,3,0.0,-3.9060666666666664,-11.7182
avwap_252_breakout,class_time_stop,compressed_lt_3,3,0.6666666666666666,6.0806,18.241799999999998
avwap_252_breakout,class_time_stop,no_data,2,1.0,1.38195,2.7639
avwap_252_breakout,class_time_stop,normal_3_5,3,0.0,-5.208466666666667,-15.6254
avwap_252_breakout,earnings_blackout,compressed_lt_3,3,0.6666666666666666,-9.386266666666666,-28.1588
avwap_252_breakout,earnings_blackout,no_data,2,0.0,-38.14775,-76.2955
avwap_252_breakout,earnings_blackout,normal_3_5,3,0.3333333333333333,-27.7315,-83.1945
avwap_252_breakout,fixed_4r_2r,compressed_lt_3,3,0.3333333333333333,-0.6030999999999999,-1.8092999999999995
avwap_252_breakout,fixed_4r_2r,no_data,2,0.0,-4.68845,-9.3769
avwap_252_breakout,fixed_4r_2r,normal_3_5,3,0.0,-5.581499999999999,-16.7445
avwap_252_breakout,hybrid_50pct_target,compressed_lt_3,3,1.0,10.239933333333333,30.7198
avwap_252_breakout,hybrid_50pct_target,no_data,2,1.0,3.66015,7.3203
avwap_252_breakout,hybrid_50pct_target,normal_3_5,3,1.0,5.1955,15.586500000000001
avwap_252_breakout,ma_exit_ema9,compressed_lt_3,3,0.0,-3.8008,-11.4024
avwap_252_breakout,ma_exit_ema9,no_data,2,0.0,-2.20655,-4.4131
avwap_252_breakout,ma_exit_ema9,normal_3_5,3,0.3333333333333333,-2.6089,-7.826700000000001
avwap_252_breakout,mfe_lockin_trail,compressed_lt_3,3,0.0,-2.91,-8.73
avwap_252_breakout,mfe_lockin_trail,no_data,2,0.5,0.8548500000000001,1.7097000000000002
avwap_252_breakout,mfe_lockin_trail,normal_3_5,3,0.0,-2.1508333333333334,-6.4525
