strategy,exit_method,vol_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,high_25_40,2,0.0,-1.49,-2.98
avwap_252_breakout,atr_trail_1x,low_lt_15,3,0.0,-2.1508333333333334,-6.4525
avwap_252_breakout,atr_trail_1x,mid_15_25,3,0.0,-2.91,-8.73
avwap_252_breakout,atr_trail_2x,high_25_40,2,0.0,-2.5728,-5.1456
avwap_252_breakout,atr_trail_2x,low_lt_15,3,0.3333333333333333,-3.5808666666666666,-10.7426
avwap_252_breakout,atr_trail_2x,mid_15_25,3,0.3333333333333333,-0.2164333333333337,-0.6493000000000011
avwap_252_breakout,atr_trail_mae_conditional,high_25_40,2,0.0,-1.49,-2.98
avwap_252_breakout,atr_trail_mae_conditional,low_lt_15,3,0.0,-2.1508333333333334,-6.4525
avwap_252_breakout,atr_trail_mae_conditional,mid_15_25,3,0.0,-2.91,-8.73
avwap_252_breakout,atr_trail_vix_conditional,high_25_40,2,0.0,-2.0314,-4.0628
avwap_252_breakout,atr_trail_vix_conditional,low_lt_15,3,0.0,-1.5668333333333333,-4.7005
avwap_252_breakout,atr_trail_vix_conditional,mid_15_25,3,0.3333333333333333,-3.7540999999999998,-11.2623
avwap_252_breakout,break_even_at_1r,high_25_40,2,0.0,-1.49,-2.98
avwap_252_breakout,break_even_at_1r,low_lt_15,3,0.0,-2.7139666666666664,-8.1419
avwap_252_breakout,break_even_at_1r,mid_15_25,3,0.0,-2.7112,-8.1336
avwap_252_breakout,breakeven_plus_trail,high_25_40,2,0.0,-2.1656,-4.3312
avwap_252_breakout,breakeven_plus_trail,low_lt_15,3,0.0,-4.17,-12.51
avwap_252_breakout,breakeven_plus_trail,mid_15_25,3,0.6666666666666666,3.648066666666667,10.9442
avwap_252_breakout,chandelier_3x,high_25_40,2,0.0,-2.70785,-5.4157
avwap_252_breakout,chandelier_3x,low_lt_15,3,0.0,-3.9060666666666664,-11.7182
avwap_252_breakout,chandelier_3x,mid_15_25,3,0.3333333333333333,-1.3148,-3.9444
avwap_252_breakout,class_time_stop,high_25_40,2,1.0,1.38195,2.7639
avwap_252_breakout,class_time_stop,low_lt_15,3,0.0,-5.208466666666667,-15.6254
avwap_252_breakout,class_time_stop,mid_15_25,3,0.6666666666666666,6.0806,18.241799999999998
avwap_252_breakout,earnings_blackout,high_25_40,2,0.0,-38.14775,-76.2955
avwap_252_breakout,earnings_blackout,low_lt_15,3,0.3333333333333333,-27.7315,-83.1945
avwap_252_breakout,earnings_blackout,mid_15_25,3,0.6666666666666666,-9.386266666666666,-28.1588
avwap_252_breakout,fixed_4r_2r,high_25_40,2,0.0,-4.68845,-9.3769
avwap_252_breakout,fixed_4r_2r,low_lt_15,3,0.0,-5.581499999999999,-16.7445
avwap_252_breakout,fixed_4r_2r,mid_15_25,3,0.3333333333333333,-0.6030999999999999,-1.8092999999999995
avwap_252_breakout,hybrid_50pct_target,high_25_40,2,1.0,3.66015,7.3203
avwap_252_breakout,hybrid_50pct_target,low_lt_15,3,1.0,5.1955,15.586500000000001
avwap_252_breakout,hybrid_50pct_target,mid_15_25,3,1.0,10.239933333333333,30.7198
avwap_252_breakout,ma_exit_ema9,high_25_40,2,0.0,-2.20655,-4.4131
avwap_252_breakout,ma_exit_ema9,low_lt_15,3,0.3333333333333333,-2.6089,-7.826700000000001
avwap_252_breakout,ma_exit_ema9,mid_15_25,3,0.0,-3.8008,-11.4024
avwap_252_breakout,mfe_lockin_trail,high_25_40,2,0.5,0.8548500000000001,1.7097000000000002
avwap_252_breakout,mfe_lockin_trail,low_lt_15,3,0.0,-2.1508333333333334,-6.4525
avwap_252_breakout,mfe_lockin_trail,mid_15_25,3,0.0,-2.91,-8.73
avwap_252_breakout,multi_tier_partial,high_25_40,2,0.5,0.04289999999999994,0.08579999999999988
avwap_252_breakout,multi_tier_partial,low_lt_15,3,0.0,-2.1508333333333334,-6.4525
avwap_252_breakout,multi_tier_partial,mid_15_25,3,0.3333333333333333,-2.3096,-6.9288
avwap_252_breakout,next_pivot_target,high_25_40,2,0.0,-4.68845,-9.3769
avwap_252_breakout,next_pivot_target,low_lt_15,3,0.3333333333333333,-3.0680333333333336,-9.2041
avwap_252_breakout,next_pivot_target,mid_15_25,3,1.0,1.3395333333333335,4.0186
avwap_252_breakout,r_multiple_2r,high_25_40,2,0.5,1.44005,2.8801
avwap_252_breakout,r_multiple_2r,low_lt_15,3,0.0,-2.7139666666666664,-8.1419
avwap_252_breakout,r_multiple_2r,mid_15_25,3,0.3333333333333333,-0.30156666666666654,-0.9046999999999996
avwap_252_breakout,r_multiple_3r,high_25_40,2,0.0,-2.3442,-4.6884
avwap_252_breakout,r_multiple_3r,low_lt_15,3,0.0,-2.7139666666666664,-8.1419
avwap_252_breakout,r_multiple_3r,mid_15_25,3,0.3333333333333333,0.903266666666667,2.709800000000001
avwap_252_breakout,regime_flip,high_25_40,2,0.0,-1.8204,-3.6408
avwap_252_breakout,regime_flip,low_lt_15,3,0.0,-5.7056,-17.116799999999998
avwap_252_breakout,regime_flip,mid_15_25,3,0.6666666666666666,1.9463000000000001,5.838900000000001
avwap_252_breakout,reverse_signal,high_25_40,2,0.0,-1.49,-2.98
avwap_252_breakout,reverse_signal,low_lt_15,3,0.0,-2.1508333333333334,-6.4525
avwap_252_breakout,reverse_signal,mid_15_25,3,0.0,-2.91,-8.73
avwap_252_breakout,smc_mitigation_zone,high_25_40,2,0.0,-1.49,-2.98
avwap_252_breakout,smc_mitigation_zone,low_lt_15,3,0.0,-2.1508333333333334,-6.4525
avwap_252_breakout,smc_mitigation_zone,mid_15_25,3,0.0,-2.91,-8.73
avwap_252_breakout,time_stop_10d,high_25_40,2,0.5,1.9389000000000003,3.8778000000000006
avwap_252_breakout,time_stop_10d,low_lt_15,3,0.3333333333333333,-1.8486333333333331,-5.5459
avwap_252_breakout,time_stop_10d,mid_15_25,3,0.6666666666666666,2.0974333333333335,6.292300000000001
avwap_252_breakout,time_stop_20d,high_25_40,2,0.0,-1.8204,-3.6408
avwap_252_breakout,time_stop_20d,low_lt_15,3,0.0,-5.7056,-17.116799999999998
avwap_252_breakout,time_stop_20d,mid_15_25,3,0.6666666666666666,1.9463000000000001,5.838900000000001
avwap_252_breakout,trailing_10pct,high_25_40,2,1.0,4.44015,8.8803
avwap_252_breakout,trailing_10pct,low_lt_15,3,0.0,-7.973,-23.919
avwap_252_breakout,trailing_10pct,mid_15_25,3,0.6666666666666666,4.619933333333333,13.8598
avwap_252_breakout,trailing_15pct,high_25_40,2,0.5,-0.8165499999999999,-1.6330999999999998
avwap_252_breakout,trailing_15pct,low_lt_15,3,0.0,-12.097699999999998,-36.293099999999995
avwap_252_breakout,trailing_15pct,mid_15_25,3,0.6666666666666666,1.687166666666667,5.0615000000000006
avwap_252_breakout,trailing_5pct,high_25_40,2,0.0,-2.9072,-5.8144
avwap_252_breakout,trailing_5pct,low_lt_15,3,0.0,-3.0093333333333336,-9.028
avwap_252_breakout,trailing_5pct,mid_15_25,3,0.0,-4.045633333333334,-12.1369
avwap_50_reclaim,atr_trail_1x,low_lt_15,9,0.4444444444444444,2.638633333333333,23.7477
avwap_50_reclaim,atr_trail_1x,mid_15_25,9,0.3333333333333333,-0.8447,-7.6023
avwap_50_reclaim,atr_trail_2x,low_lt_15,9,0.4444444444444444,2.8402,25.561799999999998
avwap_50_reclaim,atr_trail_2x,mid_15_25,9,0.2222222222222222,-0.1736111111111111,-1.5625
avwap_50_reclaim,atr_trail_mae_conditional,low_lt_15,9,0.4444444444444444,2.638633333333333,23.7477
avwap_50_reclaim,atr_trail_mae_conditional,mid_15_25,9,0.3333333333333333,-0.8447,-7.6023
avwap_50_reclaim,atr_trail_vix_conditional,low_lt_15,9,0.2222222222222222,2.249,20.241
avwap_50_reclaim,atr_trail_vix_conditional,mid_15_25,9,0.3333333333333333,-1.9739222222222221,-17.7653
avwap_50_reclaim,break_even_at_1r,low_lt_15,9,0.2222222222222222,3.4570333333333334,31.113300000000002
avwap_50_reclaim,break_even_at_1r,mid_15_25,9,0.2222222222222222,0.9805,8.8245
avwap_50_reclaim,breakeven_plus_trail,low_lt_15,9,0.2222222222222222,3.730633333333333,33.5757
avwap_50_reclaim,breakeven_plus_trail,mid_15_25,9,0.3333333333333333,1.461655555555556,13.154900000000003
avwap_50_reclaim,chandelier_3x,low_lt_15,9,0.6666666666666666,1.8622222222222224,16.76
avwap_50_reclaim,chandelier_3x,mid_15_25,9,0.3333333333333333,-22.004222222222225,-198.038
avwap_50_reclaim,class_time_stop,low_lt_15,9,0.5555555555555556,2.0247,18.2223
avwap_50_reclaim,class_time_stop,mid_15_25,9,0.6666666666666666,-18.585088888888887,-167.26579999999998
avwap_50_reclaim,earnings_blackout,low_lt_15,9,0.2222222222222222,-23.874444444444446,-214.87
avwap_50_reclaim,earnings_blackout,mid_15_25,9,0.4444444444444444,-56.662944444444435,-509.96649999999994
avwap_50_reclaim,fixed_4r_2r,low_lt_15,9,0.4444444444444444,4.160111111111111,37.441
avwap_50_reclaim,fixed_4r_2r,mid_15_25,9,0.4444444444444444,2.8760666666666674,25.884600000000006
avwap_50_reclaim,hybrid_50pct_target,low_lt_15,9,1.0,8.43651111111111,75.9286
avwap_50_reclaim,hybrid_50pct_target,mid_15_25,9,0.8888888888888888,10.953311111111113,98.5798
avwap_50_reclaim,ma_exit_ema9,low_lt_15,9,0.3333333333333333,2.2534444444444444,20.281
avwap_50_reclaim,ma_exit_ema9,mid_15_25,9,0.2222222222222222,0.21213333333333317,1.9091999999999985
avwap_50_reclaim,mfe_lockin_trail,low_lt_15,9,0.4444444444444444,1.8625555555555557,16.763
avwap_50_reclaim,mfe_lockin_trail,mid_15_25,9,0.3333333333333333,-0.12604444444444438,-1.1343999999999994
avwap_50_reclaim,multi_tier_partial,low_lt_15,9,0.7777777777777778,3.3575444444444447,30.2179
avwap_50_reclaim,multi_tier_partial,mid_15_25,9,0.5555555555555556,-0.2125333333333332,-1.912799999999999
avwap_50_reclaim,next_pivot_target,low_lt_15,9,0.8888888888888888,1.2939333333333334,11.6454
avwap_50_reclaim,next_pivot_target,mid_15_25,9,0.6666666666666666,-0.28518888888888877,-2.566699999999999
avwap_50_reclaim,r_multiple_2r,low_lt_15,9,0.5555555555555556,3.885166666666667,34.9665
avwap_50_reclaim,r_multiple_2r,mid_15_25,9,0.3333333333333333,0.6835222222222223,6.1517
avwap_50_reclaim,r_multiple_3r,low_lt_15,9,0.4444444444444444,3.645988888888889,32.813900000000004
avwap_50_reclaim,r_multiple_3r,mid_15_25,9,0.3333333333333333,1.4598444444444443,13.138599999999999
avwap_50_reclaim,regime_flip,low_lt_15,9,0.6666666666666666,4.6675555555555555,42.007999999999996
avwap_50_reclaim,regime_flip,mid_15_25,9,0.5555555555555556,-21.282366666666665,-191.54129999999998
avwap_50_reclaim,reverse_signal,low_lt_15,9,0.4444444444444444,2.638633333333333,23.7477
