ticker,date,strategy,scaler,multiplier
SNDR,2022-05-02,bollinger_lower,per_position_vol_target,0.3995
LQD,2022-05-02,macd_fast_crossover,per_position_vol_target,1.182
LQD,2022-05-02,hull_rsi,per_position_vol_target,1.182
LQD,2022-05-02,cpr_narrow_momentum,per_position_vol_target,1.182
LQD,2022-05-02,hull_rsi_short,per_position_vol_target,1.182
LQD,2022-05-02,cpr_narrow_momentum_short,per_position_vol_target,1.182
LQD,2022-05-02,r1_break_retest,per_position_vol_target,1.182
LQD,2022-05-02,break_retest_confluence,per_position_vol_target,1.182
NDAQ,2022-05-02,hull_rsi,per_position_vol_target,0.4768
NDAQ,2022-05-02,cpr_narrow_momentum,per_position_vol_target,0.4768
NDAQ,2022-05-02,hull_rsi_short,per_position_vol_target,0.4768
NDAQ,2022-05-02,cpr_narrow_momentum_short,per_position_vol_target,0.4768
NDAQ,2022-05-02,break_retest_confluence,per_position_vol_target,0.4768
AMGN,2022-05-02,hull_rsi,per_position_vol_target,0.5042
AMGN,2022-05-02,cpr_narrow_momentum,per_position_vol_target,0.5042
AMGN,2022-05-02,hull_rsi_short,per_position_vol_target,0.5042
AMGN,2022-05-02,cpr_narrow_momentum_short,per_position_vol_target,0.5042
AMGN,2022-05-02,break_retest_confluence,per_position_vol_target,0.5042
ALC,2022-05-02,smc_bos_retest_entry,per_position_vol_target,0.4798
ALC,2022-05-02,cpr_narrow_momentum,per_position_vol_target,0.4798
ALC,2022-05-02,hull_rsi_short,per_position_vol_target,0.4798
ALC,2022-05-02,cpr_narrow_momentum_short,per_position_vol_target,0.4798
ALC,2022-05-02,break_retest_confluence,per_position_vol_target,0.4798
NTR,2022-05-02,cmf_flip,per_position_vol_target,0.2715
UNH,2022-05-02,bollinger_lower,per_position_vol_target,0.4848
UNH,2022-05-02,hull_rsi,per_position_vol_target,0.4848
UNH,2022-05-02,cpr_narrow_momentum,per_position_vol_target,0.4848
UNH,2022-05-02,hull_rsi_short,per_position_vol_target,0.4848
UNH,2022-05-02,cpr_narrow_momentum_short,per_position_vol_target,0.4848
BSX,2022-05-02,cpr_narrow_momentum,correlation_cap_batch223,0.5
BSX,2022-05-02,cpr_narrow_momentum,per_position_vol_target,0.3868
BSX,2022-05-02,hull_rsi_short,correlation_cap_batch223,0.5
BSX,2022-05-02,hull_rsi_short,per_position_vol_target,0.3868
BSX,2022-05-02,cpr_narrow_momentum_short,correlation_cap_batch223,0.5
BSX,2022-05-02,cpr_narrow_momentum_short,per_position_vol_target,0.3868
BSX,2022-05-02,r1_break_retest,correlation_cap_batch223,0.5
BSX,2022-05-02,r1_break_retest,per_position_vol_target,0.3868
BSX,2022-05-02,break_retest_confluence,correlation_cap_batch223,0.5
BSX,2022-05-02,break_retest_confluence,per_position_vol_target,0.3868
VFC,2022-05-02,hull_rsi,correlation_cap_batch223,0.5
VFC,2022-05-02,hull_rsi,per_position_vol_target,0.3952
VFC,2022-05-02,cpr_narrow_momentum,correlation_cap_batch223,0.5
VFC,2022-05-02,cpr_narrow_momentum,per_position_vol_target,0.3952
VFC,2022-05-02,hull_rsi_short,correlation_cap_batch223,0.5
VFC,2022-05-02,hull_rsi_short,per_position_vol_target,0.3952
VFC,2022-05-02,cpr_narrow_momentum_short,correlation_cap_batch223,0.5
VFC,2022-05-02,cpr_narrow_momentum_short,per_position_vol_target,0.3952
VFC,2022-05-02,break_retest_confluence,correlation_cap_batch223,0.5
VFC,2022-05-02,break_retest_confluence,per_position_vol_target,0.3952
SFM,2022-05-05,orb_stocks_in_play_short,per_position_vol_target,0.25
SFM,2022-05-05,smc_inverse_fvg,per_position_vol_target,0.25
SFM,2022-05-05,macd_fast_crossover,per_position_vol_target,0.25
SFM,2022-05-05,cpr_narrow_momentum,per_position_vol_target,0.25
SFM,2022-05-05,hull_rsi_short,per_position_vol_target,0.25
SFM,2022-05-05,prev_day_low_breakdown,per_position_vol_target,0.25
SFM,2022-05-05,cpr_narrow_momentum_short,per_position_vol_target,0.25
SFM,2022-05-05,r1_break_retest,per_position_vol_target,0.25
SFM,2022-05-05,break_retest_volume,per_position_vol_target,0.25
SFM,2022-05-05,break_retest_confluence,per_position_vol_target,0.25
CCXI,2022-05-05,hull_rsi,per_position_vol_target,0.25
CCXI,2022-05-05,hull_rsi_short,per_position_vol_target,0.25
CCXI,2022-05-05,prev_day_low_breakdown,per_position_vol_target,0.25
CCXI,2022-05-05,dc20_break_retest,per_position_vol_target,0.25
TLT,2022-05-05,macd_fast_crossover,correlation_cap_batch223,0.5
TLT,2022-05-05,macd_fast_crossover,per_position_vol_target,0.6621
TLT,2022-05-05,hull_rsi,correlation_cap_batch223,0.5
TLT,2022-05-05,hull_rsi,per_position_vol_target,0.6621
TLT,2022-05-05,macd_ichimoku,correlation_cap_batch223,0.5
TLT,2022-05-05,macd_ichimoku,per_position_vol_target,0.6621
TLT,2022-05-05,cpr_narrow_momentum,correlation_cap_batch223,0.5
TLT,2022-05-05,cpr_narrow_momentum,per_position_vol_target,0.6621
TLT,2022-05-05,hull_rsi_short,correlation_cap_batch223,0.5
TLT,2022-05-05,hull_rsi_short,per_position_vol_target,0.6621
TLT,2022-05-05,prev_day_low_breakdown,correlation_cap_batch223,0.5
TLT,2022-05-05,prev_day_low_breakdown,per_position_vol_target,0.6621
TLT,2022-05-05,cpr_narrow_momentum_short,correlation_cap_batch223,0.5
TLT,2022-05-05,cpr_narrow_momentum_short,per_position_vol_target,0.6621
TLT,2022-05-05,dc20_break_retest,correlation_cap_batch223,0.5
TLT,2022-05-05,dc20_break_retest,per_position_vol_target,0.6621
TLT,2022-05-05,r1_break_retest,correlation_cap_batch223,0.5
TLT,2022-05-05,r1_break_retest,per_position_vol_target,0.6621
TLT,2022-05-05,break_retest_confluence,correlation_cap_batch223,0.5
TLT,2022-05-05,break_retest_confluence,per_position_vol_target,0.6621
FOUR,2022-05-05,orb_stocks_in_play_short,per_position_vol_target,0.25
FOUR,2022-05-05,smc_inverse_fvg,per_position_vol_target,0.25
FOUR,2022-05-05,avwap_252_breakout,per_position_vol_target,0.25
FOUR,2022-05-05,macd_fast_crossover,per_position_vol_target,0.25
FOUR,2022-05-05,hull_rsi,per_position_vol_target,0.25
FOUR,2022-05-05,cpr_narrow_momentum,per_position_vol_target,0.25
FOUR,2022-05-05,hull_rsi_short,per_position_vol_target,0.25
FOUR,2022-05-05,prev_day_low_breakdown,per_position_vol_target,0.25
FOUR,2022-05-05,cpr_narrow_momentum_short,per_position_vol_target,0.25
NG,2022-05-05,po3_bearish,per_position_vol_target,0.25
NG,2022-05-05,po3_htf_aligned_short,per_position_vol_target,0.25
NG,2022-05-05,hull_rsi,per_position_vol_target,0.25
NG,2022-05-05,cpr_narrow_momentum,per_position_vol_target,0.25
NG,2022-05-05,hull_rsi_short,per_position_vol_target,0.25
NG,2022-05-05,cpr_narrow_momentum_short,per_position_vol_target,0.25
NG,2022-05-05,r1_break_retest,per_position_vol_target,0.25
NG,2022-05-05,break_retest_confluence,per_position_vol_target,0.25
DTE,2022-05-05,avwap_252_breakout,per_position_vol_target,0.5853
DTE,2022-05-05,hull_rsi,per_position_vol_target,0.5853
DTE,2022-05-05,cpr_narrow_momentum,per_position_vol_target,0.5853
DTE,2022-05-05,hull_rsi_short,per_position_vol_target,0.5853
DTE,2022-05-05,cpr_narrow_momentum_short,per_position_vol_target,0.5853
DTE,2022-05-05,dc20_break_retest,per_position_vol_target,0.5853
DTE,2022-05-05,r1_break_retest,per_position_vol_target,0.5853
DTE,2022-05-05,break_retest_confluence,per_position_vol_target,0.5853
JHG,2022-05-05,orb_stocks_in_play_short,correlation_cap_batch223,0.5
