strategy,exit_method,adv_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,100_500M,4,0.0,-1.68925,-6.757
avwap_252_breakout,atr_trail_1x,25_100M,2,0.0,-1.63595,-3.2719
avwap_252_breakout,atr_trail_1x,5_25M,1,0.0,-4.811,-4.811
avwap_252_breakout,atr_trail_1x,ge_500M,1,0.0,-3.3226,-3.3226
avwap_252_breakout,atr_trail_2x,100_500M,4,0.25,0.1648499999999995,0.659399999999998
avwap_252_breakout,atr_trail_2x,25_100M,2,0.5,-1.96035,-3.9207
avwap_252_breakout,atr_trail_2x,5_25M,1,0.0,-6.631,-6.631
avwap_252_breakout,atr_trail_2x,ge_500M,1,0.0,-6.6452,-6.6452
avwap_252_breakout,atr_trail_mae_conditional,100_500M,4,0.0,-1.68925,-6.757
avwap_252_breakout,atr_trail_mae_conditional,25_100M,2,0.0,-1.63595,-3.2719
avwap_252_breakout,atr_trail_mae_conditional,5_25M,1,0.0,-4.811,-4.811
avwap_252_breakout,atr_trail_mae_conditional,ge_500M,1,0.0,-3.3226,-3.3226
avwap_252_breakout,atr_trail_vix_conditional,100_500M,4,0.25,-1.28115,-5.1246
avwap_252_breakout,atr_trail_vix_conditional,25_100M,2,0.0,-1.15755,-2.3151
avwap_252_breakout,atr_trail_vix_conditional,5_25M,1,0.0,-7.2165,-7.2165
avwap_252_breakout,atr_trail_vix_conditional,ge_500M,1,0.0,-5.3694,-5.3694
avwap_252_breakout,break_even_at_1r,100_500M,4,0.0,-1.5401500000000001,-6.1606000000000005
avwap_252_breakout,break_even_at_1r,25_100M,2,0.0,-2.48065,-4.9613
avwap_252_breakout,break_even_at_1r,5_25M,1,0.0,-4.811,-4.811
avwap_252_breakout,break_even_at_1r,ge_500M,1,0.0,-3.3226,-3.3226
avwap_252_breakout,breakeven_plus_trail,100_500M,4,0.25,0.6129249999999997,2.451699999999999
avwap_252_breakout,breakeven_plus_trail,25_100M,2,0.0,-3.0744,-6.1488
avwap_252_breakout,breakeven_plus_trail,5_25M,1,0.0,-9.622,-9.622
avwap_252_breakout,breakeven_plus_trail,ge_500M,1,1.0,7.4221,7.4221
avwap_252_breakout,chandelier_3x,100_500M,4,0.25,-0.08214999999999995,-0.3285999999999998
avwap_252_breakout,chandelier_3x,25_100M,2,0.0,-2.44815,-4.8963
avwap_252_breakout,chandelier_3x,5_25M,1,0.0,-9.2819,-9.2819
avwap_252_breakout,chandelier_3x,ge_500M,1,0.0,-6.5715,-6.5715
avwap_252_breakout,class_time_stop,100_500M,4,0.75,3.3137499999999993,13.254999999999997
avwap_252_breakout,class_time_stop,25_100M,2,0.0,-2.71415,-5.4283
avwap_252_breakout,class_time_stop,5_25M,1,0.0,-9.8685,-9.8685
avwap_252_breakout,class_time_stop,ge_500M,1,1.0,7.4221,7.4221
avwap_252_breakout,earnings_blackout,100_500M,4,0.0,-48.72055,-194.8822
avwap_252_breakout,earnings_blackout,25_100M,2,0.5,-18.47365,-36.9473
avwap_252_breakout,earnings_blackout,5_25M,1,1.0,36.7586,36.7586
avwap_252_breakout,earnings_blackout,ge_500M,1,1.0,7.4221,7.4221
avwap_252_breakout,fixed_4r_2r,100_500M,4,0.25,-0.435225,-1.7409
avwap_252_breakout,fixed_4r_2r,25_100M,2,0.0,-4.9613,-9.9226
avwap_252_breakout,fixed_4r_2r,5_25M,1,0.0,-9.622,-9.622
avwap_252_breakout,fixed_4r_2r,ge_500M,1,0.0,-6.6452,-6.6452
avwap_252_breakout,hybrid_50pct_target,100_500M,4,1.0,6.864625,27.4585
avwap_252_breakout,hybrid_50pct_target,25_100M,2,1.0,3.721,7.442
avwap_252_breakout,hybrid_50pct_target,5_25M,1,1.0,11.304,11.304
avwap_252_breakout,hybrid_50pct_target,ge_500M,1,1.0,7.4221,7.4221
avwap_252_breakout,ma_exit_ema9,100_500M,4,0.0,-3.0135750000000003,-12.054300000000001
avwap_252_breakout,ma_exit_ema9,25_100M,2,0.5,-1.2385000000000002,-2.4770000000000003
avwap_252_breakout,ma_exit_ema9,5_25M,1,0.0,-4.8664,-4.8664
avwap_252_breakout,ma_exit_ema9,ge_500M,1,0.0,-4.2445,-4.2445
avwap_252_breakout,mfe_lockin_trail,100_500M,4,0.25,-0.516825,-2.0673
avwap_252_breakout,mfe_lockin_trail,25_100M,2,0.0,-1.63595,-3.2719
avwap_252_breakout,mfe_lockin_trail,5_25M,1,0.0,-4.811,-4.811
avwap_252_breakout,mfe_lockin_trail,ge_500M,1,0.0,-3.3226,-3.3226
avwap_252_breakout,multi_tier_partial,100_500M,4,0.5,-0.47250000000000003,-1.8900000000000001
avwap_252_breakout,multi_tier_partial,25_100M,2,0.0,-1.63595,-3.2719
avwap_252_breakout,multi_tier_partial,5_25M,1,0.0,-4.811,-4.811
avwap_252_breakout,multi_tier_partial,ge_500M,1,0.0,-3.3226,-3.3226
avwap_252_breakout,next_pivot_target,100_500M,4,0.5,-2.15355,-8.6142
avwap_252_breakout,next_pivot_target,25_100M,2,0.0,-4.9613,-9.9226
avwap_252_breakout,next_pivot_target,5_25M,1,1.0,0.1358,0.1358
avwap_252_breakout,next_pivot_target,ge_500M,1,1.0,3.8386,3.8386
avwap_252_breakout,r_multiple_2r,100_500M,4,0.5,1.7321,6.9284
avwap_252_breakout,r_multiple_2r,25_100M,2,0.0,-2.48065,-4.9613
avwap_252_breakout,r_multiple_2r,5_25M,1,0.0,-4.811,-4.811
avwap_252_breakout,r_multiple_2r,ge_500M,1,0.0,-3.3226,-3.3226
avwap_252_breakout,r_multiple_3r,100_500M,4,0.25,0.7436000000000003,2.974400000000001
avwap_252_breakout,r_multiple_3r,25_100M,2,0.0,-2.48065,-4.9613
avwap_252_breakout,r_multiple_3r,5_25M,1,0.0,-4.811,-4.811
avwap_252_breakout,r_multiple_3r,ge_500M,1,0.0,-3.3226,-3.3226
avwap_252_breakout,regime_flip,100_500M,4,0.25,-2.223175,-8.8927
avwap_252_breakout,regime_flip,25_100M,2,0.0,-1.70045,-3.4009
avwap_252_breakout,regime_flip,5_25M,1,0.0,-10.0472,-10.0472
avwap_252_breakout,regime_flip,ge_500M,1,1.0,7.4221,7.4221
avwap_252_breakout,reverse_signal,100_500M,4,0.0,-1.68925,-6.757
avwap_252_breakout,reverse_signal,25_100M,2,0.0,-1.63595,-3.2719
avwap_252_breakout,reverse_signal,5_25M,1,0.0,-4.811,-4.811
