strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,no,3,0.0,-3.1255333333333333,-9.3766
avwap_252_breakout,atr_trail_1x,yes,5,0.0,-1.75718,-8.7859
avwap_252_breakout,atr_trail_2x,no,3,0.0,-5.978333333333334,-17.935000000000002
avwap_252_breakout,atr_trail_2x,yes,5,0.4,0.27949999999999997,1.3975
avwap_252_breakout,atr_trail_mae_conditional,no,3,0.0,-3.1255333333333333,-9.3766
avwap_252_breakout,atr_trail_mae_conditional,yes,5,0.0,-1.75718,-8.7859
avwap_252_breakout,atr_trail_vix_conditional,no,3,0.0,-3.5006,-10.5018
avwap_252_breakout,atr_trail_vix_conditional,yes,5,0.2,-1.90476,-9.5238
avwap_252_breakout,break_even_at_1r,no,3,0.0,-3.6886666666666663,-11.065999999999999
avwap_252_breakout,break_even_at_1r,yes,5,0.0,-1.6378999999999997,-8.189499999999999
avwap_252_breakout,breakeven_plus_trail,no,3,0.0,-7.377333333333333,-22.131999999999998
avwap_252_breakout,breakeven_plus_trail,yes,5,0.4,3.247,16.235
avwap_252_breakout,chandelier_3x,no,3,0.0,-6.8265,-20.4795
avwap_252_breakout,chandelier_3x,yes,5,0.2,-0.11975999999999995,-0.5987999999999998
avwap_252_breakout,class_time_stop,no,3,0.0,-7.2229,-21.6687
avwap_252_breakout,class_time_stop,yes,5,0.8,5.4098,27.049
avwap_252_breakout,earnings_blackout,no,3,0.3333333333333333,-20.728199999999998,-62.184599999999996
avwap_252_breakout,earnings_blackout,yes,5,0.4,-25.092840000000002,-125.4642
avwap_252_breakout,fixed_4r_2r,no,3,0.0,-7.5309,-22.5927
avwap_252_breakout,fixed_4r_2r,yes,5,0.2,-1.0676,-5.338
avwap_252_breakout,hybrid_50pct_target,no,3,1.0,8.020033333333332,24.0601
avwap_252_breakout,hybrid_50pct_target,yes,5,1.0,5.9133000000000004,29.5665
avwap_252_breakout,ma_exit_ema9,no,3,0.0,-4.890733333333333,-14.6722
avwap_252_breakout,ma_exit_ema9,yes,5,0.2,-1.7939999999999998,-8.969999999999999
avwap_252_breakout,mfe_lockin_trail,no,3,0.0,-3.1255333333333333,-9.3766
avwap_252_breakout,mfe_lockin_trail,yes,5,0.2,-0.81924,-4.0962
avwap_252_breakout,multi_tier_partial,no,3,0.0,-3.1255333333333333,-9.3766
avwap_252_breakout,multi_tier_partial,yes,5,0.4,-0.7837799999999999,-3.9189
avwap_252_breakout,next_pivot_target,no,3,0.6666666666666666,-1.764833333333333,-5.294499999999999
avwap_252_breakout,next_pivot_target,yes,5,0.4,-1.8535800000000002,-9.267900000000001
avwap_252_breakout,r_multiple_2r,no,3,0.0,-3.6886666666666663,-11.065999999999999
avwap_252_breakout,r_multiple_2r,yes,5,0.4,0.9799,4.8995
avwap_252_breakout,r_multiple_3r,no,3,0.0,-3.6886666666666663,-11.065999999999999
avwap_252_breakout,r_multiple_3r,yes,5,0.2,0.1891000000000001,0.9455000000000005
avwap_252_breakout,regime_flip,no,3,0.0,-8.113833333333334,-24.3415
avwap_252_breakout,regime_flip,yes,5,0.4,1.88456,9.4228
avwap_252_breakout,reverse_signal,no,3,0.0,-3.1255333333333333,-9.3766
avwap_252_breakout,reverse_signal,yes,5,0.0,-1.75718,-8.7859
avwap_252_breakout,smc_mitigation_zone,no,3,0.0,-3.1255333333333333,-9.3766
avwap_252_breakout,smc_mitigation_zone,yes,5,0.0,-1.75718,-8.7859
avwap_252_breakout,time_stop_10d,no,3,0.0,-3.683033333333333,-11.0491
avwap_252_breakout,time_stop_10d,yes,5,0.8,3.1346600000000002,15.673300000000001
avwap_252_breakout,time_stop_20d,no,3,0.0,-8.113833333333334,-24.3415
avwap_252_breakout,time_stop_20d,yes,5,0.4,1.88456,9.4228
avwap_252_breakout,trailing_10pct,no,3,0.0,-8.193366666666668,-24.5801
avwap_252_breakout,trailing_10pct,yes,5,0.8,4.68024,23.401200000000003
avwap_252_breakout,trailing_15pct,no,3,0.0,-13.111233333333333,-39.3337
avwap_252_breakout,trailing_15pct,yes,5,0.6,1.2938000000000003,6.469000000000001
avwap_252_breakout,trailing_5pct,no,3,0.0,-4.4008,-13.2024
avwap_252_breakout,trailing_5pct,yes,5,0.0,-2.7553799999999997,-13.7769
avwap_50_reclaim,atr_trail_1x,no,6,0.6666666666666666,3.61205,21.6723
avwap_50_reclaim,atr_trail_1x,yes,12,0.25,-0.460575,-5.5269
avwap_50_reclaim,atr_trail_2x,no,6,0.5,1.3938,8.3628
avwap_50_reclaim,atr_trail_2x,yes,12,0.25,1.3030416666666667,15.6365
avwap_50_reclaim,atr_trail_mae_conditional,no,6,0.6666666666666666,3.61205,21.6723
avwap_50_reclaim,atr_trail_mae_conditional,yes,12,0.25,-0.460575,-5.5269
avwap_50_reclaim,atr_trail_vix_conditional,no,6,0.5,2.4803,14.8818
avwap_50_reclaim,atr_trail_vix_conditional,yes,12,0.16666666666666666,-1.0338416666666668,-12.4061
avwap_50_reclaim,break_even_at_1r,no,6,0.3333333333333333,4.8752666666666675,29.251600000000003
avwap_50_reclaim,break_even_at_1r,yes,12,0.16666666666666666,0.8905166666666666,10.6862
avwap_50_reclaim,breakeven_plus_trail,no,6,0.3333333333333333,3.5089833333333336,21.053900000000002
avwap_50_reclaim,breakeven_plus_trail,yes,12,0.25,2.139725,25.6767
avwap_50_reclaim,chandelier_3x,no,6,0.5,-33.842816666666664,-203.05689999999998
avwap_50_reclaim,chandelier_3x,yes,12,0.5,1.8149083333333333,21.7789
avwap_50_reclaim,class_time_stop,no,6,0.6666666666666666,-32.023466666666664,-192.14079999999998
avwap_50_reclaim,class_time_stop,yes,12,0.5833333333333334,3.5914416666666664,43.0973
avwap_50_reclaim,earnings_blackout,no,6,0.5,-15.315900000000001,-91.89540000000001
avwap_50_reclaim,earnings_blackout,yes,12,0.25,-52.74509166666667,-632.9411
avwap_50_reclaim,fixed_4r_2r,no,6,0.5,2.3351,14.0106
avwap_50_reclaim,fixed_4r_2r,yes,12,0.4166666666666667,4.109583333333334,49.315000000000005
avwap_50_reclaim,hybrid_50pct_target,no,6,1.0,15.134766666666666,90.8086
avwap_50_reclaim,hybrid_50pct_target,yes,12,0.9166666666666666,6.974983333333333,83.6998
avwap_50_reclaim,ma_exit_ema9,no,6,0.5,2.450416666666666,14.702499999999997
avwap_50_reclaim,ma_exit_ema9,yes,12,0.16666666666666666,0.6239749999999998,7.4876999999999985
avwap_50_reclaim,mfe_lockin_trail,no,6,0.6666666666666666,2.2243833333333334,13.346300000000001
avwap_50_reclaim,mfe_lockin_trail,yes,12,0.25,0.19019166666666668,2.2823
avwap_50_reclaim,multi_tier_partial,no,6,0.8333333333333334,4.153383333333333,24.920299999999997
avwap_50_reclaim,multi_tier_partial,yes,12,0.5833333333333334,0.28206666666666674,3.384800000000001
avwap_50_reclaim,next_pivot_target,no,6,0.5,-5.565983333333333,-33.3959
avwap_50_reclaim,next_pivot_target,yes,12,0.9166666666666666,3.5395499999999998,42.474599999999995
avwap_50_reclaim,r_multiple_2r,no,6,0.5,3.512583333333334,21.075500000000005
avwap_50_reclaim,r_multiple_2r,yes,12,0.4166666666666667,1.670225,20.0427
avwap_50_reclaim,r_multiple_3r,no,6,0.5,4.4167,26.5002
avwap_50_reclaim,r_multiple_3r,yes,12,0.3333333333333333,1.6210249999999997,19.452299999999997
avwap_50_reclaim,regime_flip,no,6,0.5,-33.958283333333334,-203.74970000000002
avwap_50_reclaim,regime_flip,yes,12,0.6666666666666666,4.518033333333333,54.2164
avwap_50_reclaim,reverse_signal,no,6,0.6666666666666666,3.61205,21.6723
avwap_50_reclaim,reverse_signal,yes,12,0.25,-0.460575,-5.5269
avwap_50_reclaim,smc_mitigation_zone,no,6,0.6666666666666666,1.2170333333333334,7.302200000000001
avwap_50_reclaim,smc_mitigation_zone,yes,12,0.16666666666666666,-1.0595916666666667,-12.7151
avwap_50_reclaim,time_stop_10d,no,6,0.6666666666666666,-29.92696666666667,-179.5618
avwap_50_reclaim,time_stop_10d,yes,12,0.6666666666666666,1.3525166666666666,16.2302
avwap_50_reclaim,time_stop_20d,no,6,0.5,-33.958283333333334,-203.74970000000002
avwap_50_reclaim,time_stop_20d,yes,12,0.6666666666666666,4.518033333333333,54.2164
avwap_50_reclaim,trailing_10pct,no,6,0.16666666666666666,-1.7317999999999998,-10.390799999999999
avwap_50_reclaim,trailing_10pct,yes,12,0.3333333333333333,0.752875,9.0345
avwap_50_reclaim,trailing_15pct,no,6,0.3333333333333333,-0.34408333333333346,-2.0645000000000007
avwap_50_reclaim,trailing_15pct,yes,12,0.3333333333333333,-1.4107916666666667,-16.9295
avwap_50_reclaim,trailing_5pct,no,6,0.3333333333333333,-0.24191666666666664,-1.4514999999999998
avwap_50_reclaim,trailing_5pct,yes,12,0.3333333333333333,-0.7165583333333334,-8.598700000000001
bollinger_lower,atr_trail_1x,no,11,0.36363636363636365,-0.7493545454545455,-8.2429
bollinger_lower,atr_trail_1x,no_data,1,0.0,-6.6408,-6.6408
bollinger_lower,atr_trail_1x,yes,8,0.0,-2.6798125,-21.4385
bollinger_lower,atr_trail_2x,no,11,0.45454545454545453,0.08789090909090902,0.9667999999999992
bollinger_lower,atr_trail_2x,no_data,1,0.0,-7.6648,-7.6648
bollinger_lower,atr_trail_2x,yes,8,0.125,-4.49415,-35.9532
bollinger_lower,atr_trail_mae_conditional,no,11,0.36363636363636365,-0.7493545454545455,-8.2429
bollinger_lower,atr_trail_mae_conditional,no_data,1,0.0,-6.6408,-6.6408
bollinger_lower,atr_trail_mae_conditional,yes,8,0.0,-2.6798125,-21.4385
bollinger_lower,atr_trail_vix_conditional,no,11,0.36363636363636365,-0.7656454545454546,-8.4221
bollinger_lower,atr_trail_vix_conditional,no_data,1,0.0,-6.6408,-6.6408
bollinger_lower,atr_trail_vix_conditional,yes,8,0.0,-2.8470750000000002,-22.776600000000002
bollinger_lower,break_even_at_1r,no,11,0.09090909090909091,-1.5095636363636364,-16.6052
bollinger_lower,break_even_at_1r,no_data,1,0.0,-6.6408,-6.6408
bollinger_lower,break_even_at_1r,yes,8,0.0,-2.7057124999999997,-21.645699999999998
bollinger_lower,breakeven_plus_trail,no,11,0.36363636363636365,1.6736090909090906,18.409699999999997
bollinger_lower,breakeven_plus_trail,no_data,1,0.0,-8.8367,-8.8367
bollinger_lower,breakeven_plus_trail,yes,8,0.25,-3.6561250000000003,-29.249000000000002
bollinger_lower,chandelier_3x,no,11,0.0,-0.24534545454545453,-2.6988
bollinger_lower,chandelier_3x,no_data,1,0.0,-0.3306,-0.3306
bollinger_lower,chandelier_3x,yes,8,0.0,-0.19519999999999998,-1.5615999999999999
bollinger_lower,class_time_stop,no,11,0.36363636363636365,-5.624054545454546,-61.8646
bollinger_lower,class_time_stop,no_data,1,0.0,-14.0867,-14.0867
bollinger_lower,class_time_stop,yes,8,0.125,-6.1927125,-49.5417
bollinger_lower,earnings_blackout,no,11,0.36363636363636365,-184.64722727272726,-2031.1195
bollinger_lower,earnings_blackout,no_data,1,0.0,-56.743,-56.743
bollinger_lower,earnings_blackout,yes,8,0.375,-28.4727125,-227.7817
bollinger_lower,fixed_4r_2r,no,11,0.5454545454545454,5.922136363636364,65.1435
bollinger_lower,fixed_4r_2r,no_data,1,0.0,-8.8367,-8.8367
bollinger_lower,fixed_4r_2r,yes,8,0.125,-5.58315,-44.6652
bollinger_lower,hybrid_50pct_target,no,11,0.8181818181818182,9.506309090909092,104.5694
bollinger_lower,hybrid_50pct_target,no_data,1,1.0,11.9961,11.9961
bollinger_lower,hybrid_50pct_target,yes,8,0.625,-26.1112375,-208.8899
bollinger_lower,ma_exit_ema9,no,11,0.45454545454545453,0.20809999999999995,2.2890999999999995
bollinger_lower,ma_exit_ema9,no_data,1,1.0,0.9314,0.9314
bollinger_lower,ma_exit_ema9,yes,8,0.375,0.46178749999999996,3.6942999999999997
bollinger_lower,mfe_lockin_trail,no,11,0.36363636363636365,-0.4275181818181817,-4.702699999999998
bollinger_lower,mfe_lockin_trail,no_data,1,0.0,-6.6408,-6.6408
bollinger_lower,mfe_lockin_trail,yes,8,0.0,-2.6798125,-21.4385
bollinger_lower,multi_tier_partial,no,11,0.5454545454545454,-0.3641818181818181,-4.005999999999999
bollinger_lower,multi_tier_partial,no_data,1,0.0,-6.6408,-6.6408
bollinger_lower,multi_tier_partial,yes,8,0.25,-2.089525,-16.7162
bollinger_lower,next_pivot_target,no,11,0.7272727272727273,4.010081818181818,44.1109
bollinger_lower,next_pivot_target,no_data,1,0.0,-10.0,-10.0
bollinger_lower,next_pivot_target,yes,8,0.5,-3.0983375,-24.7867
bollinger_lower,r_multiple_2r,no,11,0.45454545454545453,1.4311727272727273,15.7429
bollinger_lower,r_multiple_2r,no_data,1,0.0,-6.6408,-6.6408
bollinger_lower,r_multiple_2r,yes,8,0.125,-2.2582,-18.0656
bollinger_lower,r_multiple_3r,no,11,0.36363636363636365,2.817018181818182,30.9872
bollinger_lower,r_multiple_3r,no_data,1,0.0,-6.6408,-6.6408
bollinger_lower,r_multiple_3r,yes,8,0.0,-3.8089875,-30.4719
bollinger_lower,regime_flip,no,11,0.45454545454545453,-6.937236363636364,-76.3096
bollinger_lower,regime_flip,no_data,1,0.0,-22.1636,-22.1636
bollinger_lower,regime_flip,yes,8,0.375,-4.3535875,-34.8287
bollinger_lower,reverse_signal,no,11,0.36363636363636365,-0.7493545454545455,-8.2429
bollinger_lower,reverse_signal,no_data,1,0.0,-6.6408,-6.6408
bollinger_lower,reverse_signal,yes,8,0.0,-2.6798125,-21.4385
bollinger_lower,smc_mitigation_zone,no,11,0.36363636363636365,0.1510090909090908,1.6610999999999987
bollinger_lower,smc_mitigation_zone,no_data,1,1.0,0.9314,0.9314
bollinger_lower,smc_mitigation_zone,yes,8,0.25,-0.541725,-4.3338
bollinger_lower,time_stop_10d,no,11,0.5454545454545454,-1.5191818181818184,-16.711000000000002
bollinger_lower,time_stop_10d,no_data,1,0.0,-20.6492,-20.6492
bollinger_lower,time_stop_10d,yes,8,0.25,-4.0356125,-32.2849
bollinger_lower,time_stop_20d,no,11,0.45454545454545453,-6.937236363636364,-76.3096
bollinger_lower,time_stop_20d,no_data,1,0.0,-22.1636,-22.1636
bollinger_lower,time_stop_20d,yes,8,0.375,-4.3535875,-34.8287
bollinger_lower,trailing_10pct,no,11,0.45454545454545453,3.3092454545454544,36.4017
bollinger_lower,trailing_10pct,no_data,1,0.0,-8.6978,-8.6978
bollinger_lower,trailing_10pct,yes,8,0.375,-2.8287,-22.6296
bollinger_lower,trailing_15pct,no,11,0.36363636363636365,0.13276363636363636,1.4604
