strategy,sector,sector_criteria,direction_mix,total_trades,win_rate,win_rate_ci_low,win_rate_ci_high,statistically_random,profit_factor,expected_value,win_loss_ratio,avg_win_pct,avg_loss_pct,max_drawdown_pct,total_roi_pct,sharpe_ratio,sharpe_daily,sortino_ratio,deflated_sharpe,psr,psr_note,tiered_min_trades,meets_tiered_min,pct_trades_near_event,pct_trades_near_fomc,pct_trades_near_cpi,pct_trades_near_nfp,win_rate_near_event,win_rate_far_from_event,win_rate_event_delta,event_wr_note,adf_statistic,adf_p_value,is_stationary,adf_note,chow_f_statistic,chow_p_value,has_structural_break,chow_note,sharpe_at_0bps,sharpe_at_5bps,sharpe_at_10bps,sharpe_at_20bps,avg_aep_pct,n_aep_eligible,poor_exit_timing,aep_note,calmar_ratio,kelly,avg_hold_days,best_trade_pct,worst_trade_pct,smart_money_lift,macro_correlation,regimes_profitable,regime_verdicts,best_regimes,passes_all,audit_flags,category,spy_benchmark_return,vs_benchmark,beats_benchmark,regime_bear_correction_2022,regime_rate_rising_2022_2023,regime_strong_bull_2023,regime_rate_falling_2024,regime_ai_sector_bull_2024,regime_tariff_shock_2025,regime_ai_divergence_2025_2026,regime_covid_crisis_2020
orb_stocks_in_play_long,Consumer Discretionary,medium_volatility,35L/0S,35,0.3714,0.2317,0.5366,True,1.5351,2.4235,2.5978,18.7192,-7.2057,-56.7091,84.8237,0.36,2.298,0.993,0.36,0.9981,ok,100,False,65.71,25.71,20.0,20.0,0.3913,0.3333,0.058,ok,-0.1499,0.9442,False,non_stationary_edge_may_erode,30.7166,0.0,True,structural_break_detected,0.36,0.353,0.345,0.33,0.588,13,True,ok,0.255,"{'full_kelly_pct': 12.95, 'quarter_kelly_pct': 3.24, 'note': 'reasonable'}",42.3,52.442,-24.274,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_1.54_exceeds_audit_threshold', 'ci_lower_23.2pct_may_be_random']",orb,73.39,11.4337,True,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
po3_bearish,Materials,medium_volatility,0L/19S,19,0.3684,0.1915,0.5896,True,0.8804,-0.4051,1.5092,8.093,-5.3624,-27.2938,-7.6973,-0.269,-0.675,-0.529,,,insufficient_sample,100,False,47.37,5.26,10.53,31.58,0.5556,0.2,0.3556,ok,,,,insufficient_sample,,,,insufficient_sample,-0.269,-0.302,-0.335,-0.401,0.577,7,True,ok,-0.423,"{'full_kelly_pct': -5.01, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",8.8,14.9225,-15.5228,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_19.1pct_may_be_random'],po3,73.39,-81.0873,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
smc_choch_reversal,Unknown,medium_volatility,12L/7S,19,0.3684,0.1915,0.5896,True,0.4549,-2.8177,0.7798,6.3823,-8.1844,-44.6102,-53.5366,-0.826,-3.484,-2.215,,,insufficient_sample,100,False,78.95,15.79,42.11,21.05,0.3333,0.5,-0.1667,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-0.826,-0.841,-0.856,-0.885,0.643,7,True,ok,-0.416,"{'full_kelly_pct': -44.15, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",38.3,21.8889,-10.772,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_19.1pct_may_be_random'],smc,73.39,-126.9266,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
smc_inverse_fvg,Information Technology,high_volatility,9L/19S,28,0.3571,0.2071,0.5417,True,1.3413,1.3409,2.4144,14.7541,-6.1108,-40.8557,37.5455,0.214,1.334,0.628,,,insufficient_sample,100,False,57.14,17.86,25.0,14.29,0.375,0.3333,0.0417,ok,-2.2877,0.176,False,non_stationary_edge_may_erode,14.0349,0.0001,True,structural_break_detected,0.214,0.206,0.198,0.182,0.5564,10,True,ok,0.151,"{'full_kelly_pct': 9.09, 'quarter_kelly_pct': 2.27, 'note': 'reasonable'}",54.8,44.6148,-13.9245,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_20.7pct_may_be_random'],smc,73.39,-35.8445,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
monthly_bias_momentum_long,Financials,medium_volatility,26L/0S,26,0.3462,0.1941,0.5378,True,1.9559,5.4424,3.6945,32.1701,-8.7075,-60.846,141.5035,0.379,3.475,2.582,,,insufficient_sample,100,False,61.54,7.69,42.31,11.54,0.25,0.5,-0.25,ok,-2.7514,0.0656,False,non_stationary_edge_may_erode,59.1521,0.0,True,structural_break_detected,0.379,0.375,0.372,0.365,0.5424,9,True,ok,0.365,"{'full_kelly_pct': 16.92, 'quarter_kelly_pct': 4.23, 'note': 'reasonable'}",61.7,105.572,-13.0448,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_1.96_exceeds_audit_threshold', 'ci_lower_19.4pct_may_be_random']",multi_timeframe,73.39,68.1135,True,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
po3_bullish,Industrials,medium_volatility,19L/0S,19,0.3158,0.1536,0.5399,True,0.2205,-2.8679,0.4777,2.5689,-5.3773,-43.5198,-54.491,-1.12,-5.149,-1.165,,,insufficient_sample,100,False,57.89,5.26,15.79,36.84,0.2727,0.375,-0.1023,ok,,,,insufficient_sample,,,,insufficient_sample,-1.12,-1.14,-1.159,-1.198,0.6346,6,True,ok,-0.404,"{'full_kelly_pct': -111.64, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",41.1,5.3581,-20.3957,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_15.4pct_may_be_random'],po3,73.39,-127.881,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
htf_aligned_breakout_long,Unknown,medium_volatility,16L/0S,16,0.3125,0.1416,0.556,True,3.3048,12.07,7.2706,55.3818,-7.6172,-41.3143,193.1195,0.718,6.968,6.269,,,insufficient_sample,100,False,68.75,6.25,43.75,18.75,0.3636,0.2,0.1636,ok,,,,insufficient_sample,,,,insufficient_sample,0.718,0.715,0.713,0.707,0.4367,5,False,ok,1.325,"{'full_kelly_pct': 21.79, 'quarter_kelly_pct': 5.45, 'note': 'reasonable'}",55.6,86.129,-11.253,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_3.30_exceeds_audit_threshold', 'ci_lower_14.2pct_may_be_random']",multi_timeframe,73.39,119.7295,True,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
htf_aligned_breakout_short,Consumer Discretionary,medium_volatility,0L/13S,13,0.3077,0.1268,0.5763,True,0.8285,-0.864,1.8641,13.5634,-7.2762,-33.9613,-11.2321,-0.193,-0.673,-0.576,,,insufficient_sample,100,False,61.54,30.77,15.38,15.38,0.125,0.6,-0.475,ok,,,,insufficient_sample,,,,insufficient_sample,-0.193,-0.204,-0.215,-0.237,0.6229,4,True,ok,-0.194,"{'full_kelly_pct': -6.37, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",33.1,25.0401,-10.6166,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_12.7pct_may_be_random'],multi_timeframe,73.39,-84.6221,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
hull_rsi,Information Technology,high_volatility,1L/12S,13,0.3077,0.1268,0.5763,True,0.3089,-4.0427,0.695,5.8724,-8.4494,-46.3065,-52.5547,-1.069,-3.331,-2.488,,,insufficient_sample,300,False,76.92,46.15,15.38,15.38,0.3,0.3333,-0.0333,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-1.069,-1.082,-1.095,-1.121,0.7328,4,True,ok,-0.352,"{'full_kelly_pct': -68.84, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",62.5,9.5678,-10.5757,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_12.7pct_may_be_random'],momentum,73.39,-125.9447,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
smc_bos_continuation,Consumer Discretionary,medium_volatility,11L/8S,19,0.2632,0.1181,0.4879,True,0.3374,-4.1243,0.9446,7.9795,-8.4471,-56.687,-78.3624,-1.157,-4.287,-2.596,,,insufficient_sample,100,False,57.89,5.26,42.11,10.53,0.2727,0.25,0.0227,ok,,,,insufficient_sample,,,,insufficient_sample,-1.157,-1.171,-1.185,-1.213,0.7482,5,True,ok,-0.566,"{'full_kelly_pct': -51.69, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",32.4,28.4527,-15.0747,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_11.8pct_may_be_random'],smc,73.39,-151.7524,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
xs_momentum_bottom_decile_short,Financials,medium_volatility,0L/4S,4,0.25,0.0456,0.6994,True,1.0241,0.1889,3.0723,32.1022,-10.4489,-19.6924,0.7554,0.03,0.151,5.324,,,insufficient_sample,100,False,25.0,0.0,25.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,0.03,0.022,0.014,-0.002,0.2632,1,False,ok,0.111,"{'full_kelly_pct': 0.59, 'quarter_kelly_pct': 0.15, 'note': 'tiny_edge'}",21.8,32.1022,-10.5758,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_4.6pct_may_be_random'],factor,73.39,-72.6346,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
ultimate_oscillator,Health Care,high_volatility,4L/0S,4,0.25,0.0456,0.6994,True,0.6944,-2.2321,2.0833,20.2891,-9.7391,-26.4777,-8.9283,-0.356,-2.095,-4.377,,,insufficient_sample,300,False,75.0,0.0,50.0,25.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-0.356,-0.364,-0.372,-0.388,0.5535,1,True,ok,-0.486,"{'full_kelly_pct': -11.0, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",43.8,20.2891,-10.5941,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_4.6pct_may_be_random'],momentum,73.39,-82.3183,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
avwap_252_breakout,Utilities,low_volatility,2L/6S,8,0.25,0.0715,0.5907,True,0.4453,-3.5267,1.336,11.3257,-8.4775,-38.0342,-28.2137,-0.579,-3.633,-1.521,,,insufficient_sample,100,False,75.0,25.0,37.5,12.5,0.1667,0.5,-0.3333,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-0.579,-0.587,-0.595,-0.611,0.3336,2,False,ok,-0.248,"{'full_kelly_pct': -31.14, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",94.4,15.4829,-11.3436,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_7.1pct_may_be_random'],vwap,73.39,-101.6037,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
orb_stocks_in_play_short,Consumer Discretionary,medium_volatility,0L/14S,14,0.2143,0.0757,0.4759,True,0.177,-4.3427,0.649,4.3582,-6.7157,-41.7799,-60.798,-2.365,-6.113,-3.213,,,insufficient_sample,100,False,71.43,50.0,21.43,0.0,0.2,0.25,-0.05,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-2.365,-2.392,-2.419,-2.474,0.7999,3,True,ok,-1.291,"{'full_kelly_pct': -99.64, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",20.3,7.0932,-10.4594,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_7.6pct_may_be_random'],orb,73.39,-134.188,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
buyback_8k_recent_long,Health Care,high_volatility,24L/0S,24,0.1667,0.0668,0.3585,True,1.3331,2.1586,6.6656,51.8307,-7.7758,-66.418,51.8065,0.119,1.895,0.899,,,insufficient_sample,60,False,54.17,25.0,16.67,12.5,0.2308,0.0909,0.1399,ok,-2.1431,0.2275,False,non_stationary_edge_may_erode,19.6735,0.0,True,structural_break_detected,0.119,0.116,0.114,0.108,0.515,4,True,ok,0.14,"{'full_kelly_pct': 4.16, 'quarter_kelly_pct': 1.04, 'note': 'reasonable'}",58.5,174.4144,-14.7868,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_6.7pct_may_be_random'],event_driven,73.39,-21.5835,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
macd_fast_crossover,Industrials,medium_volatility,0L/6S,6,0.1667,0.0301,0.5635,True,0.0806,-6.9498,0.4032,3.6579,-9.0714,-32.6378,-41.6991,-1.318,-5.949,-2.473,,,insufficient_sample,300,False,66.67,50.0,16.67,0.0,0.25,0.0,0.25,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-1.318,-1.328,-1.337,-1.356,0.8116,1,True,ok,-0.268,"{'full_kelly_pct': -189.99, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",200.3,3.6579,-12.1067,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_3.0pct_may_be_random'],momentum,73.39,-115.0891,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
bollinger_lower,Industrials,medium_volatility,6L/14S,20,0.15,0.0524,0.3604,True,0.6525,-0.9346,3.6973,11.6974,-3.1638,-26.6657,-18.6924,-0.855,-1.886,-2.274,,,insufficient_sample,300,False,65.0,35.0,10.0,20.0,0.1538,0.1429,0.011,ok,16.9102,1.0,False,non_stationary_edge_may_erode,15.917,0.0002,True,structural_break_detected,-0.855,-0.901,-0.946,-1.038,0.1287,3,False,ok,-0.987,"{'full_kelly_pct': -7.99, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",8.9,11.7249,-6.3886,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_5.2pct_may_be_random'],mean_reversion,73.39,-92.0824,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
stochrsi_overbought_short,Information Technology,high_volatility,0L/9S,9,0.1111,0.0199,0.435,True,0.0265,-5.2075,0.212,1.2757,-6.0179,-32.6557,-46.8677,-2.545,-6.724,-2.753,,,insufficient_sample,300,False,66.67,0.0,33.33,33.33,0.1667,0.0,0.1667,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-2.545,-2.569,-2.594,-2.643,0.9235,1,True,ok,-0.893,"{'full_kelly_pct': -408.21, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",45.0,1.2757,-11.0651,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_2.0pct_may_be_random'],momentum,73.39,-120.2577,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
po3_htf_aligned_short,Consumer Discretionary,medium_volatility,0L/1S,1,0.0,0.0,0.7935,True,0.0,-8.5674,0.0,0.0,-8.5674,0.0,-8.5674,,0.0,-7.099,,,insufficient_sample,100,False,100.0,0.0,100.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,,,,,,0,False,no_winning_trades_with_mfe,0.0,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",5.0,-8.5674,-8.5674,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],po3,73.39,-81.9574,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
smc_bos_retest_entry,Health Care,high_volatility,1L/1S,2,0.0,0.0,0.6576,True,0.0,-7.5772,0.0,0.0,-7.5772,-10.7768,-15.1545,-4.936,-60.728,-4.936,,,insufficient_sample,100,False,100.0,100.0,0.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-4.936,-4.969,-5.002,-5.067,,0,False,no_winning_trades_with_mfe,-6.11,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",29.0,-4.3777,-10.7768,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],smc,73.39,-88.5445,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
