strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,long_ge_11d,7,0.0,-2.1199857142857144,-14.8399
avwap_252_breakout,atr_trail_1x,medium_4_10d,1,0.0,-3.3226,-3.3226
avwap_252_breakout,atr_trail_2x,long_ge_11d,7,0.2857142857142857,-1.4131857142857147,-9.892300000000002
avwap_252_breakout,atr_trail_2x,medium_4_10d,1,0.0,-6.6452,-6.6452
avwap_252_breakout,atr_trail_mae_conditional,long_ge_11d,7,0.0,-2.1199857142857144,-14.8399
avwap_252_breakout,atr_trail_mae_conditional,medium_4_10d,1,0.0,-3.3226,-3.3226
avwap_252_breakout,atr_trail_vix_conditional,long_ge_11d,7,0.14285714285714285,-2.0937428571428573,-14.6562
avwap_252_breakout,atr_trail_vix_conditional,medium_4_10d,1,0.0,-5.3694,-5.3694
avwap_252_breakout,break_even_at_1r,long_ge_11d,7,0.0,-2.2761285714285715,-15.9329
avwap_252_breakout,break_even_at_1r,medium_4_10d,1,0.0,-3.3226,-3.3226
avwap_252_breakout,breakeven_plus_trail,long_ge_11d,7,0.14285714285714285,-1.9027285714285715,-13.3191
avwap_252_breakout,breakeven_plus_trail,medium_4_10d,1,1.0,7.4221,7.4221
avwap_252_breakout,chandelier_3x,long_ge_11d,7,0.14285714285714285,-2.0724,-14.5068
avwap_252_breakout,chandelier_3x,medium_4_10d,1,0.0,-6.5715,-6.5715
avwap_252_breakout,class_time_stop,long_ge_11d,7,0.42857142857142855,-0.2916857142857146,-2.041800000000002
avwap_252_breakout,class_time_stop,medium_4_10d,1,1.0,7.4221,7.4221
avwap_252_breakout,earnings_blackout,long_ge_11d,7,0.2857142857142857,-27.867271428571428,-195.0709
avwap_252_breakout,earnings_blackout,medium_4_10d,1,1.0,7.4221,7.4221
avwap_252_breakout,fixed_4r_2r,long_ge_11d,7,0.14285714285714285,-3.040785714285714,-21.2855
avwap_252_breakout,fixed_4r_2r,medium_4_10d,1,0.0,-6.6452,-6.6452
avwap_252_breakout,hybrid_50pct_target,long_ge_11d,7,1.0,6.600642857142857,46.204499999999996
avwap_252_breakout,hybrid_50pct_target,medium_4_10d,1,1.0,7.4221,7.4221
avwap_252_breakout,ma_exit_ema9,long_ge_11d,7,0.14285714285714285,-2.7711,-19.3977
avwap_252_breakout,ma_exit_ema9,medium_4_10d,1,0.0,-4.2445,-4.2445
avwap_252_breakout,mfe_lockin_trail,long_ge_11d,7,0.14285714285714285,-1.4500285714285714,-10.1502
avwap_252_breakout,mfe_lockin_trail,medium_4_10d,1,0.0,-3.3226,-3.3226
avwap_252_breakout,multi_tier_partial,long_ge_11d,7,0.2857142857142857,-1.4246999999999999,-9.9729
avwap_252_breakout,multi_tier_partial,medium_4_10d,1,0.0,-3.3226,-3.3226
avwap_252_breakout,next_pivot_target,long_ge_11d,7,0.42857142857142855,-2.6287142857142856,-18.401
avwap_252_breakout,next_pivot_target,medium_4_10d,1,1.0,3.8386,3.8386
avwap_252_breakout,r_multiple_2r,long_ge_11d,7,0.2857142857142857,-0.4062714285714285,-2.8438999999999997
avwap_252_breakout,r_multiple_2r,medium_4_10d,1,0.0,-3.3226,-3.3226
avwap_252_breakout,r_multiple_3r,long_ge_11d,7,0.14285714285714285,-0.9711285714285712,-6.7978999999999985
avwap_252_breakout,r_multiple_3r,medium_4_10d,1,0.0,-3.3226,-3.3226
avwap_252_breakout,regime_flip,long_ge_11d,7,0.14285714285714285,-3.1915428571428572,-22.3408
avwap_252_breakout,regime_flip,medium_4_10d,1,1.0,7.4221,7.4221
avwap_252_breakout,reverse_signal,long_ge_11d,7,0.0,-2.1199857142857144,-14.8399
avwap_252_breakout,reverse_signal,medium_4_10d,1,0.0,-3.3226,-3.3226
avwap_252_breakout,smc_mitigation_zone,long_ge_11d,7,0.0,-2.1199857142857144,-14.8399
avwap_252_breakout,smc_mitigation_zone,medium_4_10d,1,0.0,-3.3226,-3.3226
avwap_252_breakout,time_stop_10d,long_ge_11d,7,0.42857142857142855,-0.39969999999999983,-2.797899999999999
avwap_252_breakout,time_stop_10d,medium_4_10d,1,1.0,7.4221,7.4221
avwap_252_breakout,time_stop_20d,long_ge_11d,7,0.14285714285714285,-3.1915428571428572,-22.3408
avwap_252_breakout,time_stop_20d,medium_4_10d,1,1.0,7.4221,7.4221
avwap_252_breakout,trailing_10pct,long_ge_11d,7,0.42857142857142855,-1.228714285714286,-8.601000000000003
avwap_252_breakout,trailing_10pct,medium_4_10d,1,1.0,7.4221,7.4221
avwap_252_breakout,trailing_15pct,long_ge_11d,7,0.2857142857142857,-5.755257142857142,-40.2868
avwap_252_breakout,trailing_15pct,medium_4_10d,1,1.0,7.4221,7.4221
avwap_252_breakout,trailing_5pct,long_ge_11d,7,0.0,-3.0871285714285714,-21.6099
avwap_252_breakout,trailing_5pct,medium_4_10d,1,0.0,-5.3694,-5.3694
avwap_50_reclaim,atr_trail_1x,long_ge_11d,16,0.375,1.245175,19.9228
avwap_50_reclaim,atr_trail_1x,medium_4_10d,1,1.0,4.4202,4.4202
avwap_50_reclaim,atr_trail_1x,short_le_3d,1,0.0,-8.1976,-8.1976
avwap_50_reclaim,atr_trail_2x,long_ge_11d,16,0.3125,2.3116875,36.987
avwap_50_reclaim,atr_trail_2x,medium_4_10d,1,1.0,3.4076,3.4076
avwap_50_reclaim,atr_trail_2x,short_le_3d,1,0.0,-16.3953,-16.3953
avwap_50_reclaim,atr_trail_mae_conditional,long_ge_11d,16,0.375,1.245175,19.9228
avwap_50_reclaim,atr_trail_mae_conditional,medium_4_10d,1,1.0,4.4202,4.4202
avwap_50_reclaim,atr_trail_mae_conditional,short_le_3d,1,0.0,-8.1976,-8.1976
