strategy,exit_method,smart_money_signal_present,n,win_rate,avg_pnl_pct,total_pnl_pct
squeeze_breakout,regime_flip,yes,36,0.5277777777777778,-0.5274833333333331,-18.98939999999999
squeeze_breakout,reverse_signal,yes,36,0.16666666666666666,-3.1548416666666665,-113.5743
squeeze_breakout,smc_mitigation_zone,yes,36,0.16666666666666666,-3.1548416666666665,-113.5743
squeeze_breakout,time_stop_10d,yes,36,0.4444444444444444,-1.830261111111111,-65.8894
squeeze_breakout,time_stop_20d,yes,36,0.5277777777777778,-0.5274833333333331,-18.98939999999999
squeeze_breakout,trailing_10pct,yes,36,0.2777777777777778,-1.3439583333333331,-48.38249999999999
squeeze_breakout,trailing_15pct,yes,36,0.5,1.1162972222222223,40.1867
squeeze_breakout,trailing_5pct,yes,36,0.2222222222222222,-2.158536111111111,-77.7073
stoch_oversold,atr_trail_1x,yes,5,0.6,1.5128,7.564
stoch_oversold,atr_trail_2x,yes,5,0.6,1.7832599999999998,8.9163
stoch_oversold,atr_trail_mae_conditional,yes,5,0.6,1.5128,7.564
stoch_oversold,atr_trail_vix_conditional,yes,5,0.6,1.8336399999999997,9.168199999999999
stoch_oversold,break_even_at_1r,yes,5,0.4,0.56066,2.8033
stoch_oversold,breakeven_plus_trail,yes,5,0.6,7.50018,37.5009
stoch_oversold,chandelier_3x,yes,5,0.0,-0.5466200000000001,-2.7331000000000003
stoch_oversold,class_time_stop,yes,5,0.6,6.81112,34.0556
stoch_oversold,earnings_blackout,yes,5,0.8,6.419880000000001,32.0994
stoch_oversold,fixed_4r_2r,yes,5,0.6,15.838760000000002,79.19380000000001
stoch_oversold,hybrid_50pct_target,yes,5,1.0,9.28946,46.4473
stoch_oversold,ma_exit_ema9,yes,5,0.6,5.42654,27.1327
stoch_oversold,mfe_lockin_trail,yes,5,0.6,2.07252,10.3626
stoch_oversold,multi_tier_partial,yes,5,0.6,2.79424,13.9712
stoch_oversold,next_pivot_target,yes,5,0.6,10.3997,51.9985
stoch_oversold,r_multiple_2r,yes,5,0.6,7.950419999999999,39.7521
stoch_oversold,r_multiple_3r,yes,5,0.6,12.34072,61.703599999999994
stoch_oversold,regime_flip,yes,5,0.8,9.2761,46.3805
stoch_oversold,reverse_signal,yes,5,0.6,1.5128,7.564
stoch_oversold,smc_mitigation_zone,yes,5,0.6,1.5128,7.564
stoch_oversold,time_stop_10d,yes,5,0.6,8.69778,43.4889
stoch_oversold,time_stop_20d,yes,5,0.8,9.2761,46.3805
stoch_oversold,trailing_10pct,yes,5,0.8,2.01444,10.0722
stoch_oversold,trailing_15pct,yes,5,0.8,0.1827,0.9135
stoch_oversold,trailing_5pct,yes,5,0.4,-0.43797999999999976,-2.189899999999999
stochrsi_overbought_short,atr_trail_1x,yes,80,0.325,-0.35122624999999996,-28.0981
stochrsi_overbought_short,atr_trail_2x,yes,80,0.4125,1.2306487499999998,98.4519
stochrsi_overbought_short,atr_trail_mae_conditional,yes,80,0.325,-0.35122624999999996,-28.0981
stochrsi_overbought_short,atr_trail_vix_conditional,yes,80,0.2625,0.06012249999999997,4.809799999999997
stochrsi_overbought_short,break_even_at_1r,yes,80,0.175,0.8512587499999998,68.10069999999999
stochrsi_overbought_short,breakeven_plus_trail,yes,80,0.4375,5.8267,466.13599999999997
stochrsi_overbought_short,chandelier_3x,yes,80,0.075,0.604425,48.354
stochrsi_overbought_short,class_time_stop,yes,80,0.6375,3.76918375,301.5347
stochrsi_overbought_short,earnings_blackout,yes,80,0.575,-4.64921,-371.9368
stochrsi_overbought_short,fixed_4r_2r,yes,80,0.4875,3.3078787499999995,264.6303
stochrsi_overbought_short,hybrid_50pct_target,yes,80,0.8875,-8.40443875,-672.3551
stochrsi_overbought_short,ma_exit_ema9,yes,80,0.425,0.07648624999999999,6.118899999999999
stochrsi_overbought_short,mfe_lockin_trail,yes,80,0.325,-0.5035925,-40.2874
stochrsi_overbought_short,multi_tier_partial,yes,80,0.4625,-0.30223750000000005,-24.179000000000002
stochrsi_overbought_short,next_pivot_target,yes,80,0.8,0.393675,31.494
stochrsi_overbought_short,r_multiple_2r,yes,80,0.4,1.0834800000000002,86.67840000000001
stochrsi_overbought_short,r_multiple_3r,yes,80,0.325,0.9926674999999999,79.4134
stochrsi_overbought_short,regime_flip,yes,80,0.6125,3.18365875,254.6927
stochrsi_overbought_short,reverse_signal,yes,80,0.325,-0.35122624999999996,-28.0981
stochrsi_overbought_short,smc_mitigation_zone,yes,80,0.325,-0.35122624999999996,-28.0981
stochrsi_overbought_short,time_stop_10d,yes,80,0.6125,1.6935825000000002,135.4866
stochrsi_overbought_short,time_stop_20d,yes,80,0.6125,3.18365875,254.6927
stochrsi_overbought_short,trailing_10pct,yes,80,0.4,0.4855612499999998,38.84489999999998
stochrsi_overbought_short,trailing_15pct,yes,80,0.5375,3.3035699999999997,264.2856
stochrsi_overbought_short,trailing_5pct,yes,80,0.325,-0.47878625,-38.3029
stochrsi_oversold,atr_trail_1x,yes,220,0.22727272727272727,-1.4533640909090908,-319.7401
stochrsi_oversold,atr_trail_2x,yes,220,0.37727272727272726,1.0442968181818182,229.74530000000001
stochrsi_oversold,atr_trail_mae_conditional,yes,220,0.22727272727272727,-1.4533640909090908,-319.7401
stochrsi_oversold,atr_trail_vix_conditional,yes,220,0.2636363636363636,-1.0518268181818182,-231.4019
stochrsi_oversold,break_even_at_1r,yes,220,0.13636363636363635,-2.3203254545454546,-510.47159999999997
stochrsi_oversold,breakeven_plus_trail,yes,220,0.42727272727272725,5.795960454545455,1275.1113
stochrsi_oversold,chandelier_3x,yes,220,0.045454545454545456,-0.4478977272727273,-98.53750000000001
stochrsi_oversold,class_time_stop,yes,220,0.4727272727272727,-1.2460836363636363,-274.1384
stochrsi_oversold,earnings_blackout,yes,220,0.5227272727272727,4.338459090909091,954.461
stochrsi_oversold,fixed_4r_2r,yes,220,0.35454545454545455,1.6096272727272727,354.118
stochrsi_oversold,hybrid_50pct_target,yes,220,0.5909090909090909,-5.065971818181818,-1114.5138
stochrsi_oversold,ma_exit_ema9,yes,220,0.44545454545454544,-0.21254272727272727,-46.7594
stochrsi_oversold,mfe_lockin_trail,yes,220,0.22727272727272727,-1.4522513636363636,-319.4953
stochrsi_oversold,multi_tier_partial,yes,220,0.39545454545454545,-1.2473654545454544,-274.4204
stochrsi_oversold,next_pivot_target,yes,220,0.7636363636363637,0.35108136363636366,77.23790000000001
stochrsi_oversold,r_multiple_2r,yes,220,0.3181818181818182,0.7022931818181819,154.5045
stochrsi_oversold,r_multiple_3r,yes,220,0.2545454545454545,1.1121918181818182,244.68220000000002
stochrsi_oversold,regime_flip,yes,220,0.4818181818181818,-0.9966177272727273,-219.25590000000003
stochrsi_oversold,reverse_signal,yes,220,0.22727272727272727,-1.4533640909090908,-319.7401
stochrsi_oversold,smc_mitigation_zone,yes,220,0.22727272727272727,-1.4533640909090908,-319.7401
stochrsi_oversold,time_stop_10d,yes,220,0.5136363636363637,-0.10154454545454544,-22.339799999999997
stochrsi_oversold,time_stop_20d,yes,220,0.4818181818181818,-0.9966177272727273,-219.25590000000003
stochrsi_oversold,trailing_10pct,yes,220,0.33181818181818185,-1.7932704545454545,-394.5195
stochrsi_oversold,trailing_15pct,yes,220,0.37727272727272726,0.8698263636363635,191.36179999999996
stochrsi_oversold,trailing_5pct,yes,220,0.18181818181818182,-2.2836763636363635,-502.4088
supertrend_macd,atr_trail_1x,yes,96,0.21875,-1.769340625,-169.8567
supertrend_macd,atr_trail_2x,yes,96,0.3645833333333333,0.035648958333333335,3.4223
supertrend_macd,atr_trail_mae_conditional,yes,96,0.21875,-1.769340625,-169.8567
supertrend_macd,atr_trail_vix_conditional,yes,96,0.22916666666666666,-2.019834375,-193.9041
supertrend_macd,break_even_at_1r,yes,96,0.16666666666666666,-1.1068989583333335,-106.26230000000001
supertrend_macd,breakeven_plus_trail,yes,96,0.3541666666666667,2.7396687500000003,263.00820000000004
supertrend_macd,chandelier_3x,yes,96,0.19791666666666666,0.1349947916666666,12.959499999999995
supertrend_macd,class_time_stop,yes,96,0.46875,1.8090864583333335,173.6723
supertrend_macd,earnings_blackout,yes,96,0.3854166666666667,3.533163541666666,339.18369999999993
supertrend_macd,fixed_4r_2r,yes,96,0.375,1.3958583333333332,134.0024
supertrend_macd,hybrid_50pct_target,yes,96,0.5104166666666666,1.9773135416666667,189.8221
supertrend_macd,ma_exit_ema9,yes,96,0.3125,-0.288328125,-27.679499999999997
supertrend_macd,mfe_lockin_trail,yes,96,0.21875,-1.7400927083333333,-167.0489
supertrend_macd,multi_tier_partial,yes,96,0.3541666666666667,-1.2791822916666666,-122.8015
supertrend_macd,next_pivot_target,yes,96,0.71875,0.23731354166666666,22.7821
supertrend_macd,r_multiple_2r,yes,96,0.3229166666666667,-0.34584062499999996,-33.2007
supertrend_macd,r_multiple_3r,yes,96,0.2708333333333333,0.327459375,31.4361
supertrend_macd,regime_flip,yes,96,0.4791666666666667,0.5423302083333331,52.063699999999976
supertrend_macd,reverse_signal,yes,96,0.21875,-1.769340625,-169.8567
supertrend_macd,smc_mitigation_zone,yes,96,0.21875,-1.769340625,-169.8567
supertrend_macd,time_stop_10d,yes,96,0.40625,-1.1057229166666669,-106.14940000000001
supertrend_macd,time_stop_20d,yes,96,0.4791666666666667,0.5423302083333331,52.063699999999976
supertrend_macd,trailing_10pct,yes,96,0.3020833333333333,-2.165871875,-207.9237
supertrend_macd,trailing_15pct,yes,96,0.3020833333333333,-0.18087395833333328,-17.363899999999994
supertrend_macd,trailing_5pct,yes,96,0.28125,-0.9859395833333333,-94.6502
tema_dema,atr_trail_1x,yes,82,0.2926829268292683,-1.3655939024390245,-111.9787
tema_dema,atr_trail_2x,yes,82,0.3902439024390244,-0.08895487804878048,-7.2943
tema_dema,atr_trail_mae_conditional,yes,82,0.2926829268292683,-1.3655939024390245,-111.9787
tema_dema,atr_trail_vix_conditional,yes,82,0.3048780487804878,-0.21523780487804878,-17.6495
tema_dema,break_even_at_1r,yes,82,0.1951219512195122,-0.5535036585365853,-45.387299999999996
tema_dema,breakeven_plus_trail,yes,82,0.4146341463414634,2.6959195121951223,221.0654
tema_dema,chandelier_3x,yes,82,0.17073170731707318,0.274540243902439,22.512299999999996
tema_dema,class_time_stop,yes,82,0.5365853658536586,-0.572279268292683,-46.92690000000001
tema_dema,earnings_blackout,yes,82,0.5121951219512195,-0.21169512195122006,-17.359000000000044
tema_dema,fixed_4r_2r,yes,82,0.32926829268292684,-0.37660487804878046,-30.881599999999995
tema_dema,hybrid_50pct_target,yes,82,0.5121951219512195,-5.502298780487805,-451.1885
tema_dema,ma_exit_ema9,yes,82,0.35365853658536583,0.707509756097561,58.0158
tema_dema,mfe_lockin_trail,yes,82,0.3048780487804878,-0.6967878048780488,-57.1366
tema_dema,multi_tier_partial,yes,82,0.5121951219512195,-0.3672073170731707,-30.111
tema_dema,next_pivot_target,yes,82,0.7317073170731707,0.38400243902439024,31.4882
tema_dema,r_multiple_2r,yes,82,0.35365853658536583,-0.003810975609756076,-0.3124999999999982
tema_dema,r_multiple_3r,yes,82,0.25609756097560976,-0.23438048780487813,-19.219200000000008
tema_dema,regime_flip,yes,82,0.5,0.05128658536585371,4.205500000000004
tema_dema,reverse_signal,yes,82,0.2926829268292683,-1.3655939024390245,-111.9787
tema_dema,smc_mitigation_zone,yes,82,0.2926829268292683,-1.3655939024390245,-111.9787
tema_dema,time_stop_10d,yes,82,0.45121951219512196,-0.27754390243902444,-22.758600000000005
tema_dema,time_stop_20d,yes,82,0.5,0.05128658536585371,4.205500000000004
tema_dema,trailing_10pct,yes,82,0.32926829268292684,-0.9639719512195122,-79.0457
tema_dema,trailing_15pct,yes,82,0.4146341463414634,1.6611951219512193,136.218
tema_dema,trailing_5pct,yes,82,0.24390243902439024,-1.0176500000000002,-83.44730000000001
three_white_soldiers,atr_trail_1x,yes,75,0.18666666666666668,-2.1890626666666666,-164.1797
three_white_soldiers,atr_trail_2x,yes,75,0.37333333333333335,0.35815333333333316,26.86149999999999
three_white_soldiers,atr_trail_mae_conditional,yes,75,0.18666666666666668,-2.1890626666666666,-164.1797
three_white_soldiers,atr_trail_vix_conditional,yes,75,0.28,-2.2017160000000002,-165.1287
three_white_soldiers,break_even_at_1r,yes,75,0.06666666666666667,-2.2888946666666667,-171.6671
three_white_soldiers,breakeven_plus_trail,yes,75,0.38666666666666666,5.576384,418.2288
three_white_soldiers,chandelier_3x,yes,75,0.13333333333333333,-0.1435866666666667,-10.769000000000002
three_white_soldiers,class_time_stop,yes,75,0.4666666666666667,-0.7208559999999999,-54.0642
three_white_soldiers,earnings_blackout,yes,75,0.41333333333333333,-4.385122666666666,-328.88419999999996
three_white_soldiers,fixed_4r_2r,yes,75,0.30666666666666664,-0.4805626666666664,-36.04219999999998
three_white_soldiers,hybrid_50pct_target,yes,75,0.38666666666666666,-0.5212773333333334,-39.095800000000004
three_white_soldiers,ma_exit_ema9,yes,75,0.28,-0.56484,-42.363
three_white_soldiers,mfe_lockin_trail,yes,75,0.18666666666666668,-2.1114013333333332,-158.3551
three_white_soldiers,multi_tier_partial,yes,75,0.38666666666666666,-1.3917760000000001,-104.3832
three_white_soldiers,next_pivot_target,yes,75,0.6933333333333334,-0.504672,-37.8504
three_white_soldiers,r_multiple_2r,yes,75,0.22666666666666666,-1.6996333333333333,-127.4725
three_white_soldiers,r_multiple_3r,yes,75,0.18666666666666668,-0.9743706666666666,-73.0778
three_white_soldiers,regime_flip,yes,75,0.4666666666666667,0.2614826666666667,19.6112
three_white_soldiers,reverse_signal,yes,75,0.18666666666666668,-2.1890626666666666,-164.1797
three_white_soldiers,smc_mitigation_zone,yes,75,0.18666666666666668,-2.1890626666666666,-164.1797
three_white_soldiers,time_stop_10d,yes,75,0.41333333333333333,-0.2611199999999999,-19.583999999999993
three_white_soldiers,time_stop_20d,yes,75,0.4666666666666667,0.2614826666666667,19.6112
three_white_soldiers,trailing_10pct,yes,75,0.26666666666666666,-1.2509613333333334,-93.8221
three_white_soldiers,trailing_15pct,yes,75,0.29333333333333333,-1.2535986666666667,-94.0199
three_white_soldiers,trailing_5pct,yes,75,0.2,-2.0346173333333337,-152.5963
totm_long,atr_trail_1x,yes,5,0.0,-5.18594,-25.9297
totm_long,atr_trail_2x,yes,5,0.0,-9.6579,-48.2895
totm_long,atr_trail_mae_conditional,yes,5,0.0,-5.18594,-25.9297
totm_long,atr_trail_vix_conditional,yes,5,0.2,-4.30668,-21.5334
totm_long,break_even_at_1r,yes,5,0.0,-5.17844,-25.892200000000003
totm_long,breakeven_plus_trail,yes,5,0.0,-10.32084,-51.6042
totm_long,chandelier_3x,yes,5,0.0,-3.9368600000000002,-19.6843
totm_long,class_time_stop,yes,5,0.0,-25.776780000000002,-128.8839
totm_long,earnings_blackout,yes,5,0.2,-19.650219999999997,-98.2511
totm_long,fixed_4r_2r,yes,5,0.0,-10.99428,-54.971399999999996
totm_long,hybrid_50pct_target,yes,5,0.2,-7.38088,-36.9044
totm_long,ma_exit_ema9,yes,5,0.2,-3.6446799999999997,-18.223399999999998
totm_long,mfe_lockin_trail,yes,5,0.0,-5.18594,-25.9297
totm_long,multi_tier_partial,yes,5,0.2,-5.0602,-25.301000000000002
totm_long,next_pivot_target,yes,5,0.2,-10.96524,-54.8262
totm_long,r_multiple_2r,yes,5,0.0,-5.497120000000001,-27.4856
totm_long,r_multiple_3r,yes,5,0.0,-5.497120000000001,-27.4856
totm_long,regime_flip,yes,5,0.2,-21.190279999999998,-105.95139999999999
totm_long,reverse_signal,yes,5,0.0,-5.18594,-25.9297
totm_long,smc_mitigation_zone,yes,5,0.0,-5.18594,-25.9297
totm_long,time_stop_10d,yes,5,0.4,-16.58802,-82.9401
totm_long,time_stop_20d,yes,5,0.2,-21.190279999999998,-105.95139999999999
totm_long,trailing_10pct,yes,5,0.2,-7.52496,-37.6248
totm_long,trailing_15pct,yes,5,0.0,-12.66246,-63.3123
totm_long,trailing_5pct,yes,5,0.0,-4.46056,-22.3028
ultimate_oscillator,atr_trail_1x,yes,82,0.21951219512195122,-2.4610707317073173,-201.80780000000001
ultimate_oscillator,atr_trail_2x,yes,82,0.4146341463414634,-0.8583170731707315,-70.38199999999998
ultimate_oscillator,atr_trail_mae_conditional,yes,82,0.21951219512195122,-2.4610707317073173,-201.80780000000001
ultimate_oscillator,atr_trail_vix_conditional,yes,82,0.2682926829268293,-1.469821951219512,-120.52539999999999
ultimate_oscillator,break_even_at_1r,yes,82,0.23170731707317074,-0.9747121951219513,-79.9264
ultimate_oscillator,breakeven_plus_trail,yes,82,0.524390243902439,3.518378048780488,288.507
ultimate_oscillator,chandelier_3x,yes,82,0.036585365853658534,-0.2590707317073171,-21.2438
ultimate_oscillator,class_time_stop,yes,82,0.5609756097560976,1.5479731707317075,126.9338
ultimate_oscillator,earnings_blackout,yes,82,0.5121951219512195,0.715709756097561,58.68820000000001
ultimate_oscillator,fixed_4r_2r,yes,82,0.4146341463414634,-0.02524146341463426,-2.069800000000009
ultimate_oscillator,hybrid_50pct_target,yes,82,0.5365853658536586,-3.0423000000000004,-249.46860000000004
ultimate_oscillator,ma_exit_ema9,yes,82,0.43902439024390244,-0.8012707317073171,-65.7042
ultimate_oscillator,mfe_lockin_trail,yes,82,0.21951219512195122,-2.5053463414634147,-205.4384
ultimate_oscillator,multi_tier_partial,yes,82,0.3780487804878049,-1.7306451219512196,-141.9129
ultimate_oscillator,next_pivot_target,yes,82,0.6951219512195121,0.18039634146341466,14.792500000000002
ultimate_oscillator,r_multiple_2r,yes,82,0.35365853658536583,-0.787089024390244,-64.5413
ultimate_oscillator,r_multiple_3r,yes,82,0.32926829268292684,0.2708939024390243,22.213299999999993
ultimate_oscillator,regime_flip,yes,82,0.5,0.9596902439024392,78.69460000000001
ultimate_oscillator,reverse_signal,yes,82,0.21951219512195122,-2.4610707317073173,-201.80780000000001
ultimate_oscillator,smc_mitigation_zone,yes,82,0.21951219512195122,-2.4610707317073173,-201.80780000000001
ultimate_oscillator,time_stop_10d,yes,82,0.5487804878048781,-0.22175365853658535,-18.183799999999998
ultimate_oscillator,time_stop_20d,yes,82,0.5,0.9596902439024392,78.69460000000001
ultimate_oscillator,trailing_10pct,yes,82,0.4146341463414634,-0.0026939024390243886,-0.22089999999999987
ultimate_oscillator,trailing_15pct,yes,82,0.4024390243902439,1.7319158536585366,142.0171
ultimate_oscillator,trailing_5pct,yes,82,0.24390243902439024,-1.7576841463414634,-144.1301
vix_backwardation_long,atr_trail_1x,yes,7,0.7142857142857143,2.1331714285714285,14.932199999999998
vix_backwardation_long,atr_trail_2x,yes,7,0.5714285714285714,13.931242857142857,97.5187
vix_backwardation_long,atr_trail_mae_conditional,yes,7,0.7142857142857143,2.1331714285714285,14.932199999999998
vix_backwardation_long,atr_trail_vix_conditional,yes,7,0.42857142857142855,4.627914285714286,32.3954
vix_backwardation_long,break_even_at_1r,yes,7,0.42857142857142855,11.364985714285714,79.5549
vix_backwardation_long,breakeven_plus_trail,yes,7,0.8571428571428571,16.946814285714286,118.6277
vix_backwardation_long,chandelier_3x,yes,7,0.2857142857142857,5.743071428571428,40.201499999999996
vix_backwardation_long,class_time_stop,yes,7,0.7142857142857143,15.749385714285713,110.2457
vix_backwardation_long,earnings_blackout,yes,7,0.7142857142857143,12.084185714285715,84.58930000000001
vix_backwardation_long,fixed_4r_2r,yes,7,0.5714285714285714,8.673371428571429,60.7136
vix_backwardation_long,hybrid_50pct_target,yes,7,0.7142857142857143,13.370185714285713,93.59129999999999
vix_backwardation_long,ma_exit_ema9,yes,7,0.42857142857142855,6.486128571428572,45.4029
vix_backwardation_long,mfe_lockin_trail,yes,7,0.7142857142857143,2.1331714285714285,14.932199999999998
vix_backwardation_long,multi_tier_partial,yes,7,0.7142857142857143,3.6242428571428573,25.3697
vix_backwardation_long,next_pivot_target,yes,7,1.0,4.266471428571428,29.865299999999998
vix_backwardation_long,r_multiple_2r,yes,7,0.7142857142857143,7.1048857142857145,49.7342
vix_backwardation_long,r_multiple_3r,yes,7,0.5714285714285714,8.096671428571428,56.6767
vix_backwardation_long,regime_flip,yes,7,0.8571428571428571,19.026271428571427,133.1839
vix_backwardation_long,reverse_signal,yes,7,0.7142857142857143,2.1331714285714285,14.932199999999998
vix_backwardation_long,smc_mitigation_zone,yes,7,0.7142857142857143,2.1331714285714285,14.932199999999998
vix_backwardation_long,time_stop_10d,yes,7,0.8571428571428571,14.8447,103.9129
vix_backwardation_long,time_stop_20d,yes,7,0.8571428571428571,19.026271428571427,133.1839
vix_backwardation_long,trailing_10pct,yes,7,0.5714285714285714,13.581014285714284,95.06709999999998
vix_backwardation_long,trailing_15pct,yes,7,0.7142857142857143,12.671671428571429,88.7017
vix_backwardation_long,trailing_5pct,yes,7,0.5714285714285714,0.9268142857142857,6.4877
williams_r_oversold,atr_trail_1x,yes,180,0.24444444444444444,-2.070806111111111,-372.7451
williams_r_oversold,atr_trail_2x,yes,180,0.3111111111111111,-2.738685,-492.9633
williams_r_oversold,atr_trail_mae_conditional,yes,180,0.24444444444444444,-2.070806111111111,-372.7451
williams_r_oversold,atr_trail_vix_conditional,yes,180,0.2722222222222222,-1.915655,-344.8179
williams_r_oversold,break_even_at_1r,yes,180,0.1388888888888889,-1.7628155555555556,-317.3068
williams_r_oversold,breakeven_plus_trail,yes,180,0.4222222222222222,1.1906861111111111,214.3235
williams_r_oversold,chandelier_3x,yes,180,0.03888888888888889,-0.48260333333333333,-86.8686
williams_r_oversold,class_time_stop,yes,180,0.45555555555555555,-1.1730661111111111,-211.1519
williams_r_oversold,earnings_blackout,yes,180,0.5555555555555556,5.705925555555556,1027.0666
williams_r_oversold,fixed_4r_2r,yes,180,0.3,-3.000558888888889,-540.1006
williams_r_oversold,hybrid_50pct_target,yes,180,0.49444444444444446,-15.948066666666668,-2870.652
williams_r_oversold,ma_exit_ema9,yes,180,0.4222222222222222,-0.5670894444444444,-102.0761
williams_r_oversold,mfe_lockin_trail,yes,180,0.25,-2.30587,-415.0566
williams_r_oversold,multi_tier_partial,yes,180,0.37222222222222223,-1.5188233333333332,-273.3882
williams_r_oversold,next_pivot_target,yes,180,0.6388888888888888,-1.0307594444444443,-185.5367
williams_r_oversold,r_multiple_2r,yes,180,0.2833333333333333,-1.385008888888889,-249.3016
williams_r_oversold,r_multiple_3r,yes,180,0.2222222222222222,-1.4660655555555555,-263.8918
williams_r_oversold,regime_flip,yes,180,0.4722222222222222,-0.9814305555555556,-176.6575
williams_r_oversold,reverse_signal,yes,180,0.4888888888888889,0.32246444444444433,58.043599999999984
williams_r_oversold,smc_mitigation_zone,yes,180,0.24444444444444444,-2.070806111111111,-372.7451
williams_r_oversold,time_stop_10d,yes,180,0.4777777777777778,-0.774151111111111,-139.3472
williams_r_oversold,time_stop_20d,yes,180,0.4722222222222222,-0.9814305555555556,-176.6575
williams_r_oversold,trailing_10pct,yes,180,0.3055555555555556,-1.5112994444444445,-272.0339
williams_r_oversold,trailing_15pct,yes,180,0.3277777777777778,-0.981746111111111,-176.71429999999998
williams_r_oversold,trailing_5pct,yes,180,0.2222222222222222,-1.9754166666666666,-355.575
williams_stoch_dual,atr_trail_1x,yes,31,0.25806451612903225,-1.4305129032258064,-44.3459
williams_stoch_dual,atr_trail_2x,yes,31,0.4838709677419355,0.9065774193548387,28.1039
williams_stoch_dual,atr_trail_mae_conditional,yes,31,0.25806451612903225,-1.4305129032258064,-44.3459
williams_stoch_dual,atr_trail_vix_conditional,yes,31,0.41935483870967744,-0.5298161290322582,-16.424300000000002
williams_stoch_dual,break_even_at_1r,yes,31,0.0967741935483871,-1.635658064516129,-50.7054
williams_stoch_dual,breakeven_plus_trail,yes,31,0.25806451612903225,0.5310032258064518,16.461100000000005
williams_stoch_dual,chandelier_3x,yes,31,0.0,-0.3492096774193548,-10.8255
williams_stoch_dual,class_time_stop,yes,31,0.5806451612903226,1.9240709677419352,59.64619999999999
williams_stoch_dual,earnings_blackout,yes,31,0.5161290322580645,-7.182203225806452,-222.6483
williams_stoch_dual,fixed_4r_2r,yes,31,0.41935483870967744,0.32239677419354845,9.994300000000003
williams_stoch_dual,hybrid_50pct_target,yes,31,0.7096774193548387,2.9869096774193546,92.5942
williams_stoch_dual,ma_exit_ema9,yes,31,0.4838709677419355,-0.28057741935483865,-8.697899999999999
williams_stoch_dual,mfe_lockin_trail,yes,31,0.25806451612903225,-1.372709677419355,-42.554
williams_stoch_dual,multi_tier_partial,yes,31,0.41935483870967744,-0.7660870967741935,-23.7487
williams_stoch_dual,next_pivot_target,yes,31,0.9032258064516129,0.9383322580645161,29.0883
williams_stoch_dual,r_multiple_2r,yes,31,0.3225806451612903,-0.6141161290322581,-19.0376
williams_stoch_dual,r_multiple_3r,yes,31,0.2903225806451613,-0.6342935483870967,-19.6631
williams_stoch_dual,regime_flip,yes,31,0.5483870967741935,-0.016183870967742063,-0.5017000000000039
williams_stoch_dual,reverse_signal,yes,31,0.25806451612903225,-1.4305129032258064,-44.3459
williams_stoch_dual,smc_mitigation_zone,yes,31,0.25806451612903225,-1.4305129032258064,-44.3459
williams_stoch_dual,time_stop_10d,yes,31,0.5806451612903226,-0.2369354838709678,-7.3450000000000015
williams_stoch_dual,time_stop_20d,yes,31,0.5483870967741935,-0.016183870967742063,-0.5017000000000039
williams_stoch_dual,trailing_10pct,yes,31,0.3225806451612903,-0.1063612903225805,-3.2971999999999957
williams_stoch_dual,trailing_15pct,yes,31,0.3870967741935484,-0.9121096774193548,-28.275399999999998
williams_stoch_dual,trailing_5pct,yes,31,0.41935483870967744,0.12737419354838703,3.9485999999999977
xs_low_beta_long,atr_trail_1x,yes,231,0.23809523809523808,-0.5393277056277056,-124.5847
xs_low_beta_long,atr_trail_2x,yes,231,0.33766233766233766,-1.1034099567099567,-254.8877
xs_low_beta_long,atr_trail_mae_conditional,yes,231,0.23809523809523808,-0.5393277056277056,-124.5847
xs_low_beta_long,atr_trail_vix_conditional,yes,231,0.2554112554112554,-0.6330017316017316,-146.2234
xs_low_beta_long,break_even_at_1r,yes,231,0.1038961038961039,-1.080774458874459,-249.65890000000002
xs_low_beta_long,breakeven_plus_trail,yes,231,0.2510822510822511,0.8894640692640692,205.4662
xs_low_beta_long,chandelier_3x,yes,231,0.17316017316017315,-1.0462363636363636,-241.6806
xs_low_beta_long,class_time_stop,yes,231,0.5108225108225108,-0.6513744588744588,-150.46749999999997
xs_low_beta_long,earnings_blackout,yes,231,0.5714285714285714,5.330058874458874,1231.2436
xs_low_beta_long,fixed_4r_2r,yes,231,0.36363636363636365,-0.0403848484848485,-9.328900000000004
xs_low_beta_long,hybrid_50pct_target,yes,231,0.5800865800865801,0.055299134199134216,12.774100000000004
xs_low_beta_long,ma_exit_ema9,yes,231,0.329004329004329,-0.7367181818181818,-170.1819
xs_low_beta_long,mfe_lockin_trail,yes,231,0.23809523809523808,-0.780908658008658,-180.3899
xs_low_beta_long,multi_tier_partial,yes,231,0.36796536796536794,-0.4984056277056277,-115.1317
xs_low_beta_long,next_pivot_target,yes,231,0.7402597402597403,-0.7781411255411256,-179.75060000000002
xs_low_beta_long,r_multiple_2r,yes,231,0.3246753246753247,-0.4037406926406926,-93.2641
xs_low_beta_long,r_multiple_3r,yes,231,0.24242424242424243,-0.3769125541125542,-87.06680000000001
xs_low_beta_long,regime_flip,yes,231,0.5281385281385281,-0.3857965367965368,-89.119
xs_low_beta_long,reverse_signal,yes,231,0.23809523809523808,-0.5393277056277056,-124.5847
xs_low_beta_long,smc_mitigation_zone,yes,231,0.23809523809523808,-0.5393277056277056,-124.5847
xs_low_beta_long,time_stop_10d,yes,231,0.5324675324675324,0.5376653679653679,124.2007
xs_low_beta_long,time_stop_20d,yes,231,0.5281385281385281,-0.3857965367965368,-89.119
