strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
bollinger_lower,class_time_stop,28,0.4643,1.9966,3.7615,105.3229,-22.082,9.6,1.0,48.47,True
bollinger_lower,ma_exit_ema9,28,0.5,1.3782,0.6613,18.5165,-12.0633,2.0,1.0,43.25,False
bollinger_lower,r_multiple_2r,28,0.3214,1.9533,2.9871,83.6402,-26.6023,5.5,1.0,41.46,False
bollinger_lower,atr_trail_vix_conditional,28,0.2857,2.1948,3.7039,103.7095,-37.3132,9.8,1.0,41.43,False
bollinger_lower,breakeven_plus_trail,28,0.3929,1.745,3.667,102.677,-27.8336,24.5,0.9643,38.07,False
bollinger_lower,time_stop_10d,28,0.4643,1.6058,3.0334,84.935,-45.6204,14.3,1.0,36.75,False
bollinger_lower,next_pivot_target,28,0.5714,1.2232,0.974,27.2729,-30.0,9.3,1.0,29.55,False
bollinger_lower,time_stop_20d,28,0.4286,1.3325,2.4548,68.7331,-54.9723,28.7,1.0,27.12,False
bollinger_lower,regime_flip,28,0.4286,1.3325,2.4548,68.7331,-54.9723,28.7,1.0,27.12,False
bollinger_lower,r_multiple_3r,28,0.25,1.5484,2.1843,61.1617,-37.709,9.8,1.0,26.45,False
bollinger_lower,atr_trail_2x,28,0.2857,1.4791,2.1764,60.9389,-40.1968,17.1,1.0,25.8,False
bollinger_lower,fixed_4r_2r,28,0.3571,1.3228,2.3208,64.9825,-75.418,21.2,0.9643,23.97,False
bollinger_lower,chandelier_3x,28,0.0,0.0,-0.2451,-6.8628,-6.6899,1.1,1.0,19.97,False
bollinger_lower,trailing_15pct,28,0.3929,1.1416,1.0905,30.534,-49.8632,39.2,0.9643,19.96,False
bollinger_lower,hybrid_50pct_target,28,0.4643,0.7211,-3.6322,-101.7012,-226.4996,100.6,0.9286,18.57,False
bollinger_lower,multi_tier_partial,28,0.3571,1.1001,0.2521,7.0589,-27.0503,4.9,1.0,17.29,False
bollinger_lower,earnings_blackout,28,0.3929,0.6309,-4.3915,-122.962,-156.9695,183.2,0.75,15.72,False
bollinger_lower,reverse_signal,28,0.3571,0.9642,-0.2792,-7.817,-47.8172,55.3,0.9643,14.28,False
bollinger_lower,trailing_10pct,28,0.3214,1.0322,0.1745,4.8857,-79.3408,17.6,0.9643,13.82,False
bollinger_lower,break_even_at_1r,28,0.2143,1.0928,0.2761,7.7321,-36.4699,7.1,1.0,11.36,False
bollinger_lower,smc_mitigation_zone,28,0.2143,1.0161,0.0414,1.1602,-36.2618,4.9,1.0,9.06,False
bollinger_lower,atr_trail_mae_conditional,28,0.2143,1.0161,0.0414,1.1602,-36.2618,4.9,1.0,9.06,False
bollinger_lower,atr_trail_1x,28,0.2143,1.0161,0.0414,1.1602,-36.2618,4.9,1.0,9.06,False
bollinger_lower,mfe_lockin_trail,28,0.2143,0.7697,-0.5924,-16.5868,-38.6233,3.9,1.0,8.57,False
bollinger_lower,trailing_5pct,28,0.1429,0.1924,-2.3081,-64.6266,-59.6266,4.9,1.0,5.72,False
po3_bullish,earnings_blackout,318,0.4906,1.8313,6.0198,1914.2927,-319.9049,140.0,0.7862,44.56,True
po3_bullish,breakeven_plus_trail,318,0.3491,1.524,2.2772,724.1428,-323.7339,29.1,0.9403,29.68,False
po3_bullish,next_pivot_target,318,0.7296,0.7684,-0.6312,-200.7341,-322.9959,7.2,0.9874,29.18,False
po3_bullish,class_time_stop,318,0.4811,1.0611,0.4667,148.4054,-712.7945,41.8,1.0,21.08,False
po3_bullish,regime_flip,318,0.4874,0.8847,-0.7374,-234.5084,-623.93,28.3,1.0,19.5,False
po3_bullish,time_stop_20d,318,0.4874,0.8847,-0.7374,-234.5084,-623.93,28.3,1.0,19.5,False
po3_bullish,hybrid_50pct_target,318,0.4528,1.0233,0.1265,40.2273,-349.1268,41.2,0.934,18.81,False
po3_bullish,time_stop_10d,318,0.4245,0.6401,-1.9871,-631.8885,-782.8657,14.3,1.0,16.98,False
