exit_a,exit_b,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,a_total_pnl_pct,b_total_pnl_pct,edge,dominates,n_a,n_b
atr_trail_1x,atr_trail_2x,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,-3.5087999999999986,-18.431800000000006,False,18,18
atr_trail_1x,atr_trail_mae_conditional,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,-21.940600000000003,0.0,False,18,18
atr_trail_1x,atr_trail_vix_conditional,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,9.134200000000002,-31.074800000000003,False,18,18
atr_trail_1x,break_even_at_1r,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,-22.6446,0.7039999999999971,True,18,18
atr_trail_1x,breakeven_plus_trail,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,48.9713,-70.9119,False,18,18
atr_trail_1x,chandelier_3x,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,-11.583900000000002,-10.356700000000002,False,18,18
atr_trail_1x,class_time_stop,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,-7.357199999999997,-14.583400000000006,False,18,18
atr_trail_1x,earnings_blackout,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,6.5428,-28.483400000000003,False,18,18
atr_trail_1x,fixed_4r_2r,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,62.1913,-84.1319,False,18,18
atr_trail_1x,hybrid_50pct_target,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,18.269100000000012,-40.20970000000001,False,18,18
atr_trail_1x,ma_exit_ema9,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,-35.4539,13.513299999999994,True,18,18
atr_trail_1x,mfe_lockin_trail,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,-20.6885,-1.2521000000000022,False,18,18
atr_trail_1x,multi_tier_partial,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,-15.5336,-6.407000000000004,False,18,18
atr_trail_1x,next_pivot_target,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,38.509899999999995,-60.4505,False,18,18
atr_trail_1x,r_multiple_2r,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,3.1265999999999994,-25.067200000000003,False,18,18
atr_trail_1x,r_multiple_3r,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,2.3963999999999994,-24.337000000000003,False,18,18
atr_trail_1x,regime_flip,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,3.3080999999999987,-25.248700000000003,False,18,18
atr_trail_1x,reverse_signal,bear,Communication Services,unknown,high_25_40,long_ge_11d,-21.940600000000003,-21.940600000000003,0.0,False,18,18
